"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
332,2,9.999945E-11,6.364911E-05,0.0004755551,0.001414677,0.003259029,0.005421042,0.008292127,0.00675793,0.007078926,0.00741423,0.0155156,0.01514698,0.02185695,0.02437655,0.02970707,0.04166083,0.0338772,0.03630223,0.04804605,0.07930491,0.07436276,0.0566314,0.0825246,0.1116085,0.08685376,0.08818109,0.1219926,0.1422767,0.1140513,0.1540791,0.1432459,0.1464897,0.1356999,0.1597643,0.2266658,0.2187217,0.1953565,0.3337047,0.2263537,0.3095804,0.192269,0.2695626,0.3547095,0.4228875,0.2181991,0.253713,0.3589552,0.3694935,0.3796954,0.4907795,0.3476972,0.3574379,0.3974291,0.3267438,0.3380615,0.5774807,0.5391839,0.3542837,0.6777655,0.6771634,0.432694,0.5864264,0.5127354,0.5776606,3.209381,0.3575224,0.3539662,2.341893,2.353448,0.3787698,0.6716034,0.4645651,1.582454,96.28955,0.6168313,0.5044777,0.4310703,0.5825452,0.773279,0.7402162,0.4596861,0.6648144,3.911919,0.3757575,53.59557,0.5469358,1.233821
333,2,9.999945E-11,7.012359E-05,0.0005099284,0.001602147,0.003390774,0.006674994,0.0103156,0.009466433,0.008113565,0.009325951,0.00942189,0.01903206,0.01841415,0.02650377,0.02884442,0.03419803,0.04803356,0.03917621,0.03987529,0.05429517,0.08604115,0.08789878,0.06206967,0.09016952,0.1203566,0.09085611,0.09574771,0.1273628,0.1511061,0.1192277,0.165398,0.1491753,0.152693,0.1399561,0.1610267,0.258633,0.2227428,0.1983302,0.3682859,0.2348265,0.3077166,0.1975173,0.2641812,0.3441883,0.4674721,0.2186114,0.2580771,0.362731,0.3828656,0.3739206,0.5112687,0.3519351,0.3430519,0.4060621,0.3748409,0.3341655,0.5772708,0.5215744,0.388551,0.7426898,0.6799477,0.4388209,0.5980419,0.5291905,0.565313,2.876182,0.3464097,0.3487732,2.100472,2.111313,0.3684012,0.640632,0.4585691,1.487483,85.05981,0.6500422,0.4902054,0.4160428,0.5644165,0.7201197,0.733743,0.483618,0.8813753,3.541822,0.3642537,47.35796,0.539548
334,2,9.999945E-11,5.304316E-05,0.0004164192,0.00131627,0.003089853,0.005625657,0.01023124,0.01045582,0.0107822,0.009148922,0.01089338,0.01090827,0.02258613,0.02094984,0.0294097,0.0313412,0.03692827,0.05157908,0.04179353,0.04179629,0.05671613,0.08782588,0.09318266,0.0644805,0.09243649,0.1226179,0.09427497,0.09722076,0.1278996,0.1525836,0.1195277,0.1674916,0.1489263,0.1528701,0.1382992,0.1578787,0.2591865,0.217637,0.1953443,0.3636228,0.2332366,0.3025877,0.1940005,0.2507207,0.3266596,0.4477881,0.2122716,0.2521721,0.3510355,0.3598868,0.3603088,0.5061111,0.3419597,0.3338622,0.3777911,0.3590421,0.3242123,0.5431057,0.4907494,0.3828057,0.7209535,0.6450254,0.4267946,0.5687771,0.5071085,0.5339193,2.565326,0.3295248,0.3358292,1.87794,1.88632,0.3522903,0.6010026,0.4393809,1.354806,75.1097,0.6354753,0.4670939,0.3976693,0.5318844,0.6647288,0.689356,0.4673596,0.9998476,3.165739,0.3460863,41.85271
335,2,9.999945E-11,1.653364E-05,0.0001579257,0.0006473295,0.001664489,0.003561843,0.006157243,0.009510917,0.009772014,0.0104345,0.00888524,0.01063729,0.01063951,0.02130072,0.01999358,0.02783841,0.02948198,0.03489622,0.04813508,0.03926317,0.03940508,0.05302957,0.08171481,0.08772108,0.06002948,0.08533006,0.1128059,0.08709574,0.08976382,0.1179542,0.1399621,0.1100122,0.1541454,0.1367095,0.1402871,0.1290484,0.1446704,0.2357165,0.1979281,0.1781088,0.3311989,0.2133419,0.28524,0.1777633,0.2289843,0.2962897,0.4068984,0.1937564,0.2299753,0.3202788,0.3242048,0.3274176,0.4621374,0.3113101,0.3033224,0.3400515,0.3266912,0.2954572,0.4991728,0.4537979,0.3499455,0.6532288,0.5823305,0.3997214,0.5124246,0.4500244,0.4810376,2.272501,0.2985689,0.3047318,1.665263,1.672738,0.3188569,0.5416629,0.3991656,1.206683,66.29711,0.574508,0.4221008,0.3723494,0.4796319,0.5958332,0.634145,0.4249951,0.9297168,2.806163,0.314326
336,2,9.999945E-11,9.281116E-06,6.314681E-05,0.000265733,0.0008035853,0.001826697,0.003683229,0.005716983,0.008838179,0.009064288,0.00984513,0.00845477,0.010142,0.01012963,0.01981174,0.01873306,0.02588064,0.02738383,0.03273884,0.04461318,0.03640968,0.03658796,0.04981791,0.0754045,0.08148025,0.05528159,0.07802884,0.102845,0.08149904,0.08205324,0.1078472,0.1271615,0.1012487,0.1405707,0.1242918,0.1274645,0.1189862,0.132912,0.2123345,0.1790398,0.1610279,0.3000904,0.1932211,0.2686951,0.1608491,0.2060923,0.2667449,0.3674847,0.1751982,0.2085785,0.2907066,0.2923657,0.2959961,0.4198862,0.2808146,0.2748091,0.3044882,0.2948031,0.2669348,0.4556017,0.4185112,0.3169256,0.6022616,0.5232994,0.3734162,0.4621136,0.4133926,0.4319604,2.025127,0.2685336,0.2748435,1.474775,1.481395,0.2868,0.4857176,0.3748539,1.072263,58.51674,0.5457717,0.3787337,0.3483326,0.4303312,0.5318054,0.5833068,0.3843048,0.8424785,2.485899
337,2,9.999945E-11,4.82756E-06,3.705519E-05,0.0001153418,0.0003488306,0.0008856219,0.001862998,0.003444477,0.005297235,0.008109176,0.008348293,0.009184648,0.008002704,0.009511907,0.009514367,0.01822474,0.01743188,0.02376113,0.02523428,0.03029176,0.04065854,0.0333853,0.03356888,0.04535304,0.06898259,0.07496006,0.05019001,0.07078384,0.09273158,0.07380898,0.07441604,0.09796385,0.1151389,0.0924475,0.126783,0.1120495,0.1152017,0.108501,0.1210551,0.1903288,0.1606202,0.1447015,0.2675955,0.1736187,0.2537027,0.1445855,0.1844302,0.2389458,0.3313088,0.1574304,0.1876733,0.2619974,0.2608305,0.2670464,0.3786952,0.2514155,0.2485386,0.2716523,0.2647608,0.2392657,0.4074782,0.3728787,0.2851514,0.5408176,0.467754,0.3348372,0.4138755,0.3685002,0.3857458,1.792316,0.2402376,0.2459047,1.30476,1.310691,0.2574383,0.4338451,0.3365115,0.952341,51.64758,0.4887575,0.3380404,0.3110029,0.383807,0.4733585,0.9939616,0.3655467,0.7486998
338,2,9.999945E-11,3.607779E-06,2.816607E-05,8.803253E-05,0.0001846758,0.0004434377,0.0009725112,0.001824451,0.003299981,0.004956867,0.007508419,0.007751219,0.00864273,0.007555362,0.009032398,0.008991104,0.0170384,0.01620692,0.02187666,0.02332437,0.02788139,0.03740179,0.03081904,0.03075102,0.04123839,0.06377085,0.07012997,0.04618797,0.06434909,0.08380959,0.06696004,0.06739745,0.08873551,0.1038365,0.08364066,0.1143578,0.1011675,0.1039794,0.09799913,0.110197,0.1707235,0.1462787,0.1301434,0.2411195,0.156671,0.228521,0.1301021,0.1652762,0.2141481,0.2981874,0.1417774,0.1688284,0.2357397,0.2328496,0.2397004,0.3401391,0.2253036,0.2236129,0.2429404,0.2378446,0.214719,0.3677191,0.3321466,0.2568268,0.4974914,0.4594925,0.2988695,0.3705063,0.3294899,0.3488796,1.628535,0.2150122,0.2201057,1.196335,1.159883,0.2310619,0.3869082,0.3013384,0.8461465,45.62577,0.4385966,0.3021422,0.2776441,0.3423197,0.4218608,1.119602,0.3443266
339,2,9.999945E-11,2.308463E-06,1.825121E-05,6.106873E-05,0.0001402325,0.0002464542,0.0005138881,0.0009959886,0.001772867,0.003154615,0.004635228,0.006924408,0.007156813,0.008091372,0.007073308,0.008470989,0.008407813,0.01572982,0.01495465,0.02001392,0.02135865,0.02564294,0.03416674,0.02838088,0.02798624,0.03729926,0.05838138,0.06457725,0.04178796,0.05825778,0.07563294,0.06061999,0.06069591,0.08022913,0.09382825,0.07521324,0.1029766,0.09122121,0.09358881,0.08909246,0.09988262,0.1538412,0.1324658,0.1167784,0.2171621,0.1411445,0.20572,0.1166148,0.1476578,0.1922885,0.2660386,0.1286035,0.1532103,0.212023,0.2074367,0.2137751,0.304722,0.2025388,0.200536,0.2175667,0.2129535,0.1967302,0.3309191,0.2957653,0.2306305,0.445061,0.4111333,0.2668244,0.3320905,0.2945012,0.3138373,1.441225,0.1920511,0.1968695,1.058624,1.025758,0.2059642,0.3444966,0.2689452,0.7509622,40.30859,0.3932988,17.03413,0.2472031,0.3059267,0.3774513,0.9930755
340,2,9.999945E-11,3.67756E-06,2.708621E-05,7.850826E-05,0.0001673089,0.0002852693,0.0004252268,0.0007171118,0.001196891,0.001904535,0.00321826,0.004549558,0.006695013,0.006926063,0.007873251,0.007241757,0.008426764,0.00823309,0.01513188,0.01441146,0.01900834,0.02043936,0.02440988,0.03224158,0.02716933,0.02625124,0.03457869,0.05491092,0.06026443,0.03919364,0.05450419,0.06988059,0.05587712,0.05606546,0.07378565,0.08586249,0.06973404,0.09384444,0.08400217,0.08563627,0.08191637,0.0926421,0.140864,0.1213734,0.106486,0.1970726,0.1302861,0.1858266,0.1061691,0.1335121,0.1733907,0.2391176,0.1235928,0.1391893,0.1939575,0.186884,0.1928932,0.2758238,0.1830145,0.1816253,0.1965858,0.1924698,0.1773485,0.3704925,0.264624,0.2090939,0.407346,0.3678002,0.2392483,0.3048874,0.2660126,0.2836753,1.283589,0.1732868,0.1773517,0.9524685,0.9088967,0.1852032,0.3081712,0.2417608,0.6710822,35.57798,0.3618656,15.03657,0.2220706,0.2755638,0.338259
341,2,9.999945E-11,9.213656E-06,6.120424E-05,0.0001730055,0.0003432023,0.000535629,0.0007774932,0.0008368234,0.001370022,0.001985237,0.002592552,0.00398258,0.005323118,0.00729766,0.007626398,0.008624722,0.00866238,0.00942804,0.009021562,0.01660851,0.01543825,0.01984652,0.02105157,0.02554708,0.03412137,0.02840323,0.02624228,0.033911,0.05460415,0.05866967,0.03969247,0.05482849,0.06879461,0.05605128,0.05471254,0.07148596,0.08269527,0.06886218,0.08950768,0.07981263,0.082364,0.07850764,0.08973154,0.133967,0.1148967,0.1016797,0.191379,0.1271453,0.1812399,0.09998278,0.1248779,0.1608778,0.2202877,0.1189565,0.1335809,0.1802712,0.1728003,0.1810452,0.2581512,0.1709097,0.1691317,0.1817615,0.1785237,0.1638493,0.462117,0.2414552,0.1949083,0.3815038,0.3360906,0.2193264,0.2791371,0.2969363,0.2627686,1.142661,0.159961,0.1636236,0.8691777,0.8094857,0.1721734,0.2808193,0.222677,0.6089591,31.40891,0.3419414,13.2778,0.3633069,0.257056
342,2,9.999945E-11,2.998358E-05,0.0001944023,0.0005255922,0.001000509,0.001557821,0.00218358,0.001933801,0.002399603,0.003436915,0.004718702,0.005769745,0.007586633,0.008695454,0.01113792,0.01101265,0.01380429,0.01502518,0.01416998,0.01275849,0.02538976,0.02158879,0.02666349,0.02775983,0.03801776,0.04586421,0.03749273,0.03171366,0.04053504,0.07064711,0.07033908,0.05073283,0.06812498,0.07685923,0.07029811,0.06400216,0.08251314,0.09607792,0.07761318,0.1044109,0.08668555,0.09275474,0.09281872,0.1045057,0.1505635,0.1271431,0.1156776,0.2121768,0.1652587,0.2369851,0.1047356,0.1310697,0.1752925,0.2263689,0.1329723,0.1501759,0.1896866,0.1767919,0.190928,0.2660791,0.1806972,0.1692987,0.1819342,0.1834675,0.1664613,0.4277692,0.242565,0.2093886,0.4041708,0.3423072,0.2230984,0.2826541,0.2953849,0.2768771,1.035804,0.1590277,0.1847434,0.785183,0.735853,0.1753066,0.2741344,0.2249312,0.6179135,28.02763,0.3709656,12.01593,0.527354
343,2,9.999945E-11,5.122797E-05,0.000324556,0.0009290177,0.001794418,0.002887596,0.004141712,0.003259513,0.003195713,0.004021878,0.005871279,0.007742824,0.009506672,0.01140634,0.01215302,0.01476321,0.01506257,0.01795456,0.01875293,0.01888009,0.01641196,0.03219038,0.02816425,0.03324453,0.03661883,0.04997592,0.0572417,0.04566416,0.03687319,0.04655952,0.08602198,0.07934763,0.06188382,0.08031769,0.08468078,0.08344026,0.07254414,0.09232144,0.1089795,0.08813407,0.115664,0.09255946,0.1017773,0.1031367,0.1254032,0.1647623,0.1433966,0.1324946,0.225624,0.1940602,0.2463805,0.1100924,0.1342841,0.185839,0.2302318,0.1476688,0.160481,0.1925452,0.180764,0.1990205,0.27033,0.1946214,0.1695417,0.1954139,0.1882784,0.1687097,0.3972334,0.2474229,0.2171531,0.4187889,0.5826524,0.2225954,0.2818752,0.2941695,0.5155173,0.9412445,0.1597338,0.1842205,0.724591,0.6698966,0.1771249,0.2727672,0.2258252,0.5859865,24.77027,0.3799529,10.63076
344,2,9.999945E-11,6.345651E-05,0.0004512712,0.001380649,0.00272955,0.004587558,0.006632129,0.004740076,0.004278834,0.004452561,0.005688851,0.008695748,0.01069922,0.01267952,0.01580136,0.01530371,0.0180363,0.01872867,0.02174785,0.02243585,0.02309735,0.0197402,0.03867795,0.03317965,0.03930872,0.0452914,0.06269999,0.06797144,0.05305436,0.04232973,0.05228017,0.1006847,0.08900382,0.07298257,0.09051418,0.09143851,0.08964352,0.0783731,0.09810845,0.1212676,0.09891965,0.1265545,0.09737844,0.1085461,0.1036055,0.1471571,0.182811,0.1641263,0.1394221,0.2422135,0.2139821,0.2564027,0.1144399,0.1368521,0.1970959,0.242904,0.1629686,0.1665057,0.1944683,0.1821296,0.2050041,0.274776,0.1999628,0.1733789,0.1946562,0.1951944,0.1705548,0.3735333,0.2561041,0.2240324,0.4297815,0.7486221,0.2217147,0.2754798,0.2890622,0.6751121,0.8578025,0.1591448,0.1853028,0.6566888,0.6106998,0.174406,0.2714813,0.2266412,0.5564524,21.89757,0.3957604
345,2,9.999945E-11,7.359144E-05,0.0005707992,0.001641479,0.003742917,0.006351033,0.009825842,0.006791005,0.005465654,0.005442124,0.005901801,0.007581266,0.01158655,0.01333848,0.01526489,0.02043303,0.01837208,0.02051821,0.0221716,0.02510674,0.0255401,0.02768288,0.02288739,0.04353585,0.03765325,0.04454917,0.05170438,0.07344531,0.07716995,0.06069459,0.04693634,0.05655279,0.1125168,0.09664281,0.08604974,0.1016285,0.0965931,0.09493368,0.08376493,0.1031179,0.129082,0.1076273,0.1331147,0.101984,0.1164665,0.103733,0.1674872,0.1956353,0.1748599,0.1479633,0.2491767,0.2361091,0.2634725,0.1171878,0.1377559,0.2064965,0.2515586,0.1741566,0.1690031,0.1958646,0.1834531,0.2110235,0.2745887,0.2015199,0.1738017,0.1929608,0.1997318,0.1769317,0.3536808,0.2514352,0.2280574,0.4374482,0.7059081,0.2195096,0.2676875,0.2821489,0.6270255,2.351296,0.1596239,0.1848261,0.596068,0.5593021,0.1712687,0.2707433,0.2255865,0.5240503,19.58267
346,2,9.999945E-11,7.188252E-05,0.0005276355,0.001665855,0.003536598,0.007209377,0.01141443,0.009493329,0.007054948,0.006115131,0.006577757,0.007171556,0.009145658,0.0137159,0.01555452,0.01713981,0.02396413,0.02106091,0.0224115,0.02470162,0.02780724,0.02774351,0.03153776,0.02520972,0.04625444,0.04096717,0.04861939,0.05514837,0.07758476,0.08274168,0.06388213,0.04961055,0.05930773,0.1184755,0.09973083,0.09201487,0.1063393,0.09876393,0.1010868,0.08776402,0.1074139,0.1322609,0.1059006,0.1328747,0.1029173,0.1195173,0.1032569,0.1746633,0.2026551,0.1755392,0.1504375,0.2474119,0.2415031,0.2618335,0.1168998,0.1373006,0.2142196,0.2502993,0.1759367,0.1679978,0.1934416,0.1806788,0.2118865,0.2678806,0.2160437,0.1702611,0.1876719,0.1974123,0.1793101,0.3324068,0.2426738,0.2248438,0.4214692,0.658065,0.2142643,0.2566924,0.2703259,0.7997366,2.093801,0.1566719,0.4047404,0.5402897,0.5104063,0.1657147,0.2635912,0.2222974,0.4975458
347,2,9.999945E-11,2.680635E-05,0.0002364423,0.0008950453,0.002262691,0.004341945,0.008577623,0.01036615,0.00876644,0.006689774,0.005951304,0.006516077,0.007157794,0.009000534,0.01318846,0.01495925,0.0165439,0.02313753,0.02016474,0.02148579,0.02426784,0.02653307,0.0265852,0.03001282,0.02427515,0.04360491,0.03885235,0.04569003,0.05181384,0.07291759,0.07844894,0.06045594,0.04711241,0.05571586,0.1110422,0.09271416,0.08629233,0.09929482,0.09109335,0.09344391,0.08240566,0.09937555,0.1217157,0.09769096,0.1220473,0.09561197,0.1109959,0.09566012,0.1634281,0.1873623,0.1617425,0.1383886,0.2274549,0.2218976,0.2408648,0.1081274,0.126568,0.1981711,0.2279996,0.1627259,0.1546641,0.176628,0.1652896,0.1950167,0.244915,0.1989693,0.1558874,0.1724925,0.1814558,0.1651592,0.3001626,0.2203844,0.2063741,0.3808013,0.5905182,0.1955774,0.2334832,0.2453804,0.8994694,1.854404,0.1443313,0.5484661,0.4823139,0.4563311,0.1522899,0.2409353,0.2042742
348,2,9.999945E-11,1.605842E-05,0.0001136626,0.0004274246,0.001193772,0.00262993,0.004718915,0.007775418,0.00941662,0.008074747,0.006297947,0.005712968,0.006330869,0.00693537,0.008607307,0.01243354,0.01418431,0.0156403,0.02176908,0.01891234,0.0202325,0.02319955,0.02487953,0.02501347,0.02810892,0.02287827,0.04054424,0.03603889,0.04255945,0.04812521,0.06728032,0.07252397,0.0558669,0.04395767,0.05236356,0.1020148,0.08514217,0.07936583,0.09091052,0.08337608,0.08541771,0.07567398,0.09087688,0.1110659,0.08910673,0.1117176,0.08780022,0.1018096,0.08762987,0.149803,0.1704891,0.1474324,0.1259125,0.2110513,0.2013791,0.2180944,0.09891436,0.1155003,0.181204,0.2051535,0.1487103,0.1403099,0.1598057,0.1500124,0.17684,0.2274469,0.1800501,0.1414393,0.1564961,0.1652782,0.1511817,0.2690407,0.1985698,0.1871429,0.3410574,0.5276597,0.1768997,0.2105403,0.2211598,0.8001679,1.641015,0.131331,0.6608729,0.4295086,0.4068626,0.1448133,0.2185727
349,2,9.999945E-11,5.847095E-06,4.992288E-05,0.0001795612,0.0005163097,0.001274123,0.002638005,0.004274482,0.006994852,0.008476041,0.007334397,0.00579156,0.005297673,0.005912245,0.006478638,0.007992177,0.01141254,0.01307085,0.01438653,0.0199508,0.01731085,0.018519,0.02152212,0.02273409,0.02306349,0.02567172,0.02101964,0.03696921,0.03268418,0.03872965,0.04376108,0.06115609,0.0658789,0.05079661,0.04002615,0.04810296,0.09257597,0.07703844,0.07231257,0.08214461,0.07508051,0.07703721,0.0680884,0.08188623,0.1005452,0.08008992,0.102011,0.07929099,0.09190327,0.07888015,0.1356132,0.153604,0.1325116,0.1131114,0.1915253,0.181512,0.1957407,0.08909704,0.1037938,0.1636336,0.1830041,0.1361065,0.1260031,0.143732,0.1345888,0.1586411,0.204156,0.1613179,0.1267796,0.1404009,0.1487443,0.1364497,0.2394913,0.1773319,0.1679582,0.3064014,0.4696284,0.1584336,0.188133,0.1975311,0.7095835,1.450746,0.1179011,0.5857816,0.3809514,0.361233,0.1304602
350,2,9.999945E-11,4.632609E-06,3.228358E-05,0.0001094657,0.0002654548,0.0006183768,0.001358084,0.002461692,0.00390881,0.006329865,0.007694566,0.006698823,0.005389578,0.004971321,0.005577382,0.006086409,0.007467194,0.01057659,0.0121125,0.01331767,0.01841669,0.01596636,0.01697924,0.02005411,0.02088365,0.02114118,0.0235552,0.01940677,0.03380361,0.02977948,0.03531621,0.04020606,0.05564124,0.06024728,0.04630027,0.03644463,0.04424261,0.08384164,0.06978472,0.06523629,0.0740713,0.06770714,0.07010011,0.06145412,0.07444265,0.09107047,0.07217218,0.09165759,0.07154858,0.08280167,0.07118493,0.1222019,0.1384301,0.1193681,0.1029762,0.1731732,0.1664276,0.1762046,0.08953767,0.09350365,0.1478824,0.1633478,0.1227021,0.1131596,0.1290045,0.1207981,0.1421986,0.1831915,0.1443856,0.1137967,0.126298,0.1344966,0.1233788,0.2158527,0.1584539,0.1508792,0.2749837,0.4174376,0.1419367,0.1681751,0.1766562,0.628338,1.282401,0.1059762,0.519275,0.3380734,0.3524722
351,2,9.999945E-11,4.354591E-06,3.200392E-05,9.199465E-05,0.0002101271,0.0003956715,0.0007670699,0.001306173,0.002362381,0.003641727,0.005787677,0.007110368,0.006196859,0.005084839,0.004749291,0.005320774,0.005842865,0.00709708,0.009931603,0.01134466,0.01252036,0.01714543,0.01486344,0.01579837,0.01900466,0.01946065,0.01950555,0.02173345,0.01812878,0.03127925,0.02738957,0.03239741,0.03671767,0.05116967,0.05500136,0.04257442,0.03342243,0.04037287,0.07667173,0.06392109,0.05883143,0.06709256,0.06134012,0.06360008,0.05574447,0.0681702,0.08270815,0.06541383,0.08385921,0.06489825,0.07491315,0.06569757,0.1100255,0.1250695,0.1082693,0.09395951,0.1568392,0.1541575,0.1707783,0.08085368,0.08435892,0.1349369,0.1465453,0.1115441,0.101742,0.1165529,0.1085261,0.1294314,0.1640266,0.1314986,0.1025604,0.1148003,0.1221029,0.1118714,0.1923951,0.1418846,0.1364813,0.2464008,0.3706602,0.1274977,0.1512716,0.1581558,0.5568194,1.133948,0.09573702,0.4604801,0.3007502
352,2,9.999945E-11,5.677513E-06,4.413156E-05,0.000123105,0.0002379942,0.0004197659,0.0006580057,0.0008610735,0.001523157,0.00239678,0.003540711,0.005449379,0.006738705,0.005908168,0.005072195,0.004861994,0.005321995,0.00587778,0.0071535,0.009757402,0.01100844,0.01216828,0.0165455,0.01485284,0.01515135,0.01863057,0.01866257,0.0191508,0.02069077,0.01751373,0.02969815,0.02595484,0.03040739,0.03411522,0.04802855,0.05087337,0.03952198,0.03128998,0.03752532,0.07033705,0.05957247,0.05442313,0.0616784,0.05644986,0.05861402,0.05198088,0.06354093,0.07615723,0.06010692,0.07658379,0.0599364,0.06872399,0.06070106,0.1000844,0.1136728,0.09960675,0.08684571,0.1436219,0.1405134,0.1703067,0.07395176,0.07710738,0.1233061,0.1323764,0.1028359,0.09252216,0.1077446,0.09847783,0.1194861,0.1481224,0.1212164,0.09343617,0.1042629,0.1121038,0.1022071,0.1725449,0.1280092,0.1234393,0.2211351,0.3321689,0.1156734,0.1373741,0.1429152,0.4978108,1.00407,0.08745146,0.4099046
353,2,9.999945E-11,1.541168E-05,0.0001076023,0.0002994784,0.0005461189,0.0008427373,0.001244884,0.0009992002,0.001608629,0.002752678,0.00324697,0.004159926,0.005801256,0.007140106,0.006459052,0.005862901,0.005951473,0.006346478,0.007431351,0.008622582,0.01177638,0.01270187,0.01439798,0.01847542,0.01870048,0.01650569,0.02305209,0.02164784,0.02296643,0.02213429,0.01937259,0.03161535,0.02782187,0.03202866,0.03518792,0.05243238,0.05178327,0.04062502,0.03211185,0.0382293,0.0696267,0.0583952,0.0531529,0.0610389,0.05675447,0.05959475,0.05169031,0.06422927,0.07807405,0.05884918,0.07589515,0.0597011,0.06861343,0.06005855,0.09533245,0.1095232,0.1009053,0.08770605,0.1399572,0.1463852,0.2169063,0.07193802,0.07489105,0.116087,0.1234502,0.1045044,0.08924155,0.1134868,0.09395303,0.1180597,0.1405009,0.1227607,0.09113084,0.0994385,0.1123936,0.1000717,0.159625,0.1200557,0.1173844,0.2036735,0.3095392,0.110562,0.1323975,0.1355843,0.4479939,0.8940007,0.0869342
354,2,9.999945E-11,5.878034E-05,0.0003500938,0.0008118936,0.001549592,0.002347024,0.003291615,0.001913663,0.002163205,0.003368745,0.007120635,0.006113575,0.007182628,0.007828231,0.009856652,0.009015366,0.009106808,0.01004458,0.01048139,0.01264085,0.01395247,0.01767739,0.01934551,0.02243849,0.02699383,0.02539801,0.02329194,0.03725881,0.03106664,0.03699091,0.02916408,0.02767677,0.04724622,0.03624031,0.04215894,0.04501314,0.07324035,0.06414992,0.05023225,0.03964213,0.04894514,0.08365944,0.06669313,0.05938633,0.07181228,0.06731582,0.07283965,0.06051539,0.07883992,0.09243914,0.06672652,0.09278644,0.06833151,0.07721611,0.07067639,0.1016194,0.126981,0.1226952,0.1051603,0.1588001,0.1858787,0.3689315,0.08045299,0.08335531,0.1216442,0.1275177,0.127436,0.09559786,0.1410201,0.1016731,0.1475446,0.1493186,0.1501332,0.100321,0.1032919,0.1336052,0.1155476,0.1596232,0.1233627,0.1228659,0.2394244,0.3150037,0.1198758,0.1566018,0.1422078,0.4187743,0.8113744
