"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
359,1,0.1988165,0.1591898,0.12649,0.1035496,0.08803439,0.07865327,0.07105885,0.06444365,0.05895572,0.05258638,0.04666946,0.04092888,0.03491193,0.03144562,0.02844735,0.0256881,0.02402098,0.0235708,0.02389844,0.02354979,0.02367361,0.02168852,0.02156616,0.01915349,0.01699375,0.01366526,0.01279915,0.01172123,0.01194249,0.01128917,0.0110309,0.01190185,0.01124802,0.01194768,0.01245492,0.0128232,0.01228791,0.01184655,0.009694076,0.009598596,0.00866195,0.008136139,0.007963137,0.008122735,0.007855356,0.008003568,0.007729705,0.007736343,0.006659731,0.006023738,0.005376154,0.004695239,0.004622299,0.004184523,0.004495408,0.00432589,0.004276249,0.003790151,0.004374407,0.003821562,0.003341946,0.002955431,0.002382298,0.00213601,0.002010514,0.001725729,0.001640326,0.001694642,0.001698386,0.001600632,0.001667322,0.001504336,0.001588446,0.001450349,0.001314123,0.001237776,0.001039962,0.001067198,0.001070266,0.001011044,0.0009295897,0.0009083694,0.0006905977,0.0004866428,0.0003830639,0.0002954577,0.0002641891,0.000237364,0.000213881,0.0002074995,0.0002282098,0.0002093002,0.000212011,0.0001913302,0.0001785087,0.0001607142,0.0001419906,9.288805E-05,9.223223E-05,6.414114E-05,7.78442E-05,7.5159E-05,7.777263E-05,9.269941E-05,9.517974E-05,0.0001100508,0.0001197864,9.715731E-05,9.886755E-05,6.96926E-05,7.502108E-05,7.855698E-05,8.397798E-05
360,1,0.2107558,0.1737916,0.1381713,0.1094273,0.08972042,0.07683387,0.06846965,0.06196688,0.05590566,0.05133614,0.04596563,0.04052006,0.0357147,0.03342612,0.03019569,0.02731249,0.0246199,0.02314005,0.02263656,0.02289079,0.02260448,0.02277976,0.0208144,0.0207614,0.01839161,0.01630106,0.01308131,0.01226001,0.01114682,0.01141915,0.0107358,0.01058759,0.01135516,0.01073007,0.01149316,0.01189131,0.01225013,0.01178794,0.01124461,0.009318052,0.009143643,0.00828168,0.00773904,0.007586433,0.00774759,0.007488407,0.007654949,0.007395869,0.007404731,0.006373543,0.00575672,0.005152226,0.00450426,0.004424959,0.00400033,0.004290974,0.004150128,0.004065115,0.003633294,0.004203265,0.00366017,0.003195576,0.002821371,0.002260332,0.002031858,0.001915303,0.001632467,0.001571619,0.001640954,0.001628926,0.0015338,0.001593542,0.001437982,0.00153044,0.001378988,0.001250621,0.001187117,0.0009983716,0.001013341,0.001032174,0.0009692786,0.0008825996,0.0008702264,0.000659675,0.0004656058,0.0003678168,0.0002812021,0.0002538777,0.0002292163,0.0002060593,0.0001984088,0.0002186592,0.0002000456,0.0002020837,0.0001848941,0.0001700111,0.0001535279,0.0001339719,8.915157E-05,8.822635E-05,6.125955E-05,7.420505E-05,7.287785E-05,7.586113E-05,8.612691E-05,9.246633E-05,0.0001058612,0.0001150402,9.421963E-05,9.48471E-05,6.721778E-05,7.205173E-05,7.501218E-05
361,1,0.2143653,0.1830212,0.1510728,0.1203155,0.09555358,0.07819273,0.06693312,0.05949938,0.05382159,0.04866538,0.04472513,0.04004904,0.03529175,0.03418435,0.03199229,0.02895632,0.0259192,0.0237017,0.02218251,0.02169012,0.02193753,0.02173396,0.02183367,0.01976223,0.01981761,0.01765603,0.01557546,0.01244954,0.01172103,0.01071591,0.01090424,0.01031073,0.01014436,0.01089115,0.01025529,0.0110012,0.01141684,0.01168254,0.01129819,0.01084906,0.008910227,0.008744274,0.007896693,0.007446107,0.007299331,0.007439171,0.007196468,0.007339999,0.007077297,0.007096112,0.006104908,0.005508679,0.00490287,0.004316687,0.004227821,0.003835266,0.004093691,0.003973729,0.003913149,0.003503612,0.004026997,0.00348913,0.003047866,0.002713908,0.002169061,0.001946497,0.001845582,0.001579022,0.001506593,0.001568875,0.001562738,0.00146897,0.001518732,0.001377379,0.0014603,0.001328898,0.001203572,0.001138342,0.0009622046,0.0009808282,0.0009900227,0.000929261,0.0008480003,0.0008394041,0.0006337216,0.0004459813,0.0003506223,0.0002704668,0.0002439486,0.0002192725,0.0001966195,0.0001894545,0.0002075847,0.0001915801,0.000194991,0.0001781478,0.0001640207,0.0001468173,0.000128451,8.533271E-05,8.428368E-05,5.916069E-05,7.174414E-05,7.006427E-05,7.279433E-05,8.527571E-05,8.886829E-05,0.0001008736,0.0001107714,9.038883E-05,9.124459E-05,6.459948E-05,6.912703E-05
362,1,0.2125112,0.1858528,0.1584069,0.131119,0.1044275,0.08291671,0.06774386,0.05797909,0.05152697,0.04683221,0.04223244,0.03876358,0.03474686,0.03385479,0.03272089,0.03065338,0.02767922,0.02491885,0.02270188,0.02123629,0.02070626,0.02106091,0.02083961,0.02095797,0.01900678,0.01906163,0.01687903,0.01480607,0.01189093,0.01121362,0.01021863,0.01042888,0.009876878,0.009633301,0.01041135,0.009814662,0.01051351,0.01094354,0.01119843,0.01080317,0.01039576,0.008516639,0.008392136,0.007552375,0.007126334,0.006980888,0.00711579,0.006850804,0.007026978,0.006759248,0.006767797,0.005840284,0.005259321,0.004719169,0.004138307,0.004059662,0.00367298,0.003936239,0.003788622,0.003753264,0.003345628,0.003845285,0.003357712,0.002927632,0.002600753,0.002062254,0.001864243,0.00174469,0.001518681,0.001438455,0.001510067,0.001491264,0.001408212,0.001470872,0.001308001,0.001408645,0.001269284,0.001144889,0.001091198,0.0009183412,0.000934238,0.0009388567,0.0008866054,0.0008109894,0.0007985345,0.000605781,0.000427203,0.0003356206,0.0002579873,0.0002334749,0.000210186,0.0001873245,0.0001817405,0.0001982822,0.0001819849,0.0001858861,0.000170161,0.0001574396,0.0001413457,0.000121634,8.177003E-05,8.077786E-05,5.646858E-05,6.889137E-05,6.734022E-05,6.831851E-05,8.183475E-05,8.560689E-05,9.705947E-05,0.0001057028,8.580459E-05,8.766675E-05,6.155342E-05
363,1,0.2074672,0.1853514,0.1617133,0.1379634,0.1143024,0.09082443,0.07219942,0.05910799,0.05058685,0.04492034,0.0408591,0.03681062,0.03374766,0.03319979,0.03251586,0.03128942,0.02937881,0.02656423,0.02397535,0.02177426,0.02042095,0.01998164,0.02023512,0.01992588,0.0201157,0.01824736,0.01825798,0.01615123,0.01412831,0.011384,0.0107333,0.00974501,0.009985436,0.009451433,0.00920782,0.009947429,0.00937164,0.01008147,0.01048621,0.01064743,0.01034243,0.009938068,0.008142374,0.008057527,0.007216825,0.006806129,0.00669956,0.006832982,0.006585234,0.006734263,0.006491883,0.006471803,0.005577964,0.005047638,0.004495146,0.003974008,0.003869888,0.003519269,0.003769018,0.003648577,0.003595006,0.00319883,0.003711926,0.003219299,0.002805441,0.002494119,0.001984248,0.001786272,0.001683451,0.001447934,0.001380488,0.001440666,0.001436588,0.001341822,0.001417214,0.001256129,0.001344983,0.00121656,0.001104416,0.001046668,0.0008711496,0.0009038526,0.0009040773,0.0008527981,0.0007785403,0.0007677392,0.0005816382,0.0004081665,0.000324016,0.0002472294,0.0002240708,0.0002020684,0.0001787781,0.000172361,0.0001914817,0.0001734374,0.0001799404,0.0001636259,0.000150593,0.0001351485,0.0001179731,7.847994E-05,7.638192E-05,5.463023E-05,6.615619E-05,6.484942E-05,6.831885E-05,7.859326E-05,8.180011E-05,9.345363E-05,0.0001025738,8.32952E-05,8.352254E-05
364,1,0.1999802,0.1811952,0.1617779,0.1414209,0.1207582,0.09988917,0.07959149,0.06309485,0.05171908,0.04430289,0.03934779,0.03579292,0.03223542,0.03234698,0.03182805,0.0311511,0.03005272,0.02813933,0.025514,0.02301192,0.02082717,0.01961781,0.01906168,0.01934549,0.01912915,0.01932606,0.01742156,0.0174878,0.01547707,0.01353084,0.01087819,0.0102744,0.009359424,0.009564642,0.009021599,0.008821909,0.009511354,0.008986617,0.009645492,0.009993509,0.01022213,0.009889645,0.009550779,0.007759844,0.007722978,0.006904947,0.006520194,0.006424947,0.006529758,0.006291366,0.006470437,0.006248229,0.006178872,0.005345115,0.004845997,0.004323493,0.003790592,0.003718348,0.003366243,0.003625177,0.003518304,0.00343831,0.003077591,0.003553726,0.003073202,0.002693894,0.00235102,0.001907134,0.001717139,0.001620336,0.001380064,0.00132397,0.001367613,0.001372263,0.001267089,0.001358688,0.001203819,0.001291339,0.001158039,0.001054777,0.001002788,0.0008392662,0.0008693901,0.0008654183,0.000819406,0.0007512329,0.0007378038,0.0005575376,0.0003916011,0.0003104986,0.0002365242,0.000212776,0.0001924911,0.0001707969,0.0001653663,0.0001819294,0.0001670721,0.0001724808,0.000155837,0.0001438122,0.0001283837,0.0001135222,7.564024E-05,7.4127E-05,5.250591E-05,6.358891E-05,6.244757E-05,6.573599E-05,7.550247E-05,7.75443E-05,8.936365E-05,9.861954E-05,8.002175E-05
365,1,0.1950346,0.1756881,0.158638,0.1417703,0.1242633,0.1056829,0.08760843,0.07000487,0.05586015,0.04534506,0.03894327,0.03456333,0.0314958,0.0308038,0.03091967,0.03050384,0.02967595,0.02873519,0.0269894,0.02437687,0.02202348,0.01992349,0.01878528,0.01829551,0.01860094,0.01836188,0.01854678,0.01667837,0.01678057,0.01483385,0.01295127,0.01038375,0.009840598,0.00894994,0.009086554,0.008630422,0.00836844,0.009130868,0.008595517,0.009195593,0.009598451,0.009806132,0.009475843,0.009151581,0.007413438,0.007336141,0.006622048,0.006237207,0.006154016,0.006247361,0.006051597,0.006164302,0.006006191,0.005980511,0.005145231,0.004646864,0.004140613,0.003631979,0.003562064,0.003236155,0.003480891,0.003351812,0.003301519,0.002949606,0.003403836,0.00294222,0.002581786,0.00228914,0.001834677,0.001649848,0.001565725,0.001325721,0.001267779,0.001314703,0.001313568,0.001236895,0.001294948,0.00114829,0.001229997,0.001118521,0.001016037,0.0009639094,0.0008058728,0.0008314042,0.000827848,0.0007867798,0.0007204084,0.0007073767,0.0005323422,0.0003731275,0.0002960913,0.0002266287,0.0002061553,0.0001862821,0.0001626311,0.000159341,0.0001739088,0.0001592741,0.0001642494,0.0001503539,0.0001375791,0.0001244552,0.000108951,7.23745E-05,7.144854E-05,4.938044E-05,5.987546E-05,6.012728E-05,6.331868E-05,7.100611E-05,7.560819E-05,8.604053E-05,9.413825E-05
366,1,0.1925325,0.172009,0.1543795,0.138972,0.1250062,0.1090765,0.09326655,0.07737089,0.06171873,0.04920003,0.04004272,0.03447358,0.03038107,0.03017677,0.02946544,0.02961588,0.02922071,0.02847318,0.0275006,0.02590575,0.0233856,0.02117649,0.01918834,0.01804894,0.01751981,0.01785411,0.01760887,0.01773509,0.01597931,0.01610424,0.0142583,0.01239107,0.009946011,0.009418164,0.008544284,0.008752024,0.008287553,0.008071732,0.008747179,0.008223651,0.008825136,0.009174016,0.009387676,0.009034855,0.008742697,0.007129551,0.007064982,0.006335131,0.005988132,0.005906496,0.006021492,0.005785559,0.005909623,0.005734407,0.005737523,0.004936794,0.004450696,0.003966914,0.003452119,0.003418192,0.00310457,0.003338734,0.003209483,0.003157502,0.002826181,0.003253136,0.002827975,0.002470095,0.002177388,0.001755916,0.001581135,0.001503848,0.001276504,0.001218002,0.001268802,0.001268735,0.001180725,0.001251903,0.001093272,0.001181274,0.001075128,0.0009765691,0.0009189916,0.0007730156,0.0007996836,0.0007944653,0.0007550803,0.0006904794,0.0006792331,0.0005123077,0.0003576164,0.0002858812,0.0002161586,0.0001972105,0.0001788979,0.0001579471,0.0001526332,0.0001691565,0.0001528178,0.0001586763,0.0001442117,0.0001328801,0.0001185478,0.0001035437,6.967509E-05,6.884926E-05,4.84478E-05,5.889098E-05,5.657884E-05,6.09703E-05,6.825229E-05,7.349854E-05,8.388191E-05
367,1,0.1971214,0.1697953,0.1506994,0.1354056,0.1225334,0.1103508,0.09673987,0.08192845,0.06824923,0.05457248,0.04331304,0.03526044,0.03041166,0.02917828,0.02887021,0.02817275,0.02835755,0.02791115,0.02729085,0.02631824,0.02482052,0.02242931,0.02026889,0.0183956,0.01733379,0.01687137,0.0170774,0.01688467,0.01699299,0.01531921,0.0154553,0.01365008,0.01184358,0.009480284,0.009017177,0.00819017,0.008380609,0.00791211,0.007726857,0.008319492,0.007798277,0.008399419,0.008798455,0.008988875,0.008627418,0.008405302,0.00682428,0.00677489,0.006093292,0.00573938,0.005655168,0.005774094,0.00555399,0.005651661,0.005493778,0.005485412,0.004727834,0.004277767,0.003797987,0.003333353,0.003277016,0.002978771,0.003196593,0.003063264,0.003013005,0.002710473,0.003125951,0.002712767,0.00237107,0.002090861,0.001678227,0.00151742,0.001442907,0.001217299,0.001158326,0.001212239,0.001217592,0.001131689,0.001203498,0.001050846,0.001128712,0.001022263,0.0009307894,0.0008876052,0.0007402907,0.0007618527,0.0007651999,0.0007223492,0.0006578019,0.0006549838,0.0004901069,0.0003428915,0.0002725603,0.0002079596,0.0001895769,0.0001719768,0.0001516345,0.0001456637,0.0001619311,0.0001475738,0.0001521518,0.0001383011,0.0001273252,0.0001145439,0.0001001354,6.702117E-05,6.569045E-05,4.658133E-05,5.565914E-05,5.458475E-05,5.779281E-05,6.559163E-05,7.086471E-05
368,1,0.207699,0.1724681,0.1492155,0.1331283,0.1197366,0.1079601,0.09717147,0.08473112,0.07196723,0.0602271,0.04793812,0.03822416,0.03112458,0.02905817,0.0279314,0.02749904,0.02694309,0.02714131,0.0267634,0.02616344,0.02521561,0.02374351,0.02150704,0.01941554,0.01760061,0.01659301,0.01611888,0.01640625,0.01618528,0.0162761,0.01463976,0.01481834,0.01307948,0.01132096,0.00906515,0.008623092,0.007838164,0.008014252,0.007576111,0.007400988,0.008022202,0.007515959,0.008045844,0.0084438,0.008578842,0.008262026,0.008038292,0.00653301,0.006499565,0.005838114,0.005483791,0.005375084,0.005537356,0.005342261,0.005403282,0.005272777,0.005242769,0.004540434,0.004065292,0.003634824,0.003170743,0.003141422,0.002856052,0.003061551,0.002957925,0.002905368,0.002596488,0.003016141,0.002603348,0.002289093,0.002015241,0.00161469,0.001455328,0.001383915,0.001176138,0.001110629,0.001171288,0.001170783,0.001084599,0.001155619,0.001011852,0.001086798,0.0009876391,0.0008977539,0.0008387699,0.0007101139,0.0007348572,0.0007345458,0.0006954654,0.000629253,0.0006277632,0.0004711375,0.0003281629,0.0002599462,0.0001983361,0.0001819489,0.0001631162,0.0001462867,0.0001400648,0.0001551161,0.0001410188,0.0001459116,0.0001315575,0.0001213754,0.0001098882,9.510068E-05,6.442359E-05,6.354453E-05,4.473613E-05,5.441709E-05,5.182004E-05,5.590305E-05,6.308734E-05
369,1,0.2239886,0.1826312,0.1520853,0.1309764,0.1169531,0.1051414,0.09499249,0.0853496,0.07467656,0.06319108,0.05280103,0.04228925,0.03355066,0.02971068,0.02774505,0.02676101,0.02631115,0.02579115,0.02590501,0.02556171,0.02496812,0.0240871,0.02264133,0.02059293,0.01856023,0.0168937,0.01589563,0.01544124,0.01568502,0.01546971,0.01565621,0.01404907,0.01419872,0.01247572,0.01082975,0.008667868,0.008270813,0.007496233,0.007668196,0.007225106,0.007082032,0.007671422,0.007182976,0.007700679,0.008066415,0.008200157,0.007941681,0.007711481,0.006249589,0.006243741,0.005570835,0.005233407,0.005174977,0.005306059,0.00507871,0.00520994,0.005057884,0.004986825,0.004350428,0.003936628,0.003462242,0.003054007,0.003009225,0.002732523,0.002940399,0.002827906,0.00277673,0.002476938,0.002878085,0.002503484,0.002203861,0.001921506,0.001550418,0.001392789,0.001328726,0.00112851,0.001067749,0.001122992,0.001122747,0.001038002,0.001109083,0.0009722956,0.001034765,0.0009421986,0.0008626049,0.0008048311,0.0006815068,0.0006991748,0.0007087773,0.0006677051,0.0006043578,0.0006037417,0.000447274,0.0003143129,0.0002484461,0.0001909298,0.0001740894,0.0001536258,0.0001402862,0.0001333277,0.0001494248,0.0001356481,0.0001399137,0.000127273,0.0001158036,0.0001053876,9.127425E-05,6.189483E-05,6.081205E-05,4.302243E-05,5.234058E-05,5.014407E-05,5.388021E-05
370,1,0.2357872,0.1887843,0.1546253,0.128183,0.1106933,0.1001526,0.08908334,0.07994231,0.07261128,0.06307251,0.05382734,0.04555975,0.03573765,0.0310031,0.02724368,0.02567363,0.02461507,0.02443,0.02372556,0.02344178,0.02375023,0.02313794,0.02198316,0.02099934,0.019064,0.01719359,0.01563174,0.01480428,0.01433438,0.01466428,0.01438223,0.01446987,0.01312673,0.01300832,0.01157276,0.009864395,0.008106478,0.007666471,0.00659866,0.00692872,0.006571211,0.00644665,0.007111758,0.006411858,0.007094762,0.007391725,0.007376683,0.007218561,0.007151111,0.005602819,0.00560038,0.005178878,0.004673744,0.004571313,0.004782797,0.004726445,0.00470653,0.004581244,0.004453423,0.003861929,0.003566289,0.003079859,0.00272008,0.002669821,0.002526076,0.002585265,0.002500394,0.00253727,0.002183314,0.002460476,0.002284624,0.001988951,0.00172971,0.001388703,0.001237102,0.001171897,0.0009488463,0.0009584029,0.001017688,0.0009571956,0.0008971755,0.0009739554,0.0008625879,0.0009306721,0.0008468881,0.0007579023,0.0007263612,0.0006066294,0.0006046335,0.0006242633,0.0005758681,0.0005270835,0.0005117762,0.0003986468,0.0002802728,0.0002152418,0.0001707012,0.0001502722,0.0001265631,0.0001261948,0.0001196268,0.000128276,0.0001144369,0.0001233092,0.0001105668,9.818397E-05,9.114542E-05,7.697796E-05,5.316142E-05,5.260075E-05,3.329092E-05,4.552977E-05,4.389213E-05
371,1,0.2403482,0.1900289,0.1513165,0.1243243,0.1039518,0.09105769,0.08230768,0.07388353,0.06447021,0.05942633,0.05164145,0.04393397,0.03779303,0.03206374,0.0277432,0.02460924,0.02275866,0.02171158,0.02150107,0.02120082,0.02062778,0.02099622,0.02063588,0.01973689,0.01893984,0.01684375,0.01537233,0.01416586,0.01340244,0.0128784,0.0133124,0.01289994,0.01300892,0.01151536,0.01177718,0.01046045,0.008456342,0.00720212,0.006774366,0.005743792,0.0061156,0.005730034,0.005620567,0.006256485,0.005655183,0.006231104,0.006592612,0.006606368,0.006300068,0.006285608,0.004962947,0.005102124,0.004571227,0.004139968,0.004055442,0.004333041,0.004136549,0.004178043,0.004038255,0.004015964,0.003391392,0.003167245,0.002707825,0.002409871,0.002357782,0.002295009,0.002297814,0.002249909,0.002246692,0.001926507,0.00222123,0.002014603,0.00180103,0.001533847,0.001201859,0.001108688,0.001030683,0.0008414568,0.0008315142,0.0008795086,0.0008498439,0.0008039774,0.000871222,0.0007542708,0.0008392532,0.0007363839,0.0006584665,0.000646878,0.0005303688,0.0005367709,0.0005367724,0.0005069327,0.0004524517,0.0004466482,0.0003545033,0.0002444381,0.0001874853,0.0001465272,0.0001281063,0.0001080966,0.0001070288,0.0001014027,0.000105707,9.268676E-05,0.0001043473,9.463041E-05,8.514706E-05,7.317604E-05,6.151668E-05,4.811236E-05,4.686653E-05,3.079366E-05,4.206661E-05
372,1,0.2467291,0.209381,0.1655322,0.1318714,0.1084819,0.090459,0.07952159,0.07146307,0.06456854,0.05608435,0.05181996,0.04466636,0.0381392,0.03603464,0.03054466,0.02640899,0.02331768,0.02162433,0.02067716,0.02046551,0.02014963,0.01955566,0.0200037,0.01964025,0.01875503,0.01799036,0.01602977,0.01464484,0.01352788,0.01276726,0.01226914,0.01274865,0.01230826,0.01237843,0.01094553,0.01124595,0.01002138,0.00802563,0.006826082,0.00649816,0.005481815,0.005859748,0.005473526,0.005373469,0.005910459,0.005380717,0.005966427,0.006290985,0.00626474,0.00600996,0.006003043,0.004729592,0.00484462,0.00437421,0.003930392,0.003859545,0.004138636,0.003940426,0.003999738,0.003854075,0.003811909,0.003229973,0.003009665,0.002580113,0.002262166,0.002239847,0.002186887,0.002165932,0.002135529,0.002147206,0.001815453,0.002122022,0.00189812,0.001720036,0.001465807,0.001159046,0.001053308,0.000984555,0.0008124537,0.0007930832,0.0008412013,0.0008087437,0.0007650012,0.0008353437,0.0007216565,0.0008012751,0.0006975215,0.0006310691,0.0006156513,0.0005073791,0.0005109154,0.0005158855,0.0004847374,0.0004313124,0.0004275175,0.0003360122,0.0002318464,0.0001780508,0.000139147,0.000121586,0.0001040812,0.0001020616,9.498442E-05,0.0001011759,8.786823E-05,9.804027E-05,9.023583E-05,8.170698E-05,6.987161E-05,5.728456E-05,4.591046E-05,4.521921E-05,2.948557E-05
373,1,0.249175,0.2077588,0.1820104,0.1435251,0.114524,0.09413353,0.07856121,0.06900232,0.06227712,0.05588403,0.04897574,0.0449749,0.03880695,0.03632242,0.03432269,0.02909824,0.02518212,0.0222575,0.02061143,0.01966959,0.01954604,0.01921901,0.01862775,0.01904668,0.01866833,0.01785991,0.01705896,0.0152363,0.01397067,0.01283772,0.01217608,0.01173297,0.01219556,0.01175466,0.01183468,0.01045584,0.01067924,0.009532619,0.007593781,0.006520876,0.006202765,0.005213432,0.005587731,0.005225145,0.005097257,0.005621227,0.005148318,0.005701918,0.006036261,0.005946715,0.00570265,0.005720342,0.004531971,0.004634221,0.004162354,0.003748673,0.00367423,0.003952799,0.003776903,0.003821943,0.003683053,0.003622837,0.003069122,0.00287107,0.002464216,0.002172655,0.00214408,0.00207442,0.002083211,0.002061147,0.002040416,0.001730629,0.002030214,0.001827293,0.001646562,0.001401205,0.001096504,0.001006576,0.0009328818,0.000775685,0.0007549784,0.0008001105,0.0007737617,0.0007312341,0.0007933251,0.0006895147,0.0007596437,0.0006682173,0.0005903435,0.0005828256,0.0004840168,0.0004877173,0.0004929728,0.00046408,0.0004121931,0.0004071156,0.0003220493,0.000223593,0.0001703866,0.0001322468,0.000117435,0.0001006769,9.762292E-05,9.03566E-05,9.647731E-05,8.432657E-05,9.362696E-05,8.674437E-05,7.818319E-05,6.676775E-05,5.472636E-05,4.356942E-05,4.3538E-05
374,1,0.244324,0.2152143,0.1802216,0.1573415,0.1236429,0.09932086,0.0813958,0.06761581,0.05961163,0.05381699,0.04841316,0.04225312,0.03911505,0.03678605,0.03432924,0.03263684,0.0276078,0.02397603,0.02111653,0.01948685,0.01870773,0.01851617,0.01817966,0.01775574,0.01807244,0.01785678,0.01695096,0.01618652,0.01460196,0.01324682,0.0122594,0.01158645,0.01119008,0.01160096,0.0111457,0.01119117,0.009943959,0.01021243,0.009081913,0.007237409,0.006234195,0.005896089,0.004971004,0.005290638,0.00498023,0.004867849,0.005314957,0.004865951,0.005439784,0.005758388,0.005689804,0.005455537,0.005436955,0.004324819,0.004398922,0.003990392,0.003542305,0.003514351,0.003773425,0.003602123,0.003645812,0.00351929,0.003503364,0.002948248,0.002746206,0.002354089,0.00209356,0.002043793,0.001987638,0.001976944,0.001956344,0.001946572,0.001647907,0.001927098,0.001747751,0.001576987,0.001333214,0.001045514,0.0009549808,0.000891611,0.0007396061,0.0007287344,0.0007664679,0.0007400693,0.0006980698,0.0007645075,0.0006585225,0.0007290735,0.0006407028,0.0005701712,0.0005608607,0.0004621227,0.0004654272,0.0004709538,0.0004437801,0.0003899693,0.0003896977,0.0003077907,0.0002136435,0.0001638869,0.0001274423,0.0001124281,9.644006E-05,9.349996E-05,8.643451E-05,9.241401E-05,8.055959E-05,8.953839E-05,8.281373E-05,7.463621E-05,6.331882E-05,5.300774E-05,4.200538E-05
