"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
164,1,0.2945763,0.2539166,0.2252478,0.1903916,0.15845,0.1326693,0.1283369,0.0955207,0.08189601,0.07579408,0.06430849,0.05172183,0.04692827,0.0439271,0.0392579,0.0365193,0.03762384,0.03134548,0.03047853,0.02806862,0.02789278,0.02611388,0.02062573,0.01985775,0.02005295,0.02084228,0.01761862,0.01749323,0.01539442,0.01557914,0.01462278,0.012448,0.0132509,0.01130723,0.01109825,0.00966104,0.008757351,0.008073115,0.008338163,0.007313559,0.006259476,0.006108697,0.005786013,0.00807666,0.006170418,0.006969193,0.006136659,0.004939337,0.005156815,0.004829183,0.00359112,0.00408745,0.003925271,0.003910141,0.003561203,0.003533307,0.003227898,0.002990152,0.00287688,0.002636716,0.002321421,0.002373943,0.002181693,0.002172158,0.001799701,0.001721402,0.001659897,0.001633975,0.001415496,0.001513202,0.001361691,0.001150579,0.001157087,0.0009611204,0.001008444,0.000917387,0.0007811984,0.0006497446,0.0006911457,0.000688474,0.0007165,0.0006697002,0.0005670993,0.0005653193,0.000499549,0.0005041027,0.000524449,0.0004553582,0.0004198737,0.0003707412,0.0004193863,0.0003684662,0.0003474361,0.0003027261,0.0003203658,0.0002999803,0.0002905882,0.0002848395,0.00029487,0.0003182636,0.0002465203,0.000267265,0.0002147084,0.0002356823,0.0001798434,0.000194424,0.0002077175,0.0001972537,0.0001612695,0.0001405951,0.0001523815,0.0001538472,0.0001444405,0.0001194426,0.0001365504,0.0001115223,0.0001106378,8.695352E-05,9.386256E-05,7.716027E-05,8.333353E-05,6.925988E-05,7.001714E-05,5.992625E-05,4.573452E-05,5.093584E-05,3.802326E-05,4.040221E-05,3.509257E-05,2.912702E-05,3.275001E-05,2.29145E-05,2.364644E-05,2.088314E-05,1.932473E-05
165,1,0.2850533,0.2575711,0.225289,0.1939473,0.1721552,0.1392696,0.1212214,0.1124554,0.07760955,0.07326316,0.06667621,0.05849005,0.04585734,0.04546677,0.04427201,0.0383285,0.03498007,0.03480057,0.03050708,0.02864433,0.02775933,0.02541463,0.02610203,0.0199995,0.01981038,0.01945514,0.02015107,0.01662133,0.01662807,0.01492106,0.01530446,0.01376888,0.0115781,0.01240621,0.0111933,0.01078412,0.009645762,0.00787306,0.007811633,0.007664628,0.006578333,0.006346675,0.006078458,0.005659178,0.007649813,0.006061189,0.006269961,0.005834603,0.004803884,0.004905841,0.00468421,0.003859923,0.003744311,0.003742632,0.003697929,0.003582567,0.003447357,0.003083071,0.002730111,0.002855743,0.002561009,0.002153495,0.002387373,0.002062762,0.001968575,0.001700288,0.001678869,0.001630544,0.001516142,0.001359954,0.001475989,0.001246757,0.001171039,0.001116063,0.0008926077,0.0009053964,0.0008368096,0.0007415063,0.0006383777,0.0006651478,0.0006341581,0.0007094654,0.0005900241,0.0005762482,0.0005499544,0.0004868089,0.0005044612,0.0005184186,0.0004366911,0.0004093428,0.0003596801,0.0003955626,0.0003284827,0.0003419951,0.0002966726,0.0002999851,0.0003012128,0.0002882585,0.0002662386,0.0002916889,0.0002903449,0.0002536496,0.0002446747,0.0002202589,0.0002230267,0.0001716752,0.000193289,0.0001905133,0.0001791067,0.0001628487,0.0001320377,0.0001385425,0.0001504812,0.0001340624,0.0001155521,0.0001255114,0.0001068068,0.000101306,8.014391E-05,8.913803E-05,7.38623E-05,7.538909E-05,6.718737E-05,5.939003E-05,5.329565E-05,4.291064E-05,5.272313E-05,3.672114E-05,3.804726E-05,3.401084E-05,2.697704E-05,3.070827E-05,2.275314E-05,2.184444E-05,1.952096E-05
166,1,0.2921967,0.2461684,0.2240642,0.1945237,0.1776348,0.1525886,0.1295304,0.1072166,0.1010247,0.06994849,0.06542629,0.06316566,0.04970616,0.04421256,0.04432386,0.04149736,0.03731281,0.03430216,0.03482441,0.03093548,0.02713203,0.02815512,0.02491496,0.02368663,0.01862254,0.01865227,0.01851972,0.01832927,0.01612259,0.01662243,0.01471764,0.01484575,0.0139172,0.01104961,0.01194088,0.01055358,0.01062477,0.008796679,0.008215646,0.007791576,0.007166097,0.006217722,0.005853507,0.005951408,0.005651639,0.007017007,0.005753359,0.006046335,0.005757758,0.004784627,0.004711432,0.004298247,0.003452562,0.003537829,0.003512062,0.00380463,0.003350135,0.003225601,0.003064174,0.002673516,0.002696984,0.002600925,0.00225045,0.002295818,0.001911357,0.001916239,0.001528504,0.001533899,0.001514028,0.001442794,0.001293501,0.001335529,0.001208602,0.001064367,0.001046486,0.0008618005,0.0008918149,0.0008482935,0.0006842508,0.000667257,0.0006654936,0.0005941049,0.0006340315,0.0005599667,0.0004830349,0.0004777985,0.0004363876,0.0004857959,0.0005125326,0.000435382,0.0003797373,0.0003231787,0.0003809118,0.0003338814,0.0003099898,0.0002892331,0.0002957877,0.0002938031,0.0002536314,0.0002617004,0.0002734133,0.0002872366,0.0002271157,0.0002344815,0.0002014945,0.0002093904,0.0001736008,0.0001807793,0.0001856065,0.0001695872,0.0001653876,0.0001285956,0.0001483634,0.0001483646,0.000127756,0.0001148308,0.0001198993,9.997744E-05,9.289248E-05,7.593622E-05,8.319747E-05,7.079617E-05,7.112425E-05,6.240389E-05,6.212285E-05,4.883964E-05,4.176049E-05,4.959976E-05,3.365092E-05,3.850283E-05,3.159494E-05,2.71357E-05,2.881533E-05,2.24799E-05,2.246259E-05
167,1,0.3030522,0.2523047,0.2155796,0.2039489,0.1666301,0.1555067,0.1328342,0.1129101,0.1029902,0.09000107,0.05942476,0.05998588,0.05037484,0.04573556,0.04301252,0.04334583,0.04036656,0.03535813,0.03241588,0.0319625,0.02752488,0.02566624,0.02676743,0.02338447,0.02387995,0.01734193,0.01783625,0.01795004,0.0176033,0.01574471,0.01631618,0.0137977,0.01423348,0.01278991,0.01026865,0.0107595,0.009571861,0.009800078,0.008445163,0.008016932,0.00779218,0.007079459,0.005807966,0.005598656,0.005409343,0.005481467,0.006731318,0.005466018,0.005637183,0.005577922,0.00439008,0.004275331,0.004178352,0.003403271,0.003236732,0.003263909,0.003563151,0.003301266,0.003142762,0.002919556,0.002615453,0.002409508,0.002404876,0.002044662,0.002176279,0.001787299,0.00182644,0.001520631,0.001494351,0.001386499,0.001417713,0.001204588,0.001275386,0.001270747,0.001020973,0.0009785708,0.0008387768,0.0008686608,0.0007787455,0.0006277087,0.0006108333,0.0005964168,0.000597292,0.0006214253,0.0005576345,0.0004480193,0.0004760123,0.0004151658,0.000466529,0.0004700046,0.0004135135,0.000377477,0.0003024146,0.0003935066,0.0002985866,0.0003042065,0.0002746347,0.0002691414,0.0002800618,0.0002429453,0.0002508959,0.0002643693,0.0002823619,0.0002395595,0.0002204598,0.0001933392,0.0001936043,0.0001742075,0.0001820591,0.0001815662,0.0001692798,0.0001568568,0.000126913,0.0001419689,0.0001385129,0.000129053,0.0001073469,0.0001131635,0.0001011947,9.154282E-05,7.065913E-05,7.605259E-05,6.996521E-05,7.144614E-05,5.972902E-05,5.873848E-05,4.750845E-05,4.232506E-05,4.642922E-05,3.32351E-05,3.404266E-05,3.089301E-05,2.420049E-05,2.779565E-05,2.26277E-05
168,1,0.3164434,0.258671,0.2260434,0.2007273,0.1809195,0.148941,0.1389845,0.1253864,0.1055883,0.08822626,0.07778823,0.05390236,0.05302743,0.04909461,0.04368915,0.04259184,0.04008422,0.03728178,0.03421731,0.03118548,0.03121005,0.02579716,0.02418588,0.02567977,0.02252531,0.02278599,0.01716033,0.01708866,0.01754315,0.01746571,0.01465556,0.01598083,0.01351171,0.01289332,0.01255263,0.01003428,0.01062159,0.009230169,0.008871459,0.007608929,0.007876853,0.007127289,0.006605148,0.00603571,0.005167103,0.005280368,0.004851697,0.006226392,0.005266128,0.005604366,0.005573049,0.004368163,0.00406981,0.004130265,0.003236075,0.003265182,0.003097266,0.003697684,0.002962933,0.002973367,0.003072598,0.002520655,0.002489296,0.002549778,0.001974609,0.002206255,0.001695559,0.001708449,0.00133981,0.001386944,0.001314383,0.001355435,0.001140621,0.001258662,0.001145501,0.001032122,0.0009244416,0.0008031687,0.0008702441,0.0007558319,0.0006094265,0.0005674721,0.0005792198,0.0005501581,0.0006089524,0.0005374086,0.0004884274,0.0004725041,0.0003986978,0.0004333149,0.0004610974,0.0004080172,0.0003552924,0.0002756708,0.0003727944,0.0002961716,0.0002726926,0.0002795801,0.0002597774,0.0002567088,0.0002368009,0.0002535187,0.000245374,0.0002844266,0.0002285455,0.0002254295,0.0001854194,0.0001908846,0.0001576742,0.0001702379,0.0001734608,0.0001628503,0.0001415629,0.0001188175,0.0001359643,0.000131783,0.000126147,9.651961E-05,0.0001087855,9.875597E-05,8.407264E-05,6.966184E-05,7.462802E-05,6.807465E-05,6.830725E-05,5.734016E-05,5.714186E-05,4.465792E-05,3.909545E-05,4.42346E-05,3.176252E-05,3.314995E-05,2.865356E-05,2.714685E-05,2.764412E-05
169,1,0.3229274,0.2742165,0.2354434,0.2016564,0.1790272,0.1592919,0.1340442,0.1230326,0.110251,0.09683584,0.08076631,0.07202875,0.04976079,0.05254469,0.04588424,0.04317288,0.03918309,0.04033601,0.03561566,0.0321703,0.03081376,0.02866897,0.02539659,0.02300658,0.02477561,0.02127639,0.02118505,0.01584765,0.01627955,0.01665252,0.01638697,0.01393427,0.01486413,0.01267655,0.01272773,0.0119932,0.009912957,0.01017279,0.008904954,0.008693933,0.00789651,0.007521249,0.006464767,0.006301539,0.005664463,0.005047679,0.004558392,0.004663965,0.005701424,0.004863575,0.005437186,0.005049079,0.004093969,0.003891784,0.003986079,0.002932308,0.003332577,0.003017229,0.003314233,0.002793093,0.002786084,0.00291969,0.00229685,0.002582363,0.002427586,0.001985893,0.00217254,0.001621725,0.001619662,0.001336682,0.00131365,0.001282439,0.00126092,0.001153928,0.001147083,0.001164569,0.0009893291,0.0008554666,0.0007670858,0.0008096551,0.0007722062,0.0005628953,0.0005348966,0.000571313,0.000527949,0.000605899,0.0005013074,0.0004314491,0.0004577451,0.0003724658,0.000398056,0.0004307786,0.0003815381,0.0003335052,0.0002581084,0.0003349577,0.000291842,0.0002763079,0.0002617589,0.0002543606,0.0002388784,0.0002315646,0.000242582,0.0002322488,0.0002594293,0.0002054537,0.0001949459,0.0001640518,0.0001897675,0.0001507139,0.0001643428,0.0001747441,0.0001550556,0.0001433735,0.0001156616,0.0001287229,0.0001315644,0.000111248,9.723492E-05,0.0001067224,9.44574E-05,8.339812E-05,7.017469E-05,6.632174E-05,6.261665E-05,6.768657E-05,5.19802E-05,5.226157E-05,4.500223E-05,3.469836E-05,4.014464E-05,2.880897E-05,3.238846E-05,2.728982E-05,2.455983E-05
170,1,0.3199173,0.2824842,0.2508197,0.2142333,0.1809687,0.1534381,0.1444037,0.1181071,0.1125276,0.101491,0.08486601,0.06928713,0.06185171,0.04638248,0.04806401,0.04659533,0.0424374,0.03949906,0.03816928,0.03582324,0.03187589,0.02882373,0.02649007,0.02506476,0.02248939,0.02348784,0.02012685,0.01940266,0.01459105,0.01626726,0.01623798,0.01531796,0.01330764,0.01503994,0.01220185,0.01190474,0.01127782,0.009917341,0.009804486,0.008261725,0.008166765,0.007433439,0.00758455,0.006485379,0.006310527,0.005315175,0.005055921,0.004275227,0.004566515,0.005565303,0.004995586,0.005429982,0.004798217,0.004174986,0.003491484,0.003662685,0.002906651,0.002926217,0.002910322,0.003051415,0.002506059,0.002591661,0.002757354,0.002243867,0.002347172,0.002235638,0.001906591,0.001928409,0.001649329,0.001543498,0.001312074,0.001244379,0.001285601,0.00124044,0.001160447,0.001092086,0.001097319,0.0009461212,0.0008451493,0.0007879449,0.000790205,0.0007783108,0.0005646661,0.0005264104,0.0005594481,0.000523661,0.0005710418,0.0004985876,0.0004233045,0.0004076675,0.0003177534,0.0003960166,0.000411111,0.0003827294,0.0003286964,0.0002746071,0.0003532775,0.000274168,0.000266976,0.0002535114,0.000247651,0.0002369933,0.0002045969,0.0002166623,0.0002336352,0.0002501133,0.0002030127,0.0001977194,0.0001526008,0.0001782397,0.0001427834,0.0001535645,0.0001723453,0.0001546692,0.0001336108,0.0001142512,0.0001192239,0.0001308073,0.0001134805,9.721398E-05,9.408374E-05,9.145966E-05,8.010806E-05,6.575399E-05,6.478782E-05,6.425889E-05,6.217635E-05,4.869448E-05,4.919332E-05,4.245037E-05,3.568889E-05,3.784638E-05,2.890006E-05,3.163925E-05,2.817042E-05
171,1,0.3112521,0.2858854,0.2437011,0.2250514,0.188997,0.1682933,0.1417704,0.1286232,0.1018157,0.09995173,0.0950228,0.07814044,0.06663129,0.06177703,0.04492647,0.04293423,0.04319901,0.0404236,0.03908568,0.03604772,0.03371563,0.03093024,0.0281752,0.0270993,0.02450744,0.02071635,0.02363043,0.01939421,0.01911344,0.01376619,0.01469746,0.01493013,0.0146962,0.01360978,0.01442878,0.01207928,0.01101083,0.01033383,0.009280808,0.009196306,0.007854097,0.007732521,0.006585599,0.006332048,0.006196942,0.005873596,0.005247658,0.004794354,0.004320065,0.004393523,0.005334661,0.004641081,0.005118977,0.004585258,0.004000383,0.00330439,0.003685019,0.002714005,0.002860604,0.002810061,0.002890644,0.002524244,0.002413361,0.002474613,0.002094562,0.002148253,0.002091848,0.001720827,0.001978998,0.001606178,0.001496509,0.001199143,0.001181051,0.001215024,0.001213487,0.001084109,0.001081629,0.001050895,0.0008797455,0.0008148679,0.0007502812,0.0007550085,0.0007002385,0.0005679791,0.000474072,0.0005275352,0.0004829893,0.0005380757,0.0004901805,0.0004107309,0.0004042383,0.0003167388,0.0003718943,0.0003904487,0.0003455811,0.0003123776,0.000276155,0.0003405125,0.0002648331,0.0002487602,0.0002597721,0.0002316625,0.0002331636,0.000229169,0.0002171803,0.0002218089,0.0002322093,0.0001907984,0.0001967759,0.0001677718,0.0001724054,0.0001419877,0.0001417097,0.0001625608,0.00014523,0.0001242997,0.0001039484,0.0001221625,0.0001201464,0.0001019134,9.932115E-05,9.695796E-05,9.422284E-05,7.496044E-05,6.536464E-05,6.360374E-05,6.157939E-05,6.167436E-05,5.074622E-05,4.671163E-05,4.006233E-05,3.335526E-05,3.576267E-05,2.845337E-05,2.995983E-05
172,1,0.3395816,0.27479,0.2544915,0.2182089,0.2000105,0.1766061,0.145376,0.1261016,0.1211645,0.0960559,0.08923605,0.08243319,0.07123853,0.0638095,0.05842432,0.04276146,0.04326066,0.04025924,0.04064436,0.03580867,0.03460145,0.03144725,0.02799477,0.02592829,0.02576968,0.02331556,0.02007985,0.02383341,0.01814765,0.01855495,0.0139176,0.01406514,0.01449884,0.01440417,0.0125247,0.01337909,0.01122024,0.01016335,0.01004237,0.009067159,0.009022515,0.00740699,0.007877516,0.006682415,0.006298098,0.005820492,0.005596449,0.005030831,0.004635809,0.004353393,0.004571957,0.005112212,0.004412193,0.00449269,0.004295805,0.003927402,0.003542969,0.003585031,0.002650539,0.002709588,0.002732725,0.002959415,0.002407365,0.002333814,0.002387756,0.002132057,0.002014137,0.002047002,0.001637427,0.001897899,0.00146376,0.001362004,0.001172924,0.001114459,0.001173401,0.001149478,0.001070515,0.001021976,0.001014469,0.0008433236,0.0007834326,0.0007378667,0.0007072522,0.0006784374,0.0005209245,0.0004723363,0.0004683259,0.0004900631,0.0005114087,0.0005000848,0.0004020514,0.000392625,0.0003080606,0.0003612371,0.0003719213,0.0003430743,0.0002865358,0.0002547679,0.0003112572,0.0002439268,0.0002533167,0.0002360777,0.000214924,0.0002128043,0.0002069702,0.0002095392,0.0002096236,0.0002289051,0.0001861734,0.0001776666,0.0001592541,0.0001659586,0.0001402506,0.0001353919,0.0001593638,0.000128894,0.0001228933,0.0001068035,0.0001151227,0.0001120057,9.840318E-05,8.886624E-05,9.812175E-05,8.005089E-05,7.115476E-05,6.211631E-05,5.933511E-05,5.316511E-05,5.931467E-05,4.684833E-05,4.688398E-05,3.885042E-05,3.060602E-05,3.316082E-05,2.761492E-05
173,1,0.3189314,0.3061829,0.2475214,0.2289251,0.1986175,0.177885,0.155538,0.135199,0.1156795,0.1088831,0.08892591,0.08349954,0.0715795,0.0665542,0.06041539,0.05519019,0.04129129,0.04132221,0.04010118,0.0391398,0.03494737,0.03177815,0.03040936,0.02529615,0.02528533,0.02507331,0.02321708,0.01979189,0.02157544,0.01756105,0.01810472,0.01325872,0.01448382,0.01415404,0.01378372,0.01184023,0.01307136,0.01109174,0.01016483,0.009817615,0.008402868,0.008319043,0.007459214,0.007263828,0.006003389,0.006145128,0.005658524,0.005548114,0.0048414,0.004609757,0.004233901,0.004257898,0.005084449,0.004150223,0.004699331,0.003981717,0.003631137,0.003299676,0.003187003,0.002732932,0.002514413,0.002765429,0.002729746,0.002390603,0.002289168,0.002147072,0.001933216,0.002002377,0.001974325,0.001589324,0.001733956,0.00144174,0.001330318,0.001186547,0.001036755,0.001072439,0.001159376,0.001048787,0.001007852,0.0009325846,0.0008534902,0.0007765077,0.000707523,0.0007110274,0.0006341159,0.0004852346,0.0004900846,0.0004467615,0.0004357104,0.000488026,0.0004831399,0.0003711147,0.0003930524,0.000328582,0.0003440112,0.0003522944,0.0003009557,0.0002658972,0.0002429161,0.0003040676,0.0002479577,0.0002397558,0.0002303805,0.000198538,0.0002141416,0.0001922297,0.0002062308,0.0002159476,0.0002116339,0.0001766308,0.0001670921,0.0001503997,0.0001626467,0.0001480485,0.0001375045,0.0001527882,0.0001315205,0.0001200428,9.600815E-05,0.0001085039,0.0001098555,9.366859E-05,8.513153E-05,0.0001006743,7.802944E-05,7.055174E-05,5.995176E-05,5.869749E-05,5.068667E-05,5.532341E-05,4.609923E-05,4.222591E-05,3.787248E-05,3.072213E-05,3.144913E-05
174,1,0.3477065,0.2960838,0.2737322,0.2187521,0.2030019,0.1860621,0.161655,0.1419693,0.1217421,0.1069728,0.09483609,0.07827534,0.07378704,0.06995273,0.06276584,0.05813747,0.0506686,0.04019036,0.04076601,0.03984006,0.03757196,0.0305425,0.03137547,0.02990011,0.02714229,0.02410032,0.02340026,0.02142554,0.0198105,0.02136671,0.01777824,0.01673178,0.0121349,0.01409921,0.01310117,0.01327603,0.01161367,0.01181553,0.01013501,0.009558602,0.009253724,0.008678378,0.008242426,0.007025063,0.007403296,0.005531144,0.005626188,0.005352888,0.005161863,0.004355346,0.004298643,0.003992699,0.00407646,0.005012267,0.003847496,0.004420456,0.003675675,0.003497775,0.002996268,0.003065462,0.002489838,0.002479839,0.002647495,0.002536553,0.002341603,0.002289868,0.002112143,0.001929003,0.001937788,0.001879834,0.001522876,0.001817226,0.001363275,0.001352255,0.001193535,0.0009889595,0.001054362,0.001096844,0.0009184034,0.0009667798,0.0008846896,0.0008377639,0.0007534968,0.0006641239,0.0006332815,0.0006064962,0.0005280156,0.0004505747,0.0004190246,0.0004357003,0.0004498225,0.0004303855,0.0003567252,0.0003753089,0.0003035123,0.0003171143,0.000340083,0.000299551,0.0002832884,0.0002354538,0.0002856105,0.0002294307,0.0002359426,0.0002257141,0.0002018974,0.000225607,0.0001833551,0.0002007688,0.00019959,0.000204622,0.0001620777,0.0001678774,0.000137762,0.0001588992,0.0001378591,0.0001331527,0.0001507058,0.0001271574,0.0001148134,0.0001001622,0.0001055317,0.0001084468,9.524557E-05,8.134434E-05,8.999785E-05,8.010343E-05,6.009947E-05,6.16348E-05,5.701927E-05,5.172251E-05,5.75706E-05,4.335047E-05,3.971683E-05,3.828113E-05,2.955685E-05
175,1,0.3459576,0.3155976,0.2592761,0.2494045,0.1983135,0.1790177,0.1688244,0.1485529,0.1264928,0.1089582,0.09622642,0.08875353,0.06796671,0.06915579,0.06606035,0.06130901,0.0569475,0.0491714,0.03850786,0.03837278,0.03711251,0.03534659,0.03032572,0.03170392,0.02826488,0.02501872,0.02263417,0.02259771,0.02069764,0.01903664,0.02048811,0.01813525,0.01610536,0.01263291,0.0135331,0.0133715,0.01281451,0.01134399,0.01128446,0.009800987,0.009671281,0.009274227,0.008460443,0.007859972,0.006818415,0.00752157,0.005738857,0.005502665,0.005687275,0.004867541,0.004297517,0.004091913,0.004096785,0.003885121,0.005000244,0.003746751,0.004324175,0.003774616,0.003533648,0.002988302,0.002964186,0.002364182,0.00225503,0.002545535,0.002533986,0.002209217,0.002053525,0.002107156,0.001873625,0.001804965,0.001774601,0.001455791,0.001608822,0.001348605,0.001280863,0.001129257,0.0009267218,0.001040294,0.00104535,0.0009176345,0.0009211293,0.0008804748,0.0008159261,0.0007072082,0.0006680065,0.0005894967,0.0006072026,0.0005163814,0.0004298819,0.0004303373,0.0004275655,0.0004474645,0.0004094729,0.000340337,0.0003712545,0.0003091935,0.0003216386,0.0003314822,0.0002910625,0.000259687,0.00023794,0.0002841916,0.000232697,0.000238147,0.0002089232,0.000193697,0.0002227332,0.0001823861,0.0001911694,0.0001807819,0.0002002067,0.0001592132,0.0001574427,0.0001377144,0.0001414698,0.0001327545,0.0001230109,0.0001379602,0.0001210939,0.0001171628,9.389232E-05,9.915265E-05,0.0001065019,9.170758E-05,7.686262E-05,8.315138E-05,7.443986E-05,6.136575E-05,6.141836E-05,5.751887E-05,5.145976E-05,5.311311E-05,4.227649E-05,3.845577E-05,3.368538E-05
