"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
209,0,9.999945E-11,4.481171E-06,3.738356E-05,0.000164481,0.0002376302,0.0008165322,0.001753935,0.01046181,0.005172124,0.03939487,0.06451418,0.2262625,0.3127317,0.1254361,0.3050184,0.1612555,0.4055284,0.35151,0.3080627,0.3005677,0.3759883,0.4375678,0.495916,0.5431197,0.6656805,0.6691384,0.7205339,0.7907543,0.8161869,0.8899508,1.028262,1.081433,1.199059,1.688281,1.278853,1.346558,2.721885,1.536443,1.483711,1.616079,1.64308,1.784202,1.838837,1.873862,1.918249,1.975928,2.028311,2.25903,2.142665,2.268244,2.392495,2.432452,2.42683,2.45712,2.554885,2.59547,2.644065,2.601933,25.51892,2.813581,2.89909,2.990657,2.998613,3.157909,3.034493,3.493033,3.190437,3.595507,3.382401,3.403552,3.43895,3.334578,3.457779,3.456136,4.052343,3.704041,3.559404,3.556837,3.749618,3.559268,3.78126,3.85558,3.943726,3.899828,3.852252,3.823469,4.049916,4.074915,4.52662,4.388084,4.227569,8.193468,4.115175,4.234455,4.342795,4.555815,4.462355,4.38645,4.795263,4.250984,4.647554,4.855718,4.411481,4.502837,4.284062,4.527275,4.51449,5.005736,4.515296,4.633756,4.622355,4.708524,4.557484
210,0,9.999945E-11,7.808972E-05,3.249275E-05,0.0001099119,0.0002883679,0.0004418237,0.00106981,0.002024588,0.01850778,0.03059491,0.03669909,0.05970506,0.2070284,0.3181102,0.1516289,0.3242323,0.1909442,0.4200014,0.3749795,0.3430426,0.3364437,0.4134491,0.4755723,0.5330953,0.577498,0.7036229,0.7051861,0.7545358,0.8237252,0.8517869,0.9279425,1.060724,1.120369,1.224025,1.674627,1.309543,1.373917,2.627273,1.562163,1.50516,1.633073,1.661743,1.787976,1.852432,1.890835,1.937997,1.987764,2.040559,2.246216,2.144794,2.269735,2.388845,2.426037,2.426649,2.448986,2.548113,2.589961,2.633771,2.585251,23.45967,2.793163,2.874282,2.971508,2.967254,3.127324,3.010649,3.428291,3.149873,3.533273,3.349833,3.364505,3.400904,3.297214,3.424894,3.406732,3.969194,3.659943,3.522244,3.502346,3.696531,3.525051,3.73144,3.782688,3.875906,3.84315,3.798796,3.769735,3.975605,4.011816,4.405261,4.286202,4.156714,7.74938,4.044399,4.260127,4.245136,4.451751,4.378983,4.30378,4.798824,4.179882,4.713557,4.830482,4.324409,4.405938,4.199276,4.44807,4.435877,4.887119,4.433322,4.538209,4.532735,4.841482
211,0,9.999945E-11,4.150871E-06,9.96976E-05,0.0001073352,0.0002415023,0.0004781767,0.01268943,0.009534086,0.002392005,0.03015643,0.04152023,0.03438639,0.07713456,0.2278546,0.3321008,0.1886288,0.3547216,0.2319513,0.4486568,0.4132538,0.3897953,0.3856539,0.4653505,0.5299459,0.5861799,0.6280513,0.7595417,0.7586694,0.8099569,0.8787459,0.9034858,0.9830376,1.115582,1.172466,1.270789,1.696514,1.361612,1.42545,2.575813,1.61268,1.557919,1.683546,1.708362,1.825415,1.899298,1.940562,1.984245,2.032124,2.0814,2.271433,2.18374,2.306247,2.422503,2.464436,2.465862,2.480378,2.582764,2.632404,2.663236,2.618802,21.61582,2.821431,2.898535,2.99526,2.982464,3.141356,3.035117,3.4108,3.165897,3.527247,3.361845,3.37463,3.419316,3.311216,3.439037,3.417902,3.944119,3.667764,3.527961,3.495504,3.703685,3.537879,3.737045,3.772931,3.8693,3.846263,3.795828,3.775317,3.95844,3.99952,4.37371,4.254638,4.144105,7.398855,4.03801,4.234162,4.211918,4.409541,4.35648,4.275738,4.727478,4.186818,4.82092,4.859277,4.298871,4.379961,4.178713,4.407163,4.412107,4.829175,4.409185,4.510652,4.718066
212,0,9.999945E-11,4.076549E-06,3.132694E-05,0.000162161,0.0002330282,0.0004352693,0.0007473232,0.01196716,0.009227416,0.002848774,0.0375599,0.03875211,0.03242356,0.1158436,0.2634085,0.3605457,0.2364461,0.4000305,0.2888614,0.4889806,0.4663468,0.45534,0.4550137,0.5365126,0.6046768,0.6624039,0.6990376,0.889664,0.838697,0.8903673,0.9637884,0.9852354,1.069416,1.201705,1.259723,1.353648,1.751323,1.44557,1.517728,2.572748,1.699906,1.643464,1.765539,1.801897,1.900138,1.992322,2.041332,2.067613,2.123883,2.162395,2.362007,2.381983,2.385556,2.509492,2.558643,2.54719,2.563326,2.66466,2.722039,2.741252,2.715052,19.98219,2.912581,2.978861,3.08124,3.058132,3.216208,3.113827,3.462098,3.245446,3.581755,3.44536,3.446265,3.494415,3.396218,3.517684,3.482832,3.991749,3.746263,3.586145,3.555884,3.769169,3.617547,3.816394,3.838781,3.932374,3.912473,3.852907,3.854594,4.018601,4.068893,4.39673,4.521148,4.20314,7.144608,4.111031,4.274703,4.25723,4.428255,4.40862,4.330801,4.835058,4.243227,4.959776,5.006058,4.357973,4.435457,4.243757,4.444207,4.477982,4.857215,4.465164,4.843091
213,0,9.999945E-11,0.0001028061,3.178685E-05,0.0001010648,0.0002854416,0.0004289274,0.000710253,0.001094793,0.01142093,0.009061052,0.02386986,0.0745573,0.05450475,0.08021935,0.166561,0.310863,0.4063911,0.2998111,0.4633667,0.3616177,0.5516819,0.5396023,0.5390997,0.5385092,0.6324489,0.7070206,0.7552319,0.7935236,1.006664,0.9441395,1.009635,1.077328,1.095548,1.179667,1.322567,1.374374,1.461853,1.842331,1.56927,1.649791,2.617176,1.833249,1.764678,1.893209,1.928167,2.022364,2.124715,2.184512,2.194681,2.255228,2.295658,2.476558,2.525805,2.51635,2.641683,2.702665,2.67523,2.689234,2.793473,2.871039,2.880157,2.835288,18.55758,3.056461,3.110525,3.215034,3.186293,3.342371,3.268163,3.591989,3.388544,3.701701,3.586013,3.589219,3.637957,3.526732,3.669828,3.607533,4.124766,3.892252,3.712539,3.685613,3.89092,3.748235,3.951312,3.972721,4.065517,4.057971,3.974712,3.998858,4.145712,4.219095,4.517136,4.606279,4.334013,6.976213,4.244117,4.402169,4.362279,4.551629,4.521946,4.455233,4.994407,4.368751,5.03968,5.196012,4.490082,4.54795,4.367021,4.536135,4.622616,4.955224,4.930459
214,0,9.999945E-11,4.093895E-06,0.0001258547,9.981777E-05,0.0002234737,0.0004753428,0.000696466,0.001062408,0.00153135,0.01105611,0.00905494,0.02267523,0.06895775,0.1157764,0.1356993,0.2274507,0.3695162,0.4645032,0.3712749,0.5381122,0.4466856,0.6236844,0.6307188,0.6429008,0.6351489,0.7433769,0.8246038,0.8644563,0.9798838,1.135925,1.068078,1.135382,1.20457,1.219295,1.308034,1.46491,1.507895,1.587394,1.960703,1.713121,1.795421,2.693178,1.989142,1.914837,2.039305,2.081543,2.169478,2.289706,2.34672,2.359702,2.408155,2.483633,2.636123,2.683481,2.67325,2.804417,2.875097,2.837213,2.841007,2.960722,3.039632,3.045717,2.983862,17.31898,3.22317,3.273795,3.388052,3.354808,3.509223,3.429018,3.740648,3.562785,3.839256,3.772895,3.756883,3.811751,3.717005,3.833055,3.764039,4.283221,4.060068,3.87642,3.849873,4.044568,3.925743,4.127491,4.122868,4.220716,4.242178,4.228676,4.169347,4.314012,4.402243,4.660865,4.822816,4.508383,6.907435,4.423697,4.571597,4.518592,4.678112,4.688594,4.624312,5.203347,4.541806,5.151305,5.294927,4.653298,4.709913,4.558635,4.695629,4.806452,5.459852
215,0,9.999945E-11,4.05313E-06,3.089647E-05,0.0001856049,0.0002212744,0.0004077904,0.0007390316,0.001036683,0.00150364,0.002027776,0.01085122,0.009197515,0.02174645,0.116397,0.1919534,1.022978,0.2880199,0.4302353,0.5211364,0.4405231,0.6152768,0.5306094,0.7001255,0.7117676,2.463768,0.7288265,0.8469049,0.9314641,0.9747299,3.307153,1.248558,1.180142,1.258703,1.324983,1.340217,1.423472,1.592556,1.642789,1.70629,2.075393,1.848396,1.929881,2.764527,2.122495,2.062327,2.170384,2.232817,2.299196,2.435866,2.48612,6.557816,2.546555,2.661758,2.909704,2.81301,2.811748,7.420541,3.034433,3.125249,2.965453,3.108388,3.182791,3.191091,3.121879,16.18607,3.35789,3.42283,3.550062,3.51197,3.649297,3.557395,3.847567,3.727872,3.955493,3.933853,3.916587,3.954092,3.880141,9.531775,3.896019,4.395735,4.202536,3.996041,3.99102,4.171313,4.082602,4.260424,4.235458,4.350849,4.386921,4.361184,4.321138,4.445832,4.552596,4.782578,5.011335,4.725281,6.809492,4.563087,4.704697,4.650395,4.789681,4.816405,4.768933,5.547472,4.684054,5.356487,5.380586,4.791481,4.852199,4.704176,11.16566,5.292435
216,0,9.999945E-11,3.825234E-06,3.064443E-05,9.746774E-05,0.0002966806,0.0004039562,0.0006636582,0.001065599,0.001462397,0.002016786,0.002599654,0.01079612,0.009478103,0.07337005,0.1633637,0.2419297,1.000838,0.3419694,0.4824096,0.5732316,0.5014103,0.7098099,0.602662,0.7595119,0.7826125,2.390231,0.8008052,0.9325325,1.018971,1.067586,3.188398,1.335316,1.2703,1.359074,1.422048,1.430576,1.508505,1.688402,1.739397,1.799874,2.15261,1.944646,2.031561,2.797727,2.217853,2.160123,2.267213,2.336655,2.38747,2.534298,2.585365,6.275926,2.640607,2.753323,2.979689,2.898747,2.903419,7.114574,3.141775,3.323136,3.047261,3.197828,3.274155,3.274271,3.207344,15.1204,3.440513,3.512409,3.636359,3.590614,3.748376,3.63539,3.941795,3.820446,4.015252,4.038548,4.003089,4.054204,3.959834,9.115518,3.982601,4.468263,4.280992,4.067634,4.058099,4.233885,4.179717,4.53073,4.304208,4.431273,4.468758,4.576225,4.404121,4.528963,4.628738,4.814913,5.028901,4.813219,6.681006,4.716191,4.765804,4.705839,4.859228,4.874423,4.843779,5.559888,4.760986,5.397105,5.407927,4.86233,4.941072,4.775149,10.94857
217,0,9.999945E-11,3.773703E-06,2.970481E-05,9.546705E-05,0.000217447,0.0004695681,0.0006503987,0.0009873072,0.001474146,0.001951408,0.002609341,0.003253122,0.01086148,0.05144376,0.1187849,0.2053679,0.2820426,0.978557,0.3872092,0.5233163,0.6083762,0.592697,0.7492156,0.6591202,0.8073691,0.8406442,2.306498,0.8557497,0.9966195,1.079882,1.129999,3.062102,1.391621,1.332673,1.418365,1.480512,1.488637,1.569529,1.747642,1.796383,1.855253,2.185973,1.996667,2.082178,2.782023,2.270083,2.215256,2.32307,2.395941,2.426194,2.589789,2.637305,5.995665,2.683124,2.808529,3.011749,3.065739,2.957009,6.783138,3.179128,3.335975,3.077593,3.226803,3.310457,3.305225,3.234494,14.10119,3.46806,3.555783,3.670067,3.616635,3.774903,3.665626,3.946582,3.841079,4.022603,4.061818,4.008459,4.083129,3.979767,8.673728,4.003026,4.466278,4.280536,4.072979,4.063951,4.240458,4.193996,4.708804,4.310241,4.440385,4.471405,4.70956,4.410908,4.524001,4.628658,4.786358,4.987962,4.809773,6.500839,4.813353,4.795331,4.738426,4.851733,4.866777,4.824148,5.542913,4.76679,5.354429,5.363114,4.879933,4.947368,5.019498
218,0,9.999945E-11,3.853846E-06,3.072555E-05,9.496803E-05,0.0002145986,0.0004051801,0.003685978,0.0009858439,0.001413628,0.001987092,0.01033036,0.003321615,0.004023215,0.04590992,0.08653819,0.155309,0.239571,0.3168452,0.9512588,0.4230396,0.5524541,0.6319373,0.6255934,0.7724681,0.6960405,0.8344486,0.8789233,2.212924,0.8900846,1.038851,1.119442,1.171227,2.925324,1.41465,1.360713,1.448469,1.510913,1.521946,1.591988,1.766662,1.81925,1.877733,2.181484,2.011453,2.090075,2.734839,2.274932,2.227713,2.328195,2.412301,2.435769,2.59118,2.643727,5.686722,2.679247,2.812034,2.988186,3.126793,2.94752,6.427586,3.151737,3.293677,3.052165,3.203382,3.285676,3.290632,3.210693,13.11135,3.440754,3.534342,3.634676,3.581515,3.738425,3.632144,3.887696,3.798602,3.958034,4.020666,3.951805,4.036527,3.926818,8.206187,3.941616,4.390846,4.224397,4.021392,4.103277,4.189044,4.139755,4.621622,4.248173,4.375189,4.406541,4.676179,4.351244,4.446383,4.561216,4.832177,4.881171,4.725806,6.57074,4.880465,4.717069,4.665809,4.76755,4.782002,4.736137,5.515887,4.707671,5.234199,5.243607,4.809042,5.099228
219,0,9.999945E-11,3.761833E-06,2.923563E-05,0.001423678,0.0002111523,0.0003923491,0.000655071,0.007058325,0.001387206,0.001906486,0.002559499,0.01028045,0.004122924,0.0353386,0.07749754,0.1155954,0.1863043,0.2665323,0.3441482,0.9217247,0.446799,0.5719723,0.6474084,0.6435688,0.7881372,0.7218409,0.8504484,0.8933502,2.133695,0.9128953,1.055264,1.135984,1.187516,2.780728,1.428769,1.368082,1.455104,1.531472,1.524102,1.594197,1.763085,1.815659,1.870444,2.225048,2.002511,2.07909,2.676794,2.256807,2.210063,2.299382,2.395061,2.417826,2.565485,2.619826,5.387178,2.637928,2.778616,2.932765,3.065172,2.902532,6.080215,3.096421,3.309469,3.00364,3.160166,3.219776,3.231679,3.151126,12.16563,3.383725,3.468707,3.572196,3.50917,3.668339,3.562016,3.793964,3.715044,3.8639,3.939492,3.854261,3.945366,3.841189,7.756062,3.841808,4.347901,4.125406,3.937133,4.114198,4.083735,4.046385,4.492699,4.146619,4.256295,4.301478,4.530935,4.255642,4.331152,4.456378,4.769339,4.732993,4.602406,6.29244,4.756742,4.775079,4.548638,4.635477,4.659914,4.617053,5.484326,4.728956,5.125013,5.078102,4.854722
220,0,9.999945E-11,3.988774E-06,3.021948E-05,9.610818E-05,0.001426147,0.0004029863,0.000655265,0.001000792,0.01199644,0.001892834,0.002528012,0.01740862,0.01043215,0.03278464,0.06675109,0.1070868,0.1481486,0.2174189,0.2930962,0.3679119,0.9265772,0.4716347,0.5928751,0.6599234,0.6612899,0.8046201,0.7415778,0.8635942,0.9072142,2.05602,0.9316393,1.066702,1.148946,1.196573,2.650168,1.429317,1.373557,1.45822,1.534714,1.521317,1.592141,1.749528,1.80351,1.86308,2.191666,1.988761,2.058783,2.673773,2.236025,2.186638,2.269273,2.367056,2.389519,2.549767,2.581003,5.096753,2.589088,2.87987,2.86566,2.992641,2.854455,5.756029,3.040079,3.226946,2.946944,3.096924,3.161528,3.162727,3.078716,11.29938,3.312732,3.3911,3.494097,3.445581,3.587116,3.499516,3.713615,3.63263,3.760999,3.846226,3.749468,3.85698,3.748111,7.315285,3.737099,4.234013,4.028749,3.83504,4.004951,3.967665,3.949237,4.35759,4.04607,4.145895,4.193523,4.392858,4.154496,4.22954,4.347179,4.636613,4.615022,4.485081,6.002198,4.625319,4.850919,4.559766,4.504599,4.535368,4.706889,5.337249,4.740069,4.961112,5.098536
221,0,9.999945E-11,3.91482E-06,3.211101E-05,9.62401E-05,0.0002182054,0.001502822,0.0006872266,0.001030859,0.001433671,0.01156962,0.002494805,0.003367071,0.01692791,0.0381734,0.06208003,0.099539,0.1681148,0.1805155,0.2492003,0.3191373,0.3917347,0.9029322,0.4972336,0.6110502,0.6741869,0.6802314,0.8199316,0.7619967,0.876062,0.9209274,1.975605,0.9468314,1.073775,1.160932,1.206066,2.532812,1.430712,1.386569,1.460792,1.533461,1.522661,1.589138,1.741913,1.793465,1.851613,2.160717,1.973803,2.042253,2.652923,2.212982,2.172695,2.236508,2.336329,2.361329,2.51889,2.541648,4.832653,2.546953,2.833005,2.810038,2.929256,2.808136,5.4494,2.989791,3.149026,2.892025,3.038857,3.094477,3.086167,3.009565,10.4923,3.239253,3.332879,3.42896,3.372943,3.495769,3.433637,3.615933,3.550986,3.668451,3.759274,3.650343,3.766938,3.669047,6.905715,3.639769,4.190165,3.922817,3.747787,3.897303,3.859033,3.850451,4.221906,3.953382,4.028912,4.088547,4.265829,4.047005,25.43435,25.62682,4.50306,4.453225,4.464235,5.728662,4.491965,4.95083,4.443458,4.368566,4.41322,4.562805,5.136742,4.691759,4.98789
222,0,9.999945E-11,3.943779E-06,3.048115E-05,9.939904E-05,0.001777359,0.0004081156,0.00166753,0.001033388,0.001467447,0.00195807,0.01132686,0.003195491,0.00416294,0.04818454,0.07205555,0.09864517,0.1393978,0.2027782,0.218294,0.2890287,0.3563735,0.4273626,0.8935723,0.5340724,0.6483573,0.7049997,0.7161239,0.8503913,0.8022534,0.9035728,0.9531451,1.920521,0.9842201,1.10251,1.188477,1.239264,2.516004,1.455183,1.412699,1.49043,1.559539,1.545045,1.616126,1.766765,1.819112,1.873011,2.156167,1.987316,2.060767,2.722327,2.223289,2.189364,2.248012,2.336755,2.367964,2.519393,2.540242,4.634454,2.545131,3.045384,2.793628,2.907257,2.804615,5.198317,2.976209,3.117945,2.875954,3.019866,3.07072,3.06989,2.989968,9.807788,3.222211,3.30472,3.405334,3.353286,3.453861,3.407263,3.568698,3.508929,3.620518,3.715728,3.594737,3.724158,3.637035,6.575778,3.586538,4.125133,3.871679,3.702178,3.846861,3.815594,4.012,4.138468,3.905483,3.971273,4.028219,4.196172,3.990694,23.45988,23.6321,4.431396,4.357133,4.384302,5.524902,4.428694,5.038174,4.36175,4.291242,4.346722,4.477787,5.006065,4.791509
223,0,9.999945E-11,3.983192E-06,3.027763E-05,0.0001010373,0.0002234668,0.001826035,0.0006770261,0.001921876,0.001466718,0.001990546,0.002572809,0.01125892,0.003987203,0.04442917,0.08888423,0.1173408,0.1461502,0.1918874,0.2508383,0.2706099,0.3470126,0.4124264,0.4857565,0.9114717,0.5948843,0.709627,0.7614822,0.7783618,0.9036017,0.8694437,0.9591272,1.016878,1.906501,1.052243,1.168071,1.256064,1.313278,2.474554,1.517813,1.480082,1.555407,1.623714,1.602401,1.681939,1.834498,1.880304,1.933947,2.199766,2.049592,2.129012,2.730712,2.282028,2.247589,2.30756,2.401813,2.420401,2.574627,2.598868,4.506415,2.604826,3.171664,2.829927,2.939177,2.855829,5.036259,3.018157,3.16352,2.926186,3.066164,3.10951,3.113263,3.039338,9.246977,3.263444,3.342094,3.454644,3.408858,3.493624,3.455904,3.606467,3.551615,3.639912,3.749094,3.615908,3.757377,3.664466,6.348822,3.61502,4.206172,3.920959,3.734546,3.865053,3.825091,4.012141,4.150462,3.933449,3.994985,4.046956,112.3419,4.025549,21.73821,21.89432,4.412148,4.34598,4.410846,5.412088,4.456343,4.971396,4.447169,4.295425,4.36779,4.475969,5.204347
224,0,9.999945E-11,4.060158E-06,3.143783E-05,9.731981E-05,0.0002240604,0.0004134444,0.001957804,0.001024922,0.002266194,0.002009324,0.002595269,0.0032709,0.0113536,0.05220472,0.09775415,0.1423,0.1784552,0.2084348,0.2611893,0.3218055,0.3411088,0.4297124,0.4951305,0.5722526,0.9580399,0.68541,0.8077245,0.8513923,0.8762186,0.9961919,0.9744732,1.049423,1.112987,1.949047,1.158511,1.271236,1.373045,1.434672,2.654822,1.6358,1.596066,1.673879,1.736128,1.720255,1.795603,1.957485,2.004234,2.053989,2.313496,2.156058,2.250107,2.796252,2.404461,2.371303,2.422277,2.535571,2.542473,2.696617,2.72695,4.460969,2.730094,3.332457,2.958731,3.047939,2.984321,4.969428,3.145244,3.263254,3.057158,3.171669,3.234363,3.211168,3.166021,8.815423,3.392761,3.455358,3.597252,3.535441,3.622259,3.600333,3.708566,3.675453,3.748199,3.901659,3.753436,3.889941,3.779318,6.215105,3.730292,4.37456,4.038579,3.84398,3.969696,3.945681,4.12731,4.255892,4.053754,4.093236,4.151999,102.6784,4.168046,20.26551,20.40519,4.490937,4.436188,4.695434,5.399858,4.532878,5.014591,4.535013,4.393803,4.497866,4.895771
225,0,9.999945E-11,4.108332E-06,3.02687E-05,9.833628E-05,0.000218872,0.0004134455,0.000681138,0.002184014,0.001445252,0.002703444,0.00260597,0.003277212,0.004059762,0.07039634,0.1161696,0.1673736,0.2132568,0.2594905,0.2884208,0.3530985,0.4145148,0.435198,0.5381462,0.6017955,0.6865396,1.033095,0.8014365,0.9287916,0.9745895,1.00779,1.119892,1.114071,1.177677,1.253568,2.019063,1.30457,1.425963,1.528618,1.591078,2.707289,1.795903,1.762541,1.83852,1.901133,1.875246,1.967409,2.143609,2.194963,2.218473,2.485057,2.329786,2.422234,2.945021,2.68839,2.565514,2.598442,2.725708,2.733313,2.878881,2.916915,4.497304,2.922056,3.610083,3.145533,3.281591,3.194095,4.993686,3.354625,3.443995,3.245505,3.355415,3.440636,3.397877,3.368479,8.509404,3.612261,3.660824,3.833653,3.737927,3.822744,3.797717,3.906408,3.883203,3.967069,4.096569,3.945382,4.097027,3.977209,6.203649,3.926495,4.624728,4.25685,4.043782,4.176345,4.125198,4.324906,4.424782,4.257323,4.289636,4.351108,93.98068,4.388856,19.01974,19.15519,4.666734,4.597437,4.879526,5.494457,4.704089,5.149326,4.725667,4.74027,5.032642
226,0,9.999945E-11,3.879524E-06,3.086945E-05,9.681384E-05,0.0002175321,0.0004034601,0.0006709553,0.001024849,0.002496626,0.001954362,0.003239783,0.003281267,0.00404226,0.0689676,0.1395417,0.1923519,0.2464804,0.2991222,0.3517846,0.3849586,0.4641091,0.5205798,0.5438464,0.6629586,0.728898,0.8171263,1.130224,0.9413674,1.071532,1.120463,1.143725,1.27499,1.278448,1.326591,1.413766,2.127101,1.477747,1.611211,1.710967,1.776224,2.802951,1.981819,1.947346,2.043443,2.097915,2.074467,2.166292,2.354804,2.412723,2.433703,2.686887,2.531186,2.641203,3.134685,2.880544,2.805481,2.816938,2.9597,2.944659,3.096384,3.153568,4.589822,3.15371,3.872485,3.365647,3.49207,3.427318,5.065482,3.611554,3.66861,3.46456,3.57387,3.680181,3.628504,3.600913,8.282804,3.85615,3.920007,4.093254,3.975352,4.088405,4.031192,4.13795,4.137816,4.233297,4.3443,4.188157,4.344131,4.232928,6.259894,4.167544,4.979453,4.516795,4.292089,4.443512,4.3648,4.558962,4.658857,4.522537,4.548913,4.630202,86.12323,4.643558,17.94744,18.08699,5.080046,4.819934,5.105914,5.656951,4.925336,5.325352,4.957332,5.396483
227,0,9.999945E-11,3.80256E-06,2.923525E-05,9.481794E-05,0.0002177032,0.0003960624,0.0006549999,0.001001901,0.001434519,0.002879602,0.00253585,0.003833155,0.004038217,0.06904564,0.1344974,0.2090441,0.2642182,0.3264057,0.3843197,0.4439925,0.4770338,0.5660058,0.6188405,0.6479602,0.7884711,0.8463211,0.9415482,1.221907,1.081009,1.202086,1.257752,1.277178,1.424173,1.419329,1.466343,1.559258,2.232753,1.635396,1.772333,1.869708,1.936908,2.883595,2.15617,2.114918,2.231256,2.27173,2.237116,2.343426,38.98711,2.604827,2.629471,2.864611,2.715564,2.828913,3.295201,3.057743,3.010889,3.023779,3.161916,3.130138,3.30681,3.35571,4.65307,3.344382,4.107206,3.560513,3.670568,3.64083,5.136126,3.829251,3.865919,3.671683,3.812323,3.877902,3.821614,3.802641,8.065763,4.06252,4.131513,4.315699,4.207365,4.287069,4.243925,4.328155,4.34748,4.442064,4.560977,4.398013,4.546162,4.462818,6.304759,4.382402,5.303947,4.731857,4.51303,4.639762,4.567008,4.743156,4.854168,4.744955,4.780246,4.87543,78.94933,4.847784,16.94246,17.0848,5.23626,5.012132,5.303463,5.784748,5.126351,5.483358,5.563807
