"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
404,1,3.779412E-11,1.470481E-06,1.108312E-05,3.420317E-05,8.334123E-05,0.0001720351,0.0002648069,0.0004229658,0.00063639,0.0008595814,0.001097688,0.001505452,0.001879742,0.002555597,0.002632975,0.002877232,0.003731295,0.003972088,0.004690073,0.004870046,0.006239261,0.006961549,0.006432503,0.008224943,0.008844436,0.009555919,0.01191369,0.0107809,0.0125834,0.01213353,0.01420541,0.01468313,0.01625897,0.01692771,0.01848743,0.01750502,0.02071572,0.02060551,0.0204502,0.02394931,0.0245654,0.02558885,0.02466561,0.02554415,0.02698802,0.0293043,0.03017917,0.03111375,0.0308264,0.03622928,0.03385729,0.03907894,0.03810935,0.03587477,0.03636582,0.039534,0.04369114,0.04272395,0.04202051,0.04098971,0.04417386,0.04365661,0.04420198,0.04756443,0.04765857,0.04551513,0.04918136,0.04714869,0.05135943,0.0490366,0.04944109,0.05421248,0.05804707,0.05931063,0.05532502,0.0554036,0.06049911,0.06549855,0.06434225,0.05716705,0.05692596,0.06005136,0.06562757,0.06640997,0.0627493,0.0622863,0.06694674,0.06835467,0.06964053,0.06386635,0.06219508,0.06902375,0.06907862,0.06389636,0.07053213,0.06394035,0.07018059,0.06929611,0.06320401,0.0760978,0.07440476,0.06451223,0.06730364,0.07541405,0.07583921,0.07621421,0.07031728,0.07286929,0.07608195,0.07154144,0.07633467,0.07866015,0.07521491,0.0807941,0.07267011,0.08362798,0.07722563,0.07917527,0.07567374,0.08650281,0.08393307,0.08663879,0.08367512,0.08712118,0.07982732,0.08308528,0.07963543,0.07566898,0.08514933,0.07582492,0.094648,0.08594412,0.08223226,0.0826233,0.08906665
405,1,3.897059E-11,1.449946E-06,0.0004779707,0.0006205442,0.0004538316,0.002871742,0.004495251,0.01291589,0.002045912,0.005598076,0.0268169,0.01227907,0.005122619,0.0020797,0.002729532,0.002960664,0.002981361,0.00414608,0.004440076,0.005152255,0.005131504,0.006576599,0.007415953,0.006744994,0.008696782,0.00886241,0.01022439,0.012381,0.01169613,0.01313943,0.01260412,0.01475112,0.01560116,0.01613449,0.01743013,0.0186826,0.01798852,0.02078386,0.020997,0.02118359,0.02315288,0.02362158,0.0254529,0.02405957,0.02623912,0.02539262,0.02878955,0.03050529,0.03056358,0.03124105,0.03626939,0.03198356,0.03720031,0.03457022,0.0359451,0.03644606,0.04008757,0.04378635,0.04185262,0.04102519,0.04001645,0.04538056,0.04337259,0.04350954,0.04792119,0.04471499,0.04425872,0.04862788,0.04954411,0.04630473,0.04368357,0.05077122,0.0533053,0.05785583,0.05765964,0.05132914,0.0532643,0.05604906,0.06181987,0.06148669,0.05441521,0.05846456,0.05897837,0.06343632,0.06438104,0.0632707,0.05944101,0.06157722,0.06285939,0.06489226,0.06232497,0.06062889,0.06665368,0.0664916,0.06228374,0.06677435,0.06057386,0.06877664,0.06676714,0.05824384,0.06921165,0.06969012,0.05955514,0.06555983,0.06787803,0.07154541,0.07038515,0.07043238,0.06941377,0.07385054,0.07077514,0.07281797,0.07731862,0.06991374,0.07507888,0.07369963,0.07552567,0.07303929,0.07383706,0.07437178,0.08343747,0.08605878,0.07719198,0.08078941,0.08065838,0.07295775,0.07653631,0.07061923,0.07773413,0.08057511,0.0750156,0.08739834,0.08230791,0.07731638,0.08265133
406,1,4.573526E-11,1.332678E-06,1.07561E-05,0.0004674597,0.0006259364,0.00258656,0.003535918,0.009383171,0.01224674,0.006352495,0.01382434,0.04687507,0.01173856,0.005199353,0.002358688,0.003011158,0.003316819,0.003306856,0.004635789,0.004842887,0.005930734,0.005780184,0.006996653,0.008078168,0.00755489,0.009352472,0.009196171,0.01067456,0.01277475,0.01208244,0.01338017,0.01373458,0.01456206,0.01609164,0.01664273,0.01829123,0.020634,0.01912186,0.02133776,0.02166019,0.02066413,0.02426029,0.02521832,0.02626506,0.02517822,0.02673828,0.02566107,0.02907003,0.0320835,0.03125494,0.03247483,0.03526477,0.03301466,0.03806758,0.03666304,0.03666684,0.03734886,0.03923906,0.04566674,0.04385776,0.04278874,0.03993432,0.04654133,0.04391931,0.04292043,0.04820036,0.04525601,0.04479173,0.05104512,0.04862624,0.05048011,0.04655172,0.05133308,0.05354571,0.05904253,0.05810068,0.05416674,0.05291979,0.06034426,0.06127013,0.06137623,0.0567605,0.05978968,0.05971549,0.06487364,0.06467827,0.06363007,0.05974031,0.06075922,0.06227587,0.06602713,0.06269684,0.059761,0.06865802,0.06875063,0.06073323,0.06721801,0.06331974,0.06974753,0.06882145,0.06047253,0.07172894,0.07421534,0.06402291,0.06611861,0.06681868,0.07093842,0.07377458,0.06955449,0.07134008,0.07229622,0.07217062,0.07504453,0.07624552,0.06940502,0.07588484,0.07156368,0.0744653,0.07289819,0.07329981,0.07590899,0.08100141,0.08468118,0.07805187,0.08044202,0.07988655,0.07575293,0.07840018,0.06970473,0.07361943,0.08058658,0.07461581,0.08980275,0.0839128,0.08096283
407,1,4.088235E-11,1.084598E-06,9.201843E-06,3.178235E-05,0.0004756142,0.0006457344,0.0005509649,0.005628897,0.008044084,0.01487738,0.00217419,0.00535372,0.04200437,0.01128217,0.005195865,0.002777069,0.00346112,0.003638493,0.003656567,0.005256766,0.005707878,0.006680919,0.006589699,0.007279945,0.008932127,0.007876329,0.01011411,0.01064379,0.01178294,0.01360545,0.01337578,0.01394854,0.01432607,0.01616817,0.01787933,0.01793976,0.0192762,0.02037259,0.0201799,0.02293814,0.0232945,0.0221229,0.02617828,0.02745441,0.02722204,0.02541175,0.02778513,0.02736302,0.03020685,0.03256627,0.03198627,0.0340885,0.0388466,0.0346799,0.03761613,0.03855292,0.03639213,0.04079655,0.04160589,0.04751975,0.04333705,0.04391984,0.0414306,0.04530352,0.04307353,0.04438457,0.04644033,0.04708518,0.04619995,0.05188074,0.05024141,0.05086116,0.04581348,0.05172956,0.05664406,0.05624262,0.05842677,0.05239154,0.05664256,0.05686355,0.06096099,0.06413271,0.05664969,0.05570783,0.05712844,0.06579748,0.06430763,0.06558391,0.06144823,0.06177961,0.06388492,0.06317509,0.06279376,0.06407767,0.06700709,0.06704858,0.06295664,0.06705217,0.06684904,0.07227436,0.07175869,0.06009117,0.07005326,0.07535657,0.06576344,0.06882861,0.06589726,0.07002097,0.07689817,0.0707183,0.0721022,0.07259949,0.07371308,0.07236895,0.07693361,0.06979623,0.07709153,0.06892858,0.07654886,0.07194025,0.07705533,0.07719767,0.08152539,0.08231398,0.08372442,0.07946502,0.08469701,0.07770532,0.07939396,0.07200557,0.07930067,0.08062379,0.08154003,0.08982497,0.0803978
408,1,4.455881E-11,1.374984E-06,0.0003074433,3.279272E-05,0.0009754219,0.001395577,0.0008783264,0.005356445,0.006192252,0.007720996,0.02548822,0.01981744,0.02105561,0.0393067,0.01094852,0.005291749,0.003235538,0.003928349,0.004047852,0.004208055,0.005981669,0.006078906,0.007031747,0.007052028,0.008500136,0.009196183,0.00837025,0.01109126,0.01102112,0.01219558,0.01434718,0.01499407,0.01372743,0.01460162,0.01768247,0.01856923,0.0189246,0.02022128,0.02136933,0.02067877,0.02473643,0.02476888,0.02352964,0.02684546,0.02665002,0.02734036,0.02840998,0.02767852,0.02898531,0.03105699,0.03346214,0.03290676,0.03436348,0.03958216,0.03578016,0.04079325,0.04010558,0.03723138,0.03958508,0.04237852,0.04720814,0.04495903,0.04404059,0.04452671,0.04701127,0.0440003,0.04495951,0.04677402,0.04808128,0.04734496,0.05294498,0.04937848,0.05310234,0.04611987,0.05336089,0.05751234,0.05737025,0.05955142,0.05871518,0.05758087,0.05767997,0.06076373,0.06350128,0.05710465,0.05649855,0.05761209,0.06009061,0.06363606,0.06610497,0.06131568,0.06303027,0.06432964,0.06297701,0.06259499,0.06406474,0.06912895,0.07190071,0.06290383,0.07181651,0.06554521,0.0706915,0.07150041,0.05816859,0.06928334,0.07379527,0.06272661,0.06609183,0.06717719,0.07785454,0.07534476,0.06812505,0.07076649,0.07062148,0.07520931,0.07217136,0.0760773,0.06936961,0.07669514,0.07203192,0.08067218,0.07490032,0.07556789,0.07755798,0.08266087,0.07951216,0.08138058,0.07865326,0.08633421,0.07719715,0.08388492,0.07664283,0.07690357,0.08135343,0.08035901,0.09094593
409,1,4.029412E-11,8.874354E-05,9.849458E-06,0.00102942,7.265067E-05,0.001671852,0.003126884,0.005150634,0.008168855,0.008002311,0.008102139,0.03246426,0.03052304,0.00960648,0.03685533,0.01051668,0.005465109,0.003483906,0.00435135,0.004177756,0.004374702,0.00600449,0.006425751,0.007286966,0.007465732,0.008697672,0.009702834,0.009156423,0.01144988,0.01159063,0.01249983,0.01558973,0.01480781,0.01389195,0.01514039,0.01819457,0.01946374,0.01889617,0.01946891,0.02102077,0.02156854,0.02615685,0.02453552,0.02325602,0.02552647,0.02568875,0.02827459,0.0283604,0.0282905,0.02884159,0.03084973,0.03334507,0.03145372,0.0322197,0.03853491,0.03489934,0.03986186,0.03883296,0.03660247,0.0396344,0.04232009,0.0467199,0.04454048,0.04411294,0.04233312,0.04638176,0.04401549,0.04066332,0.04584212,0.04610139,0.04659151,0.05342647,0.04844075,0.05037693,0.0450529,0.0494195,0.05457852,0.05722023,0.05596035,0.05300507,0.05636377,0.05392269,0.05935032,0.06063939,0.05708569,0.05892158,0.05550535,0.06048746,0.0606157,0.06246927,0.05933128,0.06204899,0.06313639,0.06235308,0.06230432,0.06281184,0.06752465,0.06783767,0.06339528,0.06906115,0.06480992,0.06844418,0.06782496,0.06098364,0.06652813,0.07365777,0.0652842,0.07083619,0.06372526,0.07514434,0.07864358,0.06682,0.07063483,0.06902194,0.07068784,0.07028137,0.07656396,0.06894308,0.07569953,0.06367206,0.07523675,0.06995423,0.07267914,0.0745945,0.07405964,0.07225022,0.07647404,0.08024206,0.08347323,0.0772187,0.08304749,0.07210578,0.0719006,0.08130702,0.08157162
410,1,4.235294E-11,1.874042E-06,0.0004024851,5.545478E-05,0.003016916,0.002135855,0.001668601,0.003178804,0.01002708,0.007589845,0.01087548,0.01205328,0.05145064,0.02845179,0.009333965,0.03499066,0.01843548,0.005778182,0.003964924,0.004863906,0.004910606,0.004894129,0.006669768,0.00703407,0.007448665,0.00801961,0.009238546,0.01056316,0.009985527,0.01141597,0.01235096,0.01374231,0.0157469,0.01611538,0.01506162,0.01582937,0.02009389,0.01961578,0.02063357,0.01984934,0.02205356,0.02463386,0.02705117,0.02601042,0.02427767,0.02740443,0.02700018,0.02793524,0.02875801,0.02992059,0.02953382,0.03097741,0.03450995,0.0324948,0.03282733,0.03925499,0.03735514,0.0400839,0.03849212,0.03932265,0.04100418,0.04022483,0.04738935,0.0447215,0.04675217,0.04324867,0.04536145,0.04450914,0.04612838,0.04772926,0.04941696,0.0479171,0.05089246,0.05441485,0.05346272,0.04660883,0.05242976,0.05553574,0.05654911,0.05404811,0.05603473,0.05731432,0.05573592,0.06131592,0.06350132,0.05749606,0.0606792,0.05826646,0.06390528,0.06167821,0.06504789,0.05970296,0.06052107,0.06387072,0.06094863,0.06507516,0.06317378,0.07048591,0.06719435,0.0606159,0.07092915,0.06838595,0.0717335,0.07014671,0.06319723,0.07029782,0.07603592,0.0671657,0.06958543,0.06430981,0.07314944,0.07736841,0.06407974,0.07010379,0.07172082,0.07059366,0.07104038,0.07973812,0.07023279,0.07583877,0.06938559,0.07658209,0.06906209,0.07879807,0.07482438,0.07489442,0.0736117,0.07624468,0.08163283,0.08378566,0.07895478,0.08079056,0.07137825,0.08045654,0.08269619
411,1,4.852933E-11,0.0001951221,2.0408E-05,0.0008641837,8.621591E-05,0.01032403,0.002278462,0.001686485,0.02599559,0.01629992,0.008789517,0.01704822,0.01609006,0.04634678,0.02660137,0.008021076,0.03296652,0.01763143,0.005991368,0.004358806,0.005360519,0.005183198,0.005559769,0.007110605,0.007420004,0.008054505,0.008593143,0.009922761,0.01077311,0.01071451,0.01261794,0.01273839,0.01401615,0.01612347,0.0160957,0.01589288,0.01734232,0.02080986,0.02049076,0.02047173,0.02167457,0.02206105,0.02383707,0.0272592,0.02626738,0.02458446,0.02903025,0.02738727,0.02859351,0.02937434,0.0312522,0.03010137,0.03200368,0.03355305,0.03305726,0.03394453,0.04049158,0.03835429,0.04228991,0.03850445,0.04089689,0.04175786,0.04232012,0.04667777,0.04584293,0.04854122,0.04340263,0.04568559,0.04598705,0.04588676,0.04749083,0.04858857,0.04927693,0.05357907,0.0514204,0.05288965,0.04854181,0.05611758,0.05498965,0.05926443,0.05682064,0.05426091,0.05622372,0.05927146,0.06243253,0.06390442,0.05729794,0.05917871,0.05766547,0.06428665,0.06639793,0.06152908,0.06056429,0.06024779,0.0654112,0.06470527,0.06603501,0.06622793,0.07074684,0.06454509,0.06362446,0.0682923,0.07163602,0.07046731,0.06909994,0.06465661,0.06993908,0.07429451,0.06685805,0.07019781,0.06716754,0.07011594,0.07560261,0.06563371,0.07175291,0.07180874,0.07111822,0.07324076,0.07548869,0.0713098,0.07396346,0.06781904,0.07445789,0.07132934,0.0743463,0.07433556,0.07470128,0.07381932,0.07794163,0.08200238,0.08204839,0.07512303,0.079406,0.07389344,0.0753367
412,1,4.691171E-11,2.546431E-06,0.0001756136,4.792657E-05,0.0008910201,0.0001551764,0.008339635,0.005363453,0.001852336,0.01887234,0.01504318,0.008601218,0.01630666,0.01851208,0.04003268,0.02126205,0.01710134,0.03119733,0.01634748,0.006420601,0.005099604,0.006014369,0.005779481,0.006005102,0.007516959,0.008444646,0.008753587,0.00950072,0.01025285,0.01175645,0.011668,0.01358495,0.01346217,0.0144323,0.01751483,0.01643518,0.01664898,0.0186954,0.02111064,0.02174206,0.02291917,0.02179436,0.02372403,0.02471676,0.02762184,0.02827621,0.02688345,0.02959497,0.02968595,0.03017216,0.02947359,0.03154324,0.03163774,0.0330971,0.03491132,0.03500748,0.03596511,0.04169521,0.03916727,0.04159034,0.03765156,0.04169822,0.04243441,0.0410067,0.04816234,0.04511482,0.04978498,0.04503905,0.04841059,0.04516531,0.0471235,0.04699587,0.0491445,0.05040827,0.05290525,0.05058254,0.05173408,0.05005747,0.05496576,0.056703,0.05823401,0.05494678,0.05447536,0.05848076,0.05790714,0.06608164,0.06348828,0.05673478,0.05912182,0.05686121,0.06505162,0.06815382,0.06396788,0.05733205,0.06143532,0.06443325,0.06468321,0.06499058,0.06318771,0.07233757,0.06506799,0.0638782,0.06972294,0.06845726,0.07342415,0.06939583,0.06337142,0.07170008,0.07443657,0.06719481,0.06828684,0.06740956,0.07234114,0.07593922,0.06812902,0.07015812,0.07673069,0.07335832,0.06959447,0.07445572,0.07095037,0.07121799,0.06773949,0.07514054,0.06590549,0.0794341,0.07605576,0.0770715,0.07171426,0.07928517,0.08355493,0.08182497,0.07760384,0.07937299,0.07659882
413,1,4.838228E-11,2.579293E-06,1.68705E-05,0.0002290241,0.0001219434,0.0007889002,0.0002606406,0.006818382,0.005078798,0.001978297,0.01869453,0.01438107,0.009498233,0.01656585,0.02024734,0.03707116,0.02019674,0.008921389,0.02939594,0.01010184,0.006834723,0.005829421,0.006187582,0.00647851,0.00685862,0.008149968,0.008942393,0.009131901,0.01012495,0.01124275,0.01273251,0.01199324,0.01368762,0.01492694,0.01562192,0.01853494,0.01668462,0.01659748,0.01875963,0.02219711,0.02303456,0.02262851,0.02207376,0.02479808,0.02522601,0.02967635,0.02915465,0.0274437,0.03051279,0.03046306,0.03251782,0.03110573,0.0329084,0.0321591,0.03446216,0.03464448,0.03673469,0.03538083,0.04054011,0.04022555,0.04359902,0.04158922,0.04229644,0.04246457,0.04242642,0.04939502,0.04765509,0.05036283,0.04648493,0.04964187,0.04489174,0.04718275,0.04967315,0.05084983,0.04871248,0.05506024,0.05084782,0.05584526,0.04945683,0.05448617,0.05689297,0.0610691,0.05674049,0.0562667,0.0576215,0.06009017,0.06547789,0.06547207,0.05966202,0.05911085,0.05961621,0.06721834,0.06914014,0.06829693,0.05755581,0.05881188,0.06328485,0.06537037,0.06401207,0.06596534,0.0704243,0.0652159,0.06231627,0.07221663,0.06666787,0.06987431,0.06878579,0.06012429,0.06994012,0.0747556,0.06900827,0.06716607,0.06722086,0.07336645,0.07700885,0.06621782,0.06847138,0.07230105,0.07438529,0.07058052,0.07826158,0.06961155,0.07346164,0.06938782,0.07462848,0.06926528,0.07721598,0.08064602,0.07589675,0.07142671,0.08096481,0.07914118,0.08007274,0.07609054,0.08116413
414,1,5.029401E-11,2.460649E-06,1.756358E-05,5.26542E-05,0.0002805087,0.0002181978,0.0008630759,0.0004072553,0.003626215,0.004975606,0.002030218,0.01750015,0.009196885,0.009474535,0.01504794,0.02256902,0.0359863,0.02014129,0.01506129,0.02798571,0.01009469,0.006893375,0.006041659,0.007185874,0.006914746,0.007463404,0.008414162,0.009515702,0.01018442,0.01057994,0.01216623,0.01319565,0.01268632,0.01636051,0.0146537,0.01779431,0.01868931,0.01918641,0.01809333,0.0199192,0.02320075,0.02283177,0.02424882,0.02349181,0.02669373,0.0251184,0.02753254,0.03079846,0.02760778,0.03090465,0.03024446,0.03296676,0.03168583,0.03353943,0.03394568,0.03518883,0.03604424,0.03741423,0.03751704,0.04030001,0.04191228,0.04217798,0.04167859,0.04730517,0.0436352,0.04291976,0.05122152,0.04964777,0.04867052,0.04723364,0.04972313,0.04613326,0.04764083,0.0528998,0.05087018,0.04908862,0.05677799,0.05083173,0.05427721,0.0490432,0.05711116,0.05695072,0.06010182,0.05969878,0.05383598,0.05597181,0.05909464,0.06372458,0.06480283,0.05616138,0.05824577,0.05973583,0.06968317,0.0706941,0.06612837,0.05944024,0.05924147,0.06260236,0.06634655,0.06442739,0.06685987,0.07349654,0.06543405,0.06338504,0.06865016,0.06781875,0.06956383,0.07459496,0.06123701,0.06678319,0.07270274,0.06954328,0.07166795,0.06724395,0.07138915,0.07769761,0.06864079,0.07065137,0.0746417,0.0739361,0.06956215,0.07418527,0.06367984,0.07410762,0.06986188,0.07476899,0.06546912,0.07793421,0.08070339,0.08053857,0.06814941,0.08297876,0.08352928,0.07935221,0.07979532
415,1,4.323529E-11,2.320019E-06,1.713692E-05,5.342271E-05,0.0001202258,0.0003434208,0.0003386081,0.001001448,0.0005737686,0.00469058,0.004985482,0.002196146,0.02051155,0.01354309,0.01053736,0.01380065,0.02163816,0.03128799,0.0171118,0.01482817,0.02275483,0.01568946,0.007298274,0.006831746,0.007896403,0.007727142,0.008054857,0.009172658,0.01022852,0.01136553,0.01135454,0.01337516,0.0144397,0.01321701,0.01613254,0.01534464,0.01872803,0.01969077,0.02088535,0.01956243,0.02016367,0.02329703,0.02391193,0.02547021,0.02341475,0.02903966,0.02698497,0.02830866,0.0305294,0.02979446,0.02954898,0.03133708,0.03422633,0.03347483,0.03578147,0.03413777,0.03882748,0.03593202,0.03783967,0.03963096,0.04282803,0.04176456,0.04535177,0.041858,0.04607468,0.04633448,0.04449695,0.05244592,0.05161617,0.04926646,0.04893316,0.04984535,0.0485541,0.05184135,0.05439245,0.05235663,0.05154673,0.05652413,0.05453034,0.05874463,0.04672216,0.05758487,0.05727835,0.06301761,0.0586671,0.06072857,0.05782188,0.0600354,0.06469269,0.06653065,0.05934831,0.05962988,0.06458499,0.06903084,0.07263835,0.06566511,0.06121231,0.06022983,0.06631292,0.06734473,0.06593871,0.07286092,0.0722571,0.06663456,0.06363901,0.06844509,0.06875117,0.07001485,0.07301979,0.06683624,0.0705547,0.07629386,0.07048391,0.07033587,0.0664418,0.07576232,0.07454796,0.0694069,0.07192726,0.07666312,0.0774857,0.07239186,0.07315654,0.06835249,0.07695105,0.068558,0.07772817,0.07000183,0.07600607,0.07836136,0.07637377,0.07376929,0.08408153,0.0794939,0.07985851
416,1,4.647055E-11,1.734921E-06,1.629969E-05,5.105972E-05,0.0001161687,0.0002087414,0.0004599011,0.0004793232,0.001177229,0.0008081638,0.003733809,0.004854782,0.002512489,0.01905153,0.009371535,0.0088889,0.01340583,0.01664249,0.03228819,0.01404764,0.01344894,0.02582442,0.01609448,0.00780876,0.007872889,0.008569159,0.008661556,0.009069875,0.01063053,0.01101791,0.01228638,0.01216717,0.01456486,0.01486344,0.01440815,0.01688208,0.01642125,0.02002317,0.02138295,0.02103549,0.02013252,0.02158473,0.02633669,0.02511825,0.02687679,0.02515405,0.02971497,0.02668622,0.03061878,0.03291894,0.02915782,0.03129025,0.03381791,0.03391071,0.03440223,0.03554323,0.03621098,0.03978362,0.0375005,0.03805859,0.04047558,0.04233278,0.04037229,0.04593875,0.04076389,0.04646011,0.04845446,0.047229,0.05172571,0.05192584,0.04951231,0.0501348,0.04997827,0.05028111,0.05117547,0.0547205,0.05157655,0.05358221,0.05366697,0.05630859,0.05755132,0.04966382,0.05971416,0.05825485,0.06258831,0.06088667,0.0602858,0.06171551,0.06343036,0.06198144,0.06613094,0.06142215,0.05770922,0.06429623,0.07008881,0.0784948,0.06773482,0.06242692,0.06077195,0.06650467,0.07212178,0.06970507,0.06960911,0.07535727,0.07003302,0.06404001,0.07107805,0.0731734,0.07471985,0.07301521,0.0640725,0.07361008,0.07616527,0.07073694,0.07473479,0.06877078,0.07454601,0.07548374,0.06857364,0.07212158,0.07484347,0.07973672,0.07436356,0.07562418,0.06908583,0.07622518,0.07091568,0.08705339,0.06911926,0.0718577,0.08009708,0.07595884,0.07574069,0.0867978,0.08038197
