"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
219,0,0.2100987,0.19827,0.1912878,0.1846476,0.1755034,0.1690413,0.163301,0.1562752,0.1514509,0.1446655,0.1440078,0.1414878,0.1351619,0.1370924,0.1397756,0.1437295,0.1455459,0.1435993,0.1446752,0.1394346,0.1424412,0.1383058,0.1410939,0.1433442,0.1402353,0.1375376,0.1374291,0.1355011,0.1300121,0.1287796,0.127001,0.1222589,0.1200489,0.1150538,0.1161048,0.1083098,0.1083289,0.09705335,0.08601219,0.08284347,0.07958626,0.07827815,0.07140251,0.06594434,0.06439772,0.06133061,0.05902813,0.05501154,0.0522669,0.04920349,0.04697137,0.04483443,0.03998559,0.03909923,0.0370191,0.03280829,0.03088694,0.02965697,0.02823622,0.02593381,0.02369731,0.02155263,0.01798869,0.01568806,0.0153385,0.01392858,0.01299536,0.01177705,0.01111826,0.009766448,0.008932898,0.008667588,0.008246216,0.007269302,0.008132352,0.006830374,0.006225725,0.005905513,0.005308517,0.005749801,0.005132057,0.004811769,0.004452667,0.004040364,0.003879846,0.003638353,0.003249107,0.003141364,0.002950934,0.002955574,0.002769888,0.00235669,0.002378088,0.002091176,0.002017428,0.001914777,0.001874611,0.001444826,0.001870056,0.001645847,0.001538757,0.001482602,0.001374336,0.001323266,0.001218426,0.001210949,0.001119065,0.001060869,0.00093027,0.0008395503,0.000897279,0.0008528602,0.0007711881,0.0007479314,0.0006845591,0.0005627177,0.0006268976,0.0005681926,0.0005102236,0.0004911556,0.0004513061,0.0004011749,0.0003857699,0.0003783512,0.0003293309,0.0003217683,0.0003219216,0.0002786866,0.0002630668,0.0002565264,0.0002163546,0.0002170158,0.0001980968,0.0001821946,0.0001801388
220,0,0.2037118,0.1932367,0.1823292,0.1759773,0.1701856,0.1615738,0.1556902,0.1505794,0.1440234,0.1395069,0.1330387,0.1328464,0.1305604,0.1299839,0.1318175,0.1344632,0.1382356,0.1399483,0.1381408,0.1390899,0.1340831,0.1370562,0.1330208,0.1357497,0.13793,0.1346027,0.1323082,0.1322108,0.1303618,0.1249596,0.1238964,0.1221593,0.1176168,0.1154792,0.1105912,0.1116769,0.1041535,0.1042323,0.09331637,0.08275179,0.07964281,0.07656299,0.07527046,0.06869082,0.0634137,0.06194288,0.05896823,0.05678737,0.05289829,0.05027478,0.04732009,0.04514802,0.04311304,0.0384452,0.03761379,0.0356217,0.03154728,0.02970062,0.0285083,0.02714613,0.02492824,0.02278391,0.02071953,0.01730422,0.01508244,0.01474896,0.01340301,0.01248759,0.01133116,0.01069508,0.009392603,0.008588862,0.008334571,0.007929518,0.00698917,0.007820209,0.006564823,0.005985398,0.005677854,0.005103681,0.005528133,0.004934642,0.004626804,0.004282503,0.003887552,0.003731264,0.003499703,0.003124699,0.003020781,0.002837457,0.002842418,0.002665281,0.002266726,0.002289177,0.00201079,0.001941254,0.001841682,0.001802484,0.001389232,0.001798449,0.001581168,0.001479072,0.001424825,0.001321124,0.001272403,0.001171575,0.001164782,0.001075709,0.001020177,0.000894568,0.0008070826,0.0008625448,0.0008199807,0.0007400278,0.0007192353,0.0006582948,0.0005410657,0.0006027585,0.0005465,0.0004906759,0.0004724078,0.0004337567,0.0003858335,0.000370511,0.000363605,0.00031665,0.0003094254,0.00030947,0.0002678516,0.000252904,0.0002466646,0.0002081353,0.000208665,0.0001905491,0.0001751556
221,0,0.1979082,0.1874195,0.1777896,0.1678788,0.1618789,0.1567947,0.1487993,0.1435101,0.1388095,0.1328927,0.1285682,0.122451,0.1225731,0.1256998,0.1251395,0.1268872,0.129449,0.1330636,0.1347006,0.1330004,0.1338634,0.129067,0.1319688,0.1280748,0.1307124,0.1328459,0.1295298,0.1273928,0.1273129,0.1255315,0.1202814,0.1192935,0.1175981,0.1132766,0.1111866,0.106431,0.1075285,0.1002687,0.1003563,0.0898315,0.07967715,0.07666016,0.07371935,0.07246959,0.06614793,0.06102551,0.05963473,0.05675003,0.05468565,0.05093338,0.04840662,0.04554954,0.0434466,0.04149192,0.03699122,0.0362312,0.03431351,0.03036364,0.02858517,0.02743672,0.02612557,0.02399035,0.02193319,0.01994164,0.01666614,0.01451025,0.01419711,0.01291029,0.01201553,0.01091296,0.01029701,0.009040019,0.008266195,0.008022159,0.007634264,0.006727366,0.007526069,0.006316559,0.005758951,0.00546561,0.004912569,0.005321117,0.004747709,0.004451776,0.004122497,0.003742996,0.003591689,0.003369675,0.003008143,0.00290794,0.00273095,0.002735545,0.002567188,0.002182849,0.002204431,0.001934526,0.001869333,0.001773203,0.001736032,0.001336926,0.001731232,0.001521908,0.001423356,0.001370341,0.001272106,0.00122451,0.001127926,0.001121476,0.001035188,0.000982367,0.0008608815,0.0007770397,0.0008299529,0.0007891056,0.0007122352,0.0006921579,0.0006335444,0.0005206972,0.0005803123,0.0005263902,0.0004723133,0.0004548473,0.0004174314,0.0003715182,0.0003562395,0.0003498278,0.0003048832,0.0002979061,0.0002978674,0.0002576866,0.0002434541,0.0002374078,0.0002004567,0.0002009001,0.000183448
222,0,0.1925729,0.1820561,0.1725339,0.1636641,0.1545842,0.1491006,0.1445576,0.137123,0.132399,0.1280048,0.1226337,0.1186004,0.1128393,0.1180262,0.121084,0.1205528,0.1221837,0.124704,0.1281403,0.1297147,0.1280928,0.1289131,0.1242892,0.1271254,0.1233559,0.1259144,0.1279758,0.1247098,0.1227274,0.1226521,0.1209342,0.1158137,0.1149276,0.1132711,0.1091351,0.1071226,0.102481,0.1035771,0.09657478,0.09666201,0.08652154,0.07675469,0.07382146,0.07101433,0.0698159,0.06371486,0.05876724,0.05743571,0.05464933,0.05268515,0.04905987,0.04660537,0.0438696,0.04182831,0.03995157,0.03561627,0.03491629,0.03305635,0.02923892,0.02752883,0.02642202,0.02515303,0.02309205,0.02111996,0.0192033,0.01605474,0.01397338,0.01367557,0.01243655,0.01156914,0.01051503,0.009918435,0.008704314,0.007959998,0.007728356,0.007354251,0.006480425,0.007247129,0.006083926,0.005545244,0.005263235,0.004730883,0.005125643,0.004570229,0.00428689,0.003971173,0.003605358,0.003458712,0.003246509,0.002896816,0.002801606,0.002630546,0.002634892,0.002473882,0.002104393,0.002124282,0.001862977,0.001801364,0.001708699,0.001672706,0.001287457,0.001667572,0.001465139,0.001370438,0.001319196,0.001225886,0.001179047,0.001086522,0.001080701,0.0009969152,0.0009466775,0.0008292819,0.0007483909,0.0007992978,0.0007600533,0.0006858725,0.0006665292,0.0006103765,0.0005014307,0.0005591713,0.0005070552,0.0004548679,0.0004381704,0.0004021425,0.0003580395,0.0003427598,0.0003367556,0.0002936678,0.0002870326,0.0002868021,0.0002480499,0.0002344478,0.0002287149,0.0001931948,0.0001934098
223,0,0.1878437,0.1773301,0.1674107,0.158846,0.1507814,0.1424594,0.1374202,0.1332709,0.1265067,0.1221597,0.1181295,0.1132241,0.1093628,0.1086587,0.1136989,0.1166678,0.1161684,0.1176799,0.1201614,0.1234314,0.1249382,0.1234012,0.1241907,0.1197442,0.1225163,0.1188286,0.1213435,0.1232978,0.1201169,0.118235,0.1181984,0.1165616,0.1115563,0.1107598,0.1091453,0.1051347,0.1032398,0.0987155,0.09980925,0.09305289,0.09313695,0.08336222,0.07396469,0.07112997,0.068437,0.06729257,0.06139765,0.05660567,0.05533796,0.05263428,0.05076169,0.04726446,0.04489789,0.04227143,0.04027257,0.03849019,0.03431465,0.03366018,0.03186509,0.02816974,0.02652365,0.02545145,0.02422989,0.02223609,0.02034958,0.01849796,0.0154722,0.01346478,0.01317864,0.01198432,0.01114759,0.01013418,0.009559832,0.008384803,0.007671196,0.007447848,0.007087759,0.006244019,0.006981888,0.005860697,0.005341755,0.005071963,0.00455841,0.004939321,0.004402337,0.004130796,0.003826929,0.003474078,0.003332069,0.003129228,0.002790683,0.002700164,0.002535373,0.002539028,0.002384532,0.002029783,0.002048765,0.001796181,0.001736808,0.001647198,0.001612596,0.001240627,0.001607132,0.001411798,0.001319783,0.001270912,0.001181354,0.001136088,0.001046891,0.001041574,0.0009605868,0.0009125729,0.000799125,0.0007211941,0.0007702128,0.0007326083,0.000660762,0.0006421755,0.0005882098,0.0004829351,0.0005390476,0.0004887092,0.0004381445,0.0004224315,0.0003876527,0.0003452006,0.0003298458,0.0003245101,0.0002830878,0.000276675,0.0002762934,0.000238911,0.0002258314,0.0002203584,0.000186226
224,0,0.184464,0.172907,0.1636106,0.1540535,0.1462779,0.1390188,0.1313798,0.1266662,0.1229585,0.1167756,0.1126875,0.1090993,0.104467,0.1054278,0.1046371,0.1095677,0.1124654,0.111946,0.1134073,0.1158387,0.1189092,0.1203886,0.1189433,0.1196875,0.1153799,0.1180931,0.1145287,0.1169862,0.1188395,0.1157384,0.1139112,0.1139209,0.1123879,0.1074649,0.1067695,0.105198,0.1013525,0.09950139,0.095126,0.09621602,0.08967032,0.08977266,0.08033754,0.07129213,0.0685507,0.06598366,0.06487418,0.05916254,0.05454833,0.05333699,0.0507095,0.04892643,0.04553958,0.04328419,0.0407424,0.03879401,0.03709381,0.03307061,0.03245587,0.03072422,0.0271434,0.02556352,0.02452259,0.02334654,0.0214182,0.01961969,0.0178274,0.01491506,0.01297705,0.01270438,0.01155327,0.01074359,0.009769022,0.009214508,0.008078073,0.007394365,0.007178413,0.006834961,0.006019705,0.006727809,0.005646638,0.005148322,0.004890055,0.004393344,0.004762291,0.00424322,0.003979807,0.003689832,0.003349595,0.003209869,0.003016175,0.002690318,0.002603092,0.002443895,0.00244749,0.002298525,0.001957665,0.001975983,0.001732451,0.00167455,0.001588442,0.001555677,0.001195996,0.001549535,0.001360212,0.001271943,0.00122481,0.001139021,0.001094969,0.001009159,0.001004247,0.0009259145,0.000879732,0.0007705154,0.0006950856,0.0007424169,0.0007064464,0.0006367462,0.0006187946,0.0005669406,0.0004652799,0.0005198153,0.0004711205,0.0004222174,0.0004072782,0.000373781,0.0003329932,0.000317594,0.0003127655,0.0002729357,0.0002668078,0.0002662373,0.0002301932,0.0002176656,0.000212365
225,0,0.1828151,0.169561,0.1592378,0.150967,0.1417457,0.1347485,0.1281473,0.1212277,0.1168185,0.1134787,0.1077745,0.1040299,0.1007113,0.1006879,0.1016382,0.1007738,0.1055269,0.1084039,0.107875,0.1092856,0.1116456,0.1145824,0.1160183,0.1146526,0.1153294,0.1111657,0.1138173,0.1103639,0.1127864,0.1145219,0.1115228,0.1097392,0.1097835,0.1083327,0.103537,0.1029117,0.101381,0.09770367,0.09592149,0.09164876,0.09275036,0.08642296,0.08654108,0.07742884,0.06872632,0.06605549,0.06362482,0.06254219,0.05701021,0.05258323,0.05141346,0.0488614,0.04714532,0.04387756,0.0417283,0.03927623,0.03737138,0.03575326,0.0318746,0.03129749,0.02962338,0.02615869,0.02463454,0.02362456,0.02250167,0.02062776,0.01891481,0.01717504,0.01437848,0.01250507,0.01224587,0.01113325,0.01035413,0.00941646,0.008883481,0.007783881,0.007128753,0.006919241,0.006587367,0.005803237,0.00648226,0.005440779,0.004960557,0.004716414,0.004231976,0.004590589,0.004088522,0.003833221,0.003557058,0.00322884,0.003091596,0.002907493,0.002593162,0.002509121,0.002356295,0.002358054,0.002215821,0.001887889,0.001905861,0.001670574,0.001614313,0.001530772,0.001499892,0.001152372,0.001493808,0.00131055,0.001225557,0.001180398,0.001097523,0.0010555,0.0009727674,0.0009681414,0.0008922149,0.0008479456,0.0007426111,0.0006697943,0.0007154747,0.0006812139,0.0006136494,0.000596112,0.0005463102,0.0004484152,0.000501138,0.0004540277,0.0004068842,0.0003926951,0.0003604072,0.0003210657,0.0003057438,0.0003013831,0.0002631221,0.0002571351,0.0002565001,0.0002217914,0.0002098008
226,0,0.1821503,0.1682713,0.1558853,0.1465938,0.1391376,0.1304236,0.124144,0.1180888,0.111834,0.1077336,0.1047337,0.0995284,0.09595782,0.09704208,0.09698124,0.09792072,0.0969789,0.1016053,0.1044255,0.1038988,0.1051977,0.1075643,0.1103367,0.1117295,0.1104523,0.1110591,0.1070523,0.1096802,0.1062836,0.1086571,0.1103135,0.1073852,0.105634,0.1057355,0.1043855,0.09968334,0.09911647,0.0976476,0.09414075,0.09241544,0.08823793,0.08934867,0.08323731,0.08335394,0.07458916,0.06618277,0.06361979,0.06130369,0.06024132,0.05491043,0.05065041,0.04953616,0.04704044,0.04540344,0.04224261,0.04019942,0.037833,0.03597585,0.03443641,0.03069957,0.03015126,0.0285396,0.02519646,0.0237281,0.02274576,0.02166649,0.01984988,0.01822072,0.016533,0.01385537,0.01204347,0.01179548,0.01072243,0.009970391,0.009072169,0.008557742,0.007496814,0.006864639,0.006664241,0.006345599,0.005587104,0.006239896,0.005237404,0.004774879,0.004545012,0.004074112,0.004421984,0.003937162,0.003692194,0.003424879,0.003109914,0.002975738,0.002800514,0.002497325,0.002415347,0.002269554,0.002271276,0.002133806,0.001818715,0.001836896,0.001608442,0.001555313,0.001474335,0.001445454,0.001109314,0.001439219,0.001261571,0.001179692,0.001136629,0.001056553,0.001016221,0.0009368696,0.0009325698,0.0008592803,0.0008167473,0.0007149113,0.0006450628,0.0006890079,0.0006562289,0.0005911451,0.0005738601,0.0005258845,0.0004316751,0.0004824861,0.0004373047,0.0003919284,0.0003783171,0.0003472237,0.0003092907,0.0002942028,0.0002902343,0.0002534876,0.0002476465,0.0002468885,0.0002135505
227,0,0.1854473,0.1677445,0.1549428,0.1433765,0.1351537,0.1282589,0.120088,0.1144327,0.1088639,0.1031653,0.09926265,0.09663426,0.09187902,0.09236779,0.09341959,0.09338181,0.09428295,0.09325822,0.09775496,0.1005177,0.1000123,0.1012101,0.1035499,0.1061673,0.1075507,0.1063151,0.1068947,0.1030277,0.1055915,0.1022809,0.104625,0.1062111,0.1033162,0.1016325,0.1017696,0.1005074,0.09592334,0.09539877,0.09400383,0.09064058,0.08896326,0.08492073,0.08603935,0.08012404,0.08021379,0.07178516,0.06369464,0.06123287,0.05902389,0.05798703,0.05284044,0.04874151,0.04766381,0.04526458,0.04369959,0.04064139,0.038694,0.03642799,0.03461296,0.03314178,0.02955536,0.02902539,0.02747517,0.02425315,0.02283488,0.0218893,0.02084691,0.01909228,0.01753974,0.01590392,0.01333761,0.0115869,0.01135206,0.0103191,0.009596917,0.0087333,0.008236311,0.00721577,0.006607683,0.006413931,0.006106718,0.005375583,0.006003079,0.005039321,0.004594062,0.004375319,0.003919985,0.004255769,0.00378759,0.003551935,0.003295392,0.002993645,0.002862983,0.002695409,0.00240363,0.002324261,0.002183771,0.002186641,0.002053087,0.001750191,0.001768503,0.001548227,0.001497644,0.001418397,0.001391416,0.001067211,0.001385265,0.001213489,0.001134795,0.001093111,0.001015806,0.0009774558,0.000901465,0.0008978263,0.0008271875,0.000786094,0.0006876495,0.0006207494,0.000663492,0.0006313918,0.0005688461,0.0005520639,0.0005060185,0.0004154129,0.0004640768,0.0004207393,0.0003773073,0.0003640834,0.0003343369,0.0002975654,0.0002829018,0.0002792273,0.0002439743,0.0002384079,0.000237526
228,0,0.1895217,0.1704036,0.1544711,0.1427302,0.1319422,0.1245279,0.1181422,0.1105807,0.1053865,0.1003919,0.09508847,0.09147247,0.08921645,0.08829083,0.08874047,0.08979556,0.0897475,0.09061765,0.08954624,0.09389918,0.09661531,0.09607664,0.09720645,0.09956642,0.1019872,0.103358,0.1021774,0.1026803,0.09897973,0.1015263,0.09829177,0.1005947,0.1021002,0.09924243,0.09765738,0.09779011,0.09663907,0.09215878,0.09170335,0.09036486,0.08712912,0.08546866,0.08156864,0.08270203,0.07699264,0.07707624,0.06896863,0.06119049,0.05884057,0.05672235,0.05574709,0.05077171,0.04683405,0.04578806,0.04346457,0.04198475,0.03904142,0.03719623,0.03502616,0.03323697,0.03184867,0.02840415,0.02789775,0.02640298,0.02330521,0.0219429,0.02102897,0.02002215,0.01833092,0.01685265,0.01527512,0.01281427,0.01112796,0.01090411,0.009915118,0.009220683,0.008392965,0.007910913,0.006932102,0.00634916,0.006165804,0.005864814,0.005162668,0.005764295,0.004839939,0.004411872,0.004204783,0.003764226,0.004089062,0.003638149,0.003410704,0.003165226,0.002877165,0.002749736,0.002589575,0.002309475,0.002233907,0.002098111,0.0021016,0.00197232,0.001682153,0.001699561,0.001487389,0.001439364,0.001362591,0.001337427,0.001024763,0.00133137,0.001165326,0.001090103,0.001049182,0.000974874,0.0009389778,0.0008658984,0.0008631666,0.000794904,0.000755113,0.000660152,0.0005960531,0.0006375704,0.0006061642,0.0005465575,0.000530345,0.000485887,0.0003990172,0.0004455422,0.0004042646,0.0003625106,0.0003497547,0.0003212568,0.0002858052,0.0002715694,0.0002682713,0.0002343669,0.0002290354
229,0,0.1924957,0.1735735,0.1569267,0.1425475,0.1313969,0.1215703,0.1143784,0.1079553,0.1013445,0.0972238,0.09223305,0.08744884,0.08439229,0.08549789,0.08452793,0.08509839,0.08614419,0.08606619,0.08686608,0.08590849,0.08982143,0.09256887,0.09162723,0.09298187,0.09501482,0.09719472,0.09880579,0.09767872,0.09857106,0.09445758,0.09743392,0.09419688,0.09645002,0.09786184,0.09453925,0.09314462,0.09392317,0.09227367,0.08806624,0.08792681,0.0863474,0.0837064,0.08209292,0.07806104,0.07931244,0.07392009,0.07374121,0.06620417,0.05873694,0.05650054,0.05433471,0.05329308,0.04867157,0.04496654,0.04371732,0.041699,0.04023036,0.0374741,0.03561223,0.03364009,0.03189914,0.03055008,0.02717908,0.02679483,0.02535601,0.0223748,0.02103806,0.02017231,0.01921862,0.01753417,0.01617621,0.01461824,0.01224742,0.01064478,0.01046427,0.009449875,0.008825375,0.008032883,0.007593669,0.006633555,0.006070963,0.00585649,0.005614619,0.004951763,0.005531184,0.004643377,0.004223057,0.004016118,0.003610636,0.003925411,0.003490688,0.003235762,0.003031945,0.002761609,0.00263799,0.002484601,0.002217277,0.002142778,0.00201377,0.002011521,0.001893593,0.00160893,0.001623533,0.001427449,0.001382351,0.001304991,0.001278844,0.0009829927,0.001269549,0.001118443,0.001046322,0.001006096,0.0009345346,0.0009012098,0.0008288173,0.0008291282,0.0007630942,0.0007248418,0.0006250538,0.0005720331,0.0006119424,0.0005816912,0.000522867,0.0005090455,0.0004626092,0.0003792023,0.0004269514,0.0003878456,0.0003479541,0.0003357927,0.0003084657,0.00027364,0.0002596296,0.000257466,0.0002245867
230,0,0.1972795,0.1774115,0.1597276,0.1446993,0.1315608,0.1213008,0.1120865,0.1056219,0.09968835,0.09348212,0.08967498,0.08517662,0.08079521,0.0810238,0.08206687,0.08112864,0.08167567,0.08274042,0.08264451,0.0833927,0.08240156,0.08621921,0.08887509,0.08797565,0.08923705,0.09124504,0.0932972,0.09484613,0.09381679,0.09462638,0.09066686,0.09359659,0.09043463,0.09264058,0.0939813,0.09070578,0.08939739,0.09019153,0.08861088,0.08454144,0.08445759,0.08292766,0.08038481,0.07881216,0.07491976,0.07614273,0.07096013,0.07076936,0.06354656,0.05637231,0.05425266,0.05215993,0.0511905,0.04671906,0.04315611,0.0419665,0.04000905,0.03861299,0.03596725,0.03419365,0.03229427,0.0306077,0.02932776,0.02609432,0.02572747,0.02433927,0.02147402,0.02019204,0.01936179,0.01844097,0.01682213,0.01552534,0.01402707,0.01175336,0.01020837,0.01004228,0.009067738,0.008471716,0.007712826,0.007287583,0.006366202,0.005827852,0.005621394,0.005386011,0.004752384,0.005305128,0.004455941,0.00405171,0.00385411,0.003463477,0.003768123,0.00334949,0.003102959,0.002908722,0.002650404,0.002530723,0.002384299,0.002128639,0.002056194,0.001932719,0.001930678,0.001817294,0.00154431,0.001558214,0.001369655,0.001327097,0.001252086,0.001227925,0.0009434119,0.001218899,0.00107347,0.001004076,0.0009647403,0.0008958797,0.0008647279,0.0007953221,0.0007962628,0.0007324931,0.0006956103,0.0005992593,0.000548952,0.0005873285,0.0005580685,0.0005017488,0.0004886315,0.000443643,0.000363806,0.0004096189,0.0003720114,0.0003338663,0.0003222948,0.0002959592,0.000262498,0.0002488937,0.0002470771
231,0,0.1995863,0.1816582,0.1634916,0.1471765,0.1334213,0.121372,0.1119582,0.1033286,0.09755802,0.09210201,0.08625975,0.0827197,0.07867833,0.07763864,0.07784101,0.078816,0.07791701,0.0784314,0.07951271,0.07940555,0.08009548,0.07909717,0.08280889,0.08538979,0.08448427,0.08569414,0.08766163,0.08958816,0.09109872,0.09011484,0.0908737,0.08706947,0.08994763,0.08685084,0.08902749,0.0903028,0.08708611,0.08583184,0.08665436,0.08514366,0.08120133,0.08117639,0.07968141,0.07721255,0.07568942,0.07194582,0.07316437,0.06815067,0.0679568,0.06102233,0.05412669,0.05210794,0.0500957,0.04920327,0.04485155,0.04144943,0.04030975,0.03840849,0.03707872,0.03455308,0.0328492,0.03101038,0.02938749,0.02816376,0.02507247,0.02472118,0.02337348,0.02062252,0.0193937,0.01859338,0.01770486,0.01615276,0.01490805,0.01347174,0.01128817,0.009795826,0.009643342,0.008706178,0.008137331,0.007411052,0.006995877,0.006112617,0.005597618,0.005400106,0.005170817,0.004563112,0.005093362,0.004279421,0.003890449,0.003701437,0.003324543,0.003619512,0.003215878,0.002978193,0.002792252,0.002544882,0.002429458,0.002289069,0.002044352,0.001974777,0.001856484,0.001854898,0.001745042,0.001483334,0.001496089,0.001314965,0.001274724,0.001202115,0.001179543,0.0009059575,0.001170462,0.001030892,0.0009637859,0.0009256281,0.0008594304,0.0008303667,0.0007635211,0.0007649163,0.0007038353,0.0006681386,0.0005747437,0.0005270004,0.0005641437,0.0005359483,0.0004816772,0.0004692952,0.0004259712,0.000349214,0.0003930548,0.0003569359,0.0003205601,0.0003093816,0.0002842701,0.0002519506,0.0002388282
