"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
249,0,0.06470837,0.05593394,0.0529202,0.04595971,0.04279412,0.03593956,0.03384527,0.03198977,0.02717936,0.02773066,0.02281606,0.01705338,0.01540124,0.0130912,0.01398877,0.01194934,0.01245186,0.01198665,0.01230087,0.01230367,0.01234221,0.01144186,0.01080323,0.0100478,0.007791762,0.006930129,0.006278316,0.005958732,0.006465974,0.005231064,0.005645016,0.005340394,0.004751402,0.005227335,0.004897965,0.004069564,0.003887502,0.003405041,0.002898328,0.002781726,0.002876262,0.002589263,0.002999872,0.002675906,0.002683481,0.002662201,0.002434945,0.002302566,0.001890385,0.001834619,0.001492047,0.001421447,0.001514958,0.001466671,0.001533579,0.001487934,0.001605173,0.001579965,0.001402319,0.001286929,0.001111097,0.001004241,0.0009496335,0.0008634012,0.000885752,0.0009010644,0.0008119147,0.0008125182,0.0007768791,0.0007880122,0.0006482759,0.0006133125,0.000567337,0.0004875942,0.0004911773,0.0005189141,0.0004854975,0.0004370867,0.0004782954,0.0004355333,0.0003113569,0.0004776703,0.0003860668,0.0004042622,0.0003165069,0.0003103672,0.0002630989,0.0002848443,0.0002657839,0.0002839632,0.0002099575,0.0002619797,0.0002856337,0.0002723671,0.0002328096,0.0002396877,0.00023235,0.0002126168,0.0001998087,0.0001958975,0.0001545293,0.00014242,0.0001580028,0.0001929042,0.0001899615,0.0001752711,0.0001741382,0.000158394,0.0001302936,0.0001379318,0.0001424134,0.0001229694,0.000151239
250,0,0.06513563,0.054984,0.04748513,0.04388233,0.03841433,0.03561179,0.03031723,0.02837504,0.02671735,0.02223211,0.0229968,0.01874363,0.01456604,0.01335831,0.01159907,0.01280048,0.01067706,0.01119814,0.01051493,0.01096279,0.01089065,0.01133456,0.01029306,0.009743015,0.009023751,0.006994532,0.006167637,0.005499935,0.005228665,0.005782218,0.004638874,0.005041269,0.004553946,0.004299311,0.004611989,0.00415016,0.003468075,0.003408439,0.002878971,0.002449264,0.002457169,0.00249137,0.002207656,0.002693983,0.002344512,0.002346445,0.00235944,0.002097715,0.001946249,0.001637358,0.001575832,0.001269389,0.001295069,0.001280941,0.001154167,0.001299835,0.001299063,0.001346517,0.001335117,0.001215856,0.00101082,0.0009899031,0.0008662019,0.0008446701,0.0007169804,0.0007218997,0.0007581846,0.0006954423,0.0006648913,0.0006436197,0.0006633505,0.0005507161,0.0005207075,0.0004800313,0.0004184248,0.0004026096,0.000412672,0.0003740975,0.0003562353,0.0003912029,0.0003649828,0.0002687034,0.0004124898,0.0003228561,0.0003414639,0.0002396323,0.0002481531,0.0002292013,0.0002321138,0.0001961261,0.0002209348,0.0001728296,0.0001961075,0.0001948355,0.0002000386,0.0001936466,0.0001905836,0.0001667506,0.000174423,0.0001689651,0.0001623881,0.0001210632,0.0001209698,0.0001245487,0.0001570892,0.000148069,0.000153151,0.0001323485,0.00013609,0.0001140872,0.0001179424,0.0001222784,9.437017E-05
251,0,0.06722642,0.0578852,0.04836893,0.04170034,0.03843686,0.03361357,0.03121494,0.02658469,0.02489374,0.02339576,0.01945889,0.02015099,0.01640206,0.01391002,0.01273461,0.01104979,0.01221285,0.01016454,0.01063927,0.01003204,0.01047341,0.01040669,0.0108279,0.009821367,0.009270864,0.008582806,0.00666501,0.005882732,0.005251545,0.004972751,0.005516051,0.004431752,0.004823154,0.004354206,0.004097575,0.004411443,0.003959414,0.003308574,0.003255676,0.002750164,0.002331014,0.002344289,0.002378769,0.002111711,0.002571646,0.002240259,0.002230993,0.002257739,0.002005859,0.00185803,0.001561612,0.001507116,0.001215711,0.001238218,0.001224502,0.001100902,0.001244062,0.001243259,0.001287159,0.001275681,0.001160144,0.0009648014,0.0009466981,0.0008275157,0.0008078309,0.0006827252,0.0006897582,0.0007245978,0.0006639852,0.0006264839,0.0006152823,0.0006338183,0.0005260838,0.0004974927,0.0004586019,0.0004006459,0.0003851357,0.0003948781,0.0003576959,0.0003394755,0.0003740613,0.0003488973,0.0002573804,0.0003948989,0.0003082693,0.000326223,0.0002288552,0.0002368742,0.000218718,0.000219655,0.0001868552,0.0002115978,0.0001650883,0.0001870875,0.0001864843,0.0001915704,0.0001851713,0.0001804102,0.0001592347,0.0001668254,0.0001616254,0.0001555283,0.0001158214,0.000115391,0.0001189319,0.0001504263,0.0001413903,0.0001465496,0.0001269209,0.0001305153,0.0001093548,0.0001129425,0.0001150403
252,0,0.06938163,0.05987594,0.05142091,0.04235715,0.03651562,0.03353702,0.02935298,0.02727697,0.02323021,0.02176675,0.02046477,0.01700929,0.0176444,0.01566917,0.01334363,0.0121545,0.01057121,0.01169213,0.009717017,0.01014951,0.009610524,0.01002124,0.009970198,0.01036819,0.009387013,0.008881613,0.008216723,0.006366883,0.005624704,0.005033305,0.004766881,0.005275503,0.004246682,0.004619145,0.004176992,0.003913982,0.004226853,0.003792883,0.003161104,0.003116032,0.002639832,0.002237271,0.002240586,0.002280681,0.002025834,0.002462154,0.002146992,0.002134698,0.002166858,0.001922548,0.001777979,0.001493875,0.001446765,0.001167387,0.001186949,0.001170573,0.001054128,0.00119423,0.001193768,0.001235215,0.001223188,0.00111055,0.0009228875,0.0009071368,0.0007923715,0.0007742001,0.0006537819,0.0006622369,0.00069479,0.000635971,0.0005986886,0.0005899419,0.000604836,0.0005040338,0.0004769028,0.000439399,0.0003849738,0.0003693248,0.00037922,0.0003434907,0.0003245016,0.0003584269,0.000334549,0.0002468562,0.0003786631,0.0002948617,0.0003127365,0.0002193757,0.0002266854,0.0002094034,0.0002099721,0.000178941,0.0002031198,0.0001581086,0.0001788962,0.0001788384,0.0001840197,0.0001774457,0.0001718079,0.0001525119,0.0001598504,0.0001549135,0.0001493634,0.0001111587,0.0001103058,0.0001135157,0.0001442402,0.0001352671,0.0001405233,0.0001219114,0.0001253271,0.0001047861,0.0001082148
253,0,0.06877005,0.06167052,0.05330432,0.04572427,0.03713687,0.03200767,0.0293099,0.02569199,0.02389365,0.02034191,0.01906832,0.01791542,0.01491474,0.01688726,0.01499828,0.0128011,0.01161336,0.01012657,0.01117411,0.009319985,0.009708347,0.009208431,0.009604459,0.009573012,0.009947176,0.008986598,0.008504109,0.007877716,0.006088397,0.005388291,0.004825767,0.004569159,0.00506192,0.004074716,0.00443323,0.004013294,0.003744317,0.004051663,0.003643599,0.003024268,0.002987672,0.002534537,0.002148959,0.002150727,0.002189811,0.001946118,0.002361058,0.002063211,0.002045664,0.002083664,0.001851535,0.001707015,0.001430918,0.001390432,0.001122725,0.001140179,0.001121056,0.00101058,0.001147912,0.001146186,0.001187481,0.001173601,0.001065032,0.0008832662,0.0008709271,0.0007598662,0.0007426813,0.0006272139,0.0006364015,0.0006665735,0.0006103065,0.0005748457,0.0005664141,0.0005778794,0.0004833227,0.0004574594,0.000421501,0.0003689866,0.0003546383,0.0003640961,0.0003298993,0.0003108153,0.000344014,0.000320901,0.0002372353,0.0003636483,0.0002822638,0.0003002762,0.0002103939,0.0002172525,0.0002013419,0.0002014412,0.0001703836,0.0001951567,0.0001514504,0.0001712349,0.0001717665,0.0001768785,0.00017053,0.0001648789,0.000146291,0.0001534715,0.0001484338,0.0001434614,0.000106798,0.000105516,0.0001080201,0.000138479,0.0001294454,0.0001348375,0.0001170938,0.0001198638,0.0001006555
254,0,0.06527217,0.06107423,0.05474292,0.04742498,0.04063955,0.03257336,0.02805832,0.02563383,0.02248727,0.02095978,0.01781441,0.0167193,0.0156804,0.01430581,0.01619394,0.01436063,0.01228694,0.01112681,0.00971783,0.01069261,0.008945286,0.009287418,0.008827708,0.009210823,0.009198934,0.009552042,0.008622775,0.008159515,0.007565388,0.005831575,0.005174414,0.004638155,0.004383896,0.004864835,0.003913094,0.004255254,0.003862051,0.00358578,0.003889586,0.003505816,0.002899396,0.002868674,0.002437425,0.00206773,0.002066985,0.002106484,0.001871563,0.002268621,0.001983366,0.001965045,0.00200398,0.001782998,0.001638906,0.001372321,0.001337044,0.001080657,0.001096328,0.00107567,0.0009703321,0.001104577,0.001101585,0.001141989,0.001127987,0.001023533,0.0008468815,0.0008371861,0.0007294288,0.0007130471,0.0006027416,0.0006123775,0.0006400765,0.0005866897,0.0005517513,0.0005443111,0.0005545994,0.0004639403,0.0004395174,0.0004050636,0.0003534944,0.0003410515,0.0003499447,0.0003170916,0.0002982135,0.0003305188,0.0003083321,0.0002281549,0.0003494274,0.0002705416,0.0002886234,0.0002019794,0.0002085056,0.0001938748,0.0001935196,0.0001631175,0.0001876697,0.000145153,0.0001642073,0.0001652524,0.0001701435,0.0001641087,0.0001584327,0.0001404512,0.000147446,0.0001423167,0.0001379671,0.0001026905,0.0001010527,0.0001026483,0.0001330207,0.0001240062,0.0001293473,0.0001125112,0.0001142308
255,0,0.06027992,0.05792643,0.05424705,0.04860353,0.0422415,0.03616645,0.0286473,0.02465668,0.0224894,0.01973864,0.01843638,0.01563898,0.01468908,0.01504538,0.0137368,0.01554767,0.01375089,0.01180531,0.01066971,0.009332455,0.01026528,0.008591299,0.008895552,0.008475197,0.008840512,0.008850309,0.009185961,0.008279621,0.007836073,0.007269697,0.005589871,0.004973297,0.004461235,0.004211009,0.004676112,0.003762478,0.004085487,0.003717495,0.003438995,0.003740345,0.003374897,0.002782156,0.002754984,0.002345067,0.001993135,0.001987393,0.002026903,0.00180106,0.00218079,0.001907614,0.001889534,0.001926935,0.001718865,0.001576103,0.001317914,0.001286811,0.00104077,0.001054779,0.001033031,0.0009318203,0.001063253,0.001059791,0.001098782,0.00108428,0.0009847049,0.0008131279,0.0008052752,0.0007013719,0.000684935,0.0005789689,0.0005894777,0.0006143069,0.000564857,0.0005302432,0.0005233306,0.0005324868,0.0004464924,0.0004229781,0.0003895735,0.0003402397,0.0003281269,0.000336834,0.0003049143,0.0002863032,0.0003177093,0.0002961621,0.0002196817,0.0003357492,0.0002594182,0.0002773812,0.0001941081,0.0002002788,0.0001866211,0.0001857145,0.0001569379,0.0001805179,0.0001395282,0.0001575699,0.000158933,0.0001631477,0.0001579713,0.0001522257,0.0001350202,0.0001417819,0.000136699,0.0001327181,9.883574E-05,9.700251E-05,9.8549E-05,0.0001278542,0.0001188722,0.0001241362,0.0001080635
256,0,0.05503596,0.05359569,0.05153988,0.04826254,0.04325505,0.03769886,0.03224153,0.02524996,0.02173349,0.01979015,0.01737972,0.01625487,0.01378179,0.01414461,0.01444687,0.01320189,0.01494276,0.01318164,0.01135569,0.01024521,0.008970838,0.009873264,0.00825847,0.008536181,0.008142842,0.008498795,0.008517029,0.008841571,0.007959657,0.007517789,0.006993779,0.005357959,0.004782468,0.004294325,0.004050939,0.004499075,0.003621178,0.003926329,0.003583991,0.003301343,0.003599122,0.003249568,0.00267242,0.002648529,0.002257989,0.001921445,0.001912446,0.001952291,0.001734614,0.002098609,0.001837837,0.001818535,0.001855777,0.001659323,0.001517151,0.001266076,0.001239316,0.001003843,0.001015645,0.0009931125,0.0008973064,0.001025083,0.00102057,0.001058613,0.001039979,0.0009485017,0.0007809845,0.0007760703,0.0006742606,0.0006590794,0.0005579799,0.0005679032,0.0005909,0.0005442753,0.0005099707,0.0005038626,0.0005114258,0.0004295293,0.0004073866,0.000374583,0.0003280622,0.0003159059,0.000324562,0.0002934511,0.0002751368,0.0003057226,0.0002848455,0.0002117449,0.0003228546,0.0002490615,0.0002635903,0.0001860032,0.0001925036,0.0001798202,0.0001783586,0.000151095,0.0001737781,0.0001341691,0.0001513013,0.0001530377,0.0001554993,0.0001521353,0.0001463906,0.0001298612,0.0001363712,0.0001313468,0.000127745,9.513725E-05,9.311567E-05,9.468376E-05,0.0001226403,0.0001140177,0.0001192637
257,0,0.05021081,0.04896514,0.04768629,0.04589487,0.04300487,0.03850027,0.03367688,0.02875607,0.02229165,0.01919374,0.01745354,0.01532621,0.01436704,0.01326641,0.01363457,0.01388946,0.0126953,0.0143621,0.01265716,0.01093607,0.009853297,0.008619846,0.009500355,0.007947746,0.008198442,0.007834157,0.008175339,0.008196729,0.008511787,0.007656741,0.007232325,0.006729255,0.005143449,0.004591229,0.004136672,0.003896597,0.004323619,0.003487075,0.003777726,0.003457205,0.003170183,0.003464011,0.00313321,0.002569888,0.00254991,0.002176223,0.001854201,0.001841659,0.00187765,0.001666201,0.002020344,0.001771877,0.001752878,0.001788409,0.001602978,0.001461352,0.001217246,0.001194986,0.0009683845,0.0009787389,0.0009553025,0.0008651223,0.0009879099,0.0009838121,0.001019099,0.001001696,0.0009145566,0.0007507493,0.0007480684,0.0006490556,0.0006351135,0.0005377986,0.0005477521,0.0005686072,0.0005244055,0.0004910234,0.0004852091,0.000491956,0.000409669,0.0003929193,0.0003605575,0.0003162489,0.000304324,0.0003128961,0.0002825605,0.0002645169,0.0002942903,0.0002740721,0.0002041161,0.0003100515,0.000239463,0.0002537741,0.0001779919,0.0001852318,0.0001733881,0.000171578,0.0001454608,0.0001672369,0.0001291358,0.0001454453,0.000147328,0.0001493171,0.0001466312,0.0001408371,0.0001241378,0.0001311808,0.0001262834,0.0001230684,9.165575E-05,8.956993E-05,9.103921E-05,0.0001180481,0.0001094578
258,0,0.0460906,0.04472192,0.04359525,0.04245592,0.04089133,0.03834116,0.03430869,0.03007079,0.02566038,0.01971467,0.01698098,0.01542402,0.01354678,0.01383828,0.012788,0.01315708,0.01336013,0.01221865,0.01381212,0.01215871,0.01053801,0.009485746,0.008296849,0.00915085,0.007655613,0.007878162,0.007541119,0.007870876,0.007898482,0.008202162,0.007374993,0.006962881,0.006485216,0.004943563,0.004424301,0.003987089,0.003751637,0.004164331,0.003361466,0.003639042,0.003338149,0.003047197,0.003337569,0.003021301,0.002472855,0.002457265,0.002098755,0.00179052,0.001774996,0.001811083,0.001604861,0.001945222,0.001709411,0.001688458,0.001724286,0.001549483,0.001408418,0.001171148,0.001153023,0.0009351944,0.0009446391,0.0009195174,0.0008341949,0.0009532065,0.0009492266,0.0009806319,0.0009657287,0.0008820472,0.0007228354,0.0007216486,0.0006254482,0.0006124944,0.0005186528,0.0005287736,0.0005479309,0.0005055291,0.0004731975,0.000467312,0.000470563,0.0003952645,0.0003790709,0.0003472731,0.0003052065,0.0002935416,0.0003019808,0.0002722193,0.0002545642,0.0002834981,0.0002639032,0.0001969235,0.0002972082,0.0002305876,0.0002446095,0.0001714304,0.0001783495,0.0001672621,0.0001654172,0.0001401859,0.0001610939,0.0001243563,0.00013995,0.0001418927,0.0001438292,0.0001399788,0.0001355796,0.0001195536,0.0001263166,0.0001206951,0.0001186451,8.832374E-05,8.617836E-05,8.761077E-05,0.0001136751
259,0,0.03745125,0.0364361,0.03609467,0.03532102,0.03324995,0.03278097,0.03015072,0.02711877,0.0241565,0.02036014,0.01531132,0.01301358,0.01192879,0.01090302,0.01120861,0.0104647,0.01097025,0.01049282,0.0103367,0.01097177,0.009492383,0.008107923,0.008165955,0.006421482,0.007522791,0.006183875,0.006259355,0.006197828,0.006600413,0.006456309,0.006684724,0.005789045,0.005543591,0.005110223,0.003779683,0.003703366,0.003197175,0.003187114,0.003397079,0.002779549,0.003010791,0.002664134,0.002574289,0.002863462,0.002661939,0.001991541,0.002005943,0.001750399,0.001357466,0.001458002,0.001496947,0.001272843,0.001612757,0.001478455,0.001375242,0.00139668,0.001336576,0.001164672,0.0009863885,0.0009993217,0.0008093618,0.0007693196,0.0007401669,0.0006870148,0.0008312121,0.0008030531,0.0008268715,0.0007959871,0.0007558442,0.000579689,0.0005944516,0.0005532749,0.0005353494,0.0004449994,0.0004520216,0.0004692675,0.0004316061,0.0004187405,0.0003880697,0.0004050036,0.0003193792,0.0003318056,0.0002932048,0.0002690639,0.0002548428,0.0002529458,0.0002354157,0.0002142482,0.0002485701,0.0002296314,0.0001763562,0.0002624832,0.0002022303,0.0002121327,0.0001493895,0.0001559702,0.000146383,0.0001445916,0.0001226588,0.0001371743,0.0001113249,0.0001224349,0.0001225127,0.0001229728,0.0001187053,0.0001198898,0.000107958,0.0001131013,0.000109412,0.0001035151,7.827389E-05,7.448788E-05,7.718428E-05
260,0,0.02445134,0.02410131,0.02370353,0.02204418,0.02373965,0.02094375,0.02042842,0.0192009,0.01758247,0.0152697,0.01253089,0.009476394,0.008441703,0.00863167,0.007410388,0.006920143,0.007503401,0.007100704,0.006214736,0.006687746,0.006573864,0.005682167,0.004854883,0.005614335,0.004154462,0.004550871,0.003891801,0.003493066,0.003951087,0.003540567,0.00422876,0.004011464,0.003608328,0.003644622,0.00331942,0.002504009,0.002501333,0.001972004,0.002086813,0.002295549,0.001841554,0.002040381,0.001515709,0.001750017,0.001710084,0.001735796,0.001322374,0.001309396,0.0011311,0.0008133324,0.0009516936,0.00096217,0.0008270033,0.001097903,0.0009587747,0.0009439769,0.0009506568,0.0008709948,0.0007361785,0.0006697887,0.0005906333,0.0005192637,0.0004811821,0.0005055863,0.0003750059,0.0005193542,0.0005344772,0.0005681842,0.0005329192,0.000469501,0.0003805327,0.0003841343,0.0003453187,0.000351859,0.0002753511,0.0002628792,0.0002640028,0.000249376,0.0002594827,0.0002548839,0.0002890446,0.0001729351,0.0002248664,0.0001989374,0.00018306,0.0001671067,0.0001663222,0.0001513874,0.0001346538,0.0001768447,0.0001588672,0.0001138345,0.0001712341,0.0001535192,0.0001423834,0.0001007128,0.0001094536,9.865074E-05,0.0001060309,8.633875E-05,9.5255E-05,6.840725E-05,7.860339E-05,9.050484E-05,9.572237E-05,9.163786E-05,7.966658E-05,7.542977E-05,8.823456E-05,8.929005E-05,7.798956E-05,5.116501E-05,5.146956E-05
261,0,0.01890586,0.01366176,0.01329273,0.01304367,0.01179603,0.01228655,0.0111079,0.0112641,0.01083706,0.01010711,0.00869624,0.006596628,0.006242006,0.006522351,0.006403861,0.005880269,0.005168866,0.0056273,0.004939865,0.005130438,0.005165907,0.00527232,0.004320608,0.004082016,0.004161113,0.003121631,0.003269137,0.002879494,0.002553053,0.002741891,0.002748644,0.003077531,0.002916948,0.002618771,0.0027017,0.00254963,0.002015555,0.001958791,0.001492368,0.001767836,0.001738121,0.001480054,0.001758955,0.001097447,0.001385308,0.001330266,0.00114264,0.001045014,0.0009460586,0.0008843333,0.0006283597,0.000710458,0.000681149,0.0006771266,0.0008597082,0.0007211227,0.0007053206,0.0007022367,0.000639874,0.0005839386,0.0005340136,0.000477214,0.0004448261,0.0003618959,0.0004177157,0.0003027283,0.0004000128,0.0004114435,0.0004503823,0.0004360346,0.0003892568,0.0003152511,0.0003054553,0.0002577891,0.0002767936,0.0002128868,0.0002132659,0.0002191111,0.0001932299,0.0001966424,0.0001945271,0.0002348869,0.0001280957,0.000167292,0.0001600743,0.0001437031,0.0001275319,0.0001399457,0.0001260087,0.000115181,0.0001488279,0.0001288143,9.065094E-05,0.0001424212,0.0001287149,0.0001149683,8.866528E-05,8.546669E-05,8.534804E-05,9.041464E-05,6.882719E-05,7.888299E-05,5.568455E-05,6.230469E-05,7.080549E-05,8.403376E-05,7.377334E-05,6.494015E-05,6.231715E-05,7.819044E-05,8.058303E-05,6.591743E-05,4.439939E-05
262,0,0.02018927,0.01663703,0.01204941,0.01171342,0.01150865,0.01046707,0.01084095,0.009776245,0.009878782,0.009561799,0.008922398,0.007734901,0.005847814,0.006028934,0.006301361,0.006181766,0.005667747,0.004986567,0.005439734,0.004767371,0.004939417,0.004929154,0.005091742,0.004164356,0.003935806,0.004010363,0.003013721,0.003146823,0.002771551,0.002463504,0.002640031,0.002647231,0.00296134,0.002810078,0.00252327,0.002573629,0.00245576,0.001944691,0.001890912,0.001441271,0.001703334,0.001674548,0.001427514,0.00169539,0.001057917,0.001320987,0.001264214,0.001102761,0.001001126,0.0009121337,0.0008523286,0.0006066475,0.0006856759,0.0006550163,0.0006548088,0.0008240046,0.0006966571,0.0006796382,0.0006681767,0.0006172193,0.0005619099,0.000514559,0.0004607006,0.0004292122,0.0003474099,0.0004019072,0.0002928843,0.000385625,0.0003961613,0.0004223326,0.0004199988,0.0003753585,0.0003023988,0.0002941685,0.0002468981,0.0002670172,0.0002044728,0.0002037375,0.0002078825,0.0001864158,0.0001893936,0.0001868613,0.0002255389,0.0001234771,0.0001611103,0.0001537382,0.0001384933,0.0001225745,0.0001347342,0.0001212755,0.000110579,0.0001429164,0.0001230751,8.740783E-05,0.0001366652,0.0001237183,0.0001106502,8.510534E-05,8.207708E-05,8.213854E-05,8.710203E-05,6.633781E-05,7.576051E-05,5.355866E-05,5.981533E-05,6.798889E-05,8.080088E-05,7.080416E-05,6.222918E-05,5.981922E-05,7.441856E-05,7.660754E-05,6.32081E-05
263,0,0.02315621,0.01744868,0.01466407,0.01053003,0.01034549,0.01004117,0.009236198,0.009510995,0.008579156,0.008700887,0.008375443,0.007791821,0.006771839,0.005683807,0.005808467,0.006093955,0.00596593,0.005479623,0.004824959,0.005265079,0.004608258,0.004732282,0.004712984,0.004857352,0.003963373,0.003754362,0.003837717,0.00291724,0.002997035,0.00266497,0.002381574,0.00255283,0.002556924,0.002864669,0.002665211,0.002433507,0.002492204,0.002352316,0.001883601,0.00182096,0.00136174,0.001614428,0.001620522,0.001378942,0.00161723,0.0009992132,0.001277363,0.001205561,0.00105668,0.0009379224,0.0008536255,0.0008236851,0.0005734571,0.0006636845,0.0006151506,0.0006330086,0.0007948687,0.0006623075,0.0006576965,0.0006326237,0.0005960037,0.0005319956,0.0004969559,0.0004395474,0.0004086944,0.0003284823,0.000387685,0.0002844352,0.0003682435,0.0003822023,0.000405167,0.0004058077,0.0003632685,0.0002873433,0.0002836319,0.000230256,0.0002583131,0.0001933383,0.0001970522,0.0001984395,0.0001803062,0.0001829434,0.0001801745,0.0002170683,0.0001193879,0.0001554116,0.00014783,0.000133899,0.0001160791,0.0001286947,0.0001167905,0.0001067866,0.0001375704,0.0001163447,8.231365E-05,0.0001312535,0.0001171267,0.0001065384,8.188655E-05,7.902672E-05,7.855771E-05,8.404664E-05,6.405327E-05,7.288169E-05,5.039034E-05,5.750963E-05,6.428795E-05,7.684092E-05,6.798148E-05,5.937818E-05,5.763138E-05,7.144854E-05,7.349587E-05
264,0,0.0273035,0.02071134,0.01555282,0.0129656,0.00930562,0.009120875,0.008858096,0.008164318,0.008403899,0.007559069,0.007682615,0.007408472,0.006880416,0.006583404,0.005531173,0.005620221,0.005905448,0.005774448,0.005303087,0.004670085,0.005104583,0.00446389,0.004563129,0.004557621,0.004709419,0.003820814,0.003632475,0.003718312,0.002807674,0.002897925,0.002576258,0.002306592,0.002468315,0.00247558,0.002772489,0.002579063,0.002351848,0.002413996,0.00227816,0.001824792,0.001759953,0.001319757,0.001560541,0.0015683,0.001333271,0.001566081,0.0009657525,0.001236513,0.00116634,0.001023248,0.0009061791,0.0008268744,0.0007976285,0.00055635,0.0006366075,0.0005949747,0.0006139329,0.0007622734,0.00064193,0.0006356414,0.0006121671,0.0005766136,0.0005135887,0.0004804654,0.0004262201,0.0003962377,0.0003176642,0.0003743883,0.0002765305,0.0003566781,0.0003690347,0.0003900596,0.0003928434,0.0003519187,0.0002770211,0.0002741643,0.0002219661,0.00024996,0.0001867045,0.0001910028,0.0001913511,0.0001743135,0.000176886,0.0001739866,0.0002091695,0.0001149972,0.0001500306,0.0001425165,0.0001295781,0.0001119394,0.0001242222,0.0001127305,0.0001032114,0.0001326324,0.000112161,7.952627E-05,0.0001263608,0.0001125968,0.0001027627,7.880826E-05,7.619007E-05,7.569847E-05,8.119526E-05,6.195407E-05,6.965916E-05,4.859057E-05,5.533844E-05,6.19082E-05,7.397364E-05,6.536466E-05,5.701668E-05,5.558436E-05,6.865665E-05
