"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
186,2,0.1756211,0.07111042,0.02891745,0.02113806,0.02389154,0.02273215,0.02682555,0.04331773,0.05799346,0.0483225,0.03263661,0.0217559,0.01140586,0.003621565,0.001775328,0.001882609,0.002192775,0.002911699,0.004241183,0.00754216,0.009206793,0.0079508,0.005060443,0.003652275,0.002119479,0.0008032477,0.0004610782,0.0006213909,0.0003680184,0.0002641895,0.0003323908,0.0005166175,0.0007952306,0.000679982,0.000577768,0.0002412965,0.000159912,4.922176E-05,1.81895E-05,1.441464E-05,2.240838E-05,4.514873E-05,4.884805E-05,8.026897E-05,0.0001089143,8.434494E-05,6.451072E-05,4.224921E-05,2.229615E-05,6.088474E-06,3.200685E-06,3.327327E-06,3.669282E-06,6.877764E-06,8.435236E-06,1.305238E-05,1.876089E-05,1.725553E-05,1.130343E-05,8.392773E-06,4.469921E-06,1.770575E-06,8.074881E-07,6.207261E-07,6.418709E-07,1.19137E-06,1.750552E-06,2.251957E-06,3.313114E-06,2.810993E-06,1.751257E-06,1.585444E-06,8.070034E-07,3.193555E-07,1.335123E-07,1.611656E-07,1.909447E-07,2.150258E-07,4.824724E-07,5.078153E-07,7.534321E-07,6.057779E-07,4.336862E-07,2.857713E-07,1.079901E-07,4.975719E-08,3.223321E-08
187,2,0.5424414,0.128214,0.05177413,0.02077591,0.0151551,0.0168288,0.01581147,0.02306515,0.03757852,0.05016003,0.04175461,0.02833032,0.01899682,0.009965945,0.003170235,0.001565973,0.001667249,0.001941955,0.002595199,0.003780704,0.006715486,0.008182091,0.007061841,0.004491092,0.003258243,0.001884607,0.0007189587,0.000414642,0.0005586954,0.0003295193,0.0002353724,0.0002957134,0.0004583979,0.0007086922,0.0006049643,0.0005130545,0.0002146311,0.0001421789,4.359363E-05,1.6201E-05,1.278964E-05,1.997373E-05,4.033229E-05,4.371867E-05,7.158099E-05,9.689546E-05,7.519985E-05,5.768003E-05,3.783123E-05,1.998498E-05,5.399831E-06,2.8559E-06,2.982114E-06,3.278181E-06,6.155272E-06,7.550054E-06,1.166098E-05,1.673481E-05,1.523268E-05,1.013788E-05,7.538806E-06,3.982609E-06,1.591025E-06,7.280124E-07,5.565907E-07,5.73714E-07,1.070204E-06,1.57364E-06,2.021133E-06,2.973456E-06,2.51446E-06,1.568026E-06,1.42183E-06,7.23429E-07,2.86965E-07,1.202364E-07,1.450058E-07,1.718194E-07,1.930594E-07,4.362972E-07,4.576286E-07,6.74931E-07,5.436266E-07,3.900427E-07,2.569485E-07,9.638734E-08,4.453831E-08
188,2,0.2813871,0.4184281,0.09974644,0.04018679,0.01591267,0.01161713,0.01274734,0.01412824,0.02067899,0.03384854,0.04473756,0.0375223,0.02538363,0.01711435,0.008989586,0.00283303,0.001413289,0.001509648,0.001757448,0.002330515,0.003446292,0.006108516,0.007348652,0.006427401,0.004058788,0.002943003,0.001712291,0.000651229,0.0003774302,0.0005074096,0.0002989881,0.0002153749,0.0002702591,0.0004181628,0.0006483716,0.000552922,0.0004680797,0.0001959923,0.0001300369,3.978716E-05,1.48256E-05,1.167329E-05,1.827928E-05,3.694481E-05,4.008006E-05,6.55289E-05,8.856596E-05,6.8776E-05,5.285929E-05,3.469113E-05,1.833303E-05,4.923042E-06,2.619159E-06,2.736405E-06,3.002729E-06,5.645159E-06,6.921739E-06,1.068669E-05,1.530888E-05,1.387536E-05,9.307607E-06,6.922978E-06,3.64235E-06,1.462026E-06,6.700716E-07,5.110567E-07,5.2556E-07,9.833523E-07,1.445666E-06,1.856115E-06,2.731545E-06,2.305677E-06,1.438437E-06,1.305926E-06,6.63425E-07,2.639202E-07,1.106463E-07,1.333743E-07,1.581788E-07,1.774052E-07,4.02617E-07,4.213322E-07,6.194736E-07,4.993223E-07,3.584678E-07,2.360993E-07,8.82878E-08
189,2,0.4545007,0.2209215,0.3308782,0.07907835,0.03170081,0.01230941,0.008921536,0.01104783,0.01235902,0.0182232,0.02999938,0.03941816,0.03313144,0.02248284,0.01519079,0.007982765,0.002520175,0.001264583,0.001355172,0.001576552,0.002097182,0.003105989,0.005507929,0.006599212,0.005774558,0.003643995,0.002651179,0.001541983,0.000588067,0.000342592,0.0004603499,0.0002705233,0.0001941959,0.0002432584,0.0003755165,0.0005848252,0.0004981291,0.0004204928,0.0001762773,0.0001172461,3.572426E-05,1.336445E-05,1.048097E-05,1.649394E-05,3.336129E-05,3.625131E-05,5.913286E-05,7.965265E-05,6.199453E-05,4.780108E-05,3.136598E-05,1.658755E-05,4.419862E-06,2.369316E-06,2.476743E-06,2.711581E-06,5.108872E-06,6.258296E-06,9.657014E-06,1.380153E-05,1.24333E-05,8.436804E-06,6.274808E-06,3.279053E-06,1.326599E-06,6.097108E-07,4.634868E-07,4.748453E-07,8.918797E-07,1.311308E-06,1.680727E-06,2.478786E-06,2.086223E-06,1.301188E-06,1.184326E-06,6.003911E-07,2.396823E-07,1.005977E-07,1.211628E-07,1.438637E-07,1.6102E-07,3.677249E-07,3.833769E-07,5.612232E-07,4.528391E-07,3.25545E-07,2.143111E-07
190,2,0.3399516,0.3730611,0.1818142,0.2736109,0.06532834,0.02607105,0.009962206,0.007713529,0.00970051,0.01088122,0.01615975,0.02670584,0.03488467,0.02936147,0.01997559,0.01350923,0.007105867,0.002247306,0.001134637,0.001217532,0.001415669,0.001892666,0.002804146,0.004961585,0.005935005,0.005189964,0.003274031,0.002382936,0.001389052,0.0005316259,0.0003112829,0.0004185004,0.0002438235,0.0001752503,0.0002185677,0.0003373033,0.000528122,0.000449277,0.000377456,0.0001585822,0.0001058049,3.215938E-05,1.207378E-05,9.420714E-06,1.488243E-05,3.016479E-05,3.281776E-05,5.341134E-05,7.177336E-05,5.593235E-05,4.326989E-05,2.840228E-05,1.503091E-05,3.969404E-06,2.147298E-06,2.243672E-06,2.449993E-06,4.62406E-06,5.656125E-06,8.729893E-06,1.244653E-05,1.121267E-05,7.65181E-06,5.691948E-06,2.956662E-06,1.204419E-06,5.548719E-07,4.203433E-07,4.293014E-07,8.104003E-07,1.190908E-06,1.523429E-06,2.25193E-06,1.889096E-06,1.177998E-06,1.074548E-06,5.437155E-07,2.17864E-07,9.153479E-08,1.101484E-07,1.309231E-07,1.463532E-07,3.361363E-07,3.491616E-07,5.090062E-07,4.11149E-07,2.959184E-07
191,2,0.2861938,0.300355,0.3310552,0.1614329,0.2432596,0.05795452,0.02307282,0.00858582,0.006667203,0.008419648,0.009474279,0.0141596,0.02346133,0.03043578,0.02568902,0.01751761,0.0118628,0.006248438,0.001978759,0.00100491,0.001080777,0.00125554,0.001688403,0.002500585,0.004418561,0.005272075,0.004604596,0.002904875,0.002124817,0.001237146,0.0004745894,0.0002796459,0.0003763369,0.0002177078,0.000155907,0.0001940706,0.0002991807,0.0004709395,0.0004004427,0.000335209,0.0001410082,9.460221E-05,2.869021E-05,1.07193E-05,8.361591E-06,1.326002E-05,2.698695E-05,2.93545E-05,4.768965E-05,6.385435E-05,4.984414E-05,3.870028E-05,2.544281E-05,1.346996E-05,3.524186E-06,1.920625E-06,2.007546E-06,2.188992E-06,4.136894E-06,5.048917E-06,7.801289E-06,1.108345E-05,9.99332E-06,6.858442E-06,5.108259E-06,2.633872E-06,1.082543E-06,5.003155E-07,3.754029E-07,3.832598E-07,7.280959E-07,1.069863E-06,1.365629E-06,2.023315E-06,1.690996E-06,1.053488E-06,9.650024E-07,4.865529E-07,1.958986E-07,8.242486E-08,9.90345E-08,1.177781E-07,1.316682E-07,3.043943E-07,3.148372E-07,4.56174E-07,3.692027E-07
192,2,0.2133573,0.2515592,0.2654446,0.2925752,0.1425983,0.2142716,0.05115857,0.0210683,0.007923554,0.006192175,0.007839661,0.008833234,0.01320432,0.02189177,0.02832296,0.02396077,0.01634465,0.01106871,0.005830551,0.001844211,0.0009381025,0.001009592,0.00116855,0.001575618,0.002338584,0.004132253,0.004921842,0.004287081,0.002712027,0.001984474,0.001156321,0.000441678,0.000261565,0.0003520171,0.0002038098,0.0001458714,0.0001814941,0.0002796946,0.0004405171,0.0003747937,0.0003135104,0.0001318988,8.857127E-05,2.685406E-05,1.002384E-05,7.817443E-06,1.240463E-05,2.526796E-05,2.74819E-05,4.462398E-05,5.973576E-05,4.664039E-05,3.623277E-05,2.383076E-05,1.261569E-05,3.295816E-06,1.798372E-06,1.879585E-06,2.048934E-06,3.874435E-06,4.725809E-06,7.302607E-06,1.036768E-05,9.34221E-06,6.423137E-06,4.785311E-06,2.464063E-06,1.014198E-06,4.691941E-07,3.514983E-07,3.587436E-07,6.822439E-07,1.002391E-06,1.278846E-06,1.895715E-06,1.583873E-06,9.863504E-07,9.040347E-07,4.555711E-07,1.835802E-07,7.726003E-08,9.280422E-08,1.103711E-07,1.23396E-07,2.856214E-07,2.951577E-07,4.271883E-07
193,2,0.1541666,0.1861064,0.2201368,0.2337255,0.257118,0.1255907,0.1887375,0.04369444,0.01810124,0.006849825,0.00535624,0.006779803,0.007657545,0.01149932,0.01908728,0.02455739,0.02084912,0.01425335,0.00965656,0.005087262,0.001612748,0.0008247243,0.0008894195,0.001026659,0.00139422,0.00206641,0.003650123,0.004342736,0.003770691,0.002385485,0.001755828,0.001020288,0.0003914231,0.0002327897,0.0003138494,0.0001806386,0.000128789,0.0001597636,0.0002456466,0.0003878164,0.0003313766,0.0002759742,0.0001163883,7.857139E-05,2.378307E-05,8.835176E-06,6.873449E-06,1.094713E-05,2.240669E-05,2.432437E-05,3.945666E-05,5.268993E-05,4.127896E-05,3.213489E-05,2.104082E-05,1.12079E-05,2.904256E-06,1.595122E-06,1.666987E-06,1.813037E-06,3.444205E-06,4.185447E-06,6.463927E-06,9.144741E-06,8.217889E-06,5.709552E-06,4.256513E-06,2.190285E-06,9.032788E-07,4.186362E-07,3.118512E-07,3.174312E-07,6.07998E-07,8.929337E-07,1.136168E-06,1.688577E-06,1.407898E-06,8.745601E-07,8.05258E-07,4.042843E-07,1.637064E-07,6.901254E-08,8.272115E-08,9.83834E-08,1.100734E-07,2.564947E-07,2.64106E-07
194,2,0.1123354,0.1346093,0.162691,0.1930511,0.2061256,0.2265467,0.1108521,0.1608116,0.03743589,0.01557591,0.005928327,0.004637543,0.005856691,0.006623209,0.009991226,0.01657667,0.02127868,0.01808881,0.01238429,0.00839791,0.004421186,0.001404399,0.0007212803,0.0007802125,0.0008976948,0.001227217,0.001817525,0.003207369,0.003811542,0.003303397,0.002087248,0.001548154,0.0008970459,0.0003451515,0.0002061107,0.0002779887,0.0001597068,0.0001131847,0.000139845,0.0002144864,0.0003404087,0.0002915866,0.0002420513,0.000102156,6.940433E-05,2.08587E-05,7.747244E-06,6.008752E-06,9.617937E-06,1.977236E-05,2.141103E-05,3.470732E-05,4.623965E-05,3.633814E-05,2.833257E-05,1.847091E-05,9.910142E-06,2.544904E-06,1.406247E-06,1.466751E-06,1.594458E-06,3.041434E-06,3.688383E-06,5.688112E-06,8.015761E-06,7.194296E-06,5.03887E-06,3.763724E-06,1.939153E-06,7.999889E-07,3.720375E-07,2.752649E-07,2.792467E-07,5.387558E-07,7.916667E-07,1.003616E-06,1.497041E-06,1.242175E-06,7.709158E-07,7.125778E-07,3.567218E-07,1.452785E-07,6.13444E-08,7.332848E-08,8.729734E-08,9.760114E-08,2.290582E-07
195,2,0.08409968,0.09757155,0.1169267,0.1414815,0.1684683,0.1809869,0.1987433,0.09443726,0.1372101,0.03208287,0.01341808,0.005139562,0.004015962,0.005056155,0.005714305,0.008659339,0.01438103,0.01836572,0.0156629,0.01074989,0.007283717,0.003834072,0.001221214,0.0006290671,0.0006829649,0.00078235,0.001077575,0.001593308,0.002808799,0.003331335,0.002885255,0.001820117,0.001359605,0.0007871261,0.0003032746,0.0001818073,0.0002453047,0.0001406423,9.88164E-05,0.000122052,0.0001866483,0.0002971219,0.0002545342,0.000210928,8.91592E-05,6.085039E-05,1.823712E-05,6.772666E-06,5.234795E-06,8.422381E-06,1.738107E-05,1.877783E-05,3.043081E-05,4.045944E-05,3.183072E-05,2.487408E-05,1.614333E-05,8.686233E-06,2.220004E-06,1.23739E-06,1.288487E-06,1.398433E-06,2.678779E-06,3.237637E-06,4.988751E-06,6.99713E-06,6.282436E-06,4.43112E-06,3.318854E-06,1.696899E-06,7.053224E-07,3.282907E-07,2.416903E-07,2.449725E-07,4.761025E-07,6.99329E-07,8.832117E-07,1.322901E-06,1.09286E-06,6.776142E-07,6.28957E-07,3.136732E-07,1.284476E-07,5.434179E-08,6.479873E-08,7.721229E-08,8.627682E-08
196,2,0.06816588,0.07123511,0.08290035,0.09932713,0.1203109,0.1440912,0.1561732,0.1694235,0.08091499,0.1176164,0.02761114,0.01158219,0.004466692,0.003488729,0.004364352,0.004928296,0.007506006,0.01246655,0.0158615,0.01355961,0.009330739,0.006318609,0.00332457,0.001061573,0.000548376,0.0005969945,0.0006815517,0.0009442974,0.001395148,0.002458121,0.002909981,0.002518598,0.001585325,0.001193761,0.0006897176,0.0002659558,0.000160157,0.000216091,0.0001237242,8.616626E-05,0.0001064555,0.0001623353,0.0002595094,0.0002223402,0.0001838254,7.790802E-05,5.33474E-05,1.596945E-05,5.918161E-06,4.554425E-06,7.365414E-06,1.526749E-05,1.639471E-05,2.662153E-05,3.538361E-05,2.78187E-05,2.184034E-05,1.412676E-05,7.605616E-06,1.940867E-06,1.086832E-06,1.1297E-06,1.224967E-06,2.354081E-06,2.833506E-06,4.368809E-06,6.111877E-06,5.487161E-06,3.895036E-06,2.926731E-06,1.482332E-06,6.210248E-07,2.898346E-07,2.124239E-07,2.145282E-07,4.198154E-07,6.164847E-07,7.762757E-07,1.168144E-06,9.604231E-07,5.946533E-07,5.552161E-07,2.764723E-07,1.132772E-07,4.803168E-08,5.711384E-08,6.810522E-08
197,2,0.08399938,0.05230829,0.05440112,0.06342281,0.07586191,0.09221922,0.1117006,0.1340179,0.1455516,0.06970327,0.101252,0.02390189,0.0100472,0.003900864,0.003042129,0.003781854,0.004268604,0.006525278,0.01084372,0.01375052,0.01177734,0.008130645,0.005500626,0.002892112,0.0009254815,0.0004790723,0.0005228311,0.0005951312,0.0008295329,0.001224133,0.002154607,0.002549102,0.002204155,0.001383713,0.001049514,0.0006051224,0.0002338258,0.0001411589,0.0001903396,0.0001089842,7.539146E-05,9.31824E-05,0.0001416507,0.0002277083,0.0001950969,0.0001608129,6.829412E-05,4.698058E-05,1.404328E-05,5.189873E-06,3.978631E-06,6.461694E-06,1.345242E-05,1.440477E-05,2.336E-05,3.105111E-05,2.438613E-05,1.923898E-05,1.23937E-05,6.681092E-06,1.701385E-06,9.574536E-07,9.941461E-07,1.07555E-06,2.07483E-06,2.489157E-06,3.836804E-06,5.358095E-06,4.809036E-06,3.43306E-06,2.591717E-06,1.299799E-06,5.482949E-07,2.567151E-07,1.874114E-07,1.884519E-07,3.710454E-07,5.446969E-07,6.841199E-07,1.033827E-06,8.465015E-07,5.230971E-07,4.910099E-07,2.442399E-07,1.001203E-07,4.23627E-08,5.046513E-08
198,2,0.1476362,0.05702474,0.03496892,0.03582635,0.04189516,0.05013492,0.0614635,0.09649694,0.1158056,0.1257708,0.06049148,0.08779826,0.02084135,0.008796273,0.003436292,0.002681962,0.003308303,0.003729018,0.005716291,0.009519922,0.01201736,0.0103069,0.007145879,0.004824466,0.002539255,0.0008144039,0.0004218609,0.0004616095,0.0005239173,0.000735153,0.001083116,0.001904537,0.002251765,0.001943907,0.001217455,0.0009293002,0.0005351672,0.000206947,0.0001252884,0.0001689308,9.67861E-05,6.666517E-05,8.243605E-05,0.0001250049,0.0002016936,0.0001733341,0.0001419485,6.034163E-05,4.148179E-05,1.245916E-05,4.59838E-06,3.513149E-06,5.729119E-06,1.197515E-05,1.269442E-05,2.072721E-05,2.752159E-05,2.162506E-05,1.713903E-05,1.087272E-05,5.935221E-06,1.505928E-06,8.521714E-07,8.846845E-07,9.547382E-07,1.84894E-06,2.210355E-06,3.40659E-06,4.741175E-06,4.256306E-06,3.058384E-06,2.318519E-06,1.151507E-06,4.896506E-07,2.300344E-07,1.672118E-07,1.67303E-07,3.300749E-07,4.862449E-07,6.088376E-07,9.243185E-07,7.539192E-07,4.652564E-07,4.395405E-07,2.17745E-07,8.946204E-08,3.773417E-08
199,2,0.1916028,0.1040474,0.04010173,0.02416393,0.02439377,0.02866485,0.03424049,0.05377747,0.08442959,0.1009529,0.1097511,0.05289629,0.07670037,0.01828155,0.007745897,0.003052498,0.00238626,0.002913562,0.003280518,0.005047129,0.008410369,0.01056825,0.009086162,0.006314321,0.004257414,0.00224284,0.0007200617,0.0003742675,0.0004104406,0.0004647378,0.0006564548,0.0009662717,0.001696304,0.00200388,0.001725359,0.001078452,0.0008290227,0.0004765969,0.0001846171,0.0001122052,0.0001511866,8.657661E-05,5.939997E-05,7.345444E-05,0.0001110443,0.0001799184,0.0001550488,0.0001261521,5.38223E-05,3.697121E-05,1.115568E-05,4.100526E-06,3.121309E-06,5.114367E-06,1.071846E-05,1.134348E-05,1.850864E-05,2.455626E-05,1.931106E-05,1.537891E-05,9.603412E-06,5.306804E-06,1.343098E-06,7.637511E-07,7.926853E-07,8.52973E-07,1.657894E-06,1.976259E-06,3.045849E-06,4.234031E-06,3.792518E-06,2.743812E-06,2.089044E-06,1.035552E-06,4.401196E-07,2.07587E-07,1.502151E-07,1.494946E-07,2.956353E-07,4.371539E-07,5.457084E-07,8.321479E-07,6.758468E-07,4.165275E-07,3.959385E-07,1.95205E-07,8.046974E-08
200,2,0.2214917,0.1408436,0.07740495,0.0297628,0.01763374,0.01759956,0.02070665,0.02982423,0.04729874,0.07423385,0.08844058,0.09602245,0.04646148,0.06727786,0.01609003,0.006829661,0.002714068,0.002128092,0.002565232,0.002889838,0.004456234,0.007431658,0.009301181,0.008008635,0.005579805,0.003762463,0.00198241,0.00063744,0.0003322225,0.0003650369,0.0004123383,0.0005861668,0.0008619235,0.00150976,0.00178451,0.001531692,0.0009546564,0.0007392331,0.0004246947,0.0001646725,0.0001005413,0.0001353219,7.743775E-05,5.298788E-05,6.54704E-05,9.860269E-05,0.0001604262,0.0001387346,0.0001121545,4.803606E-05,3.301563E-05,9.987338E-06,3.659028E-06,2.77159E-06,4.567387E-06,9.596795E-06,1.013543E-05,1.652499E-05,2.189776E-05,1.724688E-05,1.380257E-05,8.500806E-06,4.747249E-06,1.198732E-06,6.847633E-07,7.105605E-07,7.622064E-07,1.487661E-06,1.765687E-06,2.722169E-06,3.775206E-06,3.382547E-06,2.462314E-06,1.88461E-06,9.251321E-07,3.957537E-07,1.875647E-07,1.350121E-07,1.334897E-07,2.649166E-07,3.929949E-07,4.901519E-07,7.494871E-07,6.062664E-07,3.729298E-07,3.568348E-07,1.75162E-07
201,2,0.2396497,0.1684507,0.1080906,0.05992891,0.02299401,0.01343172,0.01327776,0.01799521,0.02612403,0.04171741,0.0653532,0.07762925,0.0842332,0.04086713,0.0590139,0.01416125,0.00603137,0.002417722,0.001899884,0.002260455,0.002544441,0.003936616,0.00656322,0.008187663,0.007059979,0.004923511,0.00332347,0.00174998,0.0005634658,0.0002946946,0.0003244672,0.0003656898,0.0005231912,0.0007684422,0.001343128,0.001587803,0.001359063,0.0008452305,0.0006586782,0.0003783038,0.0001467344,9.005857E-05,0.0001210143,6.921826E-05,4.722147E-05,5.833433E-05,8.753925E-05,0.000142948,0.0001240312,9.975368E-05,4.28776E-05,2.949283E-05,8.949121E-06,3.259771E-06,2.458494E-06,4.072325E-06,8.597068E-06,9.047981E-06,1.473724E-05,1.95044E-05,1.53834E-05,1.237135E-05,7.52984E-06,4.242538E-06,1.069287E-06,6.131062E-07,6.357788E-07,6.803704E-07,1.334138E-06,1.576984E-06,2.431199E-06,3.363396E-06,3.014251E-06,2.208299E-06,1.698001E-06,8.250295E-07,3.549863E-07,1.692483E-07,1.213082E-07,1.190686E-07,2.372376E-07,3.530668E-07,4.40091E-07,6.742311E-07,5.434724E-07,3.331264E-07,3.21511E-07
202,2,0.2314656,0.1940925,0.1372063,0.08852669,0.04915538,0.0188267,0.01088487,0.01157897,0.01575629,0.02295307,0.03685677,0.05771887,0.06827152,0.07395777,0.03600214,0.05189817,0.01247252,0.005333214,0.002154064,0.001695786,0.001991541,0.002238182,0.00347369,0.005788429,0.00720393,0.006212956,0.004341483,0.002932871,0.00154346,0.0004973842,0.0002610161,0.0002882371,0.0003240875,0.0004662401,0.0006837098,0.00119343,0.001410836,0.001204151,0.0007478542,0.0005861404,0.0003364192,0.0001305114,8.051255E-05,0.0001080979,6.175119E-05,4.167068E-05,5.187166E-05,7.75108E-05,0.0001271031,0.0001107622,8.860967E-05,3.820417E-05,2.628395E-05,8.004342E-06,2.901081E-06,2.174585E-06,3.623298E-06,7.683808E-06,8.064654E-06,1.311263E-05,1.73254E-05,1.369972E-05,1.104761E-05,6.656451E-06,3.785905E-06,9.515661E-07,5.476504E-07,5.672577E-07,6.062424E-07,1.192939E-06,1.406699E-06,2.166771E-06,2.98888E-06,2.683078E-06,1.976061E-06,1.527996E-06,7.337978E-07,3.178726E-07,1.524402E-07,1.082107E-07,1.059441E-07,2.11957E-07,3.167544E-07,3.940742E-07,6.056541E-07,4.861782E-07,2.972605E-07
203,2,0.1770095,0.2051757,0.1730258,0.1226722,0.07923857,0.04389216,0.01678856,0.009417749,0.01011559,0.0137806,0.0201907,0.03257312,0.05092964,0.06003704,0.06486942,0.03170381,0.04557071,0.01097815,0.004714499,0.001916925,0.001510306,0.001751993,0.001965355,0.003059661,0.005093266,0.006319643,0.005462987,0.003822073,0.002578132,0.001357927,0.000438059,0.0002308562,0.0002553253,0.0002862519,0.0004143561,0.0006064058,0.001057898,0.00124847,0.001063201,0.0006598246,0.0005201909,0.0002984818,0.0001157497,7.173837E-05,9.627194E-05,5.492875E-05,3.696572E-05,4.605161E-05,6.839403E-05,0.0001128303,9.850325E-05,7.842887E-05,3.393423E-05,2.320455E-05,7.140264E-06,2.574407E-06,1.918854E-06,3.212081E-06,6.855529E-06,7.172712E-06,1.164948E-05,1.5372E-05,1.216558E-05,9.851859E-06,5.87788E-06,3.370657E-06,8.404617E-07,4.880532E-07,5.04624E-07,5.387114E-07,1.063819E-06,1.250114E-06,1.926765E-06,2.650523E-06,2.382066E-06,1.762882E-06,1.371543E-06,6.50953E-07,2.836918E-07,1.369703E-07,9.628388E-08,9.400922E-08,1.888368E-07,2.835606E-07,3.521743E-07,5.426371E-07,4.334896E-07
204,2,0.1310647,0.158545,0.1836179,0.1551759,0.1099183,0.07090361,0.03924768,0.01445308,0.008171836,0.00884117,0.01205827,0.01774519,0.02873547,0.04484055,0.05268739,0.05681873,0.02783444,0.0399502,0.009643707,0.004154911,0.001700794,0.001340509,0.001536791,0.001719753,0.002684983,0.004466453,0.00552483,0.004785327,0.003351018,0.002257998,0.001190443,0.0003842777,0.0002032506,0.0002251017,0.0002515122,0.0003665553,0.0005352681,0.0009329944,0.001100391,0.0009352796,0.0005795142,0.0004599119,0.0002636334,0.000102128,6.35964E-05,8.522323E-05,4.867653E-05,3.265694E-05,4.071125E-05,6.016028E-05,9.985041E-05,8.726466E-05,6.923338E-05,3.006854E-05,2.047999E-05,6.348358E-06,2.274479E-06,1.687785E-06,2.838827E-06,6.098686E-06,6.345078E-06,1.030437E-05,1.358394E-05,1.076071E-05,8.751783E-06,5.181077E-06,2.989068E-06,7.406049E-07,4.334107E-07,4.47755E-07,4.768391E-07,9.452557E-07,1.106582E-06,1.705462E-06,2.3422E-06,2.105249E-06,1.567359E-06,1.226764E-06,5.749658E-07,2.521821E-07,1.227013E-07,8.540487E-08,8.327889E-08,1.673795E-07,2.526439E-07,3.13421E-07,4.838088E-07
