"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass by region"
"Region 2 area km2",142031.143684927
"Number of cells",414

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
328,0.01253227,0.01155638,0.00230124,0.05407587,0.112609,0.13029,0.01461325,1.32168E-06,0.0023324,0.002025385,0.254448,0.01551694,0.1020861,1.373262E-07,0.007536804,0.01430961,0.1143344,0.0151974,0.1021779,2.747637E-06,0.0001807558,0.0007592742,0.00141737,0.00193064,0.0155639,8.215085E-07,8.972678E-05,0.0008175592,0.002842137,0.01181549,0.0512041,0.02728508,0.02525366,0.01459578,0.001218404,0.01000441,0.02228545,0.009939789,0.0769358,0.0002815754,0.03349966,0.06878281,0.04024374,0.003302164,0.03100419,0.6462398,1.619465,1.769121,0.605574,0.6369795,1.27141,0.4835427,0.1403471,4.711004,23.55282,1.307236,0.1658677,1.023346,6.131677,0.2804306,1.390892,1.773482,4.332247,0.6902648,2.296123,27.0674,21.91254,18.82515,5.270587,15.23749,6.072321,10.03166,9.583365,0.4917794,1.064023,6.490946,0.3432984,0.4219164,20.66899,11.29324,0.01142893,93.53546,332.4921
329,0.01256942,0.01162068,0.002307439,0.05427131,0.1126792,0.1308667,0.01468503,1.633234E-06,0.002194108,0.002051702,0.2559058,0.01542049,0.1023086,0,0.007512576,0.01459915,0.114775,0.01514433,0.1018059,1.235898E-06,0.0002189211,0.0006906702,0.001366531,0.001972629,0.01563089,1.349941E-06,9.087219E-05,0.0008270774,0.002857732,0.01244569,0.05165367,0.02728021,0.02535444,0.01464827,0.0012087,0.01006633,0.02231331,0.009948557,0.07730236,0.0004418408,0.03973554,0.06898466,0.04015983,0.003257067,0.03105115,0.6496909,1.616441,1.766481,0.6070226,0.6358936,1.267717,0.4893602,0.1397137,4.702939,23.58326,1.308261,0.1629901,1.016742,6.040988,0.2774004,1.384022,1.75289,4.328125,0.6868221,2.288021,26.57706,21.71389,18.35081,5.14255,15.07104,6.048492,9.689431,9.375234,0.4790005,1.001639,6.395793,0.3410489,0.4031928,18.73694,10.09095,0.0112308,90.85938,325.5729
330,0.01260845,0.01168339,0.002312459,0.05443998,0.1127385,0.1315031,0.01471869,2.473441E-06,0.001909072,0.002077302,0.2581724,0.01533414,0.1035264,2.286157E-07,0.007487553,0.01489332,0.1151117,0.01479619,0.1004085,2.378458E-08,0.0001853993,0.000702314,0.001331048,0.001966679,0.01568456,1.09231E-06,6.727307E-05,0.0007952849,0.002880137,0.0120244,0.05169551,0.02727155,0.02544699,0.01471015,0.001199348,0.0101251,0.02233828,0.009969072,0.07765469,0.0006398705,0.051326,0.06921604,0.04009784,0.003230196,0.03109444,0.6524726,1.611969,1.763131,0.6031726,0.6252936,1.26108,0.4946831,0.1388472,4.694308,23.73498,1.304661,0.1600224,0.9975957,5.916389,0.2722761,1.371904,1.725666,4.318866,0.6731495,2.276642,25.84135,21.40031,17.55278,4.942142,14.79498,5.999372,9.053236,8.958755,0.4604139,0.9471168,6.273642,0.337551,0.3918991,19.87508,11.09456,0.01148987,86.45831,313.6606
331,0.01264866,0.01174387,0.002316254,0.05458197,0.1127827,0.1321237,0.01473111,3.58129E-06,0.002289742,0.002010788,0.2602111,0.01525391,0.1052609,3.524162E-07,0.007515596,0.01505181,0.115292,0.0142701,0.09857399,7.794372E-07,0.0001955278,0.0005777011,0.001413821,0.001925544,0.01572016,6.682945E-07,8.037392E-05,0.0007729506,0.002837486,0.01274729,0.05211556,0.02725756,0.02553122,0.01477431,0.001189787,0.01017708,0.02236005,0.009998848,0.07798951,0.000748147,0.06132383,0.06942035,0.04007055,0.00320882,0.03111428,0.6542306,1.604802,1.758489,0.5957958,0.6095576,1.253052,0.4993736,0.1376269,4.684625,23.96829,1.294198,0.1568504,0.9695323,5.809397,0.2650223,1.355379,1.690537,4.301493,0.6517839,2.262302,25.35533,21.0725,16.70976,4.758702,14.51736,5.92789,8.922817,8.699302,0.446593,0.9095883,6.079122,0.3350269,0.3884927,21.01645,11.74399,0.01196717,85.02831,306.9128
332,0.0126895,0.01180206,0.002318955,0.05472429,0.1128053,0.1327009,0.01471911,2.000073E-06,0.00197272,0.002029243,0.2629168,0.01517776,0.1067007,0,0.007494443,0.01540037,0.1153377,0.01368726,0.09641375,1.854094E-06,0.0001793655,0.0006287539,0.001292143,0.001914656,0.01579755,6.07824E-07,7.252862E-05,0.0007188329,0.002821741,0.0125175,0.05235264,0.02723809,0.02560597,0.01483179,0.001179706,0.01022008,0.02237808,0.01003358,0.07830438,0.0008279699,0.06653477,0.06959608,0.04011692,0.003171677,0.03110163,0.6545629,1.594374,1.75244,0.5856735,0.5920724,1.244676,0.5034015,0.1360537,4.673994,24.15843,1.278575,0.1533998,0.9447393,5.723286,0.2574558,1.337285,1.652979,4.275979,0.6318489,2.244887,25.15002,20.78429,16.18037,4.688339,14.2915,5.863049,9.180962,8.677553,0.4419326,0.8676237,5.85856,0.3340246,0.3978449,23.41061,13.18902,0.01252484,85.54227,306.8557
333,0.01273043,0.01185818,0.002320583,0.0548168,0.1127978,0.1331228,0.01469447,2.127119E-06,0.001936257,0.002051067,0.2642799,0.01510568,0.1083832,1.116906E-07,0.007459547,0.01562357,0.1153792,0.0131603,0.09423137,1.269701E-06,0.0001614864,0.0006356732,0.001175222,0.001929324,0.01581912,1.065468E-06,8.047513E-05,0.0007186602,0.002883582,0.01257074,0.05304127,0.02721378,0.02567036,0.01489218,0.001168798,0.01025404,0.02239191,0.01005871,0.07859822,0.0009994085,0.07090174,0.06975529,0.04002395,0.003184302,0.03106439,0.653823,1.581415,1.745421,0.5774578,0.5735307,1.236935,0.5068219,0.1342693,4.658749,24.37976,1.259927,0.1497414,0.9168557,5.670398,0.2491492,1.317255,1.61223,4.244859,0.6101788,2.230521,25.48236,20.58759,15.83434,4.676716,14.20986,5.818259,9.886867,8.944929,0.4521009,0.8304321,5.665453,0.3349713,0.418224,22.5269,12.23001,0.0135471,88.77428,316.5865
334,0.01276621,0.01191587,0.002321471,0.05493542,0.1127549,0.133398,0.01466676,4.52059E-06,0.002390138,0.002047781,0.2667011,0.01505623,0.1098854,3.095867E-10,0.007264505,0.01576839,0.1154664,0.01274869,0.09193195,2.412901E-06,0.0001868932,0.0005810377,0.001143494,0.001870299,0.01588093,1.044862E-06,7.81998E-05,0.000761658,0.002845247,0.01312004,0.05308789,0.02718462,0.02572451,0.01494382,0.001156621,0.0102848,0.02240138,0.01007405,0.07885568,0.001116114,0.07133128,0.06992815,0.03991736,0.003220344,0.03103725,0.6523155,1.566772,1.739795,0.570707,0.5561681,1.22914,0.5101724,0.1324461,4.641259,24.49934,1.243651,0.1460828,0.8981887,5.59381,0.2428038,1.297581,1.574762,4.211112,0.5949939,2.217151,25.81347,20.40605,15.77566,4.747757,14.19395,5.804863,10.10916,9.109361,0.4624356,0.8090972,5.591475,0.335079,0.4508225,23.8217,13.24032,0.01476753,89.24274,323.7051
335,0.01278318,0.01196039,0.002321954,0.05489112,0.1126643,0.133351,0.01461479,3.081166E-06,0.001977095,0.002058375,0.2674398,0.0148928,0.1105888,5.625625E-07,0.007183833,0.01574726,0.1154988,0.01273283,0.09061359,1.268652E-06,0.000187233,0.000535352,0.001027464,0.00174864,0.01590149,7.41671E-07,8.020121E-05,0.0007496063,0.002869102,0.0130979,0.05264236,0.02714488,0.02576919,0.01495783,0.001139484,0.01027227,0.02240644,0.01007243,0.07907708,0.0008877771,0.06320985,0.06980038,0.03972862,0.003183977,0.03075776,0.647403,1.546466,1.724217,0.5657571,0.5458094,1.221746,0.51165,0.1306361,4.610363,24.35324,1.224253,0.1427208,0.8917753,5.516139,0.2382205,1.280284,1.545103,4.176129,0.5925636,2.202584,26.41895,20.30362,16.15851,4.933264,14.26526,5.799535,10.49328,9.371869,0.4738781,0.8176345,5.645259,0.3346127,0.4805286,24.47038,13.55776,0.01553973,91.15642,332.4539
336,0.01280353,0.0120043,0.002321831,0.05487628,0.1125239,0.1333439,0.01458934,1.379852E-06,0.002036493,0.001956033,0.2685299,0.01471276,0.1107721,5.423988E-07,0.007012277,0.01594312,0.1157495,0.01294986,0.09075792,1.774847E-06,0.0001864776,0.0005476573,0.001032774,0.001725167,0.01587196,1.131275E-06,7.236489E-05,0.0007060523,0.002929994,0.01245019,0.05288348,0.02709135,0.02580402,0.0149742,0.00112217,0.01026653,0.02240721,0.01005671,0.07928221,0.0006054485,0.05555471,0.06972168,0.039504,0.00314468,0.03051895,0.6434838,1.528596,1.709943,0.5650369,0.5427772,1.218016,0.5127687,0.1289915,4.584184,24.23185,1.215191,0.1399109,0.8942479,5.434711,0.235997,1.272453,1.525002,4.144988,0.5975723,2.202839,27.32809,20.31802,16.75998,5.142169,14.4513,5.826568,10.92208,9.698215,0.4893518,0.8520233,5.808519,0.3349072,0.5024393,23.88518,13.10934,0.01590201,93.61548,341.1727
337,0.0128242,0.01204607,0.002321104,0.05490243,0.1123883,0.1332008,0.01460444,1.451099E-05,0.001765919,0.001913804,0.269444,0.01454511,0.1102295,5.398407E-08,0.00692852,0.01606995,0.1161842,0.01327726,0.0916824,1.11879E-06,0.0002136528,0.0005065458,0.001030465,0.001697851,0.01590364,7.435743E-07,6.901532E-05,0.0007110831,0.002731055,0.01243782,0.05221198,0.02704866,0.02583785,0.01498227,0.001107536,0.01025943,0.02240534,0.01002713,0.07948023,0.0003672624,0.04827334,0.06967087,0.039276,0.003085398,0.0303447,0.6410357,1.514096,1.698246,0.5665662,0.5450882,1.216234,0.5137581,0.1275662,4.561766,24.08887,1.219778,0.137596,0.9037135,5.360706,0.2359893,1.272327,1.514274,4.117817,0.607318,2.211675,27.92262,20.36802,17.3943,5.303771,14.65995,5.875668,11.078,9.927492,0.5019065,0.8972971,6.041686,0.3351143,0.5054231,23.40696,12.94989,0.01581367,94.84072,345.6582
338,0.01284743,0.01209121,0.002319807,0.05502613,0.1122361,0.1330157,0.01466164,1.657562E-05,0.001990122,0.001922921,0.2703864,0.01443153,0.1093947,5.765157E-07,0.006765889,0.01627226,0.1167393,0.01365371,0.09328537,7.167947E-07,0.000180971,0.0005373387,0.001013984,0.001701305,0.01583442,1.206783E-06,8.16655E-05,0.0006085701,0.003008416,0.01239347,0.05211787,0.02700933,0.02586671,0.01498609,0.001095661,0.01026078,0.02240117,0.009993353,0.0796671,0.0002442036,0.04207909,0.06968945,0.03907322,0.003035643,0.03031318,0.6410598,1.504846,1.693303,0.569875,0.5510464,1.21565,0.5152749,0.1264189,4.546142,23.93937,1.237358,0.1356252,0.9175371,5.313194,0.2378093,1.278675,1.51049,4.094729,0.6193387,2.224638,28.09794,20.43329,17.97502,5.4054,14.85231,5.941526,11.09683,10.08397,0.5104377,0.9421068,6.241524,0.3355946,0.496848,23.49991,13.10595,0.01544612,95.4808,346.7637
339,0.01287138,0.0121318,0.002318109,0.05517882,0.112059,0.1327269,0.01472019,1.429939E-05,0.00190652,0.001870752,0.2719515,0.01429504,0.1082699,1.341188E-07,0.006687451,0.01629386,0.1172966,0.01404622,0.09499181,1.06403E-06,0.0002095246,0.0005555464,0.001023627,0.001702309,0.01580497,1.147238E-06,7.60266E-05,0.0005978827,0.003022025,0.01261538,0.05172594,0.02697228,0.02589014,0.01498541,0.00108501,0.01026304,0.02239547,0.009953101,0.07984554,0.000159014,0.03649769,0.06971379,0.03893391,0.002966993,0.03027077,0.6418311,1.497789,1.688103,0.5717268,0.5583606,1.216206,0.5164067,0.1256477,4.533103,23.77875,1.256067,0.1338918,0.9344013,5.288072,0.240511,1.290115,1.510936,4.076409,0.633045,2.238755,28.08989,20.52091,18.50545,5.468189,15.02559,6.009772,11.12419,10.21474,0.5158868,0.9802972,6.326314,0.3368509,0.4856831,26.25425,14.92325,0.01539752,96.29919,347.3448
340,0.012896,0.01217135,0.002316203,0.05540009,0.1118646,0.1325541,0.01478841,1.997973E-06,0.002098275,0.001827731,0.2725547,0.01417029,0.1064872,2.443133E-07,0.006472311,0.01657609,0.1178335,0.01441748,0.09601916,9.115782E-07,0.0002190411,0.0005591462,0.000923528,0.001666708,0.01579687,1.267498E-06,7.854122E-05,0.0006484899,0.002952035,0.01254016,0.05135598,0.02693853,0.02590988,0.01498466,0.001076957,0.01026878,0.02238933,0.009921818,0.08001893,0.000157954,0.03280465,0.06980058,0.03889854,0.002862185,0.03027114,0.6432564,1.493446,1.684753,0.5734425,0.5655679,1.219122,0.5176228,0.1253384,4.523844,23.62239,1.274715,0.1325332,0.9509508,5.29047,0.2440757,1.305624,1.513458,4.064141,0.6467702,2.257025,28.61553,20.71786,19.03547,5.541122,15.28503,6.084585,11.69934,10.57136,0.5290002,1.038686,6.317915,0.3410693,0.4705379,26.03179,14.37951,0.01573447,100.5129,356.1844
341,0.01292124,0.01221152,0.002314208,0.05564479,0.1116613,0.1326889,0.01483892,1.663543E-06,0.001832806,0.001753231,0.2735325,0.01406613,0.1049665,1.069073E-07,0.00629819,0.01670759,0.11845,0.01458664,0.09577154,8.525872E-07,0.0001964594,0.0005636332,0.0009152284,0.001683463,0.01580768,9.082431E-07,7.706939E-05,0.0006338403,0.003022142,0.01308397,0.05075899,0.02690895,0.02592849,0.01499038,0.001071407,0.01027907,0.02238398,0.009900426,0.08019051,0.0002493135,0.0326299,0.07001195,0.03898616,0.002755772,0.03032196,0.6452935,1.491815,1.683645,0.5742502,0.5706597,1.223154,0.5191495,0.1256023,4.518307,23.52117,1.295816,0.1320007,0.9645393,5.279793,0.248933,1.32386,1.520224,4.060876,0.6572365,2.279419,29.17318,20.93507,19.37482,5.577595,15.56049,6.153868,11.91461,10.7917,0.541078,1.117613,6.371537,0.3463123,0.4577629,23.57953,12.73692,0.01617533,102.8166,363.9627
342,0.01294709,0.01225251,0.002312081,0.05586425,0.1114615,0.1331193,0.01486022,6.234669E-07,0.001565108,0.001723652,0.2751847,0.01398189,0.1048865,1.953655E-14,0.006098947,0.01687542,0.1191247,0.01433906,0.09418457,9.693356E-07,0.0001586212,0.0005789903,0.000922493,0.001630657,0.01580551,9.6017E-07,6.408397E-05,0.0006479566,0.002943362,0.01297667,0.05101688,0.02688404,0.02594906,0.01500883,0.001068414,0.01029351,0.02238075,0.009897641,0.08036242,0.0004992535,0.04271328,0.07033776,0.03917019,0.002673716,0.03041044,0.6478853,1.492169,1.683681,0.5705837,0.5654334,1.225692,0.5210151,0.1264363,4.516695,23.55956,1.317572,0.1322553,0.9687111,5.224135,0.2536781,1.341508,1.530605,4.066767,0.6577358,2.304966,29.33047,21.06104,19.25825,5.507455,15.73849,6.195401,11.35075,10.60505,0.5399733,1.204216,6.550377,0.3507723,0.4443771,22.341,12.27615,0.01664404,100.9359,361.6401
343,0.01297333,0.01229358,0.002309668,0.05599381,0.1112774,0.1336537,0.01486944,1.692092E-06,0.001511675,0.001703121,0.2779104,0.01391322,0.1056791,1.074581E-06,0.005818454,0.01707875,0.1197817,0.01392888,0.09233489,6.558823E-07,0.0001699174,0.0006100757,0.000886797,0.001641758,0.01580711,1.604332E-06,6.30135E-05,0.0006893232,0.003015663,0.0132588,0.05121251,0.02686294,0.02597387,0.01503905,0.001066377,0.01030853,0.02238018,0.009903772,0.08053403,0.0006037707,0.05173764,0.07068575,0.03933511,0.002652691,0.0305095,0.6508786,1.493073,1.684166,0.5661604,0.5553366,1.226465,0.5230459,0.1275718,4.514818,23.73427,1.334383,0.1327916,0.9626827,5.16118,0.2558354,1.356402,1.542182,4.077441,0.6494541,2.328843,29.06873,21.10199,18.84952,5.37823,15.80954,6.200114,10.65624,10.22387,0.5277216,1.279699,6.807346,0.3541631,0.4408284,22.67353,12.62937,0.01787043,98.42053,352.3906
344,0.01299988,0.01233439,0.002306968,0.05612525,0.111118,0.1342565,0.01486778,2.190372E-06,0.001777193,0.001684963,0.2793973,0.01385675,0.106604,9.794468E-07,0.00560515,0.01725742,0.1203046,0.01341639,0.09039214,1.207783E-06,0.0001838326,0.0006342029,0.0009173289,0.00155572,0.01586078,1.498701E-06,6.581614E-05,0.0007949639,0.002835843,0.0130438,0.05137957,0.02684533,0.02600298,0.01507281,0.001064968,0.01032134,0.02238213,0.009918443,0.08070475,0.0006662419,0.05887711,0.07100615,0.03953321,0.002627973,0.03059849,0.6533042,1.493156,1.684327,0.5598947,0.5424728,1.226254,0.5251434,0.1288238,4.513546,23.9607,1.341635,0.1332392,0.9522355,5.10015,0.2560785,1.368577,1.553382,4.089142,0.6378644,2.351235,28.83615,21.1162,18.43293,5.261889,15.83123,6.186202,10.27828,9.894801,0.5139242,1.343256,7.050877,0.3575426,0.4457134,24.96078,14.13867,0.01950969,97.68915,342.8542
345,0.01302667,0.01237474,0.002303987,0.0562376,0.1109869,0.1348333,0.01485092,5.363221E-06,0.001670443,0.001682939,0.2815374,0.01381073,0.1077481,1.163341E-06,0.005442425,0.01738685,0.120722,0.01289401,0.0884563,1.399516E-06,0.0001813702,0.0006023737,0.0009386303,0.00144738,0.0159342,1.594913E-06,7.247091E-05,0.0007370401,0.002957731,0.01332011,0.05127111,0.02683096,0.02603533,0.01511293,0.001063796,0.01033094,0.02238604,0.009935137,0.08087403,0.0008033626,0.06425463,0.07129527,0.0396869,0.002627703,0.03067353,0.6552576,1.492116,1.683914,0.5531806,0.5280049,1.226194,0.5272872,0.1300233,4.510239,24.26853,1.339306,0.1336302,0.9347064,5.06886,0.2537782,1.377886,1.562183,4.099894,0.6222151,2.375399,28.94559,21.18478,18.0871,5.174089,15.90849,6.171376,10.55503,9.847182,0.5116785,1.407594,7.245928,0.3626742,0.4592591,24.57011,13.53058,0.02142704,100.7597,340.9837
346,0.01305351,0.01241506,0.002300902,0.05632973,0.1108829,0.1353295,0.01482569,2.418297E-06,0.00196079,0.001669277,0.2833659,0.01377477,0.1091342,1.395367E-07,0.005289132,0.01739343,0.1211357,0.01250876,0.08649673,1.006427E-06,0.0001944188,0.0005872769,0.000945784,0.001463968,0.01591282,1.544291E-06,7.621096E-05,0.0007185002,0.002996788,0.01258986,0.05137317,0.02682008,0.02606942,0.015157,0.001062365,0.01033729,0.02239147,0.009945207,0.08104167,0.0009793653,0.06629587,0.07157587,0.03974516,0.002642923,0.03073826,0.6567467,1.489992,1.683127,0.5482675,0.5153826,1.225843,0.5295336,0.1311732,4.503788,24.51424,1.331689,0.1341647,0.9213136,5.017538,0.2512954,1.386699,1.574788,4.110952,0.6122776,2.400826,29.08689,21.27384,18.05613,5.184282,15.98889,6.167838,10.6532,9.805928,0.5141601,1.47422,7.445641,0.3667558,0.4812591,23.29047,12.66552,0.02356094,102.3794,339.2532
347,0.01308066,0.01245515,0.002298003,0.05645625,0.1108076,0.135803,0.01482173,1.980179E-06,0.002004833,0.001585924,0.2868089,0.01375001,0.1102619,2.00032E-07,0.005093402,0.01755621,0.1215686,0.01254762,0.08576921,1.447823E-06,0.0002382251,0.0006000277,0.0009218685,0.001463829,0.01587532,8.623707E-07,7.884662E-05,0.0007067986,0.003119377,0.01275613,0.05132759,0.02681226,0.02610483,0.01519282,0.001061133,0.0103419,0.02239855,0.00994466,0.08120748,0.0008592558,0.05947961,0.07177823,0.03974004,0.002661804,0.03081798,0.6583994,1.488149,1.68342,0.5498878,0.5126874,1.226123,0.5319297,0.132228,4.496012,24.57813,1.326281,0.134837,0.9212387,4.92705,0.2506187,1.398095,1.596326,4.122636,0.6159522,2.423358,29.17677,21.36164,18.44567,5.295661,16.01272,6.168855,10.4426,9.677795,0.5137584,1.536589,7.644424,0.3677404,0.4991796,23.01898,12.63897,0.02452708,101.69,333.8897
348,0.01310802,0.01249418,0.00229487,0.05663703,0.1107574,0.1361652,0.01487012,2.273675E-06,0.002305758,0.001630636,0.2878058,0.01373649,0.1105443,7.780336E-07,0.004948995,0.01752569,0.1220266,0.01283403,0.0864951,1.829444E-06,0.0001929375,0.0006724334,0.0009177431,0.001496181,0.01589709,1.931933E-07,8.748661E-05,0.0006866956,0.002966298,0.01329388,0.05096883,0.02680712,0.02614056,0.01521858,0.001060893,0.01034814,0.02240676,0.009932849,0.08137141,0.0006511214,0.05251289,0.07191975,0.03966109,0.002676291,0.03094179,0.6614693,1.488593,1.685584,0.5567349,0.5165606,1.227132,0.5344974,0.1331454,4.490078,24.53795,1.326025,0.1355624,0.9289188,4.821266,0.2509681,1.41227,1.624738,4.134172,0.6273034,2.443786,29.28532,21.44229,18.93934,5.383629,15.97689,6.155874,10.27446,9.560093,0.5107685,1.575108,7.764778,0.3669329,0.502708,23.16239,12.80815,0.02446208,101.0295,328.481
349,0.01313598,0.0125314,0.002291332,0.05687553,0.1108012,0.136229,0.01498654,3.577309E-06,0.002288105,0.00156873,0.2883409,0.01378403,0.1105633,3.13902E-07,0.004847943,0.01763125,0.1225533,0.01325484,0.08843776,2.532097E-06,0.0001978929,0.0006469871,0.0009032881,0.0015217,0.01591061,7.709605E-07,8.91927E-05,0.0006913963,0.003079929,0.01267875,0.05354362,0.02693113,0.02616436,0.01523831,0.001072696,0.01035898,0.02242124,0.009905577,0.08152023,0.0004029786,0.04548703,0.07207482,0.0395884,0.002710173,0.03116754,0.6665386,1.492434,1.690378,0.5657458,0.5254557,1.229873,0.5376309,0.1338374,4.488046,24.41829,1.333138,0.1361537,0.944305,4.72785,0.252074,1.427026,1.65858,4.144172,0.6448927,2.460895,29.32833,21.52621,19.48733,5.444243,15.90192,6.134885,10.27534,9.528548,0.5079277,1.572856,7.736238,0.3657283,0.5009317,25.37029,14.34257,0.02402998,100.9505,325.7084
350,0.01316467,0.01256669,0.002287293,0.05719474,0.1108858,0.1361564,0.01515469,2.150746E-06,0.002066601,0.001525646,0.2891121,0.01385559,0.1100473,1.857701E-06,0.004699425,0.01787454,0.1231195,0.0137147,0.09087504,2.225727E-06,0.0002186847,0.0006759055,0.0009094916,0.001537531,0.01595998,1.651462E-06,8.941731E-05,0.0007387642,0.002853127,0.01278746,0.05567111,0.02709498,0.02618184,0.01525448,0.001088825,0.01037498,0.02243692,0.009869467,0.08166291,0.0002591575,0.03955171,0.07225478,0.03950897,0.002720756,0.03146638,0.6735809,1.499883,1.697352,0.5745262,0.5376616,1.234719,0.5410522,0.1343088,4.490399,24.2627,1.344592,0.1364419,0.9627414,4.679864,0.2536182,1.442398,1.693953,4.152308,0.6649759,2.476887,29.53789,21.6814,20.02264,5.491985,15.89347,6.119896,10.80404,9.763926,0.5144663,1.554144,7.54952,0.3667743,0.4871078,25.87108,14.42311,0.02350261,103.7898,332.2855
351,0.01319374,0.01260068,0.002282898,0.05756777,0.1109898,0.136112,0.0153216,2.464356E-06,0.002019753,0.001514388,0.2893206,0.01393791,0.1095246,1.233746E-08,0.00460576,0.01797377,0.12375,0.01421261,0.09328225,2.381126E-06,0.0001860132,0.0006361702,0.0009548645,0.001536711,0.01602737,8.175086E-07,8.14447E-05,0.0007320006,0.002925637,0.01306538,0.05787238,0.02726929,0.02619457,0.01527213,0.001106694,0.01039627,0.02245196,0.009832758,0.08180305,0.0001961578,0.034678,0.07248096,0.03950058,0.002722863,0.03181985,0.6820014,1.510544,1.706032,0.5819851,0.551442,1.240941,0.5447429,0.1346914,4.495844,24.13329,1.357886,0.1365003,0.9800861,4.66377,0.256169,1.457609,1.728862,4.160798,0.6835793,2.490421,29.62801,21.86468,20.38249,5.513348,15.94522,6.11643,11.24572,10.03119,0.5254172,1.530904,7.335727,0.3694631,0.4668514,25.01954,13.78132,0.023375,105.9356,342.3354
352,0.01322335,0.01263417,0.0022784,0.05791639,0.1111061,0.1361985,0.01549718,3.307505E-06,0.00225388,0.001520281,0.2897096,0.01402629,0.1088827,0,0.004521282,0.01813113,0.1244579,0.01470255,0.09544747,1.948712E-06,0.0002076691,0.0006127004,0.0009955479,0.00154267,0.01605984,1.347983E-06,9.900791E-05,0.0008115888,0.002948747,0.01298597,0.0605465,0.02744511,0.02620455,0.01529159,0.001125777,0.01042247,0.02246652,0.009801665,0.08194297,0.0001860018,0.0313731,0.07274435,0.03955514,0.002727408,0.03220695,0.6918703,1.523419,1.715632,0.5881862,0.5650873,1.247417,0.5487268,0.13518,4.504356,24.03821,1.370003,0.1364352,0.9957175,4.652709,0.2599721,1.471483,1.761455,4.171735,0.6989764,2.499303,29.46721,22.02424,20.51713,5.512807,16.01352,6.120058,11.27289,10.13766,0.5321589,1.511872,7.194911,0.3721972,0.4454394,23.58937,12.89718,0.0235457,105.6543,349.1169
353,0.01325354,0.01266755,0.002273815,0.05827221,0.1112341,0.1366049,0.01564753,4.364016E-06,0.00203121,0.001485283,0.2913487,0.01411743,0.1085283,6.627538E-07,0.00446317,0.01830746,0.1251597,0.01492408,0.09611877,1.483114E-06,0.0002142063,0.0006079216,0.001016142,0.001467894,0.01612623,1.338657E-06,0.000103652,0.0007651689,0.002929636,0.01256494,0.0616659,0.02761978,0.02621493,0.01532044,0.001145926,0.01045282,0.02248165,0.00978501,0.08208429,0.0003116381,0.03289503,0.07310225,0.03969855,0.002737738,0.03260149,0.7017829,1.537285,1.725192,0.5924176,0.5745267,1.252823,0.5529785,0.1358294,4.514325,24.03174,1.376905,0.1364057,1.00307,4.61749,0.2635688,1.481238,1.78893,4.185511,0.706646,2.505626,29.09648,22.11111,20.2809,5.449823,16.04583,6.114221,10.87236,9.994134,0.5284646,1.500085,7.157324,0.3742805,0.4311477,23.91715,13.25864,0.02432706,103.216,349.0084
