"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
205,2,0,0.0002864213,0.0002311087,0.0001917848,0.000334049,0.0002959018,0,0.0001056094,7.902278E-05,0.0003514288,0.0002879771,6.59885E-05,7.026945E-05,9.799396E-05,1.535372E-05,0.0001333047,6.488027E-05,0,8.080785E-05,6.669242E-05,5.669955E-05,3.753051E-05,3.761375E-05,6.037175E-05,2.285828E-05,5.486565E-05,7.369698E-06,7.163986E-05,2.610036E-09,4.497809E-05,4.261281E-05,4.706783E-05,2.137098E-13,0,2.739163E-05,7.24566E-05,3.425972E-05,3.984219E-05,1.802972E-09,1.56207E-09,1.914597E-09,1.641265E-05,2.165223E-05,6.119102E-06,1.322935E-13,2.021156E-05,2.934581E-05,2.180887E-05,7.840352E-05,1.709469E-06,1.843786E-05,2.801894E-05,1.569578E-05,3.797465E-05,5.174295E-06,2.14599E-05,4.182156E-06,1.301243E-05,1.990166E-05,1.292572E-05,2.941266E-05,3.067928E-05,5.895889E-06,2.07453E-05,1.93473E-05,3.469763E-06,1.809162E-05,8.269892E-06,3.602928E-05,2.569447E-05,3.412992E-14,2.489767E-05,0,9.040414E-06,1.46965E-05,1.013627E-05,4.132413E-06,1.868706E-05,7.701186E-07,2.396267E-10,5.000708E-05,2.491625E-07,2.897606E-05,6.273397E-06,1.03674E-06,2.216864E-06,1.133124E-05,3.025123E-10,2.618078E-14,0,8.830449E-14,8.319561E-07,1.34611E-10,4.737215E-06,1.756423E-11,5.976643E-07,4.64282E-06,7.97472E-10,0,3.885672E-06,3.534571E-06,2.26689E-11,3.312245E-10,5.984601E-10,1.801351E-06,2.837547E-07,1.350965E-06,6.681545E-07,1.558391E-06,1.991838E-10,1.282183E-06,6.317369E-10,4.624132E-10
206,2,0.0006461202,0.000894778,0.0007438494,0.0002184984,1.937911E-12,0.0001315611,0.0003787101,9.963075E-05,9.792697E-13,0.0001436266,0.0002195438,0.0001712388,0.000109995,1.125595E-12,5.307431E-05,1.462805E-05,0.0001321367,4.622335E-09,0.0001155242,9.141449E-09,3.410068E-05,0.0001674904,3.383628E-05,7.562371E-05,0.0001010624,3.543861E-05,9.63199E-05,6.200035E-06,4.657617E-05,2.29397E-09,3.824588E-05,1.823077E-05,3.620995E-05,1.722798E-05,6.974599E-06,3.246225E-05,8.649754E-05,1.120435E-05,1.541553E-05,1.39667E-05,1.308685E-05,3.963049E-09,1.985058E-05,2.061165E-05,1.516864E-05,5.498609E-06,2.405697E-05,9.702671E-06,8.15478E-06,6.44328E-05,1.319605E-06,1.762637E-05,1.878134E-05,1.848397E-05,4.542955E-06,9.640931E-06,4.14498E-05,1.168032E-09,4.164948E-05,3.834636E-05,2.027377E-10,3.762132E-06,1.406297E-05,2.643925E-05,2.468954E-10,3.800552E-06,7.173734E-10,4.158429E-10,0,2.543698E-05,5.825965E-06,8.270928E-06,5.294434E-05,2.241825E-05,2.1053E-06,3.386935E-06,8.057087E-06,1.052853E-06,1.637069E-05,1.475523E-15,1.377208E-10,2.139186E-05,2.186243E-18,3.098456E-05,1.619655E-06,9.693275E-11,2.577945E-13,4.488513E-06,2.272278E-10,4.178923E-10,3.65895E-06,5.756762E-11,2.573957E-13,1.08951E-10,9.320978E-08,4.01989E-11,4.472995E-06,4.458561E-06,4.361358E-07,1.842998E-10,3.688325E-06,1.199392E-09,2.11406E-10,3.238506E-10,3.533796E-10,1.188779E-07,8.181782E-10,1.722902E-06,1.258978E-10,1.166876E-06,1.199821E-10,3.643423E-07,5.291086E-10
207,2,0,0,0.0005277293,0.0006800077,0.0003840519,0.0004678808,0.0001106418,0.0004289744,0.000179579,0,5.727621E-05,0.0002317482,0.0001462149,5.415644E-05,0.0001108782,3.657308E-05,6.282286E-05,9.673797E-05,0,2.937339E-05,4.742958E-10,3.242113E-05,7.745106E-05,0,3.12638E-09,7.506259E-05,3.421616E-05,3.181697E-05,2.267991E-05,4.433099E-05,1.023345E-05,4.120747E-05,1.760448E-05,2.741428E-09,4.406993E-05,3.082427E-05,8.063296E-06,9.731657E-05,1.394647E-05,5.240487E-05,5.665386E-06,0,1.785837E-05,1.290347E-05,2.424124E-05,3.244327E-05,6.403935E-14,1.876368E-09,8.860542E-06,7.2333E-14,2.609503E-05,2.216457E-05,2.274137E-05,7.855617E-10,2.292845E-05,3.980825E-06,1.216634E-05,1.904009E-05,5.168502E-06,1.357314E-05,3.37798E-05,1.393239E-10,1.410966E-05,1.267522E-05,1.270732E-06,2.238735E-06,2.115371E-05,3.791769E-10,2.186398E-06,0,3.909191E-05,1.213352E-06,2.0605E-05,3.176429E-05,2.146608E-05,3.248063E-06,2.805507E-05,5.665355E-06,1.0658E-06,1.242919E-05,4.426013E-07,0,3.179034E-05,3.608782E-07,2.404302E-05,1.270827E-06,7.389728E-07,4.914697E-06,1.291388E-10,1.763916E-10,1.186769E-07,4.580295E-06,3.967421E-06,1.142101E-06,9.69606E-11,2.175423E-10,3.433309E-11,3.683706E-10,4.28116E-06,2.176913E-09,6.400352E-07,2.63417E-06,3.098441E-10,4.039337E-19,3.166865E-10,4.575996E-10,7.255636E-07,1.076643E-06,7.806488E-07,2.206978E-10,9.583731E-07,1.148842E-10,1.840102E-11
208,2,0.0005990435,0,0.0002616238,0.0002412864,0.001022771,0.0006341173,0.0002488425,0.0001826505,0.0003763454,0.0001941048,1.587105E-12,5.278156E-05,0.0001443576,8.906088E-05,5.268988E-05,5.259463E-05,3.958085E-13,6.505589E-05,5.983413E-05,0.0001464737,7.149491E-05,3.450751E-10,5.353483E-05,0.0001388999,7.41037E-09,5.367052E-05,7.23964E-05,3.122733E-05,0,4.491532E-13,3.414142E-05,1.249185E-05,2.53178E-05,1.277269E-05,3.957639E-05,3.5435E-05,1.859708E-09,2.909275E-05,4.695773E-05,9.161584E-06,2.776224E-05,0,1.380424E-17,6.912788E-10,1.873312E-06,1.352719E-05,3.705654E-05,0,4.953932E-06,4.348684E-06,3.487813E-05,1.966528E-05,9.955746E-06,1.556194E-05,2.011612E-10,1.242823E-05,2.650546E-06,6.795047E-06,3.058019E-05,4.471618E-06,1.681011E-05,3.260508E-05,1.088042E-05,0,1.273567E-05,9.597985E-06,1.501447E-10,0,3.527184E-10,1.858771E-06,1.631987E-05,9.76732E-06,0,2.218269E-05,1.380811E-05,1.913231E-05,2.193284E-06,2.40334E-05,3.953423E-06,2.804713E-07,1.219163E-05,8.035885E-06,0,2.694727E-05,3.020835E-07,2.456839E-05,2.344712E-06,8.618807E-07,2.566131E-07,3.544623E-07,9.389119E-07,0,3.908975E-06,2.342557E-14,2.153682E-07,7.963105E-11,1.834836E-06,1.282338E-10,6.172569E-07,6.15677E-08,1.594269E-09,0,0,8.774336E-08,1.907792E-07,5.226547E-07,6.082251E-07,1.593421E-10,1.098111E-06,6.350392E-07,1.068721E-07,2.370777E-14,9.889559E-11
209,2,0.001153951,0.0005258256,0.0009282431,0,0.0005751273,0.000216466,0.000288001,0.0001090769,0.0001772373,0.0003954634,5.95867E-05,4.171091E-05,4.092787E-05,0.0001098215,6.784975E-05,5.029828E-05,6.152321E-05,5.620971E-05,5.715111E-05,5.672636E-05,7.668703E-05,3.624819E-05,2.564181E-10,3.831365E-05,4.091975E-05,7.550164E-05,2.418268E-05,4.914523E-05,3.299401E-05,2.672092E-05,3.12112E-17,5.450946E-05,2.053678E-05,4.095412E-05,3.235331E-05,1.326793E-05,7.365927E-05,1.492909E-05,2.325337E-05,4.670886E-05,0,1.926004E-05,1.271718E-05,2.218149E-05,1.715427E-05,2.813832E-05,2.59459E-05,3.095764E-05,1.628901E-05,2.897974E-05,7.001705E-18,2.251866E-05,2.276045E-05,3.659573E-06,1.468955E-05,2.458799E-05,2.281741E-05,2.378521E-06,3.775414E-06,1.160813E-05,2.137622E-05,6.62251E-06,4.167987E-05,1.054791E-05,8.504579E-06,6.223628E-07,2.455137E-05,1.247024E-06,2.430308E-05,0,1.495629E-06,2.00285E-05,1.628185E-05,2.790714E-05,2.856E-05,7.707891E-06,2.236248E-05,1.755846E-06,2.01669E-05,0,1.46738E-05,1.492986E-05,0,3.131513E-06,1.909623E-06,1.262329E-06,4.210982E-05,1.675351E-22,7.688734E-07,1.842173E-13,3.177354E-07,1.377021E-06,0,2.329071E-13,4.238864E-14,1.807349E-07,5.007283E-08,3.694407E-06,4.923637E-07,0,2.659931E-07,1.382191E-09,9.821972E-08,8.291882E-08,6.620901E-07,6.023858E-11,2.904027E-07,8.932416E-07,6.700134E-08,1.211619E-09,9.516164E-08,1.007429E-06,7.776443E-11
210,2,0,0.0002544358,0.000700551,0.0002030199,0.0002217708,0.000466989,0.0007297369,0.0001395958,9.458161E-05,0.0001413729,0.0002799174,0.0001124688,4.679354E-05,0.0001357904,5.893832E-05,6.078348E-05,4.766747E-05,5.661534E-05,0.0001469064,0.0001291127,4.826191E-05,7.937575E-05,3.314872E-05,3.596509E-05,4.02127E-05,7.020187E-05,5.755856E-05,2.746494E-05,5.142746E-05,3.133213E-05,2.52118E-05,0,2.713374E-05,0,0,0,3.265961E-05,1.42756E-05,0,2.558304E-05,3.530831E-05,6.193471E-06,4.175472E-05,1.303201E-05,0,4.835196E-10,1.169617E-05,4.011669E-05,2.661969E-05,6.088823E-10,4.755849E-05,1.577225E-05,0,2.779217E-05,1.851431E-05,7.407004E-07,1.041318E-05,1.692278E-05,1.927554E-06,1.940611E-05,1.651191E-05,1.664535E-05,9.794808E-06,1.706521E-05,1.257638E-05,1.459166E-05,1.675284E-10,2.369608E-05,2.472508E-05,7.869473E-06,1.809653E-05,3.333791E-06,1.199488E-05,1.304858E-05,2.821308E-05,0,9.393955E-06,2.137239E-05,8.625876E-07,1.156965E-05,4.151001E-05,0,0,0,1.341122E-05,1.986557E-05,2.156129E-05,3.302138E-05,0,4.863059E-07,4.61093E-06,3.512659E-14,8.145723E-07,4.578654E-06,2.136865E-13,4.58388E-07,4.887631E-06,1.517191E-10,6.488175E-11,7.883054E-07,1.834871E-07,2.446488E-07,1.339346E-09,0,1.351144E-10,2.275099E-10,0,2.581936E-07,1.78227E-10,6.0357E-07,3.998381E-07,2.283793E-06,1.362851E-07
211,2,0.0002821146,0.0007309656,0,0.0004157909,0,0.0003141458,0.0002849553,0.000503123,0,9.665145E-05,6.352559E-05,0.0002475324,5.807871E-05,5.183884E-05,8.192926E-05,6.189641E-06,0.0001008685,5.837902E-05,9.69359E-05,3.897528E-05,4.095486E-05,4.39416E-05,0,3.757981E-09,3.40937E-05,8.9564E-05,6.178227E-05,2.66525E-09,0.0001778223,1.714943E-05,0,6.215947E-05,3.063264E-05,1.983052E-05,1.643864E-05,5.658777E-05,1.251407E-13,2.247314E-05,7.924873E-06,1.988311E-05,2.232868E-05,2.816096E-05,5.150386E-06,2.159905E-05,1.812571E-05,0,0,1.045573E-06,3.411049E-05,3.119959E-10,2.838908E-06,2.176773E-05,0,3.38825E-05,2.350444E-05,0,4.666135E-07,8.673643E-06,5.167544E-06,4.267478E-06,0,1.100246E-05,1.591078E-05,8.587708E-07,1.668968E-05,4.949772E-06,1.900029E-06,1.015449E-06,3.181327E-05,2.335425E-05,1.057026E-05,2.801431E-06,6.468898E-06,1.031522E-05,1.730686E-05,9.146279E-06,1.87685E-05,5.274479E-06,1.292552E-05,2.343532E-06,6.971335E-06,2.091658E-05,0,1.660763E-05,1.609919E-05,1.351182E-05,3.545298E-05,4.947697E-07,2.723931E-05,5.262697E-11,1.405699E-14,3.669497E-13,1.932221E-13,0,0,3.123451E-13,1.926584E-14,4.068358E-06,0,8.701757E-11,7.97018E-14,2.745781E-10,2.224352E-07,1.248265E-09,8.575305E-10,2.601304E-07,8.451175E-10,6.617552E-10,7.845804E-08,5.171793E-08,1.686609E-07,5.059568E-07,8.236321E-09
212,2,0.001162983,0.0004879346,0.0006390298,0.000366069,0.0003683776,0.000146442,0.0001418691,0.0003614039,0.0004359369,0,8.22789E-05,0.0001105297,0.0002602278,4.371766E-05,5.182404E-05,4.128257E-05,6.434794E-05,8.765045E-05,4.987274E-09,0.0001840388,3.751366E-05,0.0001406956,2.076711E-05,2.552752E-05,2.706606E-05,3.281514E-05,5.109383E-06,3.670523E-05,2.862113E-05,4.866054E-05,1.548706E-05,2.949174E-05,6.038192E-05,0,2.792656E-05,2.519584E-05,2.818718E-05,1.891865E-05,7.235684E-05,4.781073E-05,2.419609E-05,1.575124E-05,5.140213E-05,0,1.653369E-05,3.05455E-05,2.796559E-05,9.223757E-06,1.663603E-05,1.680794E-05,1.975059E-05,6.399274E-10,3.786942E-05,1.521693E-05,3.524603E-05,2.263051E-05,1.724329E-05,3.015342E-07,4.665263E-05,4.377165E-10,7.579775E-06,7.377522E-10,9.593421E-06,0,8.265663E-07,1.189234E-05,0,4.683453E-06,8.459193E-10,2.069444E-05,2.028212E-05,9.917019E-07,0,0,1.766324E-06,5.915368E-06,5.478833E-06,6.859383E-06,7.215627E-06,1.18629E-05,0,4.589848E-06,1.648736E-05,3.603905E-10,2.461184E-06,0,1.750933E-05,3.077567E-05,1.719386E-05,1.499314E-06,7.882436E-07,4.44934E-07,1.892122E-13,1.955115E-13,2.357218E-30,4.066844E-06,3.660184E-06,3.800815E-07,3.017313E-06,4.147048E-06,0,1.645505E-07,6.800767E-14,7.570072E-07,9.127703E-08,3.886749E-07,0,6.607494E-08,6.321948E-10,5.296274E-19,5.237356E-06,6.876109E-10,6.321393E-10
213,2,0,0.000255347,0.0002135767,0.0003643871,0.0003166547,0,0,0.0001043235,0.0002197282,0.0001992325,0,0.0001287851,6.429952E-21,0.0001667489,5.96835E-13,9.284558E-05,3.91399E-05,5.753072E-05,4.536079E-05,0,0,3.557095E-05,3.496367E-05,3.815793E-05,4.321558E-13,2.924295E-05,9.038919E-05,4.58928E-06,6.396223E-05,5.868311E-05,2.173931E-05,1.398203E-05,0,0,3.697644E-05,5.28341E-05,2.264845E-05,2.291991E-09,3.584339E-05,4.110334E-05,3.333323E-05,0,1.514937E-05,1.174334E-05,2.132161E-05,1.716443E-05,7.651832E-06,3.280894E-05,2.2973E-05,1.603485E-05,2.218683E-05,1.142961E-05,4.778893E-06,2.88597E-05,5.986948E-06,5.153323E-06,3.149556E-05,1.646255E-05,1.329504E-05,2.320601E-05,0,4.928404E-06,0,9.178362E-06,5.486113E-06,8.044177E-07,2.704826E-05,2.022775E-05,1.960968E-05,5.351354E-06,2.107871E-05,2.548098E-05,0,2.321761E-10,3.719293E-06,1.850928E-05,0,5.357078E-06,6.516714E-06,1.423962E-06,0,1.872193E-05,1.837363E-05,1.275432E-06,1.474939E-06,2.423214E-10,1.450742E-05,1.747872E-05,2.880974E-06,2.079741E-05,6.709819E-06,0,7.988948E-11,5.79349E-06,1.770828E-07,1.391171E-13,2.03337E-10,7.267558E-07,1.247715E-07,2.448781E-06,4.064883E-06,0,1.399395E-07,2.746514E-06,1.673392E-09,5.964797E-07,8.12254E-10,9.763945E-07,5.633137E-10,6.260933E-10,6.033201E-10,1.597183E-10,2.06421E-07
214,2,0.0003289894,0,0.001109562,0.0001831237,0.0001555524,0.0002728826,0.0002686123,0,0,0.0005121513,8.387485E-05,0,0.0001678531,0.0001067145,0.0001745467,7.278054E-05,0,8.181612E-05,1.460633E-06,0.0001282144,6.936421E-05,0,1.948759E-05,0.0002027268,0.0001667951,0,0.0001001369,0,3.301205E-05,5.134486E-05,5.513505E-05,2.173305E-09,1.31052E-05,3.00391E-09,2.707295E-05,5.264251E-05,5.102712E-05,3.229904E-05,7.8313E-06,4.085517E-05,3.278236E-05,3.740146E-05,7.59249E-06,0,2.616253E-05,2.012516E-05,6.700812E-06,0,1.177523E-05,2.384375E-05,2.130228E-05,8.195586E-06,1.421691E-05,0,3.978843E-05,5.98392E-14,6.336534E-06,1.971874E-05,5.902514E-10,7.629797E-06,3.177797E-05,0,7.879512E-06,0,1.198428E-05,8.573491E-06,1.667977E-06,2.092085E-05,1.219645E-05,7.247498E-06,8.686912E-11,7.942097E-07,1.914404E-05,5.021657E-06,2.230797E-05,6.453481E-06,1.866307E-05,2.027063E-20,1.132066E-05,2.087814E-06,0,4.597571E-05,1.120159E-06,2.322241E-06,1.817037E-05,1.349648E-06,2.129567E-10,1.394846E-05,2.558065E-05,7.192758E-07,1.390125E-05,1.37498E-07,8.862567E-07,5.236595E-07,1.767778E-06,4.45699E-06,1.337179E-13,3.489671E-07,7.362934E-07,1.713312E-14,1.622235E-06,3.369528E-06,1.635381E-10,5.116482E-07,0,6.721734E-07,1.120676E-07,7.93963E-10,0,4.054949E-07,3.368646E-15,5.769726E-10,3.991504E-08
215,2,0,0.0002806866,0,0.0003695219,0.0001710074,0.0002901937,0.0004582023,0.0002539575,0,0.0001975445,0.0004375936,8.523897E-05,0,0.0001041435,0.0001329006,0.0002745938,0.000169603,7.59067E-05,7.444571E-05,9.423958E-07,1.38405E-05,7.233393E-05,2.25925E-05,0.0001374789,8.083655E-05,6.978816E-05,5.762252E-05,7.681228E-05,0,3.981053E-05,5.544695E-05,1.85619E-05,0,8.113895E-06,4.418216E-05,1.972318E-05,2.395389E-05,2.374746E-05,0,0,1.752241E-05,0,2.000489E-05,0,2.508217E-05,2.162367E-05,3.978078E-05,2.201554E-05,2.222697E-05,6.209525E-06,6.390297E-06,1.516773E-05,2.125333E-05,2.471567E-05,0,0,6.094334E-14,1.809639E-06,2.323581E-05,1.192004E-05,1.250608E-07,2.5467E-05,9.472655E-06,4.800349E-06,0,9.778494E-06,1.358188E-05,7.259639E-06,1.17745E-05,2.962005E-06,5.871948E-06,7.722657E-06,0,3.80773E-05,3.873403E-06,4.676206E-06,1.782772E-06,0,4.634282E-06,4.482023E-06,3.146366E-07,1.628744E-06,1.766902E-05,0,4.837037E-07,1.686953E-05,5.065975E-06,1.869296E-10,1.315235E-05,5.698149E-06,3.92064E-07,1.341454E-05,0,0,1.569246E-07,2.447347E-06,3.424671E-06,6.635276E-11,1.664917E-13,6.345526E-07,1.637628E-14,3.006139E-06,3.096677E-06,1.074091E-09,7.342595E-07,6.008654E-14,5.337502E-07,2.609259E-11,7.714474E-10,2.75946E-11,3.759368E-07,4.373554E-08,5.514006E-10
216,2,0,0.0003037661,0,0.0001954796,0.0004976772,0.0002857419,0.0003577919,9.807728E-05,0.0002204734,0.0001624875,7.573068E-05,0.0001968499,0.0001242876,0,3.083126E-05,8.525855E-05,0.000136806,5.60979E-05,3.331862E-05,3.043433E-05,4.263363E-05,1.240407E-05,7.565913E-05,2.009343E-05,7.958235E-05,7.207644E-05,3.166815E-05,7.979564E-05,0,6.642527E-05,7.38969E-05,4.086645E-05,1.454501E-05,2.742048E-05,1.979333E-05,5.221421E-05,2.467541E-05,1.979079E-05,2.24604E-05,1.081556E-05,9.150444E-06,2.131043E-05,1.561362E-09,1.111431E-05,1.650352E-05,0,2.806457E-05,3.962759E-05,1.652085E-05,1.484541E-05,7.865361E-06,0,3.228046E-05,1.182387E-05,1.031721E-05,5.777485E-06,0,0,1.515243E-06,1.765603E-05,1.791601E-05,9.546755E-08,2.100113E-05,9.322566E-06,1.755644E-05,1.557632E-05,8.144118E-06,4.331304E-05,4.836628E-10,1.201536E-05,0,2.767614E-05,5.135118E-10,7.098396E-10,2.890245E-05,7.445E-06,3.99838E-06,1.415156E-05,0,1.431312E-05,1.899409E-05,7.719598E-06,7.117213E-06,6.778469E-06,2.4676E-06,4.922878E-06,1.616617E-05,3.37318E-07,1.432018E-07,1.276989E-14,4.522116E-06,2.129915E-07,1.286468E-05,0,6.174699E-07,4.372256E-15,2.27765E-06,2.738313E-13,1.438623E-06,2.505655E-14,2.640389E-06,3.062569E-06,0,3.363131E-06,3.794406E-06,3.181848E-07,3.115053E-06,3.575574E-06,1.168587E-06,7.326488E-10,3.000802E-06,0,2.433317E-11
217,2,0.0003512661,0.0006157647,0.0002666808,0,0.0005382199,0.0002943649,0.0001136607,0,0.0002137046,1.012775E-12,0.000145959,6.453651E-05,0.000116777,2.883597E-05,0,7.797097E-05,8.37586E-05,7.981185E-05,4.082206E-05,4.438274E-05,2.599478E-05,3.122435E-05,0.000108113,3.703082E-05,4.059168E-05,4.108464E-05,6.68159E-05,2.261559E-05,4.272248E-05,1.243441E-05,0,4.765428E-05,1.61423E-05,3.530509E-05,5.20849E-05,7.187577E-06,0.0001013627,2.197782E-09,7.258086E-06,6.537378E-06,2.506224E-05,2.015913E-05,1.600948E-05,2.431182E-05,3.908729E-06,6.187353E-06,0,1.076602E-09,3.093121E-05,1.274939E-09,2.552435E-05,4.287102E-06,3.860121E-05,3.502726E-05,2.64773E-06,3.088836E-05,3.041204E-13,0,1.961465E-06,1.524838E-05,1.247967E-05,4.659199E-06,2.444977E-06,1.094364E-05,6.95911E-06,7.283539E-10,3.764231E-06,8.607988E-07,6.009142E-10,5.406027E-14,1.377807E-05,0,1.530231E-05,0,4.45036E-10,2.747136E-05,7.982529E-07,3.967507E-06,3.232808E-14,5.487948E-06,7.526283E-06,1.037947E-05,1.870333E-06,6.489354E-06,3.29028E-07,2.012891E-07,4.76519E-06,0,2.892809E-07,0,1.591936E-06,5.133778E-06,1.367197E-07,8.116617E-06,0,0,9.030287E-07,4.25302E-14,3.174704E-13,2.606483E-13,7.947623E-08,5.802634E-06,3.221062E-06,3.016429E-06,3.093788E-06,2.251695E-07,9.283687E-07,1.461376E-13,3.164269E-06,1.102149E-06,8.784385E-10,1.855935E-07,5.075723E-10
218,2,0,0.0006050401,0.0005294322,0,1.988383E-12,0,0.0003541014,0.000227223,0.0001906687,0.0006005779,6.507598E-05,6.09328E-05,4.19508E-05,0,0.0001462421,4.808545E-05,2.147022E-05,0.0001115149,7.153113E-05,0.0001069762,2.512313E-05,2.268205E-05,3.520638E-05,9.905437E-05,7.078551E-05,3.83448E-05,1.349508E-06,8.398874E-05,6.000517E-05,3.260344E-09,2.989734E-13,0,4.287927E-05,4.087048E-05,3.296E-05,2.461551E-05,0,5.093814E-05,2.010635E-09,5.485523E-06,0,3.705068E-05,2.268208E-05,1.520759E-05,9.229967E-06,5.61402E-05,5.109045E-06,2.688847E-05,6.978043E-06,4.097468E-05,1.354155E-05,9.730299E-06,2.637526E-06,3.378047E-05,1.231323E-05,1.566547E-05,9.843691E-06,1.03614E-05,0,8.68927E-06,2.018258E-05,1.116805E-05,1.308737E-05,5.954005E-08,0,2.246102E-06,0,5.081106E-06,2.598587E-14,3.643798E-05,2.55635E-05,2.464256E-05,4.625423E-10,2.300097E-05,2.3633E-06,2.963524E-06,2.915051E-05,2.546619E-06,2.901557E-07,4.721681E-07,0,6.838156E-06,1.705468E-05,2.371898E-06,0,1.574845E-05,1.906612E-06,5.278209E-06,5.413088E-06,0,2.617836E-24,1.341988E-05,4.391004E-06,9.014371E-07,2.223375E-05,7.959048E-07,1.884397E-16,1.129924E-07,2.334861E-07,2.471763E-13,1.310283E-06,1.072897E-13,4.853314E-06,2.796391E-07,0,2.782076E-06,1.031413E-07,2.182221E-07,3.268198E-06,2.752075E-06,0,6.850932E-10,7.065133E-07
