"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
213,2,0,1.147368E-08,5.39902E-08,3.386631E-07,4.42026E-07,0,0,1.626621E-06,4.026718E-06,5.369233E-06,0,9.536768E-06,0.01810102,0.0003614106,1.944956E-05,0.004604502,9.991506E-05,0.00695361,0.0332378,0,0,0.0005394721,0.006139793,0.0003018877,0.000226886,0.00171925,0.0005830136,0.003091032,0.09919601,0.0005136291,0.004610362,0.0005733898,0,0,0.002136741,0.000793334,0.005009381,0.003363484,0.00766805,0.003374503,0.0150933,0,0.001476279,0.000586263,0.000653434,0.004987607,0.003875515,0.02040928,0.009461874,0.007349029,0.01732618,0.00132886,0.007213031,0.008299572,0.003619355,0.003436539,0.01486947,0.005993301,0.004312802,0.004560485,0,0.009001245,0,0.008474116,0.001023662,0.01701981,0.01220028,0.005537386,0.01898337,0.03296143,0.005305216,0.0156375,0,0.003545706,0.01109332,0.009629206,0,0.003174754,0.001340052,0.006600674,0,0.004005981,0.001031633,0.01294079,0.01674147,0.02300705,0.001303494,0.01141623,0.02308167,0.006951455,0.01961626,0,0.01368387,0.1045627,0.05675389,0.00304569,0.009427747,0.0284493,0.1345284,0.005397864,0.008892689,0,0.2050965,0.001196167,0.5539858,0.5333582,0.001572338,0.01874039,0.00124935,0.001304823,0.007179204,0.05110149,0.02190877
214,2,1.470588E-13,0,5.358036E-07,1.239523E-07,3.265181E-07,6.030829E-07,1.507692E-06,0,0,1.760237E-05,6.356954E-06,0,1.690249E-05,0.02308837,0.002209866,0.0003293515,0,0.0002087704,0.008130248,0.03746102,0.000366512,0,0.001272762,0.01419937,0.003754291,0,0.005991468,0,0.07876954,0.09340449,0.0007692323,0.0004606025,0.001246113,0.0003513326,0.0002885108,0.006174776,0.0009287308,0.00577285,0.004118343,0.007084149,0.004327164,0.01657244,0.001766022,0,0.01022729,0.0007157995,0.002012624,0,0.006417008,0.01193352,0.002357831,0.05025532,0.008292686,0,0.002385827,0.001804939,0.006333155,0.008671083,0.00105328,0.007493513,0.002499824,0,0.01301464,0,0.01005901,0.0007516734,0.02186469,0.01010315,0.0051374,0.00707437,0.02663855,0.003588943,0.021738,0.00184557,0.005384014,0.01157237,0.004909987,0.006285102,0.004373135,0.01548062,0,0.03834584,0.005442892,0.02501699,0.01898476,0.02247366,0.02210105,0.004418203,0.009769883,0.11337,0.0209559,0.002821227,0.01969471,0.006358562,0.2139,0.05063176,0.03985988,0.01224255,0.02509302,0.1156674,0.01810592,0.003701419,0.003417189,0.2957248,0,0.04576966,0.01548468,0.001650301,0,0.02542048,0.00373655,0.001673003,0.05255075
215,2,0,1.072751E-08,0,4.09013E-07,4.108675E-07,1.550931E-06,3.771303E-06,3.670303E-06,0,7.427488E-06,2.434087E-05,4.274925E-06,0,0.0001204659,0.0006899596,0.005102496,0.001683612,0.0005684531,0.01111317,0.008767115,0.03875443,0.001693296,0.0004619451,0.004206872,0.01110628,0.00173869,0.002349059,0.005054357,0,2.227249,0.003986352,0.0003591295,0,0.0006121909,0.007718744,0.003409799,0.001786335,0.0005788861,0,0,0.00133471,0,0.01271923,0,0.009013494,0.008884783,0.002101405,0.007659424,0.005159208,0.004498207,0.007025159,0.0007334204,0.09153389,0.004436211,0,0,0.002585922,0.003381322,0.1565097,0.003848881,0.006443667,0.02276179,0.001814102,0.0116521,0,0.006294886,0.0021946,0.01172306,0.01215048,0.008844376,0.02422088,0.03117487,0,0.01877571,0.007947282,0.006367453,0.01381882,0,0.003535656,0.003233195,0.00453666,0.01002291,0.0141192,0,0.006061868,0.004664528,0.01920568,0.02112213,0.004618723,0.008040543,0.1302436,0.01029752,0,0,0.01007111,0.2861986,0.01296855,0.009610748,0.006385878,0.02574749,0.1055271,0.00717626,0.004208303,0.0117073,0.4377541,0.001621982,0.138897,0.003057129,0.00171888,0.004028777,0.02610564,0.004487386,0.00208092
216,2,0,6.368122E-09,0,4.94827E-07,7.631757E-07,1.210737E-06,4.049415E-06,3.011633E-07,2.951337E-06,4.902684E-06,4.687509E-06,1.632071E-05,2.267719E-05,0,0.001833323,0.0001030487,0.004952987,0.001381122,0.002452901,0.005724314,0.008418302,0.0007803757,0.001437637,0.0004203611,0.005353064,0.01342084,0.001348522,0.005067191,0,0.008035014,0.004683742,0.003803137,0.0003800083,0.0003634856,0.002254415,0.00340658,0.004582577,0.00595924,0.0007160716,0.01199926,0.004100782,0.004766766,0.0003926083,0.002409437,0.0008563536,0,0.00979312,0.00720005,0.0005684397,0.001215516,0.01218174,0,0.003191556,0.08969174,0.0014933,0.003592846,0,0,0.003143032,0.009578201,0.003542336,0.005863485,0.006802313,0.01494922,0.01311679,11.70217,0.003001964,0.006277434,0.01353099,0.02017682,0,0.01572233,0.05633842,0.005812645,0.004665268,0.007438203,0.01943523,0.01358158,0,0.02094156,0.009115355,0.0324982,0.005561798,0.02172096,0.01003565,0.001762846,0.001135963,0.01619158,0.02495951,0.00320114,0.02505284,0.2744055,0.0073394,0,0.007575401,0.2614354,0.2661864,0.002622655,0.04643296,0.09339336,0.01186369,0.09859677,0,0.01201618,0.03231842,0.1954758,0.001218416,0.1315512,0.1187058,0.001926796,0.01793017,0,0.01073136
217,2,1.470588E-13,2.777279E-08,2.816539E-08,0,1.716693E-06,1.204165E-06,8.132357E-07,0,4.617812E-06,1.642113E-06,1.07136E-05,4.536944E-06,2.335213E-05,0.0006558588,0,0.002726489,0.0004444858,0.003773376,0.0002797642,0.001349546,0.0003788402,0.002602372,0.004169316,0.0006961228,0.0006495981,0.01056274,0.01243373,0.00115375,0.00241382,0.001028914,0,0.003914659,0.003604278,0.001321237,0.0007673257,0.0008274062,0.004007392,0.000525368,0.001447008,0.00142873,0.004392802,0.006557282,0.0008414724,0.009327404,0.005473671,0.005837538,0,0.002082318,0.006706905,0.0005632335,0.0033284,0.006873017,0.007545796,0.0115139,0.09349884,0.03202911,0.1425238,0,0.003339038,0.006158086,0.01377175,0.009309591,0.006181571,0.02609408,0.01173871,0.002653882,0.02325135,0.00669244,0.007592023,0.00171331,0.02798242,0,0.01619528,0,0.002833791,0.00823529,0.00352673,0.01678039,0.001232211,0.001047978,0.01584549,0.02171334,0.02231555,0.003484618,0.004952664,0.009806209,0.001833725,0,0.008661405,0,0.006394161,0.02528931,0.05559184,0.003811952,0,0,0.01548724,0.2396447,0.009209317,0.05423665,0.2085689,0.06160062,0.1242461,0.007098076,0.01756387,0.01721243,0.2467902,0.00634707,0.1212867,0.005972162,0.03311003,0.01639378,0.001604109
218,2,0,1.469726E-08,1.164876E-07,0,2.39692E-07,0,0.002971027,2.177383E-06,4.835445E-06,2.119097E-05,2.954019E-06,6.139805E-06,8.465737E-06,0,0.001285679,0.0005521008,4.633482E-06,0.002863785,0.6298876,0.003458449,0.002785911,0.003861796,0.0001596735,0.005274538,0.0005236205,0.0006401389,0.01550225,0.01208587,0.001166804,0.0001941925,0.0003767808,0,0.005380351,0.00423581,0.00135886,0.0005297385,0,0.001128013,0.001273945,0.001316715,0,0.001573844,0.00477971,0.001176509,0.00439423,0.01124247,0.003984125,0.005737141,0.008309792,0.01835201,0.005122287,0.00313281,0.002609845,0.01227549,0.00740129,0.0918057,0.001519803,0.0006853858,0,0.02339665,0.009837509,0.01020753,0.007499355,0.008153331,0,0.01492976,0,0.02229603,0.001944185,0.003347024,0.002234697,0.0199546,0.003490272,0.002595217,0.00586949,0.008315097,0.004291623,0.009453698,0.004429975,0.01112777,0,0.01215264,0.01241352,0.03390991,0,0.00330488,0.08873149,0.01558342,0.001194667,0,0.003784995,0.009233669,0.02098159,0.0510123,0.004865935,0.003908329,0.005327884,0.1592739,0.2410049,0.003412721,0.02427427,0.3589987,0.04601981,0.1149761,0,0.007644742,0.01681752,0.3276592,0.04127986,0.1059523,0,0.02086888,0.03335609
219,2,2.941176E-13,0,4.497868E-07,8.737107E-07,2.739803E-07,4.097647E-06,1.8754E-06,0.006015032,5.081753E-06,6.499795E-06,1.20226E-05,9.294954E-06,1.294913E-05,0,0.003047314,0.0006043921,0.0002090324,0.005694437,0.002475698,0.573813,0.003156595,0.0001255759,0,0.0009154646,0.004736733,0.001619947,0.0008882736,0.0001610098,0.02987148,0.001141481,0,0.002669436,0.0003437453,0.004949016,0.005988019,0.002094686,0.008712785,0.000977837,0.0009629546,0.006512064,0.001200494,0.007227683,0.005540883,0.007613261,0.001535208,0.01117814,0.006340613,0.005202856,0.004783742,0,0.02229438,0.003932456,0.01238864,0,0.0005737415,0.01298611,0.09225803,0.009516534,0.002777752,0.001666797,0.005816863,0.008226639,0.009136566,0.001537879,0.008101666,0.006606159,0.007043543,0.002891733,0.009974135,0.0176858,0.007691846,0.02543821,0.005669736,0.03446417,0.004849375,0.007284066,0.008806692,0.006891528,0.007754343,0.001486065,0.008902662,0.005355837,0.04225175,0.01205134,0.06354192,0.008779593,0.007433159,0.01215269,0.006465476,0.008575827,0.007356991,0.01612902,0.005451768,0.01275722,0.05691492,0.008566027,0.004882092,0.006575952,0.2084338,0.2040406,0.007718689,0.01370681,0.3561111,0.2398598,0.1161042,0.007797436,0.01986804,0.03284174,0.4801756,0.1831331,0.1473448,0,0.04315719
220,2,2.941176E-13,2.298877E-09,4.522163E-08,5.188663E-07,9.088016E-07,1.5235E-06,2.549685E-06,2.506625E-06,5.469759E-07,6.023373E-06,8.014829E-06,1.015913E-05,7.320681E-06,0.0002219801,3.914166E-05,0.003413018,0.00260794,0.0007400123,0.005376718,0.001711419,0.00219281,0.004324347,0.000876626,0,0.004267233,0.05160894,0.002288008,0.008906246,0,0.04467745,0.003433742,0,0,0.002003288,0.008159204,0.007313476,0.005992981,0,0,0.002358776,0.001070473,0.0003222402,0.007635162,0.01488994,0.005873522,0.003285917,0.003917031,0.06962024,0.004513379,0.005819569,0.000885314,0.010504,0.003050826,0.01130925,0,0.002916913,0.01457221,0.2223891,0.008701306,0,0.002520738,0.0009207114,0.004558732,0.00879415,0.01661633,0.02153143,0.01097226,0.01922825,0.006324649,0.01563394,0.0050401,0.00675483,0.006116587,0.007634219,0.01745964,0.0165758,0.03253271,0.009838501,0.001975469,0.001430706,0.00137769,0.02018005,0.01961986,0.01658301,0.006058876,0.08891521,0.005224208,0.005054499,0.008068961,0.01547298,0.0298555,0.002345572,0.01115854,0.01676812,0.02998286,0.04552623,0.0128098,0.01726075,0.006777374,0.2035541,0.2248612,0.02346821,0.01608433,0.3413746,0.4383758,0.2424432,0.01858231,0.03437046,0.005685955,0.5013138,0.04939253,0.1517989,0.0162266
221,2,1.470588E-13,1.325189E-08,0,5.11082E-07,1.147321E-06,4.037047E-06,3.128401E-06,1.738054E-06,1.136885E-06,7.322621E-06,4.095585E-06,5.697566E-06,1.557319E-05,0,4.002416E-05,0,0.03326412,0.005019669,0.0001755782,0.001973272,0.001701111,0.003206183,0.006977407,0.00212297,0.0001964505,0.004103027,0.002202643,0.002434558,0.001830536,0.0006806658,0.03471924,0.0004506272,0.00231198,0,0.007779966,0.0055505,0.01310968,0.008239039,0.004946883,0,0.002068527,0.001457221,0.001770317,0.008236838,0.003273471,0.001444927,0.005663816,0,0.1151365,0.004905914,0,0.006629565,0.01221764,0.003141036,0.02380765,0.001736281,0.000993876,0.01485469,0.2162708,0.0112728,0.0008351245,0.00165943,0,0.01621919,0.1714588,0.01146944,0.0028495,0,0.004075643,0,0.004602748,0.009690048,0.01919055,0.007994305,0.005782774,0.009856786,0.01709672,0.05258265,0.01538353,0.004597934,0.01468436,0.009632626,0.006691529,0.01376487,0,0.006540172,0.1550964,0,0,0.003599556,0.0133935,0.008694221,0.01747753,0,0.002545543,0.034888,0.03886588,0.003561184,0.001243097,0.009971806,0.1398803,0.1974632,0.1165196,0.007110541,0.3189923,0.6512554,0.2379818,0.008128034,0.00896669,0.02033453,0.2726451,0.1552078,0.1451578
222,2,4.411765E-13,0,1.470955E-07,0,2.057246E-07,7.877318E-07,6.357404E-06,9.943661E-06,1.4537E-05,1.025937E-05,3.030846E-06,6.735084E-06,5.734488E-06,1.337366E-05,0.0008631942,4.539266E-05,0,0.03026343,0.007906565,0.0006519344,0.00117193,0.003909816,0.001088687,0.004592321,0.001696664,0.00118315,0.002795868,0.003925835,0.001397555,0,0.0002280272,0.03110393,0.0008826421,0.0008104575,0.004407306,0.00695137,0.06929848,0.003467258,0.009450111,0,0.006083928,0,0.0009518004,0,0.006919468,0.006569366,0.001554736,0.0008292891,0.004028962,0.2099243,0.0132443,0.01152737,0.002229028,0.002792199,0.01045201,0.01333963,0,0,0.0137921,0.4190498,0.01502894,0.0008721282,0,0.008785508,0.01280906,0.01696117,0.01135089,0.01283149,0.0008398946,0.004907013,0.02159431,0.01379298,0.02179978,0.005273029,0,0.003039137,0.01612108,0.01715377,0.02235851,0.00626207,0,0.00558005,0.007729746,0.005304014,0.01464349,0,0.005269941,0.1476166,0.03559824,0.005486803,0.01812526,0.004189369,0.2264608,0.006831964,0.003717247,0.01267203,0.01330363,0.04343248,0.00514814,0.005401846,0.008078837,0.1545022,0.1021404,0.128282,0.007254376,0.3090897,0.8151264,0.2055104,0,0.02703123,0.004553508,0.01500508,0.02705297
223,2,1.470588E-13,2.469202E-08,1.217511E-07,4.870452E-07,2.367829E-07,2.359452E-06,1.036646E-06,4.595405E-06,2.979358E-06,3.893698E-06,1.042086E-05,5.864507E-06,3.456094E-06,2.456581E-05,0.0007451517,0,0,0,0,0.004196739,0.001423831,0.002953356,0.001835052,0.002210219,0.005538307,0.0008952687,0.001932298,0.003979421,0.003919707,0.00134945,0.0003636335,0,0.02531764,0.001116761,0.0003161785,0.002604078,0.003899858,0.06408767,0.01268421,0.01194042,0.002980388,0.0006497069,0.003142514,0.009657969,0.001455097,0.003889267,0.004214868,0.007546178,0.0009524485,0.0181266,0.01488467,0.009639125,0.01341832,0.004706746,0.00529397,0.0008835193,0.009082061,0.00482086,0,0.01099042,0.1895442,0.02379694,0.007778661,0.007897726,0,0.01650418,0.01153078,0.01358802,0.01140986,0.00774755,0.005854945,0.01620958,0.01955136,0.03354999,0.01249628,0.01022837,0.02204851,0.02153159,0.03835201,0.01594708,0,0.00841228,0.006741034,0.007837342,0.004425582,0.01364902,0,0.01280395,0.2476737,0.0134018,0.003122746,0.0182703,0.0189239,0.1996228,0.005286685,0.02539625,0.004719373,0.01852048,0.03314978,0.0142504,0.007144196,0.01836462,0.1343972,0.09344669,0.01853352,0.00358472,0.005788237,0.3192891,0.01916237,0.00944561,0.02232022,0.01400029,0.01174478
224,2,2.941176E-13,5.484234E-08,2.590013E-08,2.868055E-07,2.842267E-07,6.24002E-06,2.526376E-06,4.699494E-06,6.659909E-06,1.674718E-06,1.366859E-05,1.062945E-06,2.826038E-06,2.999045E-05,6.848661E-05,0.0001258489,0.000869371,0.0008201411,0,0.0006059855,0.005071224,0.003109637,0.001931942,0.0001705967,0.001344846,0.006538602,0.001576957,0.002625668,0.00566962,0.004358607,0.004649329,0.0002467194,0.0003321317,0.03748767,0.003787836,0,0.001402548,0,0.08159895,0.01189066,0.004857603,0,0,0.0009416544,0.0004587453,0,0.0007395052,0.0005756346,0.01177147,0.003979046,0.001708433,0.002669407,0.01235272,0.009213909,0.007729857,0.008593754,0.003759003,0.0006003012,0,0.007628351,0.01596497,0.2615637,0.01334045,0.001938879,0.005827936,0.003666024,0.0231914,0.006933351,0.003293714,0.00546962,0.01070003,0.006341811,0.01314513,0.008093476,0.006531018,0.005468145,0.0137482,0.02475272,0.006416821,0.02394835,0.00734573,0.006404988,0.0101632,0.02288609,0.002617654,0.01906059,0.005239637,0,0.006419208,0.2774721,0.0200215,0.01020988,0.001460403,0.00637631,0.1997663,0.001466826,0.01767009,0.01167008,0.020893,0.0306277,0.003590149,0.0100174,0.01231668,0.1245712,0.08527084,0.2006683,0,0.02168644,0.2954771,0.02020219,0.01752205,0.04667962,0.01377601
225,2,1.470588E-13,4.780613E-08,9.64069E-08,5.289939E-07,5.15067E-07,0,4.912249E-06,1.278953E-06,0,2.12601E-06,5.353692E-06,2.785756E-05,1.302243E-05,0.0001466727,0,0.0007292361,0,0,0.001339845,0.0001209422,0.000113135,0.004969238,0.001733537,0.002540446,0.0002176237,0.003440587,0.007423926,0.0006006716,0,0.0138698,0.007759038,0.004349916,0.00106076,0,0.006098981,0.003125329,0,0.01133216,0.0003906794,0.9467512,0.002960756,0.01525814,0.01369585,0.0007169257,0.001607581,0.004594872,0.00631402,0.01350353,0.002693067,0.01272854,0.00450615,0.006713612,0.003395905,0.004221401,0.002612619,0.009231458,0.004451749,0.01086027,0.003481888,0.008124044,0.01063536,0.01391687,0.361216,0.01379726,0.0006775855,0.004806237,0,0.01934808,0.007749562,0.004542056,0.006936803,0,0.001429165,0.001617718,0.002220439,0.0237215,0.001563858,0.01324481,0.02082383,0.002024509,0.006737551,0.006684435,0.006653177,0.01022765,0.008875476,0,0.006272594,0,0,0.004102602,0.3259274,0.01444767,0,0.007307118,0.01327096,0.009106115,0.001181178,0,0.006713079,0.02114485,0.0420403,0.003522615,0.03458004,0.006186744,0.1364007,0.09014609,0.01032506,0.01108154,0.0288455,0.2894398,0.0128202,0.1681211,0.007282663
226,2,2.941176E-13,9.207372E-09,0,2.050615E-07,8.641929E-07,0,1.876837E-06,0,2.274795E-06,0,7.544355E-06,4.628968E-06,2.332704E-05,0.0002373524,0.0006097622,0.001574238,0.0007892066,0,0.0006680129,0.001279902,0.0001560634,0.0007335995,0.005243397,0.0002239107,0.002635668,0.0002912915,0.0007713877,0.011128,0.001021571,0,0.01175745,0.004857784,0.001654307,0.01005183,0,0,0.001733763,0,0,0.0003973801,0.005301029,0.002903041,0.01253828,0.006619538,0,0,0.0006994677,0.008549221,0.009724644,0.00805055,0.01760192,0.01105949,0.001207216,0.001588162,0.01572289,0.009701019,0.01066706,0.005563252,0.01168292,0.00416992,0.004986729,0.001046912,0.01411477,0.4098379,0.01326779,0.00974942,0.01001849,0.0008308656,0.01924003,0.01321477,0.001194531,0.007781026,0.02096404,0.005740887,0.02016857,0.008707342,0,0.00161009,0.02471342,0.01787481,0,0.00789873,0.01966324,0.0052339,0.01285062,0,0,0.0134478,0,0.004597064,0.003398714,0.4048752,0.00144812,0.003729761,0.01517259,0.01650835,0.1556067,0.005118637,0.01610515,0.02839535,0.03099944,0.03492769,0.006124618,0.0152762,0.004116866,0.3158863,0.02052944,0.004735452,0.01008438,0.01867096,0.2437128,0.01913196,0.1541857
227,2,0,0,2.780405E-07,0,9.364938E-07,5.387188E-07,5.434632E-06,1.399056E-06,8.086455E-06,2.735976E-06,9.940448E-06,5.62564E-06,1.801731E-05,0.0003220454,0,0,0,0.001212726,0.001000995,7.052964E-05,0.0008851163,0.0003385286,0.0002463064,0.00478054,0.000203733,0.001544065,0.003498969,0.002604781,0.009638541,0.0005555433,0.003553271,0.01228146,0.00404479,0.002683148,0.001849673,0,0.009008768,0.005289549,0.0003830081,0.006770785,0.003994166,0.004300968,0.005596293,0.0135799,0.005469752,0.0004234228,0,0.009238213,0.006936956,0.002957179,0.01571626,0.0009719412,0.003595701,0.01029566,0.003426757,0.006840427,0.01516941,0.00352807,0.002438415,0.003839645,0.0009441566,0,0.002654799,0.01528913,0.4697037,0.01192393,0,0.02089881,0,0.02902371,0.01436684,0.01413786,0.01995474,0.01633877,0.004931212,0.01220364,0.01486562,0.01288773,0.02978887,0.002966089,0.03137084,0,0.009606657,0.01403297,0,0.006949625,0,0,0.02234598,0.005584351,0,0.002112458,0.4933141,0.003975943,0.005783895,0.01700541,0.02476604,0.01853913,0.01604216,0.001515865,0.004639503,0.02668335,0.03056779,0.003368313,0.005808801,0.003798808,0.02288331,0.01963948,0.005650247,0.01031452,0.02295172,0.005933136,0.01949665
228,2,0,6.492243E-09,3.274625E-08,7.846802E-07,0,2.906971E-06,1.731968E-06,6.788523E-06,0,1.614367E-05,0,1.056171E-05,7.09861E-06,0.0003808666,0.0006055568,0,0.0003324244,0.0006996295,0.000418792,0.0009653229,0.0006791514,0.0007618355,0.001738807,0.0006205979,0.009077013,0.001031742,0.001927795,0.007839616,0.00224854,0.007634336,0.0004086431,0.003181122,0.01457961,0.03042954,0.003698905,0,0.003305898,0.02665988,0.0005163585,0,0.005173318,0.00406413,0.006893802,0.003364201,0.01320475,0.005743934,0.003434279,0,0.003895402,0.007180472,0.006793677,0.009468054,0.01924548,0.000723116,0,0.00827042,0,0.00771226,0.00104095,0.006520044,0.000840898,0,0.002111607,0.005304572,0.01104838,0.4602165,0.007007973,0.0009588092,0,0,0.01780936,0.004562692,0.0008281581,0.09055781,0.006282211,0.005056556,0.01578688,0.01433936,0,0.004656808,0.003806822,0.06045662,0,0.014959,0.007091142,0.01800252,0.004514658,0.01364731,0.0009626019,0.01559417,0.006908122,0.009884067,0.01037335,0.5375652,0,0.01958991,0.01283963,0.002815907,0.03192148,0.01881386,0.001196362,0.007800306,0.02221643,0.03830837,0.01121338,0.01410694,0.01595238,0.2661602,0.08639912,0,0.02600182,0.01139386,0
229,2,0,5.420062E-09,3.209476E-08,9.675875E-07,0,1.600014E-06,4.729204E-06,3.629277E-06,6.685526E-06,0,1.566648E-05,7.586543E-06,0.01065034,0,0.0008643311,0.0009688884,0,0.0002055754,0.001851966,0.0003787656,0.0004317917,0.0001443508,0.006804444,0.001952676,0.001049625,0.005025451,0.004312072,0.003786173,0.006636984,0.001275777,0.006559402,0.002038852,0.006868501,0.01352672,0,0.003826349,0.001848152,0.006212424,0.001104502,0,0,0.006148333,0,0.03215855,0,0.01334503,0.0008729156,0.002260588,0.003105089,0.001074318,0.008118008,0.006380367,0.006355613,0.01393307,0.001605282,0.01440328,0.007196222,0,0.0160624,0.00492416,0.01807334,0.001136026,0.0009672337,0.006694292,0.01438993,0,0.4210921,0.004406697,0,0.01701169,0.00216495,0.03292467,0.00528065,0,0.1258538,0,0.03346814,0.008416044,0.03078306,0.001420162,0.01071843,0.003076317,0.002461491,0,0.01645808,0.01383009,0.01096286,0.002841507,0.009493229,0.006521715,0.007740901,0.001705132,0.02158323,0.002176573,0.5006588,0.008970333,0.02050166,0.007608406,0.002478486,0.002702821,0.01606094,0.01247633,0.005395403,0.02050694,0.0521921,0.007361437,0.01467896,0.0143341,0.2378477,0.03169518,0,0.03100138,0.2154551
230,2,1.470588E-13,2.195347E-08,2.302985E-07,0,1.490049E-06,1.681396E-06,0,0,1.931027E-06,1.331613E-05,6.222318E-06,4.517152E-06,0,0.01454526,0.0002211857,8.438846E-05,0.002478041,0,0.0004153494,0.003258899,0.003546712,0.003270442,0,0.002232189,0.004511417,0.001125278,0.001943523,0.0009674269,0.003224666,0.006317867,0.0002915283,0.009623322,0.001930078,0.003272594,0.004461807,0.0002549484,0.01213838,0.003166786,0.01015775,0.006570853,0.001382524,0.008798214,0.008642283,0.01427726,0.009059587,0,0,0.0005572128,0.004306421,0.006842714,0.01375006,0.0108015,0.001416087,0.02204763,0.008016295,0.001629521,0.01038359,0.006300419,0.006439762,0.008320989,0.006219832,0.03347507,0,0.02853337,0.004099164,0.0008244074,0.001094603,0.0377465,0.01697201,0.002741722,0.01009272,0.01394702,0.04985073,0.0182942,0.0007677158,0.1693228,0.01092832,0.002785648,0.01998851,0.01794212,0.005962053,0.005244235,0.003080313,0.009311357,0.00237074,0.006213532,0.009450866,0.01291916,0.002432097,0.010517,0.002934843,0.01453217,0,0.02313545,0.003480836,0.5170098,0.03333018,0.02621724,0.03291723,0.01148444,0.002464891,0.04109703,0.007105404,0.01083784,0.05637612,0.01107196,0.003267866,0,0.01419708,0.3864292,0.02899555,0.02308122,0.005889079
