"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass by region"
"Region 1 area km2",46657.5737708939
"Number of cells",136

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
350,0.004098775,0.00568788,0.0009144471,0.07106351,0.01228555,0.1188889,0.00828303,0.002741102,2.273933,0.004595649,0.3645685,0.01430113,0.06240282,0.003105302,0.01613939,0.02627741,0.0272614,0.01665705,0.1906102,0.008672277,0.02458204,0.02497306,0.0165726,0.01000754,0.00294387,0.004612293,0.02510609,0.06747445,0.1139175,0.2577536,0.1378046,0.0007496032,9.783689E-05,0.00694961,0.007586891,0.01678192,0.0002186631,3.85384E-05,0.006539685,2.019229E-07,4.158795E-06,0.09086625,0.01014646,0.0236397,0.03662536,2.819699,1.609855,3.603773,1.344728,4.255856,1.26151,0.8451895,0.02114373,5.129286,31.54746,4.670605,0.1811115,0.5156057,0.002686609,0.2753166,3.713695,6.397704,4.228652,2.672633,18.02,21.7556,46.20694,52.45209,9.051978,79.34196,2.268349,5.28286,3.153841,0.5698574,29.5803,34.86534,0.1812883,53.32707,29.07924,15.40414,389.0145,258.8752,424.4137
351,0.004142219,0.005745174,0.0009143862,0.0724417,0.0124216,0.1207118,0.008465071,0.002669654,2.222856,0.004497807,0.37149,0.01454581,0.06259659,0.00238867,0.01718558,0.02667315,0.02759472,0.01781531,0.1995155,0.004276905,0.02948654,0.02544911,0.01683466,0.01009856,0.002862764,0.00458536,0.0263257,0.06935552,0.1167869,0.2594304,0.1426563,0.0007595029,9.870562E-05,0.006994387,0.007808077,0.01693046,0.0002205982,3.883901E-05,0.006584134,0,1.106952E-05,0.09216439,0.01048175,0.02380133,0.03751281,2.885581,1.65606,3.667886,1.386038,4.402165,1.283852,0.8578048,0.02149357,5.237159,31.7929,4.693678,0.1820067,0.5410223,0.002547551,0.2879121,3.672299,6.935217,4.416656,2.840767,18.82272,20.64461,46.77121,49.95388,8.490412,77.57628,2.024931,4.973717,2.957341,0.5258471,27.48244,28.26478,0.1800803,48.12406,31.67941,16.9833,393.0436,240.4369,435.053
352,0.004176701,0.005801903,0.0009141316,0.07369728,0.01255593,0.1230615,0.008581869,0.002660157,2.163274,0.00434894,0.3774483,0.01479227,0.06388547,0.002310421,0.01748258,0.02697794,0.02785127,0.01884879,0.2072122,0.004165668,0.03011622,0.02562051,0.0171589,0.01004624,0.002915338,0.004452443,0.02723613,0.07075551,0.1180569,0.2609706,0.1495893,0.000769702,9.962297E-05,0.007049579,0.008024174,0.01709272,0.0002225499,3.936284E-05,0.006629113,0,9.72482E-07,0.0934655,0.01075746,0.02416396,0.03840256,2.945721,1.700574,3.72573,1.422235,4.509487,1.304826,0.8699777,0.02183731,5.334982,32.31721,4.667791,0.1816265,0.5481319,0.002436389,0.2935669,3.551206,7.340032,4.572424,2.957471,19.51492,19.91147,46.96071,45.65514,7.859546,73.72457,1.847747,5.064809,2.900583,0.4854302,24.16328,26.00884,0.1810965,44.23823,33.80452,18.22481,408.1428,227.3057,456.2645
353,0.004201017,0.00585799,0.0009133946,0.07445364,0.01268518,0.1254393,0.008648019,0.002702339,2.098292,0.004346108,0.3800175,0.01503531,0.0671038,0.002191816,0.01771357,0.02717038,0.02810113,0.01902036,0.2089882,0.004060984,0.03044209,0.0261867,0.01726305,0.01020001,0.003055793,0.004253867,0.02790054,0.07101167,0.1193981,0.2672309,0.1579623,0.0007801444,0.0001005538,0.007128465,0.008229644,0.01726244,0.000224478,3.981038E-05,0.006673609,0,1.916993E-06,0.09484079,0.01090036,0.0249852,0.03921485,2.999202,1.73841,3.773264,1.438251,4.573711,1.322361,0.8811579,0.02215375,5.41806,33.53633,4.58185,0.18103,0.5171359,0.00234963,0.2867968,3.401072,7.520112,4.678495,2.962625,20.00949,19.477,46.85744,40.06102,7.210802,69.66244,1.81178,5.402264,2.989071,0.4649373,20.68193,26.33169,0.184526,43.30179,37.87942,21.03372,441.2426,221.9637,476.0193
354,0.004214269,0.005913354,0.0009125338,0.07483186,0.01281181,0.1273669,0.008672463,0.002795963,2.052373,0.004331437,0.3869035,0.01527001,0.06950342,0.002085099,0.01817911,0.02747429,0.02834099,0.01849614,0.2082162,0.003985776,0.03087422,0.02674996,0.01732016,0.01043759,0.003018406,0.004010684,0.02819404,0.07129985,0.1201533,0.2710068,0.1620948,0.0007908733,0.000101467,0.007223066,0.008420522,0.01743214,0.0002263616,4.011713E-05,0.006716511,0,5.481374E-06,0.09616349,0.01084335,0.02617266,0.03987862,3.041842,1.765109,3.807284,1.437071,4.59407,1.335887,0.8908758,0.02242482,5.480784,35.56721,4.438944,0.181154,0.4491966,0.002300347,0.2679432,3.261289,7.479011,4.722531,2.842398,20.24669,19.55069,46.66938,34.39516,6.646374,67.75424,1.880916,6.188712,3.285624,0.4751776,18.72258,29.13329,0.1910842,44.07475,40.05276,22.33574,472.5798,228.0337,493.339
355,0.004012976,0.005888622,0.0009118193,0.07361344,0.01284853,0.1261784,0.008518307,0.002829909,1.975679,0.00432716,0.386546,0.01532969,0.07203754,0.001882424,0.01764605,0.02717173,0.0280034,0.01737779,0.2029034,0.003882935,0.03070413,0.02642195,0.01744464,0.0107395,0.00290907,0.003679507,0.0278312,0.06928287,0.1160007,0.2678461,0.1643256,0.000780002,0.0001012966,0.007213461,0.00847635,0.01761202,0.0002219943,3.981598E-05,0.006641784,0,9.133219E-06,0.09577418,0.01046189,0.02706904,0.040057,3.007717,1.75883,3.766306,1.416586,4.507262,1.322259,0.8853473,0.02221722,5.41786,36.94314,4.197058,0.1820717,0.3708404,0.00228517,0.2424671,3.101354,7.189689,4.633798,2.631846,19.91912,19.55883,45.69717,30.13564,6.362998,67.89828,2.033205,7.007389,3.644296,0.4987123,18.28629,32.47619,0.1932267,45.53956,39.17389,21.88034,495.5514,241.4412,504.3891
356,0.003870885,0.005843358,0.0009109885,0.07221781,0.01290982,0.1256804,0.008296018,0.002919269,2.034007,0.00422373,0.3855477,0.01515405,0.07331131,0.00179018,0.01782119,0.02585072,0.02777889,0.01625743,0.1981985,0.003836533,0.03110861,0.02641215,0.01732817,0.01056348,0.002910543,0.003466818,0.02761783,0.06796273,0.1125453,0.2701274,0.1634654,0.0007771813,0.0001014609,0.007213498,0.008534539,0.01765216,0.0002185413,3.941362E-05,0.006592954,9.348015E-08,1.338198E-05,0.09538926,0.009947994,0.02788147,0.03940198,2.960946,1.729273,3.706274,1.389415,4.445278,1.310381,0.8774739,0.0220858,5.353177,38.39255,3.953468,0.1836009,0.3048103,0.002279363,0.2183564,3.025135,6.878983,4.555,2.443516,19.67119,19.65814,45.26287,28.5398,6.490661,73.5804,2.296052,7.681264,4.087006,0.5420872,19.46715,35.14414,0.1966656,48.91527,40.08354,22.64677,517.2269,252.7516,501.177
357,0.003648635,0.00570723,0.0009101561,0.06960032,0.01287972,0.1226377,0.007899655,0.002960335,2.157917,0.003959992,0.3782949,0.01452453,0.07427276,0.00168185,0.01744345,0.02434487,0.02678491,0.01500021,0.1896809,0.003812992,0.03119912,0.02571905,0.01720382,0.01064242,0.002886456,0.003383716,0.02729786,0.06645037,0.1087775,0.2597829,0.1538448,0.0007618736,0.000101085,0.007072192,0.008536653,0.01768854,0.0002131598,3.895684E-05,0.006518248,1.301517E-06,1.573778E-05,0.0935793,0.009361355,0.02801977,0.03749587,2.847085,1.661595,3.587459,1.34645,4.375772,1.279515,0.8573514,0.02150743,5.205341,38.34136,3.704358,0.1852272,0.2617511,0.002244972,0.2006527,2.957746,6.554198,4.487405,2.305269,19.35242,19.4857,44.65741,29.33663,7.043657,78.63255,2.636125,8.489551,4.629234,0.5822564,21.56773,39.0783,0.1937328,52.09872,38.66139,21.76853,517.7075,266.2108,490.1106
358,0.003598394,0.00569028,0.0009089713,0.0696004,0.01294674,0.1228675,0.007781241,0.00294778,2.347624,0.004013685,0.3857032,0.01442712,0.07508539,0.00166347,0.01821609,0.02386656,0.02656865,0.01458115,0.1847168,0.003851769,0.03171576,0.02604371,0.01757776,0.01081494,0.002883938,0.003477084,0.02724303,0.06614545,0.1079006,0.2624399,0.1596703,0.0007643782,0.0001013368,0.007083624,0.008639539,0.01777244,0.0002121887,3.872851E-05,0.006512474,1.608842E-06,1.607238E-05,0.09362298,0.009320561,0.02797677,0.03692512,2.824374,1.63711,3.5552,1.332542,4.377436,1.272585,0.8535291,0.02138028,5.163994,38.08807,3.583354,0.1867001,0.2559107,0.002144085,0.1964081,2.992848,6.427213,4.467475,2.322147,19.30676,19.91452,45.22508,33.83553,8.237308,80.91598,3.104533,9.315258,5.326491,0.6505054,23.08643,41.35238,0.1977503,55.71614,38.27905,21.2229,526.8931,278.1772,477.5004
359,0.003617498,0.005713436,0.0009082091,0.07089054,0.01303973,0.1232925,0.007876094,0.002873594,2.54024,0.003839627,0.3936726,0.01450453,0.07245956,0.001676672,0.01909141,0.0236599,0.02658096,0.01501957,0.1860082,0.003879353,0.03178284,0.02690489,0.01790003,0.0109943,0.002927803,0.003779879,0.02684334,0.06711622,0.1087163,0.265754,0.1606097,0.0007710365,0.0001017512,0.007101822,0.008773834,0.01788181,0.0002127521,3.868115E-05,0.006530498,0,1.403654E-05,0.09424873,0.009474645,0.0275291,0.03688215,2.840901,1.633483,3.561352,1.347612,4.439698,1.275249,0.8561254,0.02140753,5.17006,36.99964,3.589388,0.1873623,0.285926,0.002053292,0.2046113,3.10082,6.484661,4.508954,2.478385,19.33835,20.37329,46.34735,40.74432,9.394325,82.57373,3.272368,9.573536,5.675255,0.7095043,24.64495,39.2958,0.2010604,54.38852,33.8183,18.30028,482.2019,285.5121,471.3455
360,0.00367077,0.005750703,0.0009075039,0.07251923,0.01314825,0.1242378,0.0079965,0.002780297,2.664934,0.003898635,0.3952536,0.01465388,0.07049989,0.001799604,0.01962589,0.02370686,0.02674326,0.01583043,0.1904313,0.003936836,0.03202077,0.02693921,0.0187051,0.01125673,0.002892201,0.004235989,0.02732404,0.06789467,0.1107339,0.2685869,0.1647557,0.0007792518,0.0001022677,0.007131402,0.008943822,0.01801258,0.0002138902,3.881783E-05,0.006558213,0,5.665875E-07,0.0952428,0.009744169,0.02704037,0.03716449,2.882332,1.647122,3.593112,1.37051,4.538077,1.285035,0.8624062,0.02153646,5.208153,35.88664,3.707295,0.1866537,0.3346348,0.001980956,0.219901,3.203123,6.627339,4.630781,2.66434,19.25688,20.41598,47.41033,46.0055,9.591989,83.17709,3.091172,8.756223,5.332902,0.716368,26.9512,36.07103,0.201087,51.60103,31.03892,16.76699,453.8102,280.4764,462.4659
361,0.003742328,0.005793167,0.0009067112,0.07434775,0.01326559,0.1255007,0.00813797,0.002684184,2.710688,0.003930548,0.4017668,0.01485603,0.06894028,0.001923842,0.02037614,0.0236434,0.02697848,0.01674129,0.1968338,0.00398797,0.03200647,0.02760911,0.01908173,0.01132606,0.003078689,0.004680093,0.02778351,0.0709567,0.1127253,0.272739,0.1671427,0.0007885653,0.0001028584,0.00716533,0.009148814,0.01816237,0.0002153312,3.905641E-05,0.006590791,0,1.677741E-06,0.09648481,0.01002886,0.02658613,0.03770062,2.937746,1.673949,3.639863,1.396661,4.643099,1.299705,0.8719357,0.02175457,5.272269,34.99891,3.880035,0.1841882,0.3919115,0.001933987,0.2380877,3.288204,6.832343,4.811521,2.850533,19.03093,19.94725,48.21302,48.69922,9.174797,82.10877,2.78795,7.555566,4.721859,0.6771378,28.38587,32.79345,0.1991739,44.49014,27.041,14.28723,391.1335,267.5957,461.7005
362,0.003821614,0.00583804,0.0009058635,0.07633867,0.01338318,0.1268563,0.008321596,0.00261428,2.68964,0.003842246,0.4051178,0.0150813,0.06739741,0.002034636,0.02091091,0.02395787,0.02723043,0.01752198,0.2048461,0.00398244,0.0318302,0.02834645,0.0192743,0.01143057,0.003116762,0.005001525,0.02842654,0.07418005,0.114672,0.2769495,0.1710932,0.0007981148,0.0001035105,0.007200103,0.009357871,0.01832447,0.0002169348,3.92025E-05,0.006626032,0,2.334587E-06,0.09780234,0.01023859,0.02605372,0.03840854,2.997764,1.70894,3.691851,1.424243,4.737819,1.31564,0.8830493,0.02203007,5.353031,34.19686,4.054467,0.1801147,0.4530032,0.001895029,0.2555907,3.349659,7.083774,5.020334,3.030555,18.49866,19.07026,48.58521,49.13079,8.611604,79.6452,2.415405,6.236262,4.004992,0.6081357,27.0459,28.75915,0.1963698,37.33701,24.64441,13.07507,331.7275,247.7225,459.8529
363,0.003900051,0.005884161,0.0009048895,0.07791825,0.01349812,0.1288434,0.008414036,0.002596568,2.630279,0.003833333,0.4064243,0.01531742,0.06800717,0.002131656,0.02167743,0.02402723,0.02745967,0.01848104,0.2118369,0.004039933,0.0299173,0.03073312,0.01938273,0.0118071,0.003113849,0.005197802,0.02907528,0.07698172,0.1165142,0.2835625,0.1716423,0.000807658,0.0001042167,0.007243709,0.009571338,0.01849222,0.0002186338,3.956454E-05,0.006662521,0,3.901067E-07,0.09912857,0.01060435,0.02595602,0.03921413,3.056448,1.747311,3.742769,1.446145,4.821431,1.330403,0.8948522,0.02232374,5.43469,34.06085,4.172353,0.1753951,0.4905066,0.001846312,0.26605,3.357547,7.236527,5.22147,3.114064,17.67738,17.99,48.3504,45.99225,7.832629,75.66702,2.051365,5.174676,3.290856,0.5294839,23.91685,26.05516,0.193583,35.04108,28.24383,15.25632,342.7547,226.1723,445.8953
364,0.003972339,0.005931052,0.0009034965,0.07879781,0.01360769,0.1312536,0.008453164,0.002622244,2.556264,0.003761388,0.4109515,0.0155574,0.07156885,0.002162634,0.02240849,0.02415709,0.02768055,0.01881121,0.2135409,0.004032157,0.02978525,0.03151158,0.01956958,0.01196022,0.003101618,0.00516888,0.02948041,0.07926136,0.1184737,0.2846376,0.1779733,0.0008172056,0.0001049471,0.007310948,0.009778779,0.01865991,0.0002203643,3.993173E-05,0.006698785,0,1.343038E-06,0.100448,0.01085836,0.02644799,0.04001542,3.10729,1.782352,3.785917,1.451858,4.8783,1.343016,0.9063558,0.02260228,5.506379,34.76747,4.19898,0.1707816,0.4871395,0.001811529,0.2631513,3.302336,7.211377,5.361585,3.06864,16.83492,17.27953,47.68631,40.67318,7.096153,70.24626,1.904387,4.944265,2.978464,0.4738398,20.54537,26.59624,0.1937172,34.61956,30.42935,16.7086,371.8445,214.4975,438.7416
365,0.004036472,0.005978292,0.0009018835,0.07931244,0.01371348,0.1333318,0.008492715,0.002698329,2.494507,0.00386864,0.4131743,0.01579394,0.07466674,0.002126313,0.0231871,0.02388566,0.02787601,0.0185682,0.2122751,0.003971711,0.02962647,0.03224135,0.01967643,0.01194028,0.003238751,0.004952082,0.02961325,0.08016501,0.1186426,0.2891081,0.1823006,0.0008268146,0.0001056687,0.007391665,0.00996884,0.01882074,0.0002220781,4.015499E-05,0.006733386,0,3.757154E-06,0.1016412,0.01098304,0.02718939,0.04071358,3.144435,1.80809,3.816552,1.445251,4.893461,1.351491,0.9167353,0.02284495,5.561311,35.92239,4.134474,0.1665699,0.4503582,0.001791185,0.250144,3.232398,7.034081,5.4065,2.933198,16.09958,16.89909,46.86952,35.56776,6.654809,65.66917,2.017822,5.235988,3.076348,0.4520706,17.70163,29.13879,0.1963175,36.10825,33.33776,19.14698,408.9971,213.5775,443.5713
366,0.00409254,0.00602585,0.000900245,0.07944585,0.0138189,0.1350709,0.008544046,0.002808932,2.47402,0.003885906,0.4159285,0.01602172,0.07626098,0.002076236,0.02391481,0.0244469,0.02807292,0.01790573,0.2104789,0.00391497,0.0296784,0.03261409,0.02002674,0.01220364,0.003255613,0.004642511,0.02948226,0.08031709,0.1183362,0.2934859,0.1868299,0.0008365092,0.0001063512,0.007479225,0.01014504,0.01896995,0.000223751,4.034217E-05,0.006765684,0,7.13707E-06,0.1026372,0.01095821,0.02826501,0.04124786,3.167705,1.822008,3.83465,1.431919,4.872409,1.356186,0.9257297,0.02303667,5.595575,37.60213,4.007462,0.163527,0.3855374,0.001807805,0.2292284,3.188623,6.736432,5.365707,2.71725,15.57268,16.97166,46.14474,31.24535,6.307092,65.95159,2.234787,6.091696,3.499777,0.4702179,16.77975,28.93185,0.2011082,38.73283,34.95737,20.43611,437.4262,218.7832,458.0987
367,0.004143998,0.006073661,0.0008986368,0.07934102,0.01392664,0.1365163,0.0086047,0.002932537,2.521721,0.003839183,0.4243533,0.01623533,0.0778992,0.002029787,0.0246327,0.02453532,0.02827982,0.01711306,0.2086612,0.003912448,0.02986574,0.03346929,0.02003323,0.01229046,0.003315371,0.004402896,0.02916605,0.08071675,0.1181119,0.2949879,0.1917393,0.0008462754,0.0001069628,0.007569654,0.01031778,0.01910331,0.0002253536,4.031582E-05,0.006795341,0,1.005756E-05,0.1034607,0.01075166,0.02946738,0.04159433,3.179473,1.824128,3.841788,1.421673,4.839247,1.357367,0.933497,0.02315966,5.608169,39.19261,3.852015,0.1623243,0.3220229,0.001802579,0.2074518,3.150219,6.397752,5.267862,2.489231,15.24643,17.3425,45.60228,28.58147,6.186378,69.86945,2.410402,7.187997,4.035744,0.5008464,18.3168,30.14049,0.2062441,43.78852,38.97672,22.88498,478.5918,224.8585,470.597
368,0.004197478,0.006121886,0.0008970897,0.07945549,0.01403792,0.1377474,0.008633811,0.003043339,2.650279,0.003872177,0.4286556,0.01643349,0.079083,0.001926074,0.02540943,0.02491409,0.02846027,0.01632923,0.2060361,0.003930526,0.03011978,0.03390696,0.02019894,0.01248784,0.003445971,0.004225851,0.02873995,0.08086172,0.1169793,0.2951894,0.197399,0.0008560522,0.0001074934,0.007659172,0.01048731,0.01921975,0.0002268688,4.026235E-05,0.006822301,0,0,0.1041912,0.01054494,0.03038998,0.04178968,3.181633,1.817269,3.841514,1.406855,4.80981,1.357353,0.9403712,0.02322445,5.603207,40.36488,3.700384,0.1625346,0.2730724,0.001800676,0.1892627,3.092297,6.105954,5.145565,2.295693,15.20728,18.14793,45.40678,27.86937,6.419129,69.63202,2.680942,8.624163,4.739581,0.5478412,20.15542,32.50208,0.2134938,48.68246,39.19614,22.02822,496.0478,237.042,488.6799
369,0.004262445,0.006176556,0.0008956161,0.08004516,0.01415159,0.1388831,0.008664731,0.003109877,2.827608,0.003722114,0.4351664,0.01662062,0.08081323,0.001861593,0.02638118,0.02435289,0.02862605,0.0157175,0.2023767,0.003929418,0.03030417,0.03466314,0.02032034,0.01273331,0.003562294,0.004230762,0.02838879,0.08059752,0.1165557,0.2926217,0.2027051,0.000865757,0.0001079491,0.007745184,0.01063999,0.01932689,0.0002283068,4.026563E-05,0.006846625,0,0,0.1049327,0.01048686,0.0308167,0.04192162,3.179253,1.806567,3.839547,1.391565,4.779545,1.356974,0.9471171,0.02324964,5.590204,40.77786,3.585638,0.163119,0.2474599,0.001807172,0.1793707,3.098626,5.913263,5.032131,2.193668,15.4347,18.89067,45.60142,29.24767,7.017447,68.81292,2.957224,9.526563,5.330944,0.6011233,20.73012,34.99951,0.220639,53.46615,39.10189,21.70581,506.6704,250.5683,497.6396
370,0.004298629,0.005745986,0.0008947416,0.07831793,0.01264999,0.1345154,0.008396284,0.00301428,2.95194,0.00353031,0.4164119,0.01618486,0.07347909,0.001804839,0.02724051,0.02473914,0.02729249,0.01484705,0.1921244,0.003862269,0.02936965,0.03393453,0.01937985,0.01190526,0.0034785,0.00417489,0.02652597,0.07591196,0.1104799,0.2773545,0.2066677,0.0008280328,9.860919E-05,0.007377963,0.0100204,0.01784388,0.000212316,3.527507E-05,0.006104644,0,0,0.09990602,0.0100812,0.02892096,0.04014271,3.095254,1.710951,3.705735,1.301195,4.684443,1.291489,0.8859513,0.02270939,5.359375,39.11499,3.354858,0.154986,0.231012,0.00178332,0.1720929,3.05046,5.517107,4.634409,2.0717,15.32583,18.78901,44.18036,31.29702,7.54527,68.14191,3.105905,9.572381,5.611881,0.6267325,20.94848,35.72765,0.2221747,57.42789,39.08134,22.27888,511.3689,264.1187,497.9827
371,0.004113858,0.005357451,0.0008937141,0.07433529,0.01172232,0.1266218,0.008077937,0.002684714,2.985895,0.003217763,0.3876381,0.01542501,0.06266717,0.001724984,0.02736012,0.02375719,0.02585497,0.01385739,0.1801535,0.003600085,0.02718298,0.0318036,0.01753049,0.01038314,0.003210826,0.004200764,0.02402874,0.06845748,0.1003701,0.2428996,0.1939848,0.0007619259,9.062259E-05,0.006795894,0.008980153,0.01568674,0.0001995741,3.166092E-05,0.005501581,0,0,0.09291424,0.009519391,0.02686393,0.03754595,2.920581,1.584395,3.47459,1.193181,4.480843,1.199655,0.8201955,0.02117417,5.028789,36.3525,3.111458,0.1532757,0.22677,0.001764202,0.166036,2.98347,5.167836,4.202238,1.966874,14.96712,18.15272,41.87043,32.35472,7.392858,70.43699,3.041353,9.051174,5.690233,0.6127601,21.23929,33.71708,0.2195088,60.68519,38.78142,22.64354,517.2899,275.4484,495.5839
372,0.004154608,0.00526656,0.0008919495,0.07420659,0.01154408,0.1255049,0.008108703,0.003038939,3.061489,0.003150181,0.3945959,0.01524363,0.05855383,0.001751249,0.02742453,0.02464754,0.02557149,0.01409065,0.1794177,0.003616367,0.0271796,0.03170237,0.01730178,0.01054621,0.003289262,0.004581776,0.02441708,0.06940437,0.1001582,0.242416,0.1934963,0.00074646,8.803796E-05,0.006660693,0.008842718,0.01517824,0.0001971891,3.045457E-05,0.005303502,0,2.037851E-05,0.09135827,0.00946943,0.02609476,0.03684658,2.89492,1.553163,3.424311,1.179395,4.48771,1.182016,0.8055731,0.02084225,4.93837,34.88798,3.111426,0.1541083,0.2513546,0.001752744,0.1722648,3.069913,5.199861,4.177877,2.063302,15.29892,18.30857,42.15805,35.88323,7.903355,72.95921,3.230555,9.134963,6.286454,0.6489146,22.72255,36.81944,0.221154,63.60123,37.18088,21.11745,520.0648,275.4055,499.5949
373,0.004268821,0.00521726,0.0008899652,0.07507814,0.01143699,0.1252919,0.008245551,0.002884742,3.080874,0.003015985,0.3945792,0.01507323,0.05474454,0.001808055,0.02745892,0.02467219,0.02538468,0.01452555,0.1833633,0.00358234,0.02702912,0.03179214,0.01757781,0.01037416,0.00307909,0.004927756,0.02518902,0.07049855,0.103387,0.2404247,0.1898196,0.0007402188,8.657035E-05,0.006579306,0.008788963,0.01491023,0.0001958491,3.010401E-05,0.005229334,0,2.136106E-06,0.09085861,0.009441421,0.02541442,0.03642677,2.911857,1.543869,3.414568,1.187432,4.556778,1.177292,0.8016436,0.02082443,4.910454,33.50962,3.20255,0.1495807,0.2916362,0.001771156,0.1838285,3.165971,5.391534,4.285016,2.234812,15.75429,18.18063,42.7701,39.50096,8.188537,71.80707,3.284695,8.743518,6.334991,0.6525989,23.25142,48.62384,0.2221282,61.05372,29.97865,16.58193,452.4259,282.8592,486.9695
374,0.004392386,0.00522663,0.0008877775,0.07634817,0.01139172,0.125185,0.008309885,0.002952805,3.023648,0.003020214,0.3902735,0.01488243,0.05249881,0.00200473,0.02694878,0.02565076,0.02518821,0.01504755,0.1879016,0.003504735,0.02677076,0.03093513,0.01773021,0.01031406,0.003023574,0.00533771,0.02582861,0.07153688,0.1069526,0.2403336,0.1903913,0.0007338344,8.540402E-05,0.006506094,0.008727971,0.01478843,0.0001927945,3.010582E-05,0.005189098,0,2.057401E-06,0.09054747,0.009504735,0.02462993,0.03619525,2.946327,1.546432,3.417249,1.198059,4.595548,1.172339,0.8045039,0.02084084,4.893969,32.22463,3.341745,0.1475835,0.338831,0.001840859,0.1971173,3.274452,5.593475,4.445418,2.397193,15.95093,17.49504,42.9939,42.70604,8.397435,70.47291,4.356437,8.411494,6.273294,0.6531081,22.94269,61.5877,0.2184969,57.0385,28.17905,15.62018,387.5833,295.0886,453.9684
375,0.004532057,0.005320505,0.0008854014,0.07806807,0.01142699,0.1263663,0.008454614,0.002853096,2.931807,0.003067821,0.3948772,0.01510542,0.05347726,0.002498252,0.0261142,0.02661687,0.0252807,0.01591328,0.194536,0.003618793,0.0269181,0.03030733,0.01847497,0.01025758,0.003088671,0.005553836,0.02697758,0.07308555,0.1113127,0.2397402,0.1923704,0.0007358541,8.524362E-05,0.006505221,0.008740329,0.01494587,0.0001948476,3.080271E-05,0.005247356,0,0,0.09130043,0.009820768,0.02447475,0.03702912,2.99599,1.58087,3.474009,1.230317,4.642908,1.179346,0.8190899,0.0210284,4.936441,31.71271,3.561843,0.1498836,0.3855637,0.001963104,0.2123996,3.3958,5.759962,4.640417,2.528367,15.91714,17.15072,43.60835,45.37969,9.094646,70.27717,5.966247,11.8324,8.273479,0.691231,23.91406,51.14571,0.2150717,55.21898,31.45745,17.57442,381.0906,307.3831,419.1812
376,0.004666293,0.005434582,0.0008830408,0.07942114,0.01150227,0.1284987,0.008590559,0.004305666,2.875205,0.003188275,0.3948234,0.01539114,0.05626882,0.002526602,0.02539676,0.02764273,0.02552593,0.01663339,0.1996358,0.003651429,0.02696998,0.0302666,0.01891726,0.01017269,0.00314225,0.00574761,0.02803417,0.07455166,0.1153424,0.2440999,0.1899035,0.0007409559,8.553857E-05,0.006543042,0.008800862,0.01518548,0.0001984894,3.169384E-05,0.00533974,0,1.094993E-05,0.09264484,0.01017417,0.0248045,0.03808302,3.049201,1.624405,3.547551,1.264534,4.689886,1.194385,0.8367817,0.02129764,5.007475,31.86007,3.879359,0.1567286,0.4230513,0.002110719,0.2261903,3.40348,5.841607,4.836808,2.597491,15.78145,17.26131,44.387,47.07191,9.619392,70.91489,4.359905,16.23343,9.522987,0.7565099,31.76276,36.99531,0.2152881,53.21473,33.28598,18.44869,387.1371,318.7131,417.2738
