"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
236,1,9.985238E-11,3.795474E-06,2.778996E-05,8.291756E-05,0.0001899283,0.0003479522,0.0005703169,0.0008874532,0.001253495,0.001714241,0.002240534,0.01204708,0.01005108,0.05304076,0.09419669,0.1322741,0.1724722,0.2103445,0.2761817,0.3356464,0.3471796,0.4212554,0.4658148,0.5476844,0.6192781,0.6655122,0.7291666,0.7946931,0.8749677,0.8983471,1.018096,1.113983,1.097818,1.225518,1.285132,1.416358,1.493581,1.504348,1.581963,1.601002,1.694629,1.887598,1.834834,21.10343,1.939099,2.236679,2.020047,2.112782,2.207555,2.260817,2.690819,2.399792,2.388608,2.478354,2.57688,2.486501,2.692241,18.32336,2.862008,2.846973,3.05685,2.893567,2.935623,3.201047,3.098466,3.152717,3.159781,3.235646,3.217879,3.347167,3.387595,3.946652,3.336582,3.758157,3.554314,3.594194,3.604621,4.310714,3.764656,3.751644,3.605582,3.777717,3.75779,3.820765,3.742223,5.586563,3.975154,3.980443,4.169065,4.03481,4.129992,4.02175,4.114612,4.10466,4.163211,4.261291,4.307897,4.239585,4.194279,4.972959,4.172434,5.008735,4.719066,4.294992,4.300748,4.263556,4.385736,4.507113,4.475474,4.4844,4.559886,36.15554,4.84149
237,1,9.985238E-11,3.254459E-06,2.732956E-05,8.498183E-05,0.0001825475,0.0003482304,0.0005636361,0.0008505628,0.00125013,0.001688473,0.002215926,0.002823661,0.01187086,0.0704295,0.1160082,0.1546832,0.1992385,0.2505574,0.2861676,0.3618591,0.4611665,0.4426275,0.5189606,0.5656114,0.6522539,0.7258071,0.7784369,0.8390371,0.9119362,0.9989963,1.01383,1.153696,1.232609,1.226845,1.352507,1.422313,1.625127,1.653526,1.641658,1.724354,1.743145,1.861233,2.021975,1.996003,19.51464,2.097287,2.357933,2.174344,2.286581,2.376804,2.434011,2.815053,2.565556,2.543463,2.639799,2.750816,2.66539,2.847354,17.09522,3.029476,3.009515,3.208339,3.064499,3.091851,3.370014,3.288491,3.323208,3.326723,3.408025,3.387842,3.516477,3.571514,4.055101,3.488852,3.895417,3.729007,3.756438,3.761768,4.446327,3.960017,3.92373,3.785038,3.945349,3.911212,4.025801,3.900229,5.794134,4.15729,4.159348,4.331209,4.198668,4.30075,4.192029,4.270078,4.266175,4.370652,4.425153,4.48231,4.425588,4.563098,5.052338,4.353021,5.124665,4.867383,4.464824,4.437726,4.447505,4.551337,4.695578,4.677591,4.77397,4.716105,34.15655
238,1,9.999945E-11,3.251692E-06,2.437276E-05,8.086875E-05,0.0001826481,0.000333213,0.0005674473,0.000840915,0.001186208,0.001672292,0.0107123,0.0129281,0.003454166,0.09018043,0.139939,0.186644,0.2252782,0.2783819,0.3385068,0.3777598,0.4560522,0.5555744,0.547398,0.6337968,0.6746344,0.7699782,0.8470207,0.9016001,0.9814127,1.041271,1.152685,1.146127,1.308817,1.380197,1.366245,1.493518,1.560653,1.786125,1.793913,1.802954,1.89265,1.919412,2.028235,2.183846,2.175628,18.11127,2.276599,2.507464,2.359643,2.461313,2.572875,2.631926,2.954894,2.751362,2.731364,2.819436,2.930895,2.853509,3.025977,16.152,3.208601,3.198298,3.420633,3.294819,3.406325,3.583633,3.503636,3.519835,3.529562,3.676554,3.563568,3.708788,3.775362,4.206829,3.689313,4.081411,3.94632,3.958145,3.974972,4.599463,4.16324,4.130625,4.018937,4.134291,4.104124,4.255987,4.100588,5.825932,4.376819,4.377412,4.530744,4.443267,4.527202,4.413324,4.468172,4.483541,4.594329,4.613762,4.708452,4.670984,4.734889,5.193636,4.596136,5.279047,5.065545,4.681318,4.658461,4.694871,4.764059,4.885875,4.901532,4.967046,5.339723
239,1,9.999945E-11,3.062776E-06,2.724506E-05,7.780423E-05,0.0001785831,0.000331261,0.0005393137,0.0008425311,0.001171667,0.001594948,0.002161619,0.01049603,0.012631,0.06329031,0.1511736,0.2077147,0.2539464,0.2959915,0.3550106,0.4198883,0.4613025,0.5453416,0.6459305,0.6454805,0.739023,0.7709811,0.8805975,0.9595369,1.020257,1.097332,1.30033,1.277969,1.270007,1.433462,1.501388,1.497269,1.627419,1.70376,1.915719,1.931557,1.940004,2.049433,2.151862,2.170875,2.325587,2.329438,16.82761,2.444579,2.6521,2.499147,2.651955,2.734614,2.783332,3.073373,2.905938,2.892347,2.985603,3.116696,3.003328,3.170033,15.14351,3.387155,3.356646,3.589836,3.473319,3.553748,3.738503,3.673855,3.682888,3.715184,3.846333,3.70762,3.869668,3.954022,4.318492,3.846093,4.240802,4.122183,4.110373,4.136686,4.7215,4.352914,4.290301,4.215622,4.311578,4.266259,4.435433,4.271252,5.845102,4.549452,4.501924,4.660876,4.608659,4.687149,4.602019,4.61814,4.66119,4.793832,4.796197,4.916797,4.856914,4.886595,5.333574,4.757013,5.405745,5.242682,4.851505,4.811759,4.851099,4.951375,5.057685,5.08399,5.485088
240,1,9.985238E-11,3.149011E-06,2.361834E-05,8.097392E-05,0.0001752912,0.0003292471,0.0005382266,0.0008083466,0.001179351,0.001572372,0.002069204,0.002696879,0.01040297,0.06486353,0.1170835,0.2068278,0.2700128,0.3104999,0.3544093,0.4180308,0.4848652,0.5300893,0.613503,0.7154585,0.7231762,0.8229221,0.8575433,0.9624482,1.042388,1.104643,1.178178,1.366259,1.372817,1.353963,1.522754,1.58483,1.597555,1.7173,1.799376,1.999565,2.013155,2.035046,2.147872,2.231399,2.254609,2.415298,2.435068,15.60748,2.542527,2.725914,2.576508,2.744079,2.81787,2.867455,3.148532,2.994779,2.993101,3.064717,3.210299,3.084227,3.257561,14.18674,3.4799,3.440336,3.664747,3.565099,3.63396,3.903612,3.748543,3.75122,3.804516,3.911926,3.78255,3.954495,4.01861,3.971129,3.92475,4.30798,4.19738,4.209841,4.226808,4.757032,4.435185,4.366377,4.280901,4.398228,4.325581,4.511843,4.323709,5.764659,4.645715,4.609211,4.725386,4.672092,4.770607,4.657974,4.645632,4.746892,4.866761,4.836437,4.96705,4.909903,4.928983,5.353812,4.805761,5.420074,5.283233,4.925735,4.860627,4.93579,5.016601,5.101785,5.441103
241,1,9.985238E-11,2.982793E-06,2.290512E-05,7.395457E-05,0.0001760009,0.0003199863,0.0005275035,0.0008038367,0.001131579,0.001569972,0.002018574,0.0025973,0.003304357,0.05214486,0.1097945,0.1588995,0.247952,0.3136705,0.3516275,0.3930047,0.4601794,0.5291923,0.5764518,0.6617816,0.7704309,0.7715966,0.8793605,0.9111168,1.012741,1.091362,1.152573,1.231175,1.402728,1.422708,1.399616,1.568606,1.624432,1.642094,1.764855,1.827841,2.046159,2.040884,2.071877,2.187208,2.260552,2.285726,2.435667,2.469967,14.43748,2.58743,2.736938,2.605471,2.774029,2.831838,2.886628,3.131333,3.001761,3.012242,3.079031,3.207681,3.08278,3.28109,13.23379,3.469783,3.450739,3.673467,3.569393,3.608388,3.888093,3.756697,3.740293,3.793793,3.900424,3.758469,3.947315,4.005403,4.302024,3.886397,4.308589,4.186167,4.19359,4.213095,4.701435,4.396208,4.333916,4.266044,4.374122,4.309746,4.478727,4.275209,5.603094,4.632174,4.581508,4.695028,4.641087,4.7221,4.622815,4.616869,4.727827,4.839315,4.951431,4.93453,4.883621,4.908917,5.295693,4.787542,5.352891,5.224016,4.880628,4.797561,4.93943,4.95883,5.284051
242,1,9.955826E-11,2.140651E-06,1.754627E-05,5.971925E-05,0.0001335255,0.0002697591,0.0004419357,0.0006988812,0.001000393,0.001345941,0.001819464,0.02649117,0.002928573,0.03993034,0.08887623,0.1478557,0.1967075,0.2834648,0.3500375,0.3818368,0.4214175,0.4839054,0.5612736,0.5992379,0.6867647,0.7709869,0.7995306,0.9038072,0.9240462,1.030958,1.099487,1.178976,1.250516,1.40882,1.421001,1.405537,1.599586,1.621191,1.640999,1.748145,1.79798,1.981672,2.0187,2.05683,2.1628,2.250126,2.257273,2.406872,2.4519,13.28867,2.549083,2.692293,2.601362,2.721593,2.785928,2.827973,3.03676,2.965127,2.955046,2.990868,3.140847,3.022847,3.205425,12.2803,3.432763,3.365433,3.58856,3.518159,3.504718,3.796712,3.683932,3.643365,3.683521,3.822729,3.653982,3.822694,3.918441,4.20246,3.796601,4.15771,4.075758,4.105462,4.123943,4.551916,4.271437,4.169675,4.136863,4.256854,4.169934,110.6226,4.150403,5.34926,4.517286,4.447641,4.55631,4.519776,4.710701,4.496215,4.453197,4.558499,4.697444,4.688754,4.772079,4.780403,4.793495,5.156174,4.654304,5.169275,5.037323,4.772407,4.685819,4.795633,5.059147
243,1,9.970532E-11,0.0004973075,0.019282,0.01617675,0.05508274,0.09656198,0.1628417,0.4019077,0.06830759,0.3672055,0.2948394,0.3971119,0.5211666,0.03264273,0.07195404,0.1246377,0.1824972,0.234444,0.3192343,0.3771605,0.4207894,0.4535925,0.5066722,0.5958413,0.6346584,0.7173373,0.8038467,0.8191647,0.9342691,0.9542723,1.071852,1.133138,1.213501,1.262831,1.423496,1.450628,1.432908,1.612707,1.62606,1.663329,1.769487,1.805687,1.991231,58.28744,2.078949,2.187977,2.252397,2.249093,2.403547,2.419293,12.32903,2.554009,2.669533,2.586118,2.709483,2.758505,2.820235,3.000968,2.932877,2.942566,2.986153,3.129734,3.01232,3.182062,11.42947,3.362538,3.300735,3.568905,3.466866,3.469753,3.765719,3.62112,3.566384,3.686039,3.723117,3.610291,3.777976,3.847565,4.102162,3.735837,4.222411,3.989606,4.01074,4.159292,4.465732,4.234788,4.098452,4.050904,4.641428,4.078834,100.9765,4.092103,102.7914,4.41164,4.368128,4.519653,4.527711,4.654766,4.473472,4.391147,4.476436,4.614571,4.576306,4.726775,4.651005,4.706076,4.995005,4.54713,5.044288,4.970279,4.687634,4.600693,4.903886
244,1,9.970532E-11,2.744004E-06,0.0004731255,0.03120317,0.03840441,0.06998549,0.1181536,0.1925097,0.5711436,0.1482139,0.4761817,0.3593166,0.4378121,0.5628276,0.06225033,0.1017168,0.1545848,0.2134552,0.266612,0.3488471,0.4091779,0.4505818,0.4754452,0.538725,0.6136367,0.6631265,0.7397975,0.8460163,0.837364,0.9530808,0.963964,1.083108,1.15182,1.228828,1.284771,1.422172,1.450433,1.436838,1.621525,1.635197,1.66121,1.896966,1.817989,1.966196,53.18913,2.044253,2.173959,2.209934,2.226751,2.390047,2.386398,11.42733,2.530928,2.610816,2.557901,2.666912,2.729139,2.776066,2.940397,2.875746,2.947875,2.960133,3.063761,2.962294,3.132915,10.65636,3.283206,3.231243,3.503035,3.391717,3.370255,3.691922,3.503529,3.50276,3.63151,3.653162,3.56183,3.710915,3.737926,4.005391,3.686018,4.188039,3.903859,3.970281,4.218441,4.315291,4.151303,3.990696,3.969229,4.497876,4.019184,92.17166,4.012138,93.78278,4.302059,4.246049,4.40601,4.398834,4.516356,4.391009,4.2967,4.399177,4.478923,4.607963,4.581438,4.527583,4.566184,4.812657,4.42684,4.87843,4.825888,4.572745,4.620351
245,1,9.985238E-11,0.0001713937,2.268594E-05,0.0004838401,0.03492897,0.0406724,0.07097878,0.1519621,0.2006662,0.5773376,0.1718109,0.4680202,0.3705826,0.4335534,0.5621226,0.09144103,0.1338261,0.184887,0.2390172,0.2965589,0.3720165,0.4329542,0.4847837,0.5052587,0.5618279,0.6367016,0.6921994,0.7599458,0.8577517,0.865474,0.9605265,0.9829552,1.095971,1.164684,1.233443,1.297057,1.426273,1.457213,1.460578,1.617991,1.627831,1.673758,1.856327,1.811753,1.989089,48.54332,2.059461,2.139658,2.180498,2.204272,2.344024,2.349606,10.61678,2.49083,2.557015,2.514615,2.60236,2.667355,2.744218,2.855485,2.810252,3.191393,2.894622,3.000273,2.921252,3.028074,9.89598,3.263712,3.162655,3.416529,3.321357,3.285193,3.58694,3.416728,3.5956,3.511851,3.550568,3.476153,3.714133,3.650562,3.899988,3.597347,3.995614,3.807007,3.868968,4.09615,4.188012,4.402678,3.900199,3.84647,4.36484,3.956738,84.12287,3.905342,85.58711,4.159234,4.152983,4.242947,4.293658,4.384167,4.244982,4.35071,4.27796,4.337668,4.469805,4.475037,4.400365,4.454225,4.63847,4.324541,4.526633,4.727233,4.614334
246,1,9.955826E-11,6.500693E-05,0.0001737309,0.001566252,0.0005255055,0.03097033,0.0607438,0.0697517,0.1691253,0.1928615,0.5541533,0.1735138,0.5451198,0.4011826,0.425613,0.5272076,0.1242181,0.1669076,0.2187148,0.2699893,0.3271544,0.412442,0.4574091,0.5226994,0.5424486,0.5935174,0.6710787,0.7274016,0.7888114,0.8835788,0.8883858,0.9939358,1.006556,1.118574,1.189325,1.275631,1.312636,1.422368,1.475794,1.46498,1.619813,1.643576,1.661849,1.845384,1.817692,1.981948,44.34694,2.044111,2.132752,2.167925,2.196395,2.329964,2.322522,9.856523,2.468462,2.543426,2.474681,2.578794,2.640488,2.75615,2.983586,2.79474,3.298614,2.826612,3.063966,2.936967,3.008975,9.243062,3.224967,3.123866,3.324521,3.260969,3.231803,3.51215,3.379156,3.520725,3.470971,3.48518,3.393084,3.678662,3.580474,3.843692,3.750493,3.920253,3.686596,3.81147,3.958815,4.112279,4.272084,4.242948,3.776615,4.262499,3.888883,76.79108,3.814129,78.16119,4.113353,4.117905,4.158051,4.232678,4.292378,4.149155,4.219905,4.194081,4.530432,4.372869,4.358031,4.286822,4.334721,4.543346,4.203294,4.577501,4.810578
247,1,9.970532E-11,0.0001203882,0.02419879,0.122517,0.09124737,0.09213698,0.3261856,0.3232313,0.3526496,0.6982659,0.911469,1.360174,1.584911,0.546133,0.4266902,0.4599949,0.5436935,0.1640344,0.2152821,0.2653832,0.3210032,0.3960497,0.4570428,0.4997173,0.5715538,0.5913805,0.6405973,0.7157964,0.768162,0.8343086,0.9290138,0.9327012,1.051131,1.056804,1.170864,1.227106,1.323498,1.348429,1.475707,1.518968,1.49013,1.681194,1.774876,1.697969,1.872105,1.860362,2.001719,40.56762,2.058645,2.155735,2.177869,2.214139,2.316778,2.342956,9.201833,2.475401,2.571201,2.505065,2.615547,2.659294,2.764569,2.950717,2.804262,3.255537,2.822957,3.049088,2.933905,2.990754,8.846553,3.210053,3.131269,3.345482,3.236074,3.253115,3.430529,3.366036,3.507463,3.471336,3.478888,3.388685,3.612063,3.560686,3.798892,3.867136,3.911396,3.716082,3.782053,3.930082,4.078953,4.215519,4.622299,3.745694,4.226801,4.354509,70.18954,3.777455,70.81077,4.157578,4.06773,4.130764,4.428675,4.238475,4.141583,4.179429,4.20495,4.429628,4.335517,4.323863,4.223713,4.303002,4.446251,4.166783,4.725105
248,1,9.970532E-11,8.752313E-05,0.001917962,0.04032626,0.1351229,0.1006018,0.1390797,0.4061445,0.4033682,0.559899,0.9553704,0.9884869,1.652043,1.471126,0.5807219,0.4355601,0.5559427,0.5942316,0.2232493,0.2736975,0.3327932,0.4209175,0.431244,0.5402412,0.7512782,0.6479762,0.6566107,0.7113063,0.8025275,0.8703831,0.9119167,0.9985116,0.9945867,1.109434,1.135542,1.246702,1.300683,1.397985,1.438066,1.539415,1.587371,1.56105,1.767285,1.940554,1.789089,1.978084,2.19986,2.097325,37.16563,2.125653,2.221375,2.810842,2.304607,2.389393,2.539443,8.678503,2.523496,2.623972,2.590884,2.768207,2.745409,3.140576,3.016068,2.885497,3.479132,2.913961,3.087572,2.984122,3.055642,8.571497,3.630507,3.222737,3.399808,3.324319,3.345479,3.825843,3.407091,3.508386,3.552971,3.64316,3.470925,3.75749,3.641318,3.914558,3.910766,3.983568,3.807137,3.884021,3.963841,4.337078,4.18994,4.586252,4.591761,4.230516,4.404081,64.22636,3.82486,64.77621,4.188729,4.124347,4.146172,4.486737,4.266721,4.177587,4.176594,4.241871,4.573034,4.372064,4.351527,4.350401,4.320659,4.475,4.466028
249,1,9.999945E-11,0.0008340847,0.0008410673,0.001785285,0.07028256,0.1628511,0.1427109,0.1725173,0.4203958,0.3702126,0.7223572,1.258841,1.152105,1.539958,1.381038,0.6274164,0.5041287,0.5917457,0.6112974,0.3258464,0.3838105,0.4543269,0.5344344,0.590336,0.6814542,0.8482696,0.8084157,0.8034247,0.8757492,1.033216,1.039952,1.135759,1.170131,1.290406,1.315129,1.626314,1.492401,1.504194,1.55705,1.660581,1.827819,1.80202,1.715895,2.015822,2.206273,2.008279,2.217965,2.650284,2.327118,34.24613,2.310454,2.530722,3.408376,2.62551,2.630078,2.794263,8.725078,2.785092,2.837536,2.80316,2.983714,3.230908,3.363534,3.207375,3.144662,3.518556,3.088341,3.310085,3.25947,3.427769,8.362924,3.822474,3.428697,3.711614,3.657343,3.545629,4.059282,3.650002,3.851527,3.851351,3.855229,3.761052,4.153394,3.925316,4.213221,4.279216,4.197728,4.040495,4.102541,4.168181,4.448744,4.47898,4.738641,4.658822,4.172133,4.644591,59.05828,4.1953,59.64551,4.962425,4.376624,4.438276,4.829368,4.454876,4.526752,4.41321,4.711631,4.999203,4.668682,4.608004,4.698431,4.616616,5.140314
250,1,9.985238E-11,0.0006239382,0.06442294,0.1030385,0.3225397,0.4572583,0.7990591,1.045546,1.096908,1.740599,2.350481,2.560435,3.643709,1.169357,1.506194,1.356163,0.6579425,0.5471259,0.7690507,0.7317742,0.4651687,0.5269803,0.6116491,0.6763411,0.7066479,0.8311988,1.007779,1.023083,0.9841918,1.036671,1.203868,1.273518,1.486074,1.420764,1.421022,1.500003,1.930908,1.662928,1.760394,1.852156,1.94769,2.101526,2.03725,2.065849,2.186152,2.489251,2.175695,2.471122,2.895919,2.655786,31.54864,2.585674,2.832699,3.647457,2.901957,2.841493,2.98121,8.585061,3.075817,3.109648,3.104795,3.259708,3.426372,3.763562,3.39143,3.449039,4.005156,3.522616,3.636757,3.80602,3.687575,8.221308,4.180513,3.735558,4.193535,3.854139,3.839499,4.266197,3.956576,4.16143,4.101382,4.076531,3.998752,4.727232,4.337893,4.613345,4.580124,4.554417,4.330111,4.796635,4.365509,4.777443,4.694271,5.061107,4.787292,4.77644,5.080483,54.44984,4.505711,55.42115,5.309403,4.729387,4.703137,5.301159,4.708853,4.855954,4.787366,5.084132,5.170206,5.754001,5.079585,5.14524,5.939881
251,1,9.970532E-11,0.001447432,0.003048543,0.07003209,0.1278795,0.3237697,0.5130528,0.9016901,1.130121,1.117422,1.795936,2.559672,2.508315,3.450174,1.244415,1.777222,1.554739,1.073255,0.7732214,1.321982,1.049497,0.7084012,0.7355733,0.8994601,1.171039,1.11703,1.300109,1.689741,1.537063,1.77047,1.80034,1.678212,1.710821,2.033119,2.378314,1.825199,2.270962,2.540864,2.307979,2.603325,2.832511,2.821892,2.975164,2.938632,2.618558,2.82465,3.35919,2.656426,3.208873,3.420003,3.688627,29.64216,3.010668,3.756628,4.331112,3.196069,3.534319,4.352989,9.389906,4.03896,3.633937,3.958766,4.573219,4.090976,5.356657,4.643767,4.127288,5.120083,4.517083,4.673627,5.28458,4.954812,8.66253,5.670817,4.609378,5.34505,4.715856,5.43118,5.504941,4.853099,5.58081,4.639154,5.373701,4.406041,5.831038,5.098815,5.85265,6.037496,5.947118,5.92541,6.227191,4.677311,6.085291,6.471303,5.660943,6.066668,5.811947,5.916506,51.74429,5.455723,53.26226,6.096004,6.865473,5.699092,6.371071,5.972187,5.395063,6.495611,5.942742,5.939937,6.995172,5.622663,7.677713
252,1,9.985238E-11,0.0001057437,0.001380443,0.007212392,0.070681,0.1365888,0.3137928,0.4842017,0.8383422,1.043103,1.056013,1.722604,2.380336,2.642962,5.357652,1.42586,2.036247,3.227479,1.258079,1.030812,1.824046,3.31143,1.09672,1.092766,3.51963,2.013595,1.656195,2.025296,2.189637,2.429436,2.430574,2.564596,2.543565,2.519531,2.512654,3.041554,6.41258,3.090918,3.155693,2.828964,3.894472,3.686197,3.560697,4.244648,13.01447,3.694971,3.508802,4.093054,8.51583,3.584041,4.386718,4.861819,28.34147,3.720651,4.812757,5.348953,9.719061,4.202273,7.115369,10.2316,5.489955,4.699328,4.472804,5.999572,4.958386,6.780288,5.860128,5.257458,13.22757,5.730625,6.735698,6.133857,5.994463,9.191016,7.51599,19.73305,6.977662,5.548243,6.964353,7.199102,5.618497,6.512286,5.848157,7.533234,5.061386,6.715179,5.332476,7.067238,7.902276,7.370107,7.539589,7.303921,6.77834,6.859147,8.389743,7.33536,6.988413,8.05543,7.548448,49.76335,7.105207,50.80642,7.28144,8.801538,6.540701,16.18811,7.979412,15.10136,7.54024,7.236567,6.719854,8.731509,6.968577
253,1,9.970532E-11,5.283183E-05,0.0001818731,0.001389336,0.007436201,0.06700348,0.1361138,0.2874978,0.4455728,0.7657691,0.9883847,0.9852343,1.629702,2.330017,2.603148,4.976989,1.507637,2.151587,3.210639,1.359917,1.159977,1.936409,3.440597,1.236005,1.258358,3.491777,2.341423,1.632348,2.174231,2.469319,2.800226,2.606981,2.983646,2.7228,2.937901,2.77783,3.529726,6.108336,3.413296,3.639942,3.292946,4.343865,4.013833,3.822667,4.66045,12.78784,4.132903,3.752455,4.538885,13.1797,3.580659,4.7919,4.992476,26.49539,3.816043,5.020168,5.756796,9.67898,4.460146,7.343418,10.39727,6.329162,5.097548,4.88088,6.338845,5.310916,8.039122,6.202425,5.4686,13.33905,6.920265,7.272981,6.498866,6.293477,9.293749,7.948858,18.85712,7.662112,6.056393,8.115942,7.911408,5.761853,6.487142,6.250271,7.911304,5.214616,7.209112,5.299904,8.186495,8.656719,8.047478,8.264648,7.80456,7.05957,7.234988,9.370272,8.265746,7.158271,8.714363,8.805767,46.69018,7.898281,47.64442,7.525071,8.712538,6.820786,15.16555,8.244148,14.92637,7.933284,7.646662,7.167827,9.645005
254,1,9.985238E-11,8.439986E-05,9.596898E-05,0.0003046108,0.001502289,0.01221009,0.08330361,0.1774212,0.2918985,0.4400681,0.7276166,0.977129,0.9925185,1.525881,2.210096,2.433824,4.632027,1.461716,2.069096,3.014528,1.360476,1.171044,1.933848,3.37392,1.236865,1.266275,3.308311,2.363495,1.755755,2.299858,2.408556,2.722019,2.58111,3.033303,2.502709,2.730697,2.786389,3.472876,5.870892,3.129709,3.600949,3.254816,4.265237,3.96153,3.784003,4.791531,11.97686,4.168214,3.7109,4.545672,12.31847,3.839248,5.473564,4.963145,24.46297,3.808904,5.024974,5.614586,9.170676,4.369491,7.046853,9.804275,7.066995,5.004898,5.713046,6.27131,5.198571,7.774192,6.041406,5.338404,12.5476,6.726005,7.087027,6.305241,6.162679,8.821177,8.659993,18.94221,7.744437,5.920831,7.803358,7.674346,5.707304,6.47361,6.067891,7.614958,5.160401,7.325024,6.293505,7.930524,8.331562,7.377667,8.104259,8.708715,6.832415,8.338308,8.530438,8.029691,6.838436,8.117349,8.449705,42.9964,7.750849,43.87656,7.340258,8.896148,6.771463,14.80426,8.342576,13.99486,7.922904,8.602203,7.29183
255,1,9.970532E-11,7.939044E-06,0.0001105338,0.0002246007,0.0005237643,0.001784245,0.01156888,0.06390135,0.1698937,0.2790497,0.4076354,0.6626375,0.996121,0.929591,1.433343,2.046224,2.127414,4.320481,1.396987,2.00249,2.83205,1.384077,1.140877,1.879653,3.2065,1.377678,1.252088,3.123369,2.268609,1.73048,2.238,2.321683,2.457192,2.400044,2.932347,2.726638,2.950278,2.986235,3.361213,5.607217,3.250712,3.496754,3.172796,3.983004,4.112487,3.666859,4.369946,11.43946,3.926003,3.59764,4.380754,11.88192,3.701638,5.192632,4.79556,22.49387,3.841718,5.227303,5.317714,8.996217,4.237531,6.394961,9.072755,7.190082,4.835139,5.473222,6.158959,5.025827,7.052825,6.054306,5.202721,11.8476,6.418178,6.944595,6.024755,6.102112,8.283609,9.070064,17.50907,7.92666,5.664693,7.443476,7.363685,5.474965,6.69962,5.826057,8.222209,5.018373,7.01711,6.581722,7.530111,8.63916,7.441744,7.772851,8.365255,6.516339,8.034304,8.548781,7.165483,6.607402,8.111259,8.517577,39.43578,8.04085,40.298,6.994162,8.005887,7.762916,13.79049,8.091194,13.07851,8.104251,8.53736
