"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
178,0,9.999945E-11,2.544265E-06,1.912813E-05,6.305259E-05,0.0001407971,0.0002649215,0.0004294658,0.0006552429,0.0009747721,0.001339582,0.00175421,0.00222201,0.002768677,0.004964102,0.007838194,0.01010174,0.01207652,0.01441785,0.019279,0.02382266,0.02843902,0.03350601,0.03305937,0.04923936,0.04857029,0.05876176,0.05665996,0.06419896,0.06787449,0.07976343,0.08764068,0.07796757,0.0721148,0.08733629,0.08879546,0.08430929,0.1018648,0.1032002,0.1058214,0.1236602,0.1236259,0.1298622,0.1310912,0.1351858,0.1463517,0.1400997,0.1506013,0.1654425,0.1577372,0.1560017,0.1752481,0.1736205,0.1856608,0.1779693,0.1860915,0.1908555,0.1929857,0.1975774,0.2338415,0.2129199,0.2158768,0.2228245,0.2405372,0.2369884,0.2634017,0.2428384,0.2527329,0.2516993,0.2510042,0.2488967,0.264906,0.2740938,0.2741647,0.2927265,0.2870158,0.287081,0.3015901,0.304333,0.2926724,0.3115406,0.292497,0.3203514,0.3182051,0.3087065,0.3307738,0.3361965,0.3315775,0.3469923,0.3430612,0.333456,0.3566031,0.355552,0.3422175,0.3481914,0.3516053,0.3448778,0.3481735,0.3431728,0.3665145,0.3393617,0.3694692,0.3587102,0.3544922,0.3687449,0.366282,0.4037365,0.369363,0.3985287,0.393571,0.3768381,0.3707593,0.3820647,0.3793242,0.3619347,0.4010611,0.3843088,0.4221042,0.4019693,0.3781698,0.409107,0.4030388,0.4060066,0.4234219,0.4223468,0.4025372,0.4436231,0.4216689,0.4103585,0.4282639,0.4194722,0.4254755,0.4148875,0.4204117,0.4090215,0.4556558
179,0,9.999945E-11,2.523046E-06,1.941346E-05,6.164382E-05,0.0001420165,0.0002629673,0.0004402297,0.0006519232,0.0009337152,0.001322558,0.001761216,0.002230773,0.002767908,0.005015822,0.007315717,0.01023815,0.01293395,0.01479277,0.01736337,0.02216577,0.02734311,0.0323216,0.03690178,0.03661015,0.05206495,0.05232155,0.06221111,0.06018279,0.06792676,0.07167002,0.08387853,0.09064864,0.08194626,0.07675098,0.09269826,0.09319469,0.08885166,0.1075435,0.1088159,0.1100019,0.1287,0.1284054,0.1346074,0.1363271,0.1398679,0.1511428,0.1444896,0.1566583,0.1704484,0.1631743,0.1610979,0.1792274,0.1790214,0.1910489,0.1830432,0.1897662,0.1954325,0.1963829,0.2019387,0.2374709,0.2169295,0.2201078,0.2269742,0.2452446,0.2404244,0.2689647,0.2447476,0.256348,0.2547474,0.2551131,0.2528416,0.2698095,0.2787762,0.2786201,0.2966791,0.2907604,0.2896853,0.3044438,0.3087885,0.2971011,0.3150072,0.2949364,0.3239518,0.321222,0.3119093,0.333746,0.3387067,0.3352036,0.3485701,0.3449012,0.3370216,0.3595306,0.3577045,0.3443975,0.3497887,0.3514125,0.3461702,0.3502502,0.3470331,0.368162,0.3394496,0.3710392,0.3603173,0.3570063,0.3700657,0.36802,0.4054952,0.3707289,0.3979673,0.3940704,0.3779819,0.3722361,0.3831392,0.3819025,0.3636796,0.4014291,0.3845634,0.4265395,0.4033569,0.3796744,0.4076557,0.40467,0.4077983,0.4257365,0.4239361,0.4041601,0.4425405,0.4207676,0.4105543,0.432124,0.4190906,0.4240119,0.4158605,0.4199674,0.418891
180,0,9.999945E-11,2.448584E-06,1.932175E-05,6.239523E-05,0.0001400463,0.0002642281,0.0004316582,0.0006716434,0.0009226755,0.001264138,0.001728331,0.002235879,0.002778266,0.005126088,0.007394836,0.009836751,0.01292679,0.01589006,0.01756003,0.02045631,0.02528311,0.03129909,0.03645822,0.04060297,0.04016073,0.05488054,0.05626913,0.0657415,0.06325587,0.07173263,0.07561743,0.08786723,0.09386583,0.0860313,0.0812436,0.09799858,0.09835245,0.09368457,0.1119408,0.1139707,0.1145985,0.1332345,0.1326183,0.1394136,0.1411391,0.1435954,0.1551234,0.1491084,0.1619403,0.1750991,0.1687655,0.1657078,0.1833655,0.184209,0.1964157,0.1875764,0.1932104,0.2002275,0.1998549,0.2060333,0.2410893,0.2210885,0.2245911,0.2314333,0.249042,0.2440129,0.2741197,0.2465412,0.2616439,0.2578939,0.2592568,0.2561311,0.2740186,0.2834817,0.2814344,0.3019821,0.2948671,0.292309,0.3072528,0.313181,0.2999741,0.3170169,0.296955,0.3256082,0.3249579,0.3150203,0.3362809,0.3395106,0.3375795,0.3490806,0.3462721,0.3399761,0.3630616,0.3596178,0.3462812,0.3508567,0.3509006,0.3474761,0.3521708,0.3508131,0.3677376,0.3396227,0.3717755,0.3615232,0.3596245,0.3698266,0.3710919,0.4083093,0.3710645,0.3970187,0.3938406,0.3798936,0.3746543,0.3845741,0.3844424,0.3629892,0.4019014,0.3864438,0.4278637,0.404323,0.3809945,0.4118017,0.4065295,0.4087696,0.4252198,0.424357,0.4053873,0.4411223,0.4197819,0.4097346,0.4337303,0.4183547,0.4229293,0.4180148,0.4294699
181,0,9.999945E-11,2.528864E-06,1.884476E-05,6.200977E-05,0.0001435291,0.0002629203,0.0004337376,0.0006524352,0.0009650235,0.001257274,0.001660233,0.002186389,0.00276373,0.005094377,0.007575997,0.01002404,0.01255661,0.01574656,0.01889838,0.0205628,0.02363591,0.02851718,0.03521361,0.04081414,0.04407267,0.04406082,0.05809213,0.06004151,0.0692556,0.06664142,0.0756386,0.07996372,0.09117194,0.09704968,0.09050792,0.08524542,0.1034486,0.1034742,0.09857667,0.1165974,0.1189298,0.1191692,0.1386562,0.1370836,0.1448537,0.1463875,0.1475921,0.1585495,0.1531928,0.1671511,0.1804399,0.1738448,0.1706328,0.1884154,0.1891565,0.2005239,0.1922761,0.1968469,0.2043477,0.202567,0.2098603,0.2448369,0.2247594,0.2280755,0.23572,0.2526874,0.2464017,0.2765798,0.2492869,0.2651393,0.2620414,0.2632128,0.2585851,0.2788409,0.2885476,0.2856674,0.3074499,0.2980379,0.2949368,0.3094508,0.3166808,0.3036075,0.3189826,0.2991521,0.32685,0.3276521,0.3184924,0.3405125,0.3401555,0.3404056,0.3496339,0.347604,0.3425315,0.3655898,0.3608536,0.3472071,0.3526563,0.3496887,0.3492988,0.3541399,0.3527541,0.3670599,0.3406309,0.37242,0.3623819,0.3613486,0.3697577,0.3721408,0.4097838,0.3704832,0.3953467,0.3928646,0.3827752,0.3761122,0.3851845,0.3864107,0.36335,0.4022312,0.3869886,0.4283938,0.4051705,0.3812491,0.4103646,0.4074185,0.4104143,0.4237098,0.4258007,0.4049705,0.439616,0.4190116,0.4089673,0.4346143,0.4185404,0.4208473,0.4296655
182,0,9.999945E-11,2.525238E-06,1.865274E-05,5.893815E-05,0.0001369411,0.0002646711,0.0004281798,0.0006501726,0.0009126143,0.00129923,0.001620453,0.002097523,0.002698514,0.004822422,0.007608724,0.01022491,0.01276911,0.01536938,0.0185179,0.02216226,0.02375558,0.02659639,0.03197532,0.03915635,0.04544607,0.04804885,0.0478203,0.06132134,0.06369169,0.07309761,0.07062303,0.07947224,0.08470813,0.09484051,0.09992954,0.09468175,0.08948054,0.1087147,0.1081803,0.1032632,0.1211864,0.1239299,0.1237852,0.1430557,0.1419849,0.149901,0.1509562,0.1510184,0.1624138,0.1569543,0.1720887,0.1845119,0.1780815,0.1753452,0.1933278,0.1940112,0.2038607,0.1969392,0.2011117,0.2084878,0.2057046,0.2145761,0.2484933,0.2273697,0.231791,0.2397228,0.254846,0.2496074,0.279599,0.2518843,0.2681718,0.2670809,0.2670525,0.2617607,0.2828597,0.2932937,0.2901289,0.3112408,0.3011789,0.2973375,0.3115161,0.3195818,0.3061726,0.3206354,0.3018256,0.3288499,0.3296936,0.3208992,0.344608,0.3407663,0.3427294,0.350587,0.3491616,0.3461028,0.3680735,0.3631005,0.3478494,0.3539943,0.3486264,0.3525252,0.3552353,0.3556191,0.36748,0.3421645,0.3718374,0.3703335,0.3640585,0.3697467,0.3733234,0.4107276,0.3701948,0.3931352,0.3930371,0.3854345,0.3780868,0.3856582,0.3881565,0.3634398,0.403257,0.3880001,0.429453,0.4069985,0.3823695,0.4097337,0.408446,0.4108467,0.4243605,0.4267993,0.4047056,0.4383045,0.418917,0.4089921,0.4347386,0.4193697,0.427026
183,0,9.999945E-11,2.419057E-06,0.0004999844,0.001067612,0.002077856,0.003460312,0.004123635,0.004696324,0.004891416,0.0101931,0.01330875,0.01020849,0.01204134,0.004861182,0.007057537,0.01034306,0.01298811,0.0157273,0.01841011,0.02192616,0.02547566,0.02723516,0.03007551,0.03565222,0.04316289,0.04989344,0.05261474,0.05149151,0.06511796,0.06754683,0.07694969,0.07492666,0.08346705,0.0898461,0.09854024,0.1031728,0.09881611,0.09374721,0.1136225,0.1130938,0.1078632,0.1262555,0.1284496,0.1286965,0.148392,0.146756,0.1555287,0.1553425,0.1554932,0.1667316,0.1603161,0.1784397,0.1882215,0.1820486,0.1813162,0.1979001,0.199417,0.2082183,0.2017215,0.2059914,0.2125143,0.2093101,0.2185924,0.2519935,0.2319396,0.2353567,0.2441297,0.2579056,0.2535349,0.282495,0.2551865,0.2708679,0.2717617,0.2719395,0.2653338,0.2873893,0.2966736,0.2949625,0.315027,0.3037444,0.2989601,0.3145241,0.3217402,0.3091919,0.3222477,0.305423,0.3312891,0.3316291,0.3232417,0.3485528,0.3420608,0.3444398,0.351908,0.3503952,0.3502242,0.3697237,0.3654378,0.3477155,0.355009,0.3477981,0.3556659,0.3562947,0.3578581,0.3687843,0.3449416,0.3726595,0.3723649,0.3664445,0.3697219,0.3746401,0.4113375,0.3699439,0.3926761,0.3943546,0.3881447,0.3807317,0.3848715,0.3907109,0.3640921,0.4051922,0.3877663,0.4314598,0.4087169,0.3833321,0.4118925,0.4100262,0.4113309,0.425266,0.4283207,0.407634,0.4367076,0.4185128,0.4095088,0.4356246,0.4334244
184,0,9.999945E-11,2.327014E-06,8.569875E-05,0.000715655,0.004012291,0.004375603,0.005388918,0.005539178,0.009816,0.01141622,0.0101464,0.01543842,0.01659386,0.01343429,0.007043398,0.009333967,0.01307965,0.01595483,0.01848239,0.02133068,0.02515863,0.02858423,0.03043415,0.03314423,0.03911133,0.04702988,0.05405511,0.05692491,0.05477287,0.0679889,0.07096204,0.08049128,0.07891935,0.08653264,0.09356441,0.1018222,0.1062697,0.10241,0.09779362,0.1179194,0.1176194,0.1113704,0.1303773,0.1324041,0.1335193,0.1531275,0.1504157,0.1595768,0.1595067,0.1585488,0.1699806,0.1630275,0.1823857,0.1916438,0.1852354,0.1860524,0.2006814,0.2033253,0.210267,0.20464,0.2097878,0.2148314,0.2121009,0.2217477,0.2543443,0.2352793,0.238352,0.2463648,0.2594305,0.2550943,0.2847854,0.2569281,0.2768033,0.2756376,0.2750504,0.2669654,0.2903754,0.2992876,0.2985768,0.3179362,0.304386,0.2983193,0.3160159,0.3232395,0.3098963,0.3220209,0.3050618,0.3315728,0.3327819,0.3245167,0.3506903,0.3411965,0.344779,0.3526413,0.3497073,0.3521883,0.3700215,0.3654579,0.3469765,0.3535424,0.3457939,0.3562352,0.3565783,0.3592959,0.3692364,0.3448285,0.3730217,0.3792738,0.3658677,0.3686293,0.3733518,0.4114849,0.3712125,0.3949873,0.3992109,0.3891395,0.3811453,0.3832359,0.3918361,0.3628329,0.4066307,0.3851807,0.4310898,0.4086241,0.3828702,0.409863,0.4160952,0.4101086,0.4249987,0.4287204,0.4062346,0.434283,0.4163292,0.4082526,0.4439781
185,0,9.999945E-11,2.430007E-06,1.764749E-05,0.0001215319,0.0007418347,0.003838269,0.004258203,0.005231028,0.005565802,0.009469785,0.01113357,0.01102479,0.01496288,0.0175868,0.01487622,0.009315273,0.01163472,0.01592117,0.01870847,0.02117273,0.02429765,0.02825717,0.03177272,0.0331714,0.03612112,0.04276505,0.05074617,0.05842143,0.06061197,0.05841278,0.07040254,0.0742243,0.08361632,0.08290737,0.08924076,0.0966181,0.1050502,0.1087868,0.105645,0.1015253,0.121722,0.1217236,0.1147657,0.1341153,0.1357795,0.1375902,0.1567798,0.1538204,0.1629356,0.1626388,0.1611,0.1725436,0.1656841,0.1858423,0.1950966,0.187669,0.1892512,0.2034869,0.2062112,0.2117696,0.2068357,0.2133844,0.2172355,0.214029,0.2241945,0.2560557,0.2380621,0.2408776,0.2483877,0.2605313,0.2561324,0.2853082,0.2587247,0.2781768,0.2782404,0.2769957,0.2682217,0.2919403,0.301641,0.3004072,0.3175358,0.3054352,0.2977299,0.315632,0.3233166,0.311554,0.3205116,0.3042969,0.3316261,0.3318908,0.3264408,0.3505462,0.340973,0.3436972,0.3537859,0.3487554,0.3539472,0.3688985,0.3639612,0.3454126,0.3533958,0.3432719,0.3552756,0.3556253,0.3596751,0.3682729,0.3441293,0.3725738,0.3783734,0.3651293,0.3682572,0.3703283,0.409466,0.3695865,0.3917184,0.3979521,0.3899536,0.3811206,0.3810044,0.3901561,0.3608469,0.404022,0.3828393,0.4314215,0.4076858,0.3831402,0.4078949,0.4169796,0.4066308,0.4230562,0.4272006,0.4039521,0.4309489,0.4137768,0.4131706
186,0,9.999945E-11,2.813728E-06,1.843828E-05,5.79732E-05,0.0001921097,0.0008134434,0.003731145,0.004289386,0.005151904,0.005613312,0.009229747,0.01099486,0.01100636,0.01574415,0.01880263,0.01646843,0.01163484,0.0140393,0.01860302,0.021502,0.02396001,0.02749934,0.0313387,0.03524822,0.03605969,0.0390767,0.04628405,0.05407308,0.06247278,0.06476472,0.06231522,0.07280359,0.0772775,0.08646496,0.08641277,0.09192318,0.09984201,0.1083165,0.1113544,0.1090066,0.10502,0.1256445,0.1254776,0.1181874,0.1382419,0.1385018,0.1416825,0.1605325,0.1567486,0.166426,0.1645695,0.1637944,0.1753945,0.1686144,0.1892443,0.197716,0.1896399,0.1924521,0.2060464,0.2080597,0.2130924,0.2087346,0.2165146,0.2193079,0.2159941,0.2262259,0.2577997,0.2393671,0.24213,0.2504033,0.26194,0.2565253,0.2863777,0.2606576,0.2798218,0.2791056,0.2785086,0.2686853,0.2926296,0.3040255,0.3019822,0.3166596,0.306664,0.2967393,0.3147713,0.3232282,0.314104,0.3204608,0.3039607,0.3319593,0.3316351,0.3262853,0.3492023,0.3406107,0.3442777,0.3535928,0.3471855,0.354476,0.3677825,0.3633083,0.3442145,0.3534451,0.3412894,0.3541194,0.3545007,0.3588059,0.3670247,0.3426017,0.3739294,0.3791142,0.3645102,0.3684447,0.3663936,0.4076865,0.3684577,0.3881007,0.3962285,0.3892557,0.3830411,0.3783352,0.3889983,0.3596608,0.4035427,0.3792901,0.4305387,0.4060178,0.3808409,0.4048325,0.4154179,0.4038649,0.4207229,0.4256479,0.4003142,0.4282761,0.4215495
187,0,9.999945E-11,2.401889E-06,1.867591E-05,6.006112E-05,0.0001310222,0.000306408,0.0009454949,0.003826992,0.004281905,0.005366229,0.006327715,0.009090192,0.01100721,0.01216199,0.01664017,0.02008939,0.01820561,0.01413308,0.01659989,0.02165192,0.02429871,0.02707354,0.03077809,0.03470187,0.03878197,0.03906021,0.0423858,0.04987677,0.05765965,0.06597365,0.06842335,0.066287,0.07537226,0.08065023,0.08923768,0.08944274,0.09486239,0.1030805,0.1110554,0.1139298,0.1127847,0.1086658,0.1290279,0.1288888,0.1217729,0.1422437,0.1413114,0.1449435,0.1641004,0.1591455,0.1687945,0.1671216,0.1668152,0.1773569,0.1715578,0.1922895,0.1996284,0.1916764,0.1953189,0.2084063,0.2096842,0.2144273,0.2104101,0.2183315,0.2211565,0.2172119,0.2278942,0.259395,0.2402412,0.2435633,0.2523718,0.2627188,0.2572051,0.2869887,0.26196,0.281561,0.2796281,0.2796915,0.26959,0.2947471,0.3039507,0.3026685,0.3170428,0.3070926,0.2957837,0.3146095,0.3223529,0.3162207,0.3190766,0.3036273,0.3324897,0.3301294,0.3259431,0.3476054,0.33934,0.3444379,0.3525442,0.3450439,0.3553091,0.3661815,0.361545,0.3429778,0.3519009,0.3386587,0.3539801,0.3537315,0.3571171,0.3652371,0.3404366,0.3749033,0.3803204,0.3629658,0.3673969,0.3628834,0.406197,0.369053,0.3841504,0.3937119,0.3876548,0.3816034,0.3760224,0.3871846,0.3580321,0.4021679,0.3745713,0.4277008,0.4050134,0.3780489,0.4033681,0.4120723,0.4017245,0.4189031,0.4234067,0.3953819,0.4340287
188,0,9.999945E-11,3.124206E-06,1.816812E-05,5.885316E-05,0.0001373481,0.0002475555,0.0004671768,0.001126898,0.003960773,0.004903567,0.005595367,0.006432049,0.009281585,0.0122679,0.01346679,0.01778086,0.02147277,0.02010978,0.01682077,0.01933816,0.02458376,0.02733685,0.03006392,0.03394042,0.0377533,0.04246028,0.04214503,0.04593788,0.05366503,0.060942,0.06928518,0.07215253,0.07023347,0.0781431,0.08430548,0.0918018,0.09215585,0.09777719,0.1067644,0.1137025,0.1167339,0.1161722,0.1121216,0.1326922,0.1327027,0.1246769,0.1461017,0.1437271,0.1479007,0.1670419,0.1613018,0.1710613,0.1696888,0.1697215,0.1797792,0.173759,0.1953096,0.2023056,0.1938156,0.198496,0.2102428,0.2116629,0.2165656,0.2124701,0.220653,0.2234151,0.2184306,0.2283773,0.2612518,0.2412051,0.2444297,0.2523217,0.2628356,0.2578884,0.2870368,0.2625791,0.2819101,0.2802564,0.2806434,0.2697729,0.2960499,0.304288,0.302759,0.3168127,0.3062879,0.2944419,0.3140758,0.3222555,0.3181391,0.3179326,0.3042675,0.3324805,0.328998,0.326212,0.3459566,0.3388702,0.343401,0.3519427,0.3432529,0.3563246,0.3638268,0.360268,0.3410956,0.3503355,0.3362384,0.3530598,0.3515425,0.3552163,0.3634351,0.3379239,0.3758509,0.379782,0.3613895,0.3656673,0.3586314,0.4037479,0.3689046,0.3806869,0.3928815,0.3859108,0.3799604,0.3722584,0.3857498,0.3567945,0.3992671,0.3707481,0.4249534,0.4031454,0.3747889,0.4005934,0.4082448,0.3978128,0.4152218,0.4211238,0.3981656
189,0,9.999945E-11,2.318689E-06,1.86434E-05,5.84567E-05,0.00013122,0.0002567441,0.0004077997,0.0006801146,0.001368709,0.004057022,0.005015225,0.005744814,0.006614631,0.01065868,0.0137556,0.01501213,0.01910401,0.02302823,0.02215924,0.01958605,0.02205965,0.0276155,0.03059985,0.0330357,0.03735024,0.04104304,0.04626625,0.04530622,0.04948941,0.05775718,0.06395777,0.07264973,0.07632647,0.07403836,0.08099827,0.08795761,0.09487993,0.09514499,0.1011632,0.1100101,0.1167143,0.1192797,0.1192717,0.1154939,0.135962,0.1364204,0.1276843,0.1503018,0.146656,0.1511012,0.1703893,0.1644308,0.1719802,0.1719791,0.1726339,0.1819408,0.1766488,0.1989863,0.2040382,0.1964385,0.200731,0.2120744,0.2131475,0.2190113,0.2153488,0.223086,0.2260672,0.2206466,0.2302906,0.2631485,0.24246,0.2457923,0.252845,0.2629816,0.2592372,0.2872762,0.263604,0.2823056,0.2801842,0.2804219,0.2691999,0.2955214,0.3047829,0.3018143,0.3166614,0.3052549,0.2928553,0.3133622,0.3225437,0.3179856,0.3180381,0.3046916,0.3300824,0.3273161,0.3256391,0.343331,0.3377789,0.3409213,0.3491878,0.3415531,0.3558551,0.3610328,0.3595516,0.339999,0.3485014,0.3344411,0.3512737,0.3501948,0.3536041,0.3600146,0.3359563,0.3742762,0.3792537,0.3582683,0.3634539,0.3548826,0.4018613,0.3676513,0.3774284,0.391087,0.3843054,0.3782765,0.3699508,0.3844625,0.3545475,0.3966212,0.3679596,0.4221891,0.4000298,0.3714937,0.3974026,0.4043154,0.3931991,0.4120979,0.4281912
190,0,9.999945E-11,2.338326E-06,1.808072E-05,5.899516E-05,0.0001331376,0.0002442079,0.0004218278,0.0006225449,0.0009441694,0.001673064,0.005143297,0.005749202,0.005979452,0.008205254,0.01226697,0.01524707,0.01668952,0.02057569,0.02495538,0.02430913,0.02244683,0.02477767,0.0306324,0.03371444,0.03599757,0.04095646,0.04444352,0.04975319,0.04835611,0.05315068,0.06162931,0.06708049,0.07633112,0.07984326,0.07830538,0.08370446,0.09128629,0.09832464,0.098571,0.1047835,0.1133961,0.1192926,0.1218107,0.1222435,0.1188087,0.1388995,0.1401572,0.130856,0.1535103,0.1496969,0.1547595,0.1737737,0.1667767,0.1738924,0.174108,0.1754779,0.1840536,0.1793839,0.2018036,0.205649,0.1999659,0.2019605,0.2135602,0.2152357,0.2210024,0.2170337,0.2251344,0.2286681,0.2229371,0.2318977,0.2643206,0.244041,0.2477248,0.2532287,0.2637124,0.2606898,0.2870019,0.2655296,0.2817576,0.2812568,0.2807721,0.2684651,0.2954932,0.3043147,0.300525,0.3166338,0.3045722,0.2916874,0.3126724,0.3245264,0.3180606,0.316887,0.3050142,0.3282043,0.3265433,0.3240075,0.3417002,0.3366238,0.3392866,0.3466899,0.339049,0.3565146,0.3587899,0.3585466,0.3388003,0.3461587,0.3329762,0.3500562,0.3481768,0.3519299,0.3566831,0.3333726,0.3740603,0.3775423,0.3551756,0.3612032,0.3521021,0.400053,0.3645415,0.3732314,0.3877557,0.38277,0.3757382,0.3665859,0.3827566,0.3525496,0.3925118,0.3643312,0.4190628,0.397225,0.3675744,0.3939646,0.400693,0.3889951,0.4183324
