"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average Other Mortlatiy biomass across modeled area"
"Modeled area km2",188688.717455821
"Number of cells",550

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0.000390364,0.0008899769,0,0.009235157,0.001441639,0.01553716,0.002094885,8.796815E-05,0.02552832,0.0004403903,0.01199272,0.004141401,0.02569483,2.223571E-05,0.001061859,0.003478943,0.007847884,0.00323942,0.0289677,0.0001252308,0.001622481,0.00215796,0.002411187,0.001866327,0.002503274,0.0002273409,0.002035032,0.006676863,0.01047434,0.02508178,0.02518719,0.0007544636,2.442306E-05,0.001068723,0.0007652988,0.003065691,3.875513E-05,8.891005E-06,0.001391333,2.414557E-05,0.001163488,0.01309493,0.002255894,0.004559519,0.01076986,0.3646315,0.350915,0.5286584,0.1975564,0.2068232,0.2152872,0.05474953,0.005069508,0.8546947,5.202991,0.6761218,0.0008396389,0.08944744,0.07058486,0.07321317,0.2710612,0.9231579,0.1575094,0.1649825,1.016933,7.048722,4.964951,4.182221,0.8900366,4.540845,0.620479,1.7092,1.13078,0.07962213,0.8591233,2.556892,0.009614776,0,0,0,0,0,0
118,0.000217089,0.0001939286,0,0.002078642,0.0005709565,0.006494688,0.0004288454,8.040379E-06,0.00741385,7.857755E-05,0.003670912,0.001040561,0.0004394492,2.044314E-06,0.003008089,0.0009705377,0.002108006,0.0006705844,0.008005914,5.793399E-06,3.007499E-05,0.0006352422,0.0004538296,0.0002137659,0.0002395117,1.717152E-06,0.0001694267,0.0006052424,0.001724977,0.007209492,0.01088447,4.748737E-05,4.532032E-06,0.0003016327,0.0001528982,8.906476E-05,6.877437E-06,8.289292E-07,0.0001704321,5.023731E-22,5.023731E-22,0.002770778,0.0003105743,0.0008977486,0.002608216,0.08922833,0.06009326,0.1136825,0.03287895,0.02673923,0.04239026,0.0125646,0.0004136959,0.1727501,2.109899,0.09320368,2.631218E-05,0.006538755,0.03217765,0.01108082,0.07174601,0.1933431,0.04997556,0.02701262,0.2369461,0.8886614,1.131696,0.5551893,0.1540792,0.8249727,0.09672049,0.3889015,0.2157404,0.01772179,0.1991809,0.6814535,0.01469053,0,0,0,0,0,0
119,3.120195E-06,7.439206E-06,0,6.706212E-05,6.698309E-22,6.698309E-22,9.145256E-06,9.134665E-06,0.002774949,6.389118E-06,0.0005327789,1.884024E-05,0.0001972063,8.9079E-07,7.125914E-06,0.0001040052,6.698309E-22,6.698309E-22,6.698309E-22,1.042962E-05,8.276999E-05,0.0001903103,8.074132E-05,0.0002232289,0.0001313172,3.348815E-05,0.0001706887,0.0006753199,0.0004569314,0.0007371266,0.002840443,6.698309E-22,6.698309E-22,6.698309E-22,6.698309E-22,4.770932E-05,1.088269E-07,4.490231E-08,4.851362E-06,6.698309E-22,6.698309E-22,6.698309E-22,9.858596E-06,8.144473E-05,6.383758E-05,0.005595821,0.002099368,0.004828349,0.002205239,6.698309E-22,6.698309E-22,0.0005608875,6.698309E-22,6.698309E-22,6.698309E-22,0.005100246,8.261143E-06,0.000455438,6.698309E-22,0.0004341365,6.698309E-22,6.698309E-22,6.698309E-22,6.698309E-22,6.698309E-22,0.3392565,6.698309E-22,0.263943,0.1261114,0.03869781,0.04181597,0.4802478,0.2873496,0.01744829,0.09618558,0.8114427,6.698309E-22,0,0,0,0,0,0
120,0.0003503755,0.0006810335,0,0.007064078,0.001251087,0.01423539,0.001491624,0.0001171056,0.0318691,0.0002661297,0.01182974,0.003052243,0.02123087,2.00336E-05,0.0007630743,0.00339419,0.005438474,0.002327286,0.0194372,0.0001268441,0.001281386,0.00222923,0.002956881,0.003849932,0.002332823,0.0001588598,0.001922618,0.006498765,0.01454591,0.03041359,0.02963219,0.0005615752,1.52538E-05,0.0009435898,0.0007787111,0.003045319,3.101152E-05,5.743766E-06,0.0008875871,5.393219E-06,0.0007409286,0.01010952,0.001653387,0.003500131,0.007998313,0.3027418,0.2579695,0.4107038,0.1582909,0.1023519,0.170506,0.04254335,0.002883187,0.5728109,3.787062,0.4890511,0.0004444082,0.05949993,0.09229836,0.05554138,0.2327308,0.7059633,0.2792546,0.1776183,0.8474156,6.917249,4.436985,5.133302,1.565921,4.430323,0.7835076,3.612991,2.299048,0.1519937,1.205982,5.299175,0.01843253,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0.01044044,0.01243027,0,0.08135211,0.08080477,0.1515785,0.01453148,0.0003217277,0.06266291,0.001983911,0.1447189,0.008778096,0.2559932,7.200682E-21,7.200682E-21,0.0003375851,0.1017229,0.01447333,0.05848112,0.0002455472,0.001611946,0.00262047,0.003944093,0.004976318,0.028674,0.0005468462,0.0031379,0.01162017,0.0193229,0.04510732,0.04117475,0.04588796,0.01110708,0.01657946,0.0035223,0.04116897,0.02495895,0.003847779,0.07651746,0.0001743067,0.01268637,0.08873622,0.05007469,0.002872588,0.03357246,0.8374219,1.802912,1.229602,0.9805169,1.633261,1.257158,0.3821532,0.161129,3.560057,7.342035,1.575136,1.432384,0.9901679,6.098914,0.219576,1.008928,3.23766,5.937065,1.771446,3.412108,17.67931,28.24935,19.39864,4.915023,20.89596,2.569144,6.531153,4.610109,0.3250929,5.048628,11.47587,0.3228992,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0.0001199146,0.0001335561,0,0.001635761,0.000337045,0.003601612,0.0001961346,0.0001478448,0.08760853,4.464859E-05,0.002216527,3.685293E-06,9.432609E-05,8.538136E-05,0.0001051305,1.131443E-05,0.0002879566,0.0003020027,0.004342145,0.0001686738,0.0007981091,0.0007259463,3.476624E-05,1.033327E-05,1.229908E-05,0.0002383894,0.001270678,0.003797804,0.007841493,0.001378783,0.001032708,1.82975E-05,1.032449E-06,0.0001065309,0.0001766524,9.788071E-06,2.975481E-06,3.101966E-07,6.46255E-05,1.674577E-22,1.674577E-22,0.001691926,0.0001697979,0.0008013608,1.851287E-05,0.08927506,0.02278977,0.07338324,0.02475186,0.1463582,0.02397823,0.01243564,0.0002427085,0.09927887,0.6543483,0.07468442,1.266244E-05,0.008155542,0.007815318,0.005994679,0.07137042,0.1320534,0.09332974,0.06737594,0.4383195,0.08662774,1.028174,0.7557502,0.1009907,1.771389,0.007844991,0.00927896,0.01085275,0.004716557,0.3846961,0.1940824,0.003564721,0,0,0,0,0,0
126,0.0002371563,0.0002501971,0,0.002963736,0.0005902317,0.006472804,0.0004327415,6.216648E-05,0.04770087,0.000118658,0.004335626,0.0005983849,0.003863415,2.966352E-05,0.0003045257,0.0005148959,0.001180616,0.0007766802,0.007652723,9.332629E-05,0.0007476295,0.001272814,0.001598203,0.001144798,0.0002332903,0.0001821722,0.0009722855,0.003771065,0.009077744,0.03943377,0.01038899,4.92887E-05,3.10999E-06,0.0003332532,0.0002275184,0.0005493489,7.549357E-06,9.319379E-07,0.0001957463,3.349154E-22,3.349154E-22,0.003742341,0.0004011197,0.001297171,0.001995059,0.140829,0.05949243,0.1339074,0.05299563,0.08462439,0.05083028,0.02002841,0.0005540446,0.1876725,1.3281,0.1274012,2.331277E-05,0.01562586,0.01765908,0.01044365,0.1064234,0.2408045,0.06709842,0.09756137,0.4735225,0.4988447,1.588694,1.318582,0.1919709,1.48844,0.05380614,0.1589742,0.08142188,0.01372393,0.4575315,0.840544,0.008974559,0,0,0,0,0,0
127,0.0002328019,0.0004114527,0,0.004384537,0.001080673,0.01022022,0.0007845559,2.664703E-05,0.01966935,0.0001510645,0.008414727,0.001623853,0.01081875,1.201142E-05,0.00108183,0.003897052,0.004194357,0.001621117,0.01194687,5.048572E-05,0.0008326082,0.001333656,0.001628028,0.001823518,0.000860766,0.0001250896,0.0008582659,0.003137911,0.005780083,0.01133151,0.01100307,0.000398103,9.892069E-06,0.000725316,0.0002921101,0.001153354,1.337785E-05,2.794897E-06,0.0005842551,6.698309E-22,6.698309E-22,0.006591149,0.0008371759,0.001504969,0.004976991,0.1690608,0.1215749,0.1993443,0.07938566,0.03605022,0.09251314,0.02617804,0.001086379,0.3216185,2.928,0.1995459,6.066397E-05,0.02998848,0.04275059,0.01940279,0.140991,0.4133558,0.0989409,0.1091126,0.481628,1.681254,2.415198,1.902177,0.3565559,1.718603,0.2127481,0.5539544,0.3668772,0.03246744,0.4380766,1.057347,0.01816889,0,0,0,0,0,0
128,8.186151E-08,3.860177E-07,0,3.002102E-06,2.06664E-06,5.29887E-06,4.278967E-07,3.016932E-12,1.433864E-07,1.788157E-08,6.557485E-06,7.303771E-07,1.760258E-05,2.718517E-25,2.570555E-08,7.82534E-07,6.792197E-06,1.294859E-06,4.791823E-06,2.240519E-12,1.263528E-10,1.722717E-07,4.286115E-07,4.381606E-07,3.857408E-07,3.739813E-12,1.333408E-08,8.75602E-08,7.427412E-07,1.030432E-06,1.598839E-06,2.026402E-06,1.672897E-08,5.727339E-07,7.921373E-08,1.633407E-06,1.035318E-07,1.050772E-08,1.28372E-06,2.627153E-08,1.23388E-06,5.430393E-06,1.297209E-06,1.454462E-07,3.281965E-06,6.949603E-05,0.0001366438,6.921257E-05,5.818236E-05,4.332648E-06,5.714605E-05,1.372569E-05,5.771986E-07,0.000159207,0.000281511,7.554083E-05,6.616076E-06,3.18021E-05,6.397519E-05,8.773803E-06,1.662765E-05,0.0001651314,2.265558E-05,9.396962E-05,0.0001342584,0.001166095,0.00086746,0.0007994167,0.0001633707,0.0005553724,0.0001084018,0.0002957614,0.000215425,1.346239E-05,0.000110627,0.0003807011,2.821978E-06,0,0,0,0,0,0
129,0.0003535999,0.00131748,0,0.01180018,0.004217972,0.02043858,0.001522533,0.0001006659,0.03248378,0.0005550769,0.02362485,0.003967682,0.03702146,0.0009938083,0.001058294,0.001790338,0.008922674,0.003539735,0.02547235,0.00154256,0.001062292,0.002085994,0.00340769,0.003623543,0.001844034,0.0002156722,0.001752581,0.007834123,0.01861905,0.03820182,0.02605418,0.0004674604,3.637488E-05,0.00140779,0.0008522421,0.005183174,8.698282E-05,1.890413E-05,0.002888301,2.344408E-21,4.542797E-05,0.0165415,0.002693475,0.00362868,0.01317554,0.4011532,0.3987029,0.5479072,0.2423842,0.2418697,0.2432596,0.08879752,0.002636355,0.827657,4.339037,1.112943,0.02706125,0.1706444,0.106411,0.08458877,0.3510821,1.139017,0.3191335,0.2815563,1.09267,6.824331,6.201048,9.511381,1.262457,5.668396,0.4070438,1.52875,0.8489485,0.1135662,5.553028,3.694255,0.0330692,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3.803672E-05,0.000116829,0,0.001098795,8.951595E-05,0.0004430786,0.0002666245,6.580952E-06,0.001261246,9.487005E-05,0.001358883,0.0005337398,0.002285822,1.565444E-10,5.861156E-05,0.0002253339,0.0007094945,0.0002130715,0.002049731,5.71457E-06,1.370479E-06,5.024675E-05,2.353073E-05,1.916957E-05,0.0001479404,4.96224E-06,4.122733E-05,0.0001259729,5.643826E-05,0.0001117278,0.0002276139,4.597428E-05,1.555452E-06,4.932712E-05,2.393552E-05,0.0002554948,5.546147E-06,1.143921E-06,0.0001566013,5.023731E-22,1.604559E-06,0.0009404956,0.0003162371,0.0002648507,0.001205744,0.03453029,0.04244702,0.07012056,0.02046839,0.00837105,0.01808707,0.005173824,0.0004769321,0.08078232,0.2555411,0.1354492,8.641576E-05,0.02386235,0.002449169,0.01468675,0.03094334,0.004136877,4.975955E-05,0.0002231829,0.00432367,1.917619,0.305189,1.293053,0.3525953,0.7705142,0.07075148,0.3579993,0.2296779,0.02221973,0.3480295,1.200833,9.436582E-06,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0.001456936,0.001597575,0,0.01622838,0.002970497,0.02551883,0.003379077,0.0001967386,0.1296647,0.000599074,0.02672075,0.006341571,0.02225102,0.0001059034,0.002316524,0.01016551,0.01694935,0.00422506,0.03904793,0.0002133391,0.001945926,0.002314342,0.001820143,0.002474034,0.002288224,0.0004551401,0.002039236,0.006520811,0.01416994,0.03189351,0.02236404,0.001126126,3.437694E-05,0.001772041,0.0009850019,0.003206795,6.623827E-05,1.296734E-05,0.00202051,7.620791E-06,0.0008579288,0.01768939,0.003279201,0.004903159,0.01608672,0.5314262,0.4639143,0.8403457,0.2786097,0.30525,0.2647384,0.07875277,0.004526428,1.043098,8.308619,1.220822,0.0004261721,0.1692125,0.1050971,0.123909,0.5803082,0.7879633,0.1695775,0.224241,1.395793,14.36779,6.002841,16.76834,3.410025,9.516736,1.982336,4.773858,3.661023,0.2864153,4.508014,16.36069,0.04955763,0,0,0,0,0,0
135,0.0001068028,0.0001015265,0,0.001222965,0.0002721578,0.003332657,0.0002130066,0.000228335,0.1020886,6.388853E-05,0.002702605,0.0002391909,0.001686941,7.986392E-05,6.470824E-05,0.0002137439,0.000361813,0.0003485273,0.003905749,0.0001307538,0.0008152947,0.0006602983,0.0001665504,0.0001053217,0.0001398794,0.0003975666,0.001457239,0.004047787,0.005907658,0.001694765,0.002080106,2.992659E-05,1.935811E-06,0.0001301947,0.0003071702,0.0006982899,7.812855E-06,7.053317E-07,0.0001350252,5.149758E-22,5.149758E-22,0.001839393,0.0002037471,0.0009742587,0.0005356462,0.06281564,0.03474622,0.08679921,0.04251726,0.1527605,0.03144332,0.008635672,0.0004041314,0.09945609,0.5479116,0.1252124,4.583933E-05,0.01636735,0.02193244,0.01442692,0.1109301,0.1022462,0.2083069,0.08137247,0.5460541,0.8246925,1.141342,1.911706,0.3617494,3.085144,0.1364266,0.3704364,0.3332769,0.02704525,1.242636,1.959186,0.002731833,0,0,0,0,0,0
136,1.707903E-05,6.826302E-06,0,9.598662E-05,3.473836E-05,0.0004309817,1.170489E-05,2.137547E-06,0.001049666,1.674577E-22,2.057349E-11,6.579841E-07,0.0001012045,6.589325E-09,3.324959E-05,5.160843E-05,2.263046E-05,3.527392E-05,0.000429699,2.28907E-05,5.954792E-06,2.442374E-08,1.579592E-05,2.63759E-05,2.351025E-05,1.808555E-07,1.078634E-07,1.755634E-07,2.724945E-07,0.0005307157,0.0008750322,2.021765E-06,2.415898E-07,1.530087E-05,4.63232E-05,7.167879E-05,7.458229E-07,5.271644E-08,1.154409E-05,1.674577E-22,1.674577E-22,0.0001979769,1.07027E-05,0.0001060273,2.729004E-06,0.007084592,0.002311364,0.006884164,0.004069177,0.02135165,0.003774095,0.0008112913,5.2656E-05,0.009727832,0.06596351,0.009127886,2.637034E-06,0.0009481237,0.002874221,0.0008656818,0.01401359,0.01615117,0.03845691,0.01158122,0.07941979,0.01707436,0.1529525,0.1654115,0.0166975,0.3789554,0.001128264,0.002680617,0.002327138,0.001272512,0.1718657,0.3295676,0.0003659565,0,0,0,0,0,0
137,1.932765E-06,9.760671E-07,0,1.440346E-05,6.049422E-07,1.088137E-05,1.156878E-06,7.201426E-06,0.005948274,1.022996E-05,0.0003681938,1.613159E-07,1.467201E-05,2.085148E-05,6.124948E-06,3.833953E-10,4.725695E-07,1.736265E-06,1.088587E-05,1.090325E-05,3.629441E-05,3.392996E-05,4.654805E-06,3.721758E-08,1.504249E-09,1.0863E-06,1.53678E-06,0.0001281253,5.786854E-05,2.554436E-07,1.486013E-08,2.010423E-07,2.128348E-08,5.047269E-07,1.570358E-06,1.053286E-05,7.404001E-08,1.545969E-08,2.343672E-06,3.349154E-22,3.349154E-22,5.267196E-06,2.670791E-06,7.321308E-06,4.654904E-07,0.001163121,0.0005074845,0.001133492,0.0005979022,0.000601399,7.580826E-05,9.665951E-05,7.192762E-06,0.000446292,0.0004875351,0.00216432,1.019526E-06,0.0002703197,4.702686E-05,0.0001736531,3.349154E-22,6.28023E-05,0.0001735973,5.56812E-05,0.000957238,0.07204238,3.349154E-22,0.3329888,0.117584,3.349154E-22,0.0496159,0.2539679,0.200812,0.01305389,0.2855951,0.8476278,2.32919E-07,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0.002479314,0.001784306,0,0.01809408,0.003133974,0.04046011,0.005123676,1.643213E-05,0.01151615,0.0007436036,0.04592735,0.01058341,0.01662887,5.268529E-07,0.007600259,0.01145718,0.0309551,0.006810566,0.06259689,4.327142E-05,0.0004693195,0.00108411,0.002094975,0.002967826,0.005013759,3.458126E-05,0.000453516,0.001778847,0.005637708,0.01746011,0.06025168,0.001680149,8.493981E-05,0.003037331,0.0007533574,0.001244768,0.0001756889,2.256786E-05,0.003953632,0.0002303368,0.006360075,0.02549096,0.00460211,0.003926379,0.02457146,0.5021577,0.6431687,0.9792622,0.2439623,0.1079723,0.4418882,0.07318967,0.01372931,1.627082,16.82328,0.7799738,0.0002297659,0.1043335,0.1788935,0.1442376,0.5933679,1.216043,0.2302097,0.1777752,1.656173,16.64253,8.727447,6.617816,1.996922,6.916519,1.798531,4.571914,3.385873,0.2063757,1.005894,3.645923,0.08866294,0,0,0,0,0,0
145,0.02323583,0.01119057,0,0.07877836,0.08453386,0.1745781,0.02448834,3.745732E-05,0.04395912,0.001619713,0.16704,0.0209873,0.05961804,1.528371E-05,0.01223372,0.03389896,0.1411994,0.01538121,0.1404414,0.0001055637,0.001874483,0.002497412,0.002734666,0.002961685,0.02633106,5.929365E-06,0.0002013629,0.001534664,0.005747064,0.0139964,0.1061273,0.02252633,0.01124119,0.01679485,0.001145469,0.001347721,0.01504294,0.002832739,0.04422657,0.001329178,0.02545125,0.07840182,0.04066618,0.006639628,0.04663544,0.9952208,1.549932,2.807717,0.6237777,0.1792128,1.726867,0.1515332,0.2102637,6.386702,46.21727,2.182116,0.001483386,1.05775,5.223188,0.5976547,2.27539,2.047432,3.114095,0.3202013,2.858635,52.56633,26.92509,26.34282,7.44275,22.25777,9.605193,16.68523,15.13503,0.7455549,1.126124,9.4192,0.4098369,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
