"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
243,2,5.764682E-11,1.852524E-05,2.023838E-05,5.411557E-05,0.001749025,0.0008810167,0.008784914,0.001021797,0.002965928,0.002381366,0.00735748,0.00668493,0.003384479,0.00902808,0.004438895,0.004471133,0.005462882,0.007164868,0.007788852,0.009368324,0.009417163,0.01111388,0.01142814,0.01381341,0.01545216,0.01677497,0.01694462,0.0186998,0.02075723,0.02441612,0.02436739,0.02486954,0.02477229,0.02560985,0.02826697,0.03097259,0.03236626,0.03481714,0.03526304,0.03407118,0.04539867,0.04309827,0.04445026,0.04377224,0.046444,0.05211745,0.05429982,0.05600875,0.05225422,0.05666027,0.05938607,0.05541132,0.06145182,0.05612062,0.05901076,0.06657249,0.06696436,0.06383386,0.0736662,0.07055322,0.07639592,0.07585691,0.07551827,0.08092967,0.085706,0.0821069,0.08229934,0.08602399,0.08068599,0.08175995,0.087095,0.09645236,0.09095809,0.1022444,0.09620968,0.09341456,0.09347843,0.09752077,0.1007895,0.09931899,0.1062571,0.1050441,0.1087172,0.1032186,0.1068961,0.118218,0.1074706,0.1059062,0.1112349,0.1118975,0.1019523,0.1153854,0.1147674,0.1205186,0.1141627,0.1173277,0.119589,0.1205677,0.1194725,0.1257479,0.1223662,0.1312745,0.1280213,0.1263175,0.1179915,0.1282197,0.1217525,0.1375767,0.1247737,0.1297889,0.129235,0.1435868,0.129723,0.1320389,0.1363108,0.125924,0.1440247,0.1332725,0.1341193,0.1263107,0.1473811,0.1231151,0.1412238,0.1451214,0.1380033,0.1280239,0.1323733,0.1400874,0.1453413,0.156712,0.1392607,0.1460705,0.1423427,0.1418493,0.1464309
244,2,5.249985E-11,2.348964E-06,3.273498E-05,5.970386E-05,0.0001184775,0.001740964,0.0003692947,0.009313146,0.001238129,0.001147591,0.00270711,0.007228626,0.006807962,0.005041248,0.01521342,0.005145225,0.005189052,0.006242206,0.007775024,0.008775647,0.01023209,0.01059643,0.01216378,0.01248115,0.0149261,0.01620071,0.01806333,0.0181235,0.02006256,0.02239412,0.02609256,0.02601161,0.02673721,0.0262471,0.02676993,0.02949347,0.03375154,0.03469369,0.0369077,0.03818379,0.03582376,0.04705586,0.04467075,0.04434026,0.04428748,0.04996682,0.04973143,0.05537092,0.05726873,0.05387177,0.05774431,0.06130284,0.05727943,0.0623791,0.05660861,0.06141107,0.06730975,0.06823904,0.06660063,0.07415028,0.07154006,0.07868195,0.07537224,0.0766148,0.08116113,0.08870546,0.08227643,0.08397837,0.0864658,0.08393557,0.08241596,0.08762502,0.09506931,0.09177952,0.1048327,0.09775783,0.09407608,0.09310444,0.09837825,0.09886748,0.1019034,0.1048095,0.1051946,0.1103894,0.1021492,0.1076056,0.1157127,0.1050192,0.1067159,0.1125648,0.1143104,0.1044768,0.1129991,0.1115326,0.1213772,0.1154253,0.119571,0.1226666,0.1207396,0.1200829,0.1233574,0.1220251,0.127923,0.1278198,0.1282997,0.1186262,0.1277809,0.1222111,0.1377572,0.1286681,0.1305596,0.1269249,0.1402107,0.1343146,0.1281543,0.13398,0.1235664,0.1392221,0.1351542,0.1357725,0.1260196,0.143108,0.1215797,0.1393271,0.145712,0.1383843,0.1293314,0.130435,0.1411192,0.145277,0.1531367,0.1404101,0.1438428,0.1432836,0.1402494
245,2,5.691154E-11,2.135126E-06,1.763815E-05,7.143077E-05,0.0001331791,0.0002268395,0.001783796,0.001096423,0.00790065,0.001488776,0.01516897,0.003107993,0.007198235,0.007108897,0.005489769,0.01029214,0.006154974,0.006182989,0.007140548,0.009176035,0.009985536,0.01121015,0.01159479,0.01364342,0.01354584,0.01594402,0.0181466,0.01969331,0.01967843,0.021074,0.023757,0.02724485,0.02795453,0.02845124,0.02764888,0.02773997,0.03037305,0.03519984,0.03475539,0.03967784,0.03928747,0.03872958,0.04871311,0.04670283,0.04674778,0.04628805,0.05059263,0.05455858,0.05689932,0.06102603,0.05833241,0.06185321,0.06465305,0.05917546,0.06463592,0.05765484,0.0642968,0.06876402,0.07096759,0.06858583,0.07633031,0.07235958,0.07971835,0.07562871,0.0764702,0.08131043,0.09073579,0.08385593,0.08360666,0.08743808,0.08451354,0.08364563,0.08963192,0.0956626,0.09019411,0.1047285,0.09826487,0.09429286,0.09206986,0.09839541,0.1000347,0.1059057,0.1081048,0.1051005,0.1090178,0.1064735,0.1107967,0.1159327,0.1072009,0.1085919,0.1110918,0.1160191,0.1062398,0.1099434,0.1103123,0.1212489,0.11567,0.1179965,0.1205525,0.1174028,0.1222184,0.1233587,0.1223342,0.1285062,0.1269896,0.127753,0.1184977,0.1269921,0.1211161,0.1337703,0.1316126,0.136671,0.1228442,0.1400711,0.1356101,0.1311361,0.1326568,0.1248184,0.1369457,0.1338332,0.1362833,0.1225686,0.1462145,0.123507,0.1437902,0.1442194,0.1379449,0.1297434,0.1318036,0.1371457,0.1426786,0.1495849,0.1397171,0.1420164,0.1439508
246,2,5.735271E-11,2.435783E-06,1.602475E-05,5.629409E-05,0.0001420348,0.0002381211,0.0003865537,0.001874397,0.001809279,0.007759815,0.001816051,0.01457709,0.003429319,0.007692283,0.007661836,0.005260391,0.01097172,0.007431386,0.00709354,0.008337253,0.01033875,0.0111877,0.01244081,0.0126462,0.0149035,0.01468306,0.01729447,0.01987386,0.0218396,0.02159975,0.02270726,0.02528186,0.02978329,0.02953655,0.0298363,0.0306908,0.02925543,0.03262655,0.03750285,0.03648582,0.04153121,0.04255753,0.04095493,0.05205565,0.04883346,0.04681483,0.04860654,0.0537084,0.05644101,0.06028792,0.06224761,0.06098418,0.0636076,0.06619181,0.06185156,0.06566615,0.06144833,0.06406515,0.07198678,0.07111427,0.07335427,0.07652316,0.07620708,0.08266212,0.07771806,0.08122608,0.08276289,0.09122036,0.08607138,0.08896025,0.08986154,0.086304,0.0862105,0.09104505,0.09866402,0.09564169,0.105682,0.1031532,0.09096852,0.09351945,0.09684205,0.1019069,0.1087148,0.1067963,0.1062877,0.1110675,0.1090989,0.1136374,0.1200411,0.1054705,0.1138391,0.1099301,0.1169484,0.1082127,0.118321,0.1127074,0.1217397,0.120614,0.1206783,0.1264062,0.1233166,0.1204998,0.1274841,0.1237713,0.1383373,0.1326218,0.1320262,0.1178991,0.1277586,0.1264628,0.1354139,0.12975,0.1334181,0.1238158,0.1399835,0.1341682,0.1285796,0.1366605,0.1318928,0.1398438,0.1402185,0.1360928,0.1250105,0.1468337,0.126669,0.1426289,0.1448614,0.1350681,0.1301958,0.1344456,0.1380574,0.1471023,0.1494636,0.1468334,0.1455092
247,2,5.720565E-11,2.060442E-06,1.689425E-05,4.693014E-05,0.0001197826,0.0002288567,0.0004052808,0.0006612077,0.002010753,0.005089564,0.009411658,0.002063143,0.01553973,0.004025084,0.008127995,0.007992182,0.005915248,0.01111802,0.008348116,0.008205317,0.009326169,0.01172437,0.01250042,0.01316411,0.0141465,0.01640235,0.01594713,0.0186952,0.02169432,0.02337582,0.02335898,0.02485711,0.02681083,0.03134637,0.03045072,0.03231452,0.03314376,0.03156136,0.03452073,0.0382559,0.03830314,0.04296719,0.04261486,0.04261478,0.05246365,0.05025608,0.04874865,0.05088949,0.05403234,0.05878473,0.06119015,0.06438672,0.06229497,0.06477971,0.06558073,0.06238842,0.06641573,0.06143884,0.06565463,0.07165276,0.07620341,0.07301935,0.07698087,0.07657843,0.08197843,0.07892156,0.08117157,0.08000004,0.09041063,0.0851641,0.09049721,0.08968904,0.08776943,0.08701489,0.09262928,0.09489676,0.09248875,0.1052836,0.1004868,0.09366367,0.09697433,0.1025558,0.1022525,0.1096586,0.1087712,0.1079027,0.1131306,0.1084998,0.1157137,0.1185878,0.1054914,0.1121718,0.1148134,0.1198316,0.1092814,0.1197188,0.1146924,0.1242666,0.1217914,0.1209283,0.1224226,0.1206081,0.1188283,0.1246254,0.1273453,0.1373534,0.1301326,0.1319734,0.1168427,0.1216475,0.1250842,0.1389207,0.1270353,0.1310953,0.1258033,0.1366494,0.1318602,0.1346239,0.1378531,0.1290919,0.1425367,0.1395964,0.1325827,0.1227274,0.1444303,0.1281095,0.1407266,0.1415662,0.1340082,0.1326261,0.1331586,0.1386415,0.1459714,0.1478244,0.1499985
248,2,5.705859E-11,2.178343E-06,0.000387236,0.001752103,0.001715196,0.00181993,0.002408375,0.00443077,0.01567442,0.007279351,0.006860672,0.02065967,0.01392845,0.01002161,0.004970598,0.008748189,0.008855699,0.006766131,0.01168942,0.00967865,0.009417485,0.01083562,0.0132831,0.01394649,0.01545533,0.01546028,0.01750259,0.01739868,0.02051804,0.02415511,0.02622776,0.02639162,0.02669366,0.02808355,0.03336121,0.03275579,0.03479369,0.03440805,0.03424543,0.03656915,0.04137166,0.04232474,0.04516587,0.04628941,0.0446466,0.05649069,0.05160312,0.05132851,0.05232809,0.05769756,0.06124889,0.06440788,0.0681439,0.06605928,0.06752028,0.07016131,0.06558033,0.06754646,0.06418073,0.06710315,0.07689071,0.07818228,0.07335027,0.08005971,0.08114294,0.08615433,0.07994121,0.0857462,0.08336094,0.09537901,0.08859583,0.08993408,0.09317506,0.09057559,0.09187952,0.0984557,0.100276,0.09667508,0.1088044,0.1034939,0.09754442,0.09954306,0.1035901,0.1079734,0.1124364,0.1122531,0.1088102,0.1142307,0.1090498,0.1198022,0.1247579,0.111425,0.1139687,0.1203771,0.1231055,0.1146239,0.1228308,0.1180514,0.1278045,0.1268149,0.125245,0.1275973,0.1233518,0.1237661,0.1292184,0.1306715,0.1453572,0.1340772,0.1347837,0.121174,0.1273568,0.1292173,0.1385905,0.1298741,0.1371901,0.1281709,0.1408444,0.1384581,0.1359954,0.1356707,0.1308918,0.1447341,0.1402037,0.1344489,0.1276696,0.1429434,0.1308116,0.1459012,0.144399,0.1373009,0.133746,0.1430683,0.1455231,0.1459461,0.1521277
249,2,6.191145E-11,1.349333E-06,1.065239E-05,0.000351525,0.001097471,0.001451708,0.001541827,0.00233044,0.002322456,0.005470706,0.004523574,0.004744768,0.01374477,0.01463283,0.005528106,0.005673507,0.005887213,0.009721231,0.01065099,0.01227656,0.01056538,0.01034254,0.01220017,0.01443957,0.0147834,0.01654549,0.01712696,0.01865604,0.01788894,0.02238454,0.02499279,0.02754075,0.02748547,0.02717335,0.02949154,0.03463648,0.03419806,0.03446104,0.03552186,0.03622907,0.03744942,0.04205891,0.04417722,0.04648202,0.04726469,0.04461432,0.05910806,0.05283966,0.04944255,0.05737053,0.05701745,0.06055795,0.06577943,0.07004883,0.06727026,0.07019711,0.06777063,0.06560817,0.06667773,0.06492189,0.06525984,0.07640344,0.07576925,0.0769594,0.07961459,0.08010468,0.08802497,0.08119862,0.08532216,0.08357243,0.09566878,0.08892739,0.09154296,0.0909699,0.09140019,0.09132537,0.09637868,0.1021417,0.09433209,0.1102183,0.1020374,0.09550751,0.09751847,0.1062866,0.1067096,0.1108354,0.1093584,0.1016827,0.1062474,0.1107076,0.11711,0.1235469,0.1115266,0.1081064,0.1209935,0.1224599,0.1112183,0.1183624,0.1133172,0.1240145,0.1206784,0.125156,0.1240111,0.1170335,0.1204349,0.1252437,0.1282441,0.1377824,0.1352972,0.1298159,0.117336,0.1210524,0.1295831,0.1326956,0.1337137,0.1313208,0.1301088,0.1374186,0.1369322,0.1302898,0.1337522,0.1263674,0.140101,0.1378143,0.1310411,0.125226,0.1392238,0.1253062,0.1416032,0.1459757,0.1386593,0.123485,0.1365938,0.1345462,0.1473622
250,2,5.323513E-11,4.208228E-05,0.005385617,0.008871534,0.02317574,0.02927957,0.04432654,0.03453528,0.07899342,0.08690545,0.1094064,0.1170668,0.130071,0.0261721,0.01955946,0.006058258,0.006242306,0.006716478,0.01040006,0.01170966,0.01302711,0.01145657,0.01124834,0.01355653,0.01564631,0.01622673,0.01864321,0.01837211,0.01978287,0.01951614,0.02422131,0.02750247,0.02889973,0.02933799,0.02952349,0.03146201,0.03811016,0.03634211,0.03656882,0.038377,0.0369018,0.04136639,0.04435421,0.04459481,0.04831908,0.04759036,0.04693454,0.06209215,0.05487195,0.05304966,0.06151219,0.05942077,0.06183622,0.0674335,0.07102033,0.06788385,0.07139739,0.07367555,0.0664786,0.06663973,0.06551614,0.06683945,0.07900116,0.08000328,0.07938369,0.08185497,0.08220085,0.08898248,0.0833545,0.08751436,0.08577859,0.09771558,0.09353581,0.09440804,0.09348637,0.09274995,0.09534469,0.09623539,0.1019245,0.09955712,0.1117125,0.1049542,0.09948932,0.09911903,0.1071871,0.1087376,0.1076511,0.1142661,0.1039144,0.1146427,0.1138637,0.1229608,0.1244164,0.1126347,0.1120216,0.1216943,0.1235367,0.1134651,0.1229303,0.1186672,0.1255318,0.1263253,0.1263956,0.1262885,0.1260948,0.125684,0.1268978,0.1289795,0.1427354,0.1385892,0.131842,0.1205028,0.1255103,0.1309653,0.1408065,0.1363598,0.1342566,0.1342643,0.1406176,0.1410283,0.1317499,0.1351614,0.1274167,0.1457993,0.1410112,0.1351288,0.1297727,0.144748,0.1292409,0.1420814,0.1492347,0.1379248,0.1273301,0.1370129,0.1445311
251,2,5.147046E-11,2.172877E-06,0.0003206286,0.005270068,0.01170741,0.01868886,0.02505283,0.04207183,0.03245096,0.0563258,0.08270381,0.09207642,0.107766,0.1105232,0.02239392,0.01799781,0.006559296,0.006950177,0.007546052,0.01097539,0.01200293,0.01354628,0.01203164,0.0120997,0.01451892,0.01638065,0.01730483,0.01902819,0.01933986,0.01958485,0.02067833,0.02521199,0.02906964,0.02989735,0.03075227,0.03054326,0.0330383,0.03967105,0.03870624,0.03644992,0.03921441,0.03800836,0.04267552,0.04553508,0.04538058,0.04804905,0.04821646,0.04675953,0.06106561,0.05500682,0.05216488,0.06056141,0.06089562,0.06402943,0.06804571,0.07591273,0.06855723,0.07074467,0.07390119,0.06800883,0.06464119,0.0633813,0.0672119,0.08314018,0.07807877,0.07852361,0.0824611,0.08079745,0.08950359,0.08431776,0.08771163,0.08672319,0.09422908,0.09461166,0.09733943,0.09339726,0.09054873,0.09416391,0.09453438,0.1009819,0.09889306,0.1100747,0.1050982,0.1004733,0.0998126,0.1071947,0.1071407,0.1069567,0.1090778,0.1036422,0.1139501,0.1144959,0.1201812,0.125206,0.1105139,0.1098007,0.1190079,0.1198081,0.1140361,0.1194981,0.1168704,0.1211014,0.1245126,0.1259362,0.1238653,0.1258266,0.1233394,0.1273705,0.1304953,0.1380797,0.1326783,0.1284527,0.1185557,0.1198015,0.1283737,0.1431705,0.1371451,0.126599,0.1338784,0.136463,0.1352194,0.1286177,0.1365406,0.1228692,0.1426347,0.1341104,0.1312843,0.1263307,0.1424635,0.1272698,0.1455474,0.1417529,0.136907,0.126281,0.1379905
252,2,5.691154E-11,2.752235E-05,1.213486E-05,0.000642487,0.005001275,0.01101345,0.01623579,0.02826664,0.04358701,0.03783142,0.06247828,0.07160551,0.08479673,0.1092055,0.1287356,0.01964386,0.01868485,0.006877863,0.007749591,0.008377547,0.01144188,0.01251037,0.01417023,0.01287096,0.01332645,0.0149785,0.01699431,0.01790968,0.01971699,0.01987874,0.02133196,0.02058137,0.0266242,0.02970986,0.03048495,0.03148288,0.0313068,0.03351732,0.03933715,0.03864798,0.03697616,0.04066459,0.0386234,0.04171677,0.04657352,0.04574163,0.04821294,0.04941034,0.04616069,0.06210522,0.05522712,0.05325905,0.0603152,0.06185149,0.06638269,0.06915895,0.07420738,0.07041378,0.0706351,0.07317783,0.06674495,0.06496042,0.06431201,0.06866974,0.079973,0.07821362,0.0788952,0.08025258,0.08295289,0.08925541,0.0832914,0.08803493,0.08548846,0.09383657,0.09341554,0.09632822,0.0940275,0.08978783,0.09317801,0.09313859,0.1002525,0.1012613,0.1109608,0.1067144,0.09813,0.09785275,0.1075511,0.1084603,0.1068049,0.1063124,0.1014956,0.1128662,0.1143175,0.117134,0.1236578,0.1131434,0.1094098,0.1183468,0.1193239,0.1124799,0.1190338,0.1160131,0.1155729,0.1233946,0.1251368,0.1267036,0.1261141,0.1223384,0.1221387,0.1261197,0.1391954,0.126551,0.1229416,0.1217315,0.1169533,0.1280901,0.1361064,0.1367609,0.1275984,0.1300167,0.1354048,0.1329468,0.1304198,0.1323505,0.1236224,0.1396681,0.1336378,0.1276575,0.1244451,0.1406991,0.1279922,0.1417935,0.1387712,0.1340689,0.1243612
253,2,5.102929E-11,9.84728E-06,4.7428E-05,4.942809E-05,0.0005737867,0.005924322,0.01089056,0.01649294,0.02529972,0.04763994,0.04097241,0.05618554,0.07385552,0.0922628,0.1070377,0.1053864,0.02816089,0.01815987,0.007447248,0.008345388,0.008982569,0.01165153,0.01280922,0.01416198,0.01347827,0.01431706,0.01539015,0.01804968,0.0185757,0.02000329,0.0212487,0.02180831,0.02270468,0.02712908,0.02992079,0.0318578,0.03276438,0.03232332,0.03413923,0.04096681,0.0409284,0.03875748,0.0411612,0.0395892,0.04259607,0.04855765,0.04638122,0.04577384,0.05004897,0.04617578,0.0641761,0.0571519,0.05321661,0.06006459,0.06042771,0.06627954,0.06963997,0.07474796,0.07135316,0.06864703,0.07346347,0.06712613,0.06669392,0.0663548,0.06887446,0.07755425,0.07751429,0.07783771,0.07989652,0.08214919,0.08627142,0.08261991,0.08937031,0.08441301,0.09411663,0.08969712,0.0964601,0.09200362,0.09034263,0.09230682,0.09241261,0.1008766,0.1016006,0.1107815,0.1041383,0.0948768,0.09727664,0.1062827,0.1069981,0.107812,0.1014312,0.1028098,0.1114257,0.1162704,0.1173416,0.1216418,0.1121061,0.1103768,0.1144708,0.1225223,0.1148316,0.1180661,0.1109332,0.116096,0.122048,0.1225451,0.1213263,0.1251419,0.1180421,0.1167233,0.1249017,0.1371271,0.121852,0.1239035,0.1216479,0.1148979,0.1218293,0.1366431,0.1322814,0.1243455,0.1313722,0.1325859,0.1323587,0.1244754,0.1302751,0.1209983,0.1368411,0.1297703,0.1261054,0.1247544,0.138656,0.1248035,0.1389911,0.1347523,0.1372751
254,2,5.161751E-11,6.17175E-05,2.508862E-05,8.574569E-05,0.0001012191,0.0006525487,0.00635384,0.01094665,0.01632181,0.02894828,0.05283438,0.036361,0.05898441,0.0877969,0.08114719,0.0973528,0.09712095,0.02898467,0.01821545,0.008113499,0.009023547,0.009776468,0.01242115,0.01351921,0.01462135,0.01419345,0.01484779,0.01629064,0.01834486,0.01959617,0.0212428,0.02289838,0.02270728,0.02319641,0.02794166,0.03163527,0.03312378,0.03401554,0.03404142,0.03551277,0.04152951,0.04100092,0.03993334,0.04251111,0.04078643,0.04364946,0.04888541,0.04804791,0.04978017,0.0508268,0.04658836,0.06545118,0.05730515,0.05481853,0.05960505,0.06181535,0.06542353,0.06855295,0.07568013,0.07210704,0.06788548,0.07487306,0.0643616,0.06676615,0.06717871,0.06798054,0.08019881,0.07612736,0.07906865,0.08033504,0.08320876,0.08763199,0.08435816,0.08863664,0.08730094,0.09485584,0.09335914,0.09521919,0.09250058,0.09193163,0.08821609,0.09025525,0.09840912,0.09576201,0.1110189,0.1051576,0.09497988,0.09790786,0.1075438,0.1069122,0.1063316,0.1015623,0.1009549,0.1119319,0.1163042,0.1151173,0.1201859,0.111601,0.1066322,0.112169,0.122624,0.1148614,0.1137785,0.1142434,0.1153827,0.1194724,0.1206938,0.1220884,0.1190402,0.1139285,0.1166252,0.124216,0.1338449,0.1213748,0.124074,0.1190066,0.1174437,0.1189623,0.136683,0.1288087,0.1223149,0.1329726,0.132944,0.1311378,0.1273991,0.1312242,0.1215008,0.138294,0.1288686,0.1258259,0.1204745,0.1357246,0.1234829,0.1402789,0.1365403
255,2,5.117634E-11,7.440057E-05,1.856735E-05,6.402209E-05,0.0001443819,0.000200605,0.002563373,0.009564628,0.01478551,0.02847013,0.02701881,0.07116585,0.0498385,0.05596248,0.09544053,0.07738657,0.1033644,0.09297884,0.02792431,0.01586786,0.008693808,0.009778229,0.01086728,0.01282997,0.01474048,0.01772726,0.01526181,0.01552918,0.0167657,0.01948702,0.0206302,0.02220222,0.02430488,0.02385413,0.02440805,0.02943068,0.03274665,0.03352084,0.03410321,0.03553291,0.03508943,0.0430686,0.04299178,0.04116749,0.04396691,0.04141496,0.04508852,0.04890641,0.04898999,0.05185324,0.05027257,0.04730367,0.06639311,0.05993443,0.05307954,0.05986557,0.0615579,0.06704221,0.06918038,0.07353292,0.07252556,0.06746475,0.07519361,0.06615622,0.06863293,0.06824124,0.06928261,0.08222629,0.0785263,0.08097941,0.08188693,0.0900945,0.08858974,0.08562012,0.08704788,0.08604346,0.09499586,0.09641647,0.09644414,0.09054185,0.08984143,0.08822215,0.09186487,0.09973105,0.09251804,0.1117453,0.1029965,0.09296712,0.09839868,0.105264,0.1057378,0.1048568,0.09670513,0.100171,0.1122141,0.1174034,0.1157704,0.1152981,0.1072473,0.1028943,0.1100947,0.1201164,0.1135,0.1203889,0.1122728,0.11477,0.1175996,0.119751,0.1184561,0.1199482,0.1106125,0.1131082,0.1239491,0.1344928,0.1189206,0.1195027,0.1179957,0.1132372,0.1179895,0.1356952,0.1300945,0.1216438,0.1310386,0.1272399,0.1285722,0.1281461,0.1321107,0.1206648,0.1383129,0.1278071,0.1254856,0.117405,0.1327127,0.1229288,0.1366686
