"LO"	"HI"	"INIT"	"PRIOR"	"PR_SD"	"PR_type"	"PHASE"	"desc"
0	1.21	0.0024408847393006	0.0024408847393006	0.00192521293363468	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2013"
0	1.21	0.0353472375945153	0.0353472375945153	0.0199277886463459	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2014"
0	1.21	0.0776035151634318	0.0776035151634318	0.0575941272000482	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2015"
0	1.21	0.0719986715649654	0.0719986715649654	0.0423179256358712	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2016"
0	1.21	0.0142859240235154	0.0142859240235154	0.00990604632875971	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2017"
0	1.21	0.270523541505894	0.270523541505894	0.182261190747411	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2018"
0	1.21	0.0981172048914259	0.0981172048914259	0.0778141199965907	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2019"
0	1.21	0.00958124871800013	0.00958124871800013	0.00910948926114232	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2020"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1985"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1986"
0	1.21	0.0149533738486486	0.0149533738486486	0.0131541724461485	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1987"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1988"
0	1.21	0.00538514081736793	0.00538514081736793	0.00534165799159066	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1989"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1990"
0	1.21	0.0369849143336206	0.0369849143336206	0.0275543469472752	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1991"
0	1.21	0.011358854046105	0.011358854046105	0.0103544296666595	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1992"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1993"
0	1.21	0.0482971830556845	0.0482971830556845	0.0277826284189554	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1994"
0	1.21	0.0906559734907499	0.0906559734907499	0.0360457857082367	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1995"
0	1.21	0.0516594053011301	0.0516594053011301	0.0314081646809354	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1996"
0	1.21	0.0315993722569264	0.0315993722569264	0.0309857434006664	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1997"
0	1.21	0.0401389845710606	0.0401389845710606	0.0433245769577238	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1998"
0	1.21	0.0102978744503752	0.0102978744503752	0.0102701027918387	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_1999"
0	1.21	0.0347387015360175	0.0347387015360175	0.0348369091196599	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2000"
0	1.21	0.0670808861199576	0.0670808861199576	0.0368448927601941	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2001"
0	1.21	0.0210257311013428	0.0210257311013428	0.0154653714957931	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2002"
0	1.21	0.0146312229752025	0.0146312229752025	0.0132601514116524	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2003"
0	1.21	0.00664585029959773	0.00664585029959773	0.00658429874695758	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2004"
0	1.21	1.01036900653782	1.01036900653782	0.866724849339279	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2005"
0	1.21	0.244735149817969	0.244735149817969	0.140171118084167	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2006"
0	1.21	0.0471007291462446	0.0471007291462446	0.0398178887323237	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2007"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2008"
0	1.21	0.0152734514948902	0.0152734514948902	0.00965517248800796	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2009"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2010"
0	1.21	0.139886051441176	0.139886051441176	0.119163369558976	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2011"
0	1.21	0.0952016496768941	0.0952016496768941	0.0801064016398111	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2012"
0	1.21	0.00152239076893747	0.00152239076893747	0.00105871873940341	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2013"
0	1.21	0.0465965118942253	0.0465965118942253	0.0273643070291841	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2014"
0	1.21	0.085513657657846	0.085513657657846	0.0574142248353665	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2015"
0	1.21	0.0692590374938877	0.0692590374938877	0.0326130072043433	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2016"
0	1.21	0.0133807057517166	0.0133807057517166	0.00915785280703977	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2017"
0	1.21	0.260904073572573	0.260904073572573	0.165914408551618	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2018"
0	1.21	0.0718606718937277	0.0718606718937277	0.0605196849754684	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2019"
0	1.21	0.000680086384326547	0.000680086384326547	0.000643611712091446	6	4	"# NatM_break_1_Fem_GP_3_BLK1add_2020"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1985"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1986"
0	1.21	0.0226291269059162	0.0226291269059162	0.018373475529327	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1987"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1988"
0	1.21	0.0065994296604583	0.0065994296604583	0.00651615276993892	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1989"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1990"
0	1.21	0.049292119878333	0.049292119878333	0.036606509067187	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1991"
0	1.21	0.021347448462288	0.021347448462288	0.0146279337894905	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1992"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1993"
0	1.21	0.065960087360944	0.065960087360944	0.0421531152703661	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1994"
0	1.21	0.150609219838393	0.150609219838393	0.0708517425642466	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1995"
0	1.21	0.0749895800062476	0.0749895800062476	0.048810537668783	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1996"
0	1.21	0.0504950148423577	0.0504950148423577	0.0561195282215353	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1997"
0	1.21	0.0492443787784956	0.0492443787784956	0.0451269637381495	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1998"
0	1.21	0.00985440861103411	0.00985440861103411	0.00937948292428011	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_1999"
0	1.21	0.0179606134238388	0.0179606134238388	0.0129806333303541	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2000"
0	1.21	0.0961544871632712	0.0961544871632712	0.0569751579709914	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2001"
0	1.21	0.019383768884917	0.019383768884917	0.0134489443609385	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2002"
0	1.21	0.0228405036778706	0.0228405036778706	0.0194474474662794	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2003"
0	1.21	0.0106915146031613	0.0106915146031613	0.0104911370876839	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2004"
0	1.21	0.974948328814431	0.974948328814431	0.964309366263802	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2005"
0	1.21	0.238347896704158	0.238347896704158	0.139212728432616	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2006"
0	1.21	0.049884454748372	0.049884454748372	0.0412963300300091	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2007"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2008"
0	1.21	0.0190644843203089	0.0190644843203089	0.013560268686974	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2009"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2010"
0	1.21	0.111928757612017	0.111928757612017	0.0742326757974853	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2011"
0	1.21	0.107738393473731	0.107738393473731	0.0823609192533785	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2012"
0	1.21	0.00392907119033705	0.00392907119033705	0.00301807615244034	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2013"
0	1.21	0.0415564552550106	0.0415564552550106	0.0227245982441349	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2014"
0	1.21	0.126028938330174	0.126028938330174	0.0896735055403095	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2015"
0	1.21	0.0755849512605419	0.0755849512605419	0.0327554757262356	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2016"
0	1.21	0.00405197434457583	0.00405197434457583	0.00276896819386122	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2017"
0	1.21	0.265488181916615	0.265488181916615	0.174319920740256	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2018"
0	1.21	0.0732829153862276	0.0732829153862276	0.065502112954538	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2019"
0	1.21	5.22983213505654e-05	5.22983213505654e-05	5.31953813768397e-05	6	4	"# NatM_break_1_Fem_GP_4_BLK1add_2020"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1985"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1986"
0	1.21	0.0279629322057394	0.0279629322057394	0.0217194067350002	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1987"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1988"
